liga,temporada,equipo,id,nombre,posicion,dorsal,Goal Assists,Yellow Cards,Goals Conceded Inside Box,Duels won,Unsuccessful Launches,Successful Short Passes,Leftside Passes,Times Tackled,Foul Attempted Tackle,Through balls,Unsuccessful Passes Opposition Half,Time Played,Games Played,Ground Duels won,Total Clearances,Substitute On,Backward Passes,Unsuccessful Crosses open play,Penalty Goals Conceded,Unsuccessful Passes Own Half,Index,Total Fouls Conceded,Total Passes,Open Play Passes,Duels,PutThrough/Blocked Distribution Won,Aerial Duels,Right Foot Goals,Rightside Passes,Total Losses Of Possession,Unsuccessful Dribbles,Corners Won,Throw Ins to Opposition Player,Successful Open Play Passes,Key Passes (Attempt Assists),Successful Passes Opposition Half,Substitute Off,Unsuccessful Crosses & Corners,Goals,Tackles Won,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Outside Box,Unsuccessful Long Passes,Ground Duels,Goals from Inside Box,Assists (Intentional),Duels lost,Interceptions,Blocked Shots,Forward Passes,Successful Dribbles,Touches,Goals Conceded,PutThrough/Blocked Distribution,Successful Passes Own Half,Total Touches In Opposition Box,Penalties Conceded,Successful Long Passes,Recoveries,Appearances,Tackles Lost,Successful Crosses & Corners,Shots On Target ( inc goals ),Total Tackles,Successful Crosses open play,Starts,Ground Duels lost,Total Fouls Won,Throw Ins to Own Player,Clean Sheets,Unsuccessful Short Passes,Total Shots,Blocks,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Launches,Aerial Duels won,Aerial Duels lost,Home Goals,Away Goals,Winning Goal,Goals from Outside Box,Corners Taken (incl short corners),Successful Lay-offs,Left Foot Goals,Offsides,Shots Off Target (inc woodwork),Successful Corners into Box,Unsuccessful Corners into Box,Handballs conceded,Second Goal Assists,Clearances Off the Line,Foul Won Penalty,Penalty Goals,Set Pieces Goals,Attempts from Set Pieces,Penalties Taken,Total Red Cards,Straight Red Cards,GK Unsuccessful Distribution,Red Cards - 2nd Yellow,Hit Woodwork,Unsuccessful lay-offs,Drops,Last Man Tackle,GK Successful Distribution,Saves Made from Inside Box,Penalties Faced,Crosses not Claimed,Saves made - parried,Catches,Saves Made from Outside Box,Saves Made,Punches,Goalkeeper Smother,Saves made - caught,Headed Goals,Other Goals,Own Goal Scored,Saves from Penalty,Penalties Saved
Canada_Canadian_Premier_League,2022,Atlético Ottawa,a4vocop6icezy6ib6syi2ax9l,S. Melvin,Goalkeeper,1,,,4.0,1.0,6.0,30.0,12.0,,,,17.0,273.0,4.0,,2.0,1.0,,,1.0,5.0,10.0,,60.0,19.0,1.0,,1.0,,11.0,23.0,,,,15.0,,5.0,,,,,38.0,,22.0,,,,,,,37.0,,86.0,4.0,,33.0,,,8.0,24.0,4.0,,,,,,3.0,,,,1.0,,,,22.0,3.0,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,11.0,,,,,,30.0,1.0,1.0,,1.0,2.0,5.0,6.0,2.0,1.0,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,54941l9vjzs8ss6z6fiq68sx6,V. Moragrega,Forward,11,,5.0,6.0,69.0,2.0,105.0,31.0,21.0,14.0,,35.0,694.0,23.0,41.0,4.0,17.0,58.0,5.0,2.0,6.0,10.0,31.0,142.0,126.0,162.0,5.0,63.0,1.0,31.0,94.0,8.0,4.0,,90.0,6.0,74.0,6.0,5.0,1.0,11.0,106.0,4.0,2.0,99.0,1.0,,93.0,3.0,3.0,22.0,4.0,306.0,10.0,13.0,32.0,35.0,,1.0,22.0,23.0,11.0,,3.0,22.0,,6.0,58.0,15.0,,,34.0,13.0,3.0,36.0,,28.0,35.0,1.0,0.0,0.0,,1.0,5.0,,6.0,10.0,,,3.0,,,,1.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,7ve669rgfnl2vbnfbxph79ih,M. Niba,Defender,3,,1.0,6.0,47.0,13.0,352.0,49.0,6.0,7.0,,37.0,910.0,16.0,33.0,52.0,7.0,25.0,3.0,3.0,29.0,10.0,12.0,454.0,439.0,83.0,9.0,23.0,,204.0,80.0,,1.0,2.0,378.0,1.0,109.0,1.0,3.0,,14.0,391.0,4.0,34.0,60.0,,,36.0,16.0,1.0,176.0,3.0,618.0,10.0,14.0,283.0,4.0,2.0,39.0,77.0,16.0,10.0,1.0,2.0,24.0,1.0,9.0,27.0,6.0,7.0,2.0,29.0,5.0,8.0,63.0,5.0,14.0,9.0,,,0.0,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,e63p94mrr20pw761amvdeei1h,Iván Pérez,Defender,33,,1.0,3.0,26.0,1.0,58.0,5.0,10.0,3.0,,16.0,187.0,9.0,25.0,6.0,8.0,17.0,7.0,1.0,3.0,10.0,6.0,70.0,67.0,49.0,,3.0,,24.0,39.0,10.0,3.0,5.0,55.0,2.0,37.0,1.0,7.0,1.0,6.0,58.0,,3.0,46.0,1.0,,23.0,1.0,,24.0,7.0,161.0,3.0,4.0,23.0,4.0,,,16.0,9.0,4.0,2.0,3.0,10.0,2.0,1.0,21.0,8.0,22.0,,9.0,4.0,,12.0,,1.0,2.0,1.0,0.0,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,8as7g0i1xw4lez6g1fz5h44r8,José da Cunha,Midfielder,21,,,4.0,8.0,2.0,29.0,16.0,2.0,1.0,,16.0,110.0,2.0,6.0,,,5.0,,1.0,4.0,10.0,3.0,47.0,46.0,18.0,2.0,4.0,,11.0,24.0,1.0,2.0,,28.0,1.0,14.0,2.0,2.0,,1.0,29.0,,6.0,14.0,,,10.0,1.0,1.0,15.0,,64.0,4.0,3.0,15.0,,,,12.0,2.0,3.0,,,4.0,,2.0,8.0,2.0,,,12.0,,,18.0,,2.0,2.0,,,0.0,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,bj8f50ujvt3e3fqi1hr6s3cic,Z. Roy,Defender,46,,,5.0,20.0,2.0,94.0,43.0,15.0,3.0,,18.0,422.0,14.0,20.0,3.0,9.0,44.0,5.0,1.0,12.0,10.0,6.0,119.0,118.0,46.0,5.0,4.0,,9.0,58.0,11.0,4.0,3.0,93.0,1.0,50.0,5.0,5.0,,8.0,94.0,1.0,4.0,42.0,,,26.0,7.0,1.0,23.0,3.0,212.0,6.0,8.0,46.0,14.0,,,20.0,14.0,5.0,2.0,1.0,13.0,2.0,5.0,22.0,4.0,12.0,,21.0,1.0,1.0,25.0,,,4.0,,,0.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,6oy4mzcnojabnil6u43mxal4a,M. Shaw,Forward,19,1.0,2.0,12.0,87.0,5.0,187.0,47.0,55.0,12.0,1.0,56.0,1472.0,23.0,67.0,16.0,8.0,90.0,7.0,3.0,15.0,10.0,33.0,257.0,242.0,229.0,15.0,67.0,2.0,65.0,183.0,17.0,8.0,,179.0,17.0,123.0,12.0,7.0,4.0,14.0,193.0,3.0,10.0,162.0,2.0,1.0,142.0,9.0,11.0,55.0,12.0,558.0,15.0,23.0,72.0,40.0,,6.0,52.0,23.0,4.0,2.0,14.0,18.0,2.0,15.0,95.0,37.0,,,54.0,21.0,,64.0,1.0,20.0,47.0,3.0,1.0,1.0,2.0,,6.0,1.0,11.0,7.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,dy82dducntn2ulpq7qzclfw0l,A. Sissoko,Midfielder,20,1.0,7.0,25.0,116.0,15.0,629.0,209.0,22.0,21.0,1.0,96.0,2349.0,28.0,71.0,48.0,3.0,96.0,1.0,6.0,44.0,10.0,41.0,828.0,790.0,224.0,10.0,80.0,,272.0,179.0,5.0,1.0,,653.0,13.0,282.0,1.0,1.0,,24.0,689.0,3.0,39.0,144.0,,1.0,108.0,22.0,2.0,251.0,11.0,1077.0,28.0,15.0,407.0,12.0,,60.0,142.0,28.0,18.0,,2.0,42.0,,25.0,73.0,18.0,,9.0,100.0,4.0,10.0,139.0,8.0,45.0,35.0,,,0.0,,1.0,5.0,,,2.0,,,2.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,lu6un7dbprss3ptkqtv9tk9,B. Tabla,Forward,13,4.0,5.0,20.0,166.0,4.0,409.0,134.0,83.0,17.0,6.0,106.0,2297.0,30.0,155.0,3.0,2.0,152.0,18.0,5.0,24.0,10.0,32.0,539.0,532.0,310.0,13.0,30.0,5.0,78.0,295.0,50.0,17.0,2.0,421.0,25.0,319.0,20.0,18.0,7.0,22.0,427.0,6.0,16.0,280.0,5.0,4.0,144.0,11.0,19.0,175.0,66.0,1022.0,26.0,31.0,118.0,123.0,,18.0,106.0,30.0,14.0,10.0,21.0,36.0,10.0,28.0,125.0,53.0,10.0,3.0,96.0,44.0,,112.0,,11.0,19.0,3.0,4.0,3.0,2.0,3.0,5.0,2.0,10.0,23.0,,,5.0,,,,1.0,,,1.0,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,apavbqkzwn6ik22hi8d8mo1qt,M. Tissot,Defender,15,2.0,5.0,21.0,88.0,38.0,600.0,41.0,43.0,15.0,1.0,208.0,2439.0,30.0,65.0,45.0,,187.0,50.0,6.0,80.0,10.0,21.0,880.0,841.0,186.0,20.0,45.0,1.0,300.0,445.0,20.0,14.0,64.0,612.0,13.0,335.0,18.0,56.0,3.0,17.0,648.0,5.0,77.0,141.0,2.0,1.0,98.0,37.0,3.0,352.0,11.0,1516.0,26.0,49.0,331.0,42.0,,48.0,112.0,30.0,12.0,18.0,10.0,29.0,13.0,30.0,76.0,25.0,159.0,6.0,155.0,20.0,9.0,232.0,7.0,23.0,22.0,2.0,1.0,0.0,1.0,1.0,,2.0,4.0,10.0,1.0,,1.0,,,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,al5jt5ntx6alvfvo3tq1py6i2,Z. Verhoven,Defender,16,2.0,2.0,5.0,40.0,1.0,70.0,11.0,29.0,9.0,,21.0,423.0,15.0,39.0,7.0,12.0,24.0,4.0,2.0,3.0,10.0,12.0,93.0,91.0,103.0,8.0,9.0,2.0,31.0,73.0,18.0,3.0,,71.0,4.0,54.0,4.0,4.0,3.0,11.0,73.0,1.0,4.0,94.0,3.0,1.0,63.0,2.0,2.0,27.0,15.0,229.0,6.0,12.0,19.0,15.0,,3.0,29.0,15.0,6.0,,3.0,17.0,,3.0,55.0,7.0,2.0,,16.0,7.0,,20.0,,1.0,8.0,1.0,2.0,2.0,,1.0,1.0,1.0,3.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Atlético Ottawa,bri3rn6ch0k8k4q9mpjc8q19l,B. Wright,Forward,9,2.0,2.0,16.0,87.0,4.0,154.0,47.0,34.0,6.0,1.0,102.0,1433.0,28.0,42.0,12.0,9.0,84.0,5.0,3.0,20.0,10.0,13.0,272.0,245.0,182.0,9.0,95.0,6.0,64.0,212.0,21.0,7.0,,128.0,14.0,91.0,18.0,5.0,7.0,3.0,155.0,1.0,5.0,87.0,7.0,2.0,95.0,1.0,1.0,77.0,6.0,501.0,17.0,26.0,67.0,61.0,,1.0,22.0,28.0,4.0,3.0,15.0,7.0,3.0,19.0,45.0,31.0,,,112.0,24.0,2.0,117.0,,45.0,50.0,2.0,5.0,2.0,,,16.0,1.0,7.0,9.0,,,1.0,,,,1.0,,,1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
