liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Goals Conceded Inside Box,Shots On Target ( inc goals ),Touches,Leftside Passes,Total Shots,Open Play Passes,Unsuccessful Launches,Left Foot Goals,Goals Conceded,Tackles Lost,Successful Passes Own Half,Forward Passes,Successful Launches,Index,Key Passes (Attempt Assists),Unsuccessful Short Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Corners Taken (incl short corners),Unsuccessful Dribbles,Duels won,Total Fouls Won,Offsides,Shots Off Target (inc woodwork),Ground Duels won,Ground Duels lost,Times Tackled,Aerial Duels won,Backward Passes,Throw Ins to Opposition Player,Successful Long Passes,Throw Ins to Own Player,Corners Won,Interceptions,Tackles Won,Time Played,Blocked Shots,Ground Duels,Goals Conceded Outside Box,Successful Dribbles,Starts,Handballs conceded,Total Tackles,Appearances,Goals from Inside Box,Total Fouls Conceded,Total Passes,Rightside Passes,Successful Crosses open play,Unsuccessful Long Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Clean Sheets,Total Losses Of Possession,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Successful Open Play Passes,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Penalty Goals Conceded,Unsuccessful lay-offs,Blocks,Successful Short Passes,Successful Lay-offs,Unsuccessful Passes Opposition Half,Foul Attempted Tackle,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Recoveries,Aerial Duels lost,Duels,Aerial Duels,Total Clearances,Attempts from Set Pieces,Unsuccessful Corners into Box,Duels lost,Successful Crosses & Corners,Successful Corners into Box,Home Goals,Away Goals,Winning Goal,Clearances Off the Line,Penalties Conceded,Right Foot Goals,Through balls,Goals from Outside Box,Headed Goals,Catches,Drops,Goalkeeper Smother,Punches,Saves Made from Outside Box,Penalties Faced,Saves made - caught,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves made - parried,Crosses not Claimed,GK Successful Distribution,Saves Made,Goal Assists,Total Touches In Opposition Box,Assists (Intentional),Set Pieces Goals,Hit Woodwork,Penalties Saved,Saves from Penalty,Second Goal Assists,Other Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Last Man Tackle,Own Goal Scored
USA_MLS,2010,Columbus Crew,9bidu16glnliizqntlq9mvhlh,F. Hejduk,Defender,2.0,22.0,,7.0,1.0,1.0,,,5.0,21.0,4.0,1288.0,264.0,8.0,690.0,34.0,,26.0,9.0,258.0,350.0,13.0,10.0,7.0,107.0,580.0,,7.0,90.0,24.0,1.0,4.0,66.0,54.0,18.0,24.0,85.0,31.0,38.0,206.0,5.0,42.0,32.0,1938.0,1.0,120.0,5.0,6.0,22.0,2.0,41.0,22.0,,28.0,725.0,26.0,10.0,38.0,145.0,3.0,255.0,37.0,9.0,547.0,19.0,37.0,4.0,,2.0,542.0,4.0,129.0,19.0,53.0,332.0,82.0,15.0,159.0,39.0,71.0,,,69.0,10.0,,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0
USA_MLS,2010,Columbus Crew,4f5ver3w7smtjysdexdum9iol,S. Herrera,Forward,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2010,Columbus Crew,9bao2fwl18aoehlr0y34s01qt,W. Hesmer,Goalkeeper,1.0,30.0,1.0,3.0,,,,,,28.0,1.0,1153.0,39.0,1.0,333.0,134.0,,33.0,,159.0,509.0,116.0,10.0,,7.0,334.0,,,13.0,4.0,,,4.0,2.0,,9.0,1.0,,211.0,,,,,2688.0,,6.0,5.0,2.0,30.0,1.0,,30.0,1.0,1.0,589.0,40.0,,248.0,255.0,11.0,390.0,,1.0,209.0,4.0,,4.0,,,123.0,,227.0,,28.0,175.0,347.0,,15.0,9.0,19.0,,,2.0,,,0.0,1.0,0.0,,,1.0,,,,31.0,1.0,2.0,9.0,42.0,4.0,18.0,34.0,156.0,17.0,,319.0,77.0,1.0,,,,,,,,,,,,,
USA_MLS,2010,Columbus Crew,adxdngazk18akwyygh4e1nlcl,A. Iro,Defender,6.0,26.0,3.0,2.0,,,,1.0,2.0,24.0,4.0,980.0,110.0,16.0,603.0,46.0,1.0,26.0,11.0,340.0,319.0,13.0,10.0,2.0,113.0,471.0,,,91.0,10.0,1.0,12.0,36.0,25.0,4.0,55.0,35.0,2.0,73.0,4.0,2.0,54.0,17.0,2207.0,1.0,61.0,2.0,,25.0,1.0,28.0,26.0,3.0,19.0,625.0,161.0,1.0,41.0,154.0,9.0,185.0,1.0,6.0,454.0,11.0,1.0,4.0,,19.0,398.0,1.0,105.0,5.0,50.0,132.0,88.0,30.0,146.0,85.0,189.0,,,55.0,1.0,,2.0,1.0,4.0,,,,,,2.0,,,,,,,,,,,,,,,7.0,,,1.0,,,,,,,,,
USA_MLS,2010,Columbus Crew,elyzq8rehj1qpvccnyieiz36d,S. Lenhart,Forward,32.0,29.0,6.0,1.0,1.0,1.0,,11.0,9.0,19.0,19.0,716.0,114.0,51.0,453.0,,,23.0,,80.0,104.0,,10.0,14.0,146.0,319.0,,5.0,134.0,39.0,28.0,32.0,36.0,56.0,23.0,98.0,122.0,2.0,12.0,3.0,12.0,6.0,5.0,1730.0,9.0,92.0,4.0,3.0,18.0,2.0,5.0,29.0,6.0,41.0,473.0,133.0,,8.0,154.0,2.0,232.0,3.0,4.0,300.0,7.0,3.0,4.0,10.0,2.0,307.0,43.0,148.0,15.0,9.0,239.0,38.0,68.0,258.0,166.0,28.0,,,124.0,,,1.0,5.0,2.0,,,1.0,,,5.0,,,,,,,,,,,,,,2.0,8.0,2.0,,,,,,,1.0,,1.0,,
USA_MLS,2010,Columbus Crew,52tvpk9bqpg8u37a04kuw61g5,C. Marshall,Defender,14.0,26.0,1.0,,,,,,,26.0,3.0,1250.0,227.0,11.0,748.0,23.0,,32.0,8.0,477.0,349.0,10.0,10.0,5.0,75.0,669.0,,,128.0,17.0,1.0,8.0,63.0,23.0,4.0,65.0,50.0,,131.0,10.0,2.0,89.0,39.0,2363.0,3.0,86.0,6.0,5.0,26.0,1.0,47.0,26.0,1.0,19.0,785.0,159.0,,41.0,116.0,8.0,132.0,1.0,7.0,636.0,9.0,1.0,3.0,2.0,12.0,538.0,4.0,82.0,9.0,35.0,192.0,135.0,29.0,180.0,94.0,225.0,,,52.0,,,0.0,1.0,0.0,,,,,,1.0,,,,,,,,,,,,,,2.0,9.0,2.0,,1.0,,,,,,,2.0,,
USA_MLS,2010,Columbus Crew,aefxy4v8lf52nsypmvaqu8f6d,A. Moffat,Midfielder,22.0,24.0,2.0,7.0,,,,1.0,6.0,15.0,13.0,1075.0,233.0,35.0,744.0,12.0,,20.0,8.0,299.0,268.0,5.0,10.0,12.0,155.0,560.0,1.0,2.0,87.0,16.0,3.0,22.0,56.0,58.0,23.0,31.0,102.0,3.0,83.0,23.0,7.0,27.0,30.0,1952.0,6.0,114.0,5.0,5.0,23.0,2.0,38.0,24.0,2.0,24.0,753.0,150.0,6.0,38.0,193.0,9.0,281.0,20.0,12.0,554.0,19.0,21.0,1.0,2.0,2.0,477.0,27.0,174.0,15.0,40.0,267.0,132.0,22.0,167.0,53.0,38.0,1.0,1.0,80.0,6.0,,1.0,1.0,0.0,,,2.0,2.0,,,,,,,,,,,1.0,,,1.0,,,5.0,,,,,,,,,,,,
USA_MLS,2010,Columbus Crew,9bklb4jpdfj27otvuxooeuuol,D. O'Rourke,Midfielder,5.0,17.0,,1.0,2.0,1.0,1.0,3.0,1.0,12.0,,841.0,133.0,1.0,539.0,13.0,,15.0,7.0,218.0,250.0,4.0,10.0,5.0,93.0,442.0,,,63.0,8.0,,1.0,48.0,29.0,6.0,15.0,50.0,21.0,34.0,82.0,3.0,38.0,32.0,1275.0,2.0,77.0,3.0,1.0,14.0,1.0,39.0,17.0,,18.0,550.0,117.0,3.0,15.0,108.0,5.0,169.0,15.0,6.0,436.0,12.0,15.0,3.0,,6.0,408.0,4.0,91.0,11.0,32.0,227.0,84.0,11.0,103.0,26.0,39.0,,,40.0,3.0,,0.0,0.0,0.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,
USA_MLS,2010,Columbus Crew,52w7h65zku6mxokjnjviunlxx,D. Oughton,Midfielder,8.0,3.0,,,,,,3.0,,,,14.0,2.0,,9.0,,,,,5.0,4.0,,10.0,,3.0,6.0,,,,,,,,,,,2.0,,,,,2.0,,40.0,,,,,,,,3.0,,,9.0,1.0,,,3.0,,3.0,,,6.0,1.0,,,,,6.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2010,Columbus Crew,ae4kpvihluf6c6rdpmr1b5tqt,G. Padula,Defender,4.0,15.0,,2.0,,,,2.0,8.0,10.0,,769.0,17.0,2.0,489.0,31.0,,12.0,1.0,162.0,305.0,8.0,10.0,2.0,96.0,370.0,,,53.0,6.0,,2.0,28.0,17.0,3.0,25.0,36.0,15.0,27.0,105.0,2.0,17.0,22.0,1002.0,,45.0,2.0,1.0,13.0,1.0,23.0,15.0,,9.0,499.0,141.0,2.0,33.0,129.0,1.0,171.0,10.0,7.0,362.0,27.0,11.0,,1.0,4.0,343.0,1.0,108.0,6.0,32.0,210.0,58.0,11.0,81.0,36.0,48.0,,,28.0,2.0,,0.0,0.0,0.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2010,Columbus Crew,57754a8sq3sdu1tq7t1t3za39,E. Rentería,Forward,20.0,19.0,5.0,2.0,,,,10.0,9.0,8.0,14.0,402.0,57.0,26.0,196.0,4.0,,10.0,,35.0,55.0,,10.0,15.0,62.0,136.0,,16.0,62.0,19.0,9.0,12.0,35.0,62.0,43.0,27.0,56.0,2.0,7.0,5.0,7.0,3.0,8.0,858.0,3.0,97.0,2.0,9.0,9.0,2.0,8.0,19.0,4.0,20.0,202.0,34.0,11.0,4.0,66.0,,165.0,22.0,4.0,130.0,8.0,22.0,1.0,,2.0,129.0,13.0,77.0,11.0,11.0,112.0,48.0,18.0,142.0,45.0,5.0,1.0,,80.0,11.0,,3.0,2.0,8.0,,,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,8.0,1.0,,1.0,,,,,,,,,
USA_MLS,2010,Columbus Crew,77gijyky1ng1vtgsncckii9xx,R. Rogers,Midfielder,18.0,22.0,1.0,1.0,,,,3.0,4.0,18.0,9.0,1129.0,97.0,32.0,608.0,7.0,1.0,21.0,2.0,205.0,160.0,2.0,10.0,17.0,104.0,491.0,3.0,36.0,105.0,37.0,15.0,23.0,87.0,113.0,85.0,18.0,163.0,3.0,18.0,45.0,25.0,17.0,31.0,1719.0,12.0,200.0,3.0,17.0,19.0,1.0,33.0,22.0,1.0,16.0,612.0,192.0,20.0,17.0,121.0,5.0,350.0,79.0,31.0,488.0,42.0,80.0,1.0,1.0,,473.0,43.0,178.0,11.0,23.0,307.0,96.0,26.0,244.0,44.0,9.0,,,139.0,21.0,1.0,1.0,0.0,1.0,,,,2.0,,,,,,,,,,,,,,1.0,,,11.0,,,1.0,,,,,,,1.0,,
USA_MLS,2010,Columbus Crew,ado4yoag2p6jj762c7r6k9vpx,K. Schoeni,Goalkeeper,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2010,Columbus Crew,533168d968aa65jau0030mfo5,J. Zayner,Defender,24.0,17.0,,4.0,,,,5.0,1.0,15.0,,856.0,106.0,1.0,511.0,15.0,,15.0,8.0,217.0,253.0,4.0,10.0,3.0,76.0,427.0,,3.0,71.0,13.0,1.0,1.0,62.0,35.0,7.0,9.0,33.0,39.0,46.0,90.0,1.0,37.0,39.0,1187.0,,97.0,,2.0,12.0,,47.0,17.0,,24.0,520.0,128.0,2.0,17.0,93.0,5.0,168.0,11.0,12.0,421.0,20.0,11.0,,,1.0,381.0,1.0,70.0,14.0,34.0,212.0,72.0,12.0,118.0,21.0,39.0,,,47.0,2.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
