liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Ground Duels lost,Shots Off Target (inc woodwork),Successful Dribbles,Total Fouls Conceded,Leftside Passes,Penalty Goals Conceded,Ground Duels won,Throw Ins to Opposition Player,Recoveries,Throw Ins to Own Player,Goals Conceded Outside Box,Total Passes,Clearances Off the Line,Touches,Aerial Duels lost,Shots On Target ( inc goals ),Unsuccessful Passes Own Half,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Duels,Total Touches In Opposition Box,Corners Won,Ground Duels,Unsuccessful Crosses open play,Goals Conceded Inside Box,Unsuccessful Crosses & Corners,Index,Duels won,Hit Woodwork,Yellow Cards,Successful Open Play Passes,Successful Passes Own Half,Successful Lay-offs,Successful Short Passes,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Duels lost,Successful Crosses & Corners,Successful Crosses open play,Total Shots,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Tackles,Unsuccessful Short Passes,Backward Passes,Forward Passes,Aerial Duels won,Appearances,Clean Sheets,Successful Passes Opposition Half,Unsuccessful Dribbles,Games Played,Total Clearances,Tackles Won,Tackles Lost,Aerial Duels,Open Play Passes,Key Passes (Attempt Assists),Unsuccessful Launches,Times Tackled,Successful Long Passes,Total Fouls Won,Rightside Passes,Successful Launches,PutThrough/Blocked Distribution,Interceptions,Blocks,Starts,Foul Attempted Tackle,Unsuccessful Passes Opposition Half,Winning Goal,Corners Taken (incl short corners),Through balls,Substitute Off,Substitute On,Unsuccessful Corners into Box,Goals from Inside Box,Handballs conceded,Goals,Right Foot Goals,Blocked Shots,Overruns,Unsuccessful lay-offs,Home Goals,Away Goals,Successful Corners into Box,Last Player Tackle,Left Foot Goals,Offsides,Goals from Outside Box,Headed Goals,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Penalties Conceded,Attempts from Set Pieces,Red Cards - 2nd Yellow,Goal Kicks,GK Successful Distribution,Foul Won Penalty,Second Goal Assists,Saves Made from Outside Box,Saves Made,Penalties Faced,GK Unsuccessful Distribution,Punches,Catches,Goalkeeper Smother,Saves Made from Inside Box,Drops,Saves made - parried,Set Pieces Goals,Penalties Taken,Penalty Goals,Own Goal Scored,Saves made - caught,Saves from Penalty,Penalties Saved,Crosses not Claimed,Other Goals,Penalties Off Target
Mexico_Liga_MX,2023-2024,CD Guadalajara,9vvleh9yqqcm955432lsl8c7p,R. Alvarado,Forward,25,310.0,89.0,10.0,34.0,16.0,163.0,4.0,75.0,,86.0,16.0,5.0,583.0,,964.0,18.0,14.0,26.0,456.0,1321.0,203.0,47.0,13.0,164.0,21.0,17.0,52.0,10.0,96.0,1.0,5.0,435.0,123.0,7.0,421.0,28.0,7.0,107.0,21.0,4.0,24.0,22.0,127.0,18.0,99.0,122.0,200.0,21.0,15.0,4.0,354.0,36.0,15.0,6.0,10.0,8.0,39.0,560.0,34.0,8.0,64.0,35.0,23.0,98.0,2.0,25.0,8.0,3.0,15.0,10.0,153.0,3.0,50.0,,5.0,,27.0,5.0,1.0,6.0,1.0,3.0,8.0,1.0,3.0,3.0,14.0,,5.0,3.0,1.0,,,,1.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,,4.0,4.0,,,,,,,
Mexico_Liga_MX,2023-2024,CD Guadalajara,c52rbcdu5hiukdhoshthvctbe,F. Beltrán,Midfielder,20,202.0,52.0,8.0,17.0,9.0,180.0,4.0,71.0,,111.0,6.0,4.0,801.0,,1059.0,4.0,9.0,19.0,681.0,1617.0,136.0,28.0,8.0,123.0,14.0,18.0,16.0,10.0,80.0,1.0,2.0,657.0,258.0,11.0,635.0,26.0,14.0,56.0,8.0,7.0,17.0,22.0,120.0,37.0,94.0,156.0,221.0,9.0,19.0,5.0,431.0,15.0,19.0,2.0,23.0,14.0,13.0,777.0,16.0,5.0,23.0,46.0,17.0,244.0,4.0,22.0,15.0,1.0,19.0,7.0,117.0,3.0,5.0,2.0,5.0,,2.0,1.0,1.0,4.0,4.0,7.0,4.0,,4.0,0.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CD Guadalajara,bn8eqcglavl5j1kmlgyy3hed,A. Briseño,Defender,4,115.0,18.0,2.0,,14.0,139.0,3.0,16.0,,57.0,1.0,4.0,492.0,,633.0,45.0,3.0,34.0,386.0,1036.0,139.0,21.0,,34.0,,14.0,,10.0,76.0,,5.0,368.0,261.0,,346.0,37.0,2.0,63.0,,,5.0,18.0,106.0,6.0,69.0,33.0,206.0,60.0,13.0,3.0,125.0,,13.0,57.0,4.0,2.0,105.0,473.0,2.0,15.0,2.0,40.0,10.0,114.0,12.0,4.0,16.0,7.0,12.0,6.0,72.0,0.0,,,1.0,1.0,,1.0,,1.0,1.0,2.0,,,0.0,1.0,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
Mexico_Liga_MX,2023-2024,CD Guadalajara,52xjaejv3eeiyd2xn5642g2xh,I. Brizuela,Midfielder,11,108.0,31.0,8.0,10.0,8.0,43.0,2.0,32.0,,36.0,3.0,1.0,187.0,,342.0,9.0,3.0,6.0,143.0,784.0,80.0,34.0,8.0,63.0,18.0,8.0,19.0,10.0,40.0,1.0,,140.0,39.0,1.0,139.0,3.0,6.0,40.0,7.0,7.0,11.0,9.0,44.0,7.0,41.0,52.0,48.0,8.0,13.0,,111.0,8.0,13.0,1.0,3.0,4.0,17.0,184.0,9.0,2.0,19.0,4.0,15.0,44.0,,16.0,4.0,1.0,10.0,2.0,57.0,0.0,1.0,2.0,10.0,3.0,1.0,,,,,3.0,3.0,,,,,,,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CD Guadalajara,715qexmchnyx2png0e68c1fu2,J. Brígido,Forward,32,44.0,11.0,,8.0,3.0,14.0,1.0,15.0,1.0,9.0,5.0,,75.0,,140.0,5.0,3.0,3.0,60.0,260.0,32.0,5.0,3.0,26.0,14.0,3.0,15.0,10.0,16.0,,,60.0,18.0,3.0,57.0,1.0,5.0,16.0,,,3.0,3.0,15.0,5.0,14.0,22.0,15.0,1.0,9.0,,42.0,2.0,9.0,,2.0,3.0,6.0,75.0,4.0,,8.0,3.0,2.0,24.0,,11.0,,,2.0,1.0,27.0,0.0,,1.0,2.0,7.0,,1.0,1.0,1.0,,,,,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CD Guadalajara,dl40zb7nm9ayqf10noredupd5,C. Calderón,Defender,26,203.0,34.0,6.0,7.0,12.0,22.0,4.0,44.0,43.0,87.0,95.0,4.0,440.0,,764.0,22.0,,25.0,338.0,1186.0,115.0,14.0,9.0,78.0,26.0,16.0,29.0,10.0,59.0,,3.0,328.0,180.0,,315.0,41.0,7.0,56.0,12.0,12.0,6.0,20.0,102.0,29.0,61.0,71.0,188.0,15.0,15.0,4.0,170.0,6.0,15.0,15.0,20.0,9.0,37.0,426.0,10.0,19.0,13.0,23.0,8.0,159.0,2.0,22.0,11.0,3.0,13.0,7.0,106.0,0.0,4.0,3.0,3.0,2.0,3.0,,1.0,,,2.0,1.0,,,,,,,1.0,,,,,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CD Guadalajara,ey0dok6grjk40qsvo6as36hre,José Castillo Pérez,Defender,21,160.0,25.0,3.0,2.0,11.0,127.0,2.0,29.0,20.0,62.0,87.0,1.0,376.0,,645.0,19.0,2.0,27.0,289.0,751.0,97.0,21.0,7.0,54.0,29.0,9.0,29.0,10.0,53.0,,1.0,281.0,112.0,,274.0,33.0,10.0,44.0,9.0,9.0,5.0,10.0,87.0,21.0,54.0,49.0,185.0,24.0,9.0,3.0,186.0,5.0,9.0,20.0,14.0,7.0,43.0,367.0,7.0,18.0,12.0,15.0,6.0,15.0,5.0,34.0,7.0,5.0,9.0,2.0,89.0,0.0,,,2.0,,,,,,,4.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CD Guadalajara,4pw00eq0okwcadrq7t1jzlmmt,R. Cisneros,Forward,18,37.0,17.0,7.0,,5.0,15.0,,5.0,,9.0,,1.0,49.0,,100.0,12.0,4.0,4.0,34.0,432.0,39.0,15.0,2.0,22.0,2.0,3.0,2.0,10.0,10.0,,,29.0,11.0,3.0,34.0,1.0,2.0,29.0,,,11.0,4.0,15.0,1.0,14.0,13.0,6.0,5.0,13.0,,23.0,4.0,13.0,1.0,1.0,,17.0,44.0,1.0,,8.0,,4.0,15.0,,3.0,,,3.0,3.0,13.0,0.0,,,3.0,10.0,,1.0,1.0,2.0,2.0,2.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CD Guadalajara,b3g2q2rki400sjl4t1x1xwa95,S. Flores,Midfielder,0,95.0,37.0,2.0,2.0,19.0,176.0,,43.0,,88.0,,4.0,531.0,,669.0,15.0,1.0,27.0,453.0,1006.0,105.0,3.0,1.0,80.0,,12.0,,10.0,53.0,,2.0,438.0,260.0,3.0,429.0,20.0,12.0,52.0,,,3.0,16.0,78.0,39.0,58.0,45.0,179.0,10.0,16.0,2.0,193.0,2.0,16.0,21.0,20.0,19.0,25.0,516.0,6.0,10.0,5.0,24.0,2.0,131.0,2.0,20.0,11.0,4.0,10.0,12.0,51.0,0.0,,1.0,5.0,6.0,,1.0,,1.0,,1.0,1.0,1.0,0.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CD Guadalajara,bacfellhebfxls5mhsg416fpw,A. González,Forward,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
