liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Time Played,Times Tackled,Total Big Chances Created,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Blocks,Foul Attempted Tackle,Leftside Passes,Total Clearances,Total Fouls Conceded,Unsuccessful Passes Own Half,Yellow Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Corners Won,Shots On Target ( inc goals ),Substitute On,Throw Ins to Own Player,Total Big Chances Missed,Total Shots,Unsuccessful Long Passes,Corners Taken (incl short corners),Successful Corners into Box,Successful Lay-offs,Unsuccessful Dribbles,Attempts from Set Pieces,Red Cards - 2nd Yellow,Total Red Cards,Unsuccessful Corners into Box,Unsuccessful Launches,Unsuccessful lay-offs,Goals,Goals Openplay,Goals from Inside Box,Left Foot Goals,Tackles Lost,Home Goals,Away Goals,Overruns,Goal Assists,Successful Launches,Successful Long Passes,Aerial Duels won,GK Successful Distribution,Goal Kicks,Catches,GK Unsuccessful Distribution,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Blocked Shots,Goals Conceded Outside Box,Shots Off Target (inc woodwork),Offsides,Assists (Intentional),Hit Woodwork,Headed Goals,Throw Ins to Opposition Player,Total Big Chances Scored,Right Foot Goals,Total Big Chances Saved,Goals from Outside Box,Handballs conceded,Clean Sheets,Through balls,Second Goal Assists,Goalkeeper Smother,Clearances Off the Line,Saves made - caught,Straight Red Cards,Last Player Tackle,Other Goals,Own Goal Scored,Drops,Penalty Goals Conceded,Penalties Faced,Penalties Conceded,Direct Setpiece Goals,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals
USA_USL_Cup,2026,Brooklyn FC,ngmdu10fjli45jvddeljv8yc,M. Anderson,Forward,35,2.0,3.0,4.0,7.0,4.0,3.0,16.0,2.0,2.0,2.0,2.0,6.0,3.0,3.0,,1.0,12.0,3.0,1.0,,3.0,5.0,1.0,,,,,,6.0,5.0,1.0,6.0,1.0,54.0,3.0,,2.0,15.0,12.0,6.0,1.0,3.0,6.0,28.0,7.0,5.0,0.0,1.0,1.0,,,2.0,,1.0,1.0,,2.0,2.0,2.0,1.0,2.0,1.0,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Brooklyn FC,ntfvll4odl5qsnfv7pz3457u,L. Burns,Goalkeeper,30,1.0,,1.0,,,,,16.0,1.0,,,,,,,,17.0,,,,10.0,2.0,,1.0,,,,,11.0,,15.0,12.0,,90.0,,,,10.0,25.0,15.0,,,10.0,35.0,8.0,1.0,0.0,,,,,7.0,,,2.0,,,,,,,,,,9.0,,,,,,,,,4.0,,,,,,,,,,,3.0,3.0,,10.0,6.0,,2.0,,4.0,2.0,2.0,3.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Brooklyn FC,5b4l65jtcl1v3u2h1ty6alfys,C. Frogson,Defender,24,2.0,8.0,12.0,10.0,6.0,4.0,29.0,4.0,2.0,1.0,1.0,9.0,5.0,4.0,1.0,1.0,33.0,7.0,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,26.0,20.0,7.0,26.0,2.0,73.0,2.0,1.0,2.0,17.0,33.0,26.0,2.0,1.0,7.0,54.0,10.0,7.0,0.0,1.0,1.0,,2.0,20.0,1.0,3.0,2.0,,5.0,5.0,,,1.0,3.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Brooklyn FC,43tr063d8ut1mygz1xjfaedm2,Gabriel Alves,Defender,3,2.0,15.0,17.0,24.0,12.0,12.0,18.0,44.0,2.0,2.0,2.0,16.0,8.0,8.0,2.0,1.0,113.0,8.0,3.0,3.0,8.0,46.0,1.0,2.0,,,,2.0,99.0,40.0,62.0,92.0,1.0,180.0,1.0,,4.0,23.0,117.0,102.0,2.0,3.0,15.0,153.0,14.0,8.0,0.0,8.0,4.0,1.0,3.0,12.0,5.0,6.0,2.0,,1.0,1.0,,1.0,,3.0,,1.0,7.0,,,,1.0,,,,,3.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,4.0,10.0,4.0,,,,,,,,,,,,,,,,,6.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Brooklyn FC,4v13dz2g71gh5i527t347shyh,S. Hundal,Forward,9,2.0,5.0,1.0,9.0,4.0,5.0,8.0,,2.0,2.0,2.0,6.0,3.0,3.0,,1.0,9.0,1.0,1.0,,,2.0,1.0,,,,,,5.0,4.0,3.0,7.0,1.0,50.0,1.0,,1.0,7.0,11.0,7.0,2.0,1.0,4.0,19.0,5.0,4.0,0.0,3.0,1.0,,2.0,4.0,,2.0,,,1.0,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Brooklyn FC,3bxwstn02kgq9kz4yf2emi3xm,A. Kanté,Midfielder,95,2.0,12.0,13.0,17.0,10.0,7.0,39.0,10.0,2.0,,,15.0,8.0,7.0,1.0,2.0,45.0,5.0,1.0,1.0,4.0,14.0,2.0,2.0,2.0,,,4.0,40.0,32.0,8.0,36.0,,126.0,4.0,,3.0,16.0,45.0,40.0,,5.0,5.0,75.0,7.0,4.0,0.0,2.0,2.0,,3.0,9.0,,4.0,,1.0,2.0,2.0,1.0,1.0,,,,3.0,1.0,,,6.0,2.0,,,,,,,1.0,1.0,,,,0.0,1.0,,,,4.0,,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Brooklyn FC,a2crcglwdookm6m397dxw2qdw,V. Latinovich,Defender,6,2.0,3.0,1.0,8.0,1.0,7.0,4.0,36.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,66.0,,1.0,1.0,6.0,28.0,,1.0,,,,,53.0,22.0,37.0,51.0,,115.0,,,,16.0,75.0,59.0,1.0,2.0,16.0,85.0,10.0,10.0,0.0,6.0,,,,8.0,3.0,1.0,6.0,,,,,,1.0,,,1.0,6.0,,,,,,,,,5.0,,,,,,1.0,,,,,3.0,8.0,6.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Brooklyn FC,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,Goalkeeper,1,1.0,,,1.0,,1.0,,26.0,1.0,2.0,2.0,,,,,,30.0,,,,15.0,10.0,,1.0,,,,,20.0,2.0,25.0,16.0,,90.0,,,,15.0,42.0,27.0,,,15.0,48.0,13.0,,0.0,1.0,,,,6.0,,,2.0,,,,,,,,,,15.0,,,,,,,,,10.0,,,,,,,,,,,2.0,11.0,1.0,9.0,6.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Brooklyn FC,bfm4xr4ue74v0li53slarf9t6,P. Mangione,Midfielder,27,2.0,10.0,10.0,9.0,5.0,4.0,33.0,13.0,2.0,1.0,1.0,8.0,4.0,4.0,,1.0,43.0,4.0,2.0,,1.0,10.0,2.0,1.0,1.0,1.0,1.0,2.0,39.0,29.0,12.0,39.0,,86.0,1.0,,,8.0,44.0,40.0,2.0,6.0,4.0,62.0,5.0,3.0,0.0,1.0,1.0,,1.0,11.0,,2.0,,,1.0,1.0,1.0,2.0,1.0,,1.0,6.0,1.0,,,7.0,1.0,,,,,1.0,,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,2.0,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Brooklyn FC,4dgzsl51kb21rk6ubw1o9853p,R. McLaughlin,Defender,23,1.0,10.0,,9.0,4.0,5.0,28.0,11.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,43.0,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,32.0,26.0,7.0,29.0,,82.0,1.0,,2.0,20.0,43.0,32.0,,1.0,11.0,72.0,11.0,8.0,0.0,5.0,2.0,,,20.0,2.0,,4.0,,4.0,4.0,1.0,,,10.0,,,3.0,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,3.0,3.0,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
