root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Appearances,Goals Conceded Inside Box,Starts,Total Tackles,Duels won,Ground Duels won,Goals Conceded,Total Fouls Conceded,Recoveries,Total Passes,Touches,Unsuccessful Short Passes,Ground Duels,Index,Unsuccessful Passes Opposition Half,Games Played,Total Losses Of Possession,Leftside Passes,Successful Passes Opposition Half,Duels lost,Forward Passes,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Backward Passes,Open Play Passes,Penalty Goals Conceded,Tackles Won,Ground Duels lost,Successful Short Passes,Successful Open Play Passes,Substitute Off,Interceptions,Total Fouls Won,Winning Goal,Rightside Passes,Saves Made,Saves Made from Inside Box,GK Successful Distribution,Unsuccessful Passes Own Half,Catches,GK Unsuccessful Distribution,Penalties Faced,Goal Kicks,Unsuccessful Long Passes,Successful Long Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Foul Attempted Tackle,Substitute On,Aerial Duels,Successful Launches,Throw Ins to Own Player,Aerial Duels won,Tackles Lost,Throw Ins to Opposition Player,Blocks,Times Tackled,Successful Crosses & Corners,Successful Dribbles,Successful Corners into Box,Successful Lay-offs,Yellow Cards,Unsuccessful Crosses & Corners,Corners Won,Overruns,Unsuccessful Corners into Box,Unsuccessful Crosses open play,Corners Taken (incl short corners),Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Crosses open play,Total Touches In Opposition Box,Total Shots,Offsides,Shots On Target ( inc goals ),Unsuccessful Launches,Penalties Conceded,Handballs conceded,Shots Off Target (inc woodwork),Clearances Off the Line,Drops,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Blocked Shots,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Through balls,Goal Assists,Goals,Left Foot Goals,Goals from Inside Box,Assists (Intentional),Right Foot Goals,Home Goals,Away Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Headed Goals,Hit Woodwork,Unsuccessful lay-offs,Goals from Outside Box,Own Goal Scored,Punches,Saves from Penalty,Penalties Saved,Set Pieces Goals,Clean Sheets,Goalkeeper Smother,Second Goal Assists,Last Man Tackle,Other Goals,Last Player Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Honduras,Honduras,1yhtzq33ssznnl1pkg6fjz26t,B. Acosta,Midfielder,0,5.0,2.0,2.0,5.0,11.0,7.0,2.0,5.0,26.0,132.0,154.0,13.0,17.0,10.0,11.0,5.0,18.0,35.0,79.0,12.0,42.0,23.0,118.0,39.0,14.0,220.0,14.0,129.0,,3.0,10.0,109.0,115.0,2.0,2.0,2.0,0.0,41.0,,,,3.0,,,,,1.0,9.0,,,2.0,3.0,2.0,,4.0,3.0,6.0,1.0,1.0,4.0,2.0,,2.0,2.0,,,,,1.0,,1.0,,,,,6.0,1.0,,2.0,1.0,,,,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Honduras,Honduras,a82pbo3wh7t6y5oek1w7iak4q,C. Argueta,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Honduras,Honduras,5eu2m1niuft5t0dg2w6ltvw9g,J. Arriaga,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Honduras,Honduras,kdf39fz73dd5n2nzlsuwbq3t,K. Arriaga,Midfielder,0,1.0,,,1.0,1.0,1.0,,,2.0,20.0,22.0,1.0,1.0,10.0,2.0,1.0,2.0,5.0,11.0,,7.0,1.0,18.0,7.0,2.0,10.0,1.0,20.0,,1.0,,18.0,18.0,,,,0.0,7.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Honduras,Honduras,2y6kfz5hnxko88564nhbslo0l,J. Bengtson,Forward,0,1.0,2.0,1.0,,7.0,1.0,3.0,1.0,1.0,13.0,17.0,3.0,2.0,10.0,2.0,1.0,4.0,3.0,6.0,4.0,3.0,11.0,10.0,4.0,3.0,64.0,5.0,11.0,,,1.0,10.0,8.0,1.0,,1.0,0.0,2.0,,,,1.0,,,,,,,,,,1.0,3.0,,1.0,,9.0,,,6.0,,,,,,,,1.0,,,2.0,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Honduras,Honduras,7cjlewnhcjtycqfbj8mkc9rs9,J. Benguché,Forward,0,1.0,,,,1.0,,,1.0,,2.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,,1.0,2.0,1.0,3.0,1.0,,1.0,13.0,,2.0,,,1.0,1.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Honduras,Honduras,cywd7q1m77lwe5q2dof7rvf9w,D. Carter,Forward,0,1.0,,,,,,,,,8.0,8.0,,,10.0,,1.0,,3.0,7.0,,1.0,,8.0,1.0,,13.0,3.0,8.0,,,,8.0,8.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Honduras,Honduras,6qtrfvr137xo8gmu17jn3d42d,M. Chirinos,Forward,0,1.0,2.0,1.0,1.0,7.0,7.0,3.0,1.0,6.0,30.0,48.0,3.0,12.0,10.0,6.0,1.0,11.0,,18.0,5.0,8.0,12.0,26.0,9.0,4.0,83.0,10.0,29.0,,1.0,5.0,26.0,25.0,1.0,,4.0,0.0,12.0,,,,,,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,2.0,1.0,2.0,,,,2.0,2.0,,,2.0,1.0,,1.0,1.0,1.0,2.0,,2.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,1.0,0.0,1.0,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Honduras,Honduras,f3sg4uf5o93fju935tixltgbt,W. Decas,Defender,0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,1.0,3.0,30.0,53.0,5.0,2.0,10.0,5.0,1.0,12.0,,11.0,1.0,10.0,6.0,23.0,12.0,7.0,90.0,8.0,30.0,,,1.0,21.0,23.0,,,,0.0,12.0,,,,3.0,,,,,2.0,2.0,,,,,,,1.0,,4.0,,10.0,4.0,1.0,3.0,1.0,,,,,,,1.0,,1.0,,1.0,,1.0,,,1.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Honduras,Honduras,aoe90w0oopw8h5ipktpmme9cl,A. Elis,Forward,0,4.0,1.0,,2.0,15.0,13.0,1.0,3.0,9.0,47.0,82.0,18.0,26.0,10.0,22.0,4.0,32.0,19.0,23.0,15.0,12.0,30.0,27.0,4.0,20.0,151.0,14.0,47.0,,2.0,13.0,27.0,27.0,,1.0,7.0,0.0,2.0,,,,1.0,,,,,2.0,,,,,8.0,2.0,1.0,1.0,4.0,4.0,,,2.0,,,,7.0,,4.0,,,1.0,3.0,6.0,,,3.0,,,5.0,,15.0,3.0,2.0,1.0,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
