root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Duels,Goals Conceded,Total Tackles,Rightside Passes,Total Losses Of Possession,Unsuccessful Passes Own Half,Successful Passes Own Half,Goals Conceded Inside Box,Shots On Target ( inc goals ),Unsuccessful Long Passes,Recoveries,PutThrough/Blocked Distribution,Touches,Total Shots,Total Passes,Aerial Duels,Starts,Ground Duels lost,Interceptions,Appearances,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Aerial Duels won,Time Played,Throw Ins to Own Player,Backward Passes,Successful Passes Opposition Half,Successful Open Play Passes,Successful Short Passes,Index,Tackles Won,Ground Duels won,Ground Duels,Total Touches In Opposition Box,Aerial Duels lost,Successful Long Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Clearances,Unsuccessful Passes Opposition Half,Duels won,Corners Won,Games Played,Duels lost,Winning Goal,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Penalties Taken,Unsuccessful lay-offs,Goals,Successful Lay-offs,Successful Corners into Box,Total Fouls Won,Corners Taken (incl short corners),Total Fouls Conceded,Unsuccessful Corners into Box,Times Tackled,Blocked Shots,Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Dribbles,Through balls,Goals from Outside Box,Attempts from Set Pieces,Shots Off Target (inc woodwork),Successful Crosses & Corners,Home Goals,Away Goals,PutThrough/Blocked Distribution Won,Substitute On,Tackles Lost,Foul Attempted Tackle,Foul Won Penalty,Unsuccessful Crosses open play,Yellow Cards,Substitute Off,Offsides,Goal Kicks,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Saves made - parried,GK Successful Distribution,GK Unsuccessful Distribution,Blocks,Successful Crosses open play,Hit Woodwork,Unsuccessful Launches,Clean Sheets,Successful Launches,Overruns,Handballs conceded,Goals from Inside Box,Headed Goals,Left Foot Goals,Second Goal Assists,Goal Assists,Assists (Intentional),Penalties Conceded,Red Cards - 2nd Yellow,Clearances Off the Line,Total Red Cards,Penalties Saved,Saves from Penalty,Catches,Punches,Penalties Faced,Goalkeeper Smother,Own Goal Scored,Goals Conceded Outside Box,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Saves made - caught,Crosses not Claimed,Other Goals,Last Man Tackle,Drops,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Real Salt Lake,Real_Salt_Lake,4eph69hyci7ap30ms501yc3x1,C. Arango,Forward,9,18.0,43.0,7.0,1.0,13.0,44.0,,11.0,7.0,6.0,,5.0,9.0,129.0,13.0,61.0,5.0,4.0,27.0,1.0,4.0,14.0,43.0,55.0,4.0,309.0,1.0,19.0,33.0,37.0,40.0,10.0,1.0,11.0,38.0,25.0,1.0,3.0,15.0,18.0,3.0,22.0,15.0,5.0,4.0,28.0,0.0,4.0,1.0,,,,2.0,1.0,,6.0,,8.0,,17.0,7.0,5.0,8.0,4.0,,,1.0,7.0,1.0,1.0,1.0,1.0,,,2.0,,3.0,1.0,4.0,1.0,,,,,,,,,1.0,1.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Real Salt Lake,Real_Salt_Lake,844k9wmnxkk24xsjd4fdb4rca,G. Beavers,Goalkeeper,35,,1.0,3.0,,7.0,3.0,3.0,17.0,3.0,,3.0,8.0,,35.0,,22.0,,1.0,,,1.0,6.0,19.0,14.0,,90.0,,,2.0,12.0,15.0,10.0,,1.0,1.0,,,4.0,9.0,3.0,1.0,,1.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,3.0,1.0,1.0,12.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Real Salt Lake,Real_Salt_Lake,84v7wkiby3gxavrnoqogo6e39,A. Brody,Defender,2,15.0,18.0,5.0,5.0,33.0,28.0,5.0,31.0,5.0,,1.0,10.0,1.0,132.0,,88.0,3.0,2.0,7.0,2.0,2.0,4.0,72.0,86.0,2.0,180.0,15.0,21.0,41.0,70.0,67.0,10.0,4.0,8.0,15.0,4.0,1.0,5.0,30.0,16.0,4.0,14.0,10.0,,2.0,8.0,0.0,3.0,,1.0,,,,,,1.0,,,,5.0,,1.0,2.0,2.0,1.0,,,,,,,,,1.0,,,3.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Real Salt Lake,Real_Salt_Lake,43iq0adnp6o9uxn32482kn845,S. Caldwell,Midfielder,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Real Salt Lake,Real_Salt_Lake,1udt0es1u7ffbh84vdsv2f4yd,M. Chang,Midfielder,16,2.0,1.0,1.0,,4.0,4.0,,3.0,1.0,,,1.0,,14.0,,10.0,,,,,1.0,2.0,8.0,9.0,,10.0,,2.0,6.0,7.0,7.0,10.0,,1.0,1.0,,,1.0,2.0,2.0,,3.0,1.0,,1.0,,0.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Real Salt Lake,Real_Salt_Lake,8jcrd6icrjmulbpa2wiu0frsa,E. Eneli,Midfielder,25,14.0,18.0,5.0,5.0,4.0,29.0,6.0,48.0,5.0,1.0,2.0,12.0,5.0,188.0,1.0,127.0,3.0,3.0,5.0,7.0,3.0,64.0,111.0,125.0,,270.0,15.0,19.0,63.0,109.0,110.0,10.0,5.0,10.0,15.0,4.0,3.0,1.0,40.0,16.0,6.0,14.0,10.0,1.0,3.0,8.0,0.0,4.0,,2.0,,,,,,4.0,,,,5.0,,3.0,3.0,1.0,,,,,,,,2.0,,,,,4.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Real Salt Lake,Real_Salt_Lake,bkgs0bu84fid8674okqo4r7x1,J. Glad,Defender,15,5.0,5.0,7.0,1.0,19.0,12.0,3.0,74.0,7.0,,6.0,9.0,1.0,123.0,,108.0,1.0,2.0,2.0,1.0,3.0,51.0,97.0,105.0,1.0,207.0,,5.0,23.0,95.0,89.0,10.0,,2.0,4.0,,,8.0,33.0,11.0,4.0,8.0,3.0,,3.0,2.0,0.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Real Salt Lake,Real_Salt_Lake,82w5p305rf5dw31qndxj81rmc,A. Gómez,Midfielder,11,7.0,14.0,4.0,3.0,9.0,19.0,2.0,5.0,4.0,1.0,1.0,7.0,3.0,47.0,2.0,25.0,3.0,1.0,5.0,,2.0,4.0,17.0,25.0,,90.0,,8.0,12.0,17.0,15.0,10.0,2.0,6.0,11.0,7.0,3.0,2.0,4.0,8.0,,10.0,6.0,,2.0,8.0,0.0,4.0,,,,,,,,,,1.0,,2.0,,1.0,,3.0,,,,1.0,,,,1.0,1.0,1.0,,,4.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Real Salt Lake,Real_Salt_Lake,f1cs0m050shg8hpr611ev9zv9,T. Gómez,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Real Salt Lake,Real_Salt_Lake,9a94jyqwrfa700gtjmo92kfoq,B. Hidalgo,Midfielder,19,10.0,19.0,3.0,5.0,1.0,19.0,2.0,26.0,3.0,,2.0,6.0,6.0,104.0,,73.0,6.0,1.0,5.0,,3.0,33.0,61.0,73.0,2.0,120.0,7.0,16.0,35.0,61.0,59.0,10.0,3.0,8.0,13.0,1.0,4.0,2.0,23.0,12.0,1.0,12.0,10.0,,3.0,9.0,0.0,2.0,,1.0,,,,,,2.0,,2.0,,2.0,,1.0,1.0,1.0,,,,,,,,3.0,2.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
