liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Successful Lay-offs,Successful Passes Own Half,Starts,Successful Short Passes,Touches,Total Fouls Conceded,Duels won,Duels lost,Tackles Won,Total Tackles,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Interceptions,Shots On Target ( inc goals ),Successful Long Passes,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Clearances,Goals,Successful Crosses open play,Total Losses Of Possession,Substitute Off,Offsides,Aerial Duels won,Clean Sheets,Blocked Shots,Goals from Inside Box,Unsuccessful Crosses & Corners,Ground Duels won,Backward Passes,Tackles Lost,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Dribbles,Total Shots,Unsuccessful Passes Opposition Half,Goals Conceded Outside Box,Aerial Duels lost,Successful Passes Opposition Half,Unsuccessful lay-offs,Throw Ins to Own Player,Leftside Passes,Goals Conceded Inside Box,Key Passes (Attempt Assists),Goals Conceded,Total Touches In Opposition Box,Unsuccessful Crosses open play,Appearances,Blocks,GK Successful Distribution,Yellow Cards,Open Play Passes,Times Tackled,Ground Duels lost,Right Foot Goals,Rightside Passes,Unsuccessful Long Passes,Forward Passes,Successful Crosses & Corners,Successful Dribbles,Unsuccessful Launches,Successful Open Play Passes,Headed Goals,Time Played,Goal Kicks,Duels,Recoveries,Unsuccessful Short Passes,Substitute On,Total Fouls Won,Foul Attempted Tackle,Total Passes,Corners Won,Games Played,Penalty Goals Conceded,Index,Aerial Duels,Ground Duels,Home Goals,Away Goals,Winning Goal,Foul Won Penalty,Throw Ins to Opposition Player,Total Red Cards,Red Cards - 2nd Yellow,Successful Launches,Straight Red Cards,Overruns,Hit Woodwork,Penalties Conceded,Attempts from Set Pieces,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Assists (Intentional),Goal Assists,Goals from Outside Box,Penalties Faced,Saves Made,Catches,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made from Outside Box,Left Foot Goals,Through balls,Last Player Tackle,Second Goal Assists,Penalties Taken,Penalty Goals,Goalkeeper Smother,Saves from Penalty,Penalties Saved,Saves made - parried,Punches,Drops,Clearances Off the Line,Own Goal Scored,Saves made - caught,Crosses not Claimed,Penalties Off Target,Set Pieces Goals
Mexico_Liga_MX,2024-2025,Club León,59gm0x3ujnsq2gypigw0q7bze,J. Alcívar,Midfielder,13,8.0,7.0,73.0,5.0,117.0,244.0,6.0,8.0,22.0,1.0,2.0,38.0,1.0,5.0,3.0,17.0,5.0,14.0,2.0,,,67.0,5.0,,1.0,,1.0,,7.0,7.0,28.0,1.0,1.0,134.0,5.0,4.0,31.0,,2.0,64.0,,1.0,33.0,7.0,6.0,7.0,2.0,2.0,10.0,1.0,,,170.0,10.0,20.0,,62.0,5.0,49.0,3.0,3.0,2.0,132.0,,394.0,,30.0,28.0,33.0,5.0,2.0,3.0,172.0,,10.0,2.0,10.0,3.0,27.0,,,0.0,,,,,1.0,,1.0,,1.0,3.0,7.0,4.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club León,ch9oikzx3nkt079d1j72vt89g,R. Almanza,Forward,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club León,bei486ox42219hyokmlee8kq1,A. Alvarado,Forward,20,8.0,5.0,47.0,8.0,103.0,252.0,8.0,44.0,43.0,8.0,13.0,35.0,9.0,,8.0,5.0,2.0,6.0,6.0,3.0,,73.0,4.0,2.0,24.0,2.0,6.0,3.0,4.0,20.0,37.0,5.0,2.0,108.0,4.0,17.0,33.0,2.0,20.0,61.0,,4.0,35.0,8.0,4.0,10.0,24.0,4.0,16.0,,,1.0,135.0,15.0,23.0,1.0,34.0,4.0,37.0,,5.0,2.0,100.0,1.0,754.0,,87.0,22.0,31.0,8.0,2.0,6.0,143.0,6.0,16.0,,10.0,44.0,43.0,0.0,3.0,0.0,,1.0,,,,,3.0,1.0,,,,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club León,2ufp5icqczg2wvcxl5axnxu96,F. Ambríz,Midfielder,5,19.0,4.0,281.0,13.0,490.0,800.0,18.0,75.0,61.0,28.0,44.0,90.0,5.0,18.0,3.0,31.0,12.0,27.0,24.0,,,124.0,5.0,,20.0,3.0,3.0,,1.0,55.0,78.0,16.0,3.0,521.0,7.0,8.0,64.0,1.0,22.0,240.0,,5.0,170.0,18.0,2.0,19.0,12.0,1.0,19.0,3.0,,2.0,600.0,12.0,39.0,,190.0,23.0,173.0,,5.0,13.0,510.0,,1196.0,,136.0,61.0,67.0,6.0,6.0,10.0,611.0,4.0,19.0,3.0,10.0,42.0,94.0,,,0.0,,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club León,53ep4ew9771nqrrq1a02doqqy,E. Ayón,Forward,14,2.0,2.0,11.0,2.0,28.0,72.0,4.0,12.0,19.0,1.0,2.0,12.0,,,,,,1.0,1.0,,,32.0,2.0,2.0,5.0,,,,1.0,7.0,13.0,1.0,1.0,28.0,2.0,,12.0,1.0,5.0,17.0,,1.0,7.0,2.0,2.0,3.0,6.0,1.0,7.0,,,,36.0,9.0,14.0,,10.0,2.0,10.0,,3.0,1.0,24.0,,196.0,,31.0,5.0,10.0,5.0,2.0,,40.0,1.0,7.0,1.0,10.0,10.0,21.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club León,dkqq0hwdc7wv8o7qoibvijyay,V. Barajas,Defender,34,1.0,,,,,6.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,4.0,,,,,,,4.0,2.0,,1.0,,,,,4.0,,,,,,,,,,,4.0,1.0,,,,,,1.0,,,,,,1.0,,,,1.0,,3.0,,,1.0,,1.0,,2.0,1.0,,10.0,,3.0,,,0.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club León,84r1msh0g1qj25wss1n4fv74l,S. Barreiro,Defender,21,20.0,,440.0,17.0,586.0,1125.0,28.0,94.0,69.0,21.0,34.0,178.0,8.0,32.0,4.0,96.0,13.0,44.0,84.0,1.0,1.0,203.0,2.0,4.0,44.0,4.0,1.0,1.0,2.0,50.0,39.0,13.0,2.0,682.0,2.0,12.0,136.0,3.0,28.0,243.0,1.0,7.0,292.0,20.0,2.0,23.0,21.0,2.0,17.0,10.0,16.0,3.0,811.0,7.0,41.0,1.0,108.0,99.0,421.0,1.0,2.0,51.0,637.0,,1509.0,18.0,163.0,77.0,79.0,,14.0,11.0,860.0,2.0,17.0,3.0,10.0,72.0,91.0,0.0,1.0,0.0,,3.0,,,15.0,,1.0,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club León,bxnn74tvpy4iujkg00nby6rxl,P. Bellón,Defender,25,12.0,,544.0,17.0,641.0,1022.0,16.0,79.0,62.0,20.0,35.0,126.0,5.0,23.0,2.0,57.0,7.0,44.0,62.0,,,141.0,,,38.0,5.0,,,,41.0,53.0,15.0,,698.0,1.0,7.0,82.0,3.0,27.0,154.0,,4.0,164.0,20.0,3.0,23.0,9.0,,17.0,9.0,4.0,4.0,795.0,5.0,35.0,,286.0,78.0,321.0,,2.0,44.0,673.0,,1530.0,4.0,141.0,50.0,48.0,,4.0,7.0,824.0,1.0,17.0,3.0,10.0,65.0,76.0,,,0.0,,2.0,,,13.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,
Mexico_Liga_MX,2024-2025,Club León,ai1q7eeu5k90x364z6g4bxl91,A. Blanco,Goalkeeper,1,1.0,1.0,337.0,17.0,308.0,717.0,,2.0,4.0,,,138.0,,,,86.0,1.0,24.0,7.0,,,144.0,,,2.0,5.0,,,,,,,,394.0,,,114.0,3.0,3.0,57.0,,1.0,97.0,20.0,2.0,23.0,,,17.0,,195.0,2.0,312.0,,1.0,,130.0,135.0,305.0,,,54.0,258.0,,1530.0,150.0,6.0,177.0,3.0,,,,532.0,,17.0,3.0,10.0,5.0,1.0,,,0.0,,,,,21.0,,,,,,,,,,,,3.0,69.0,7.0,40.0,44.0,28.0,,,,,,,3.0,,,15.0,1.0,1.0,,,1.0,,,
Mexico_Liga_MX,2024-2025,Club León,1uro7awzwukurmh2h913s02j9,L. Cabral,Defender,8,25.0,11.0,113.0,13.0,382.0,727.0,13.0,54.0,75.0,6.0,16.0,114.0,5.0,2.0,2.0,22.0,13.0,21.0,8.0,1.0,1.0,202.0,7.0,2.0,7.0,3.0,2.0,1.0,26.0,47.0,84.0,10.0,,404.0,16.0,7.0,119.0,1.0,16.0,300.0,,4.0,95.0,11.0,26.0,12.0,16.0,6.0,15.0,2.0,,3.0,509.0,33.0,59.0,1.0,121.0,18.0,218.0,9.0,17.0,5.0,397.0,,1078.0,,129.0,67.0,96.0,2.0,14.0,6.0,518.0,1.0,15.0,1.0,10.0,23.0,106.0,1.0,0.0,0.0,,1.0,1.0,,2.0,1.0,,,,,25.0,17.0,6.0,3.0,3.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,
