liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels,Unsuccessful Passes Opposition Half,Starts,Leftside Passes,Penalty Goals Conceded,Total Touches In Opposition Box,Corners Taken (incl short corners),Shots On Target ( inc goals ),Appearances,Unsuccessful Passes Own Half,Aerial Duels,Unsuccessful Long Passes,Total Shots,Rightside Passes,Ground Duels won,Successful Open Play Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Yellow Cards,Successful Short Passes,Aerial Duels won,Backward Passes,Substitute Off,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Unsuccessful Corners into Box,Total Passes,Interceptions,PutThrough/Blocked Distribution,Duels lost,Time Played,Unsuccessful Dribbles,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Forward Passes,Unsuccessful Crosses open play,Successful Passes Own Half,Through balls,Aerial Duels lost,Substitute On,Successful Lay-offs,Total Losses Of Possession,Total Fouls Conceded,Goals Conceded Inside Box,Touches,Times Tackled,Shots Off Target (inc woodwork),Corners Won,Successful Passes Opposition Half,Ground Duels lost,Goals Conceded,Key Passes (Attempt Assists),Unsuccessful Launches,Games Played,Index,Successful Long Passes,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Foul Attempted Tackle,Open Play Passes,Total Fouls Won,Duels won,Winning Goal,Blocks,Tackles Lost,Handballs conceded,Total Tackles,Throw Ins to Opposition Player,Total Clearances,Goals,Tackles Won,Straight Red Cards,PutThrough/Blocked Distribution Won,Total Red Cards,Overruns,Goals Openplay,Goals from Inside Box,Headed Goals,Home Goals,Away Goals,Successful Dribbles,Successful Launches,Penalties Conceded,Successful Crosses open play,Successful Crosses & Corners,Successful Corners into Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Goals from Outside Box,Offsides,Blocked Shots,Last Player Tackle,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,Saves Made from Outside Box,Penalties Faced,Punches,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Assists (Intentional),Right Foot Goals,Hit Woodwork,Catches,Saves from Penalty,Penalties Saved,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Saves made - caught,Second Goal Assists,Other Goals,Penalties Off Target
Concacaf_Leagues_Cup,2025,Columbus Crew,824vros32oq1ufkbws8aiu0a,I. Aliyu,Forward,11,29.0,10.0,2.0,18.0,,11.0,,,3.0,2.0,13.0,,2.0,9.0,17.0,38.0,11.0,,38.0,4.0,14.0,1.0,3.0,,,,49.0,2.0,2.0,21.0,181.0,,38.0,42.0,8.0,1.0,7.0,,9.0,1.0,,22.0,5.0,3.0,86.0,5.0,2.0,,31.0,12.0,3.0,3.0,,3.0,10.0,,11.0,1.0,3.0,49.0,5.0,21.0,0.0,,2.0,,8.0,,,,6.0,,2.0,,,,,,,,4.0,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,
Concacaf_Leagues_Cup,2025,Columbus Crew,7e6yfbpspg1vzcaa7rw5dameh,M. Amundsen,Defender,18,10.0,14.0,2.0,19.0,,2.0,,1.0,3.0,3.0,7.0,4.0,2.0,26.0,6.0,82.0,17.0,,87.0,4.0,9.0,1.0,12.0,,4.0,,108.0,3.0,4.0,7.0,154.0,,91.0,17.0,54.0,,55.0,,3.0,1.0,,18.0,3.0,1.0,134.0,,1.0,2.0,36.0,4.0,1.0,,2.0,3.0,10.0,4.0,13.0,,1.0,97.0,3.0,10.0,0.0,1.0,2.0,,3.0,,3.0,1.0,1.0,,2.0,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Columbus Crew,48x7ll37uv2jck8ibaenqk3ro,M. Arfsten,Forward,27,43.0,22.0,3.0,3.0,,19.0,,2.0,3.0,4.0,4.0,7.0,2.0,39.0,30.0,78.0,23.0,,78.0,2.0,28.0,2.0,13.0,,9.0,,101.0,4.0,6.0,15.0,267.0,4.0,78.0,47.0,31.0,3.0,34.0,,2.0,,1.0,42.0,1.0,3.0,190.0,10.0,,3.0,47.0,13.0,3.0,6.0,4.0,3.0,10.0,,16.0,3.0,1.0,101.0,7.0,32.0,1.0,1.0,3.0,,13.0,1.0,5.0,2.0,10.0,,5.0,,,2.0,2.0,,1.0,1.0,10.0,,,3.0,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Columbus Crew,4nvz6yrxluelbpsjavcjtgnx0,T. Brown,Defender,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Columbus Crew,6kb6kwmwjh4c6oyed5upl266t,E. Bush,Goalkeeper,24,,3.0,1.0,7.0,,,,,1.0,4.0,,5.0,,5.0,,19.0,7.0,,21.0,,,,8.0,,,,30.0,,,,90.0,,23.0,,18.0,,22.0,,,,,7.0,,1.0,36.0,,,,1.0,,1.0,,3.0,1.0,10.0,2.0,2.0,,,24.0,,,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,7.0,4.0,,,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Columbus Crew,5dtht84403e1u5nnm9kjrjpwp,D. Chambost,Midfielder,7,19.0,21.0,3.0,63.0,,3.0,5.0,,3.0,8.0,7.0,7.0,,38.0,12.0,176.0,25.0,,174.0,3.0,38.0,1.0,16.0,,1.0,1.0,208.0,1.0,4.0,11.0,259.0,,183.0,26.0,69.0,2.0,95.0,,4.0,,,34.0,2.0,2.0,243.0,2.0,,1.0,91.0,7.0,2.0,4.0,3.0,3.0,10.0,9.0,18.0,4.0,,200.0,2.0,15.0,0.0,,3.0,,8.0,,6.0,,5.0,,1.0,,1.0,,,,,,2.0,,,,3.0,3.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,
Concacaf_Leagues_Cup,2025,Columbus Crew,a487dmcrtdak032ab6slynlxx,Y. Cheberko,Defender,21,8.0,3.0,1.0,6.0,,,,,2.0,5.0,4.0,3.0,,24.0,7.0,58.0,8.0,,62.0,3.0,3.0,1.0,10.0,,1.0,,73.0,2.0,3.0,2.0,119.0,,65.0,12.0,40.0,,46.0,,1.0,1.0,1.0,10.0,1.0,2.0,91.0,,,,19.0,1.0,2.0,,2.0,2.0,10.0,3.0,5.0,,,66.0,4.0,10.0,0.0,,,,3.0,,3.0,,3.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Columbus Crew,14862d2infc78x629xbd4be8l,D. Gazdag,Midfielder,8,19.0,13.0,2.0,16.0,,9.0,,,3.0,4.0,3.0,1.0,,29.0,10.0,77.0,16.0,,76.0,2.0,24.0,2.0,2.0,,,,93.0,1.0,7.0,10.0,192.0,5.0,77.0,22.0,24.0,1.0,19.0,,1.0,1.0,1.0,28.0,1.0,1.0,129.0,7.0,,1.0,58.0,9.0,1.0,2.0,,3.0,10.0,1.0,15.0,1.0,1.0,93.0,3.0,12.0,0.0,,2.0,,6.0,,3.0,,4.0,,3.0,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Columbus Crew,dyv4gls8evw1fkei1zofev21g,T. Habroune,Midfielder,16,28.0,17.0,2.0,8.0,,9.0,,1.0,3.0,5.0,2.0,1.0,2.0,33.0,16.0,75.0,20.0,,75.0,2.0,25.0,1.0,18.0,,1.0,,97.0,3.0,6.0,12.0,193.0,5.0,77.0,30.0,31.0,2.0,28.0,2.0,,1.0,1.0,35.0,4.0,2.0,150.0,8.0,1.0,,49.0,12.0,2.0,2.0,,3.0,10.0,2.0,19.0,2.0,3.0,95.0,3.0,18.0,0.0,1.0,5.0,,9.0,,1.0,,4.0,,4.0,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Columbus Crew,djkuhn3q1q78zwuj0xybxvgiy,A. Herrera,Defender,2,13.0,11.0,2.0,31.0,,8.0,,1.0,3.0,1.0,2.0,3.0,5.0,5.0,7.0,45.0,9.0,1.0,44.0,1.0,9.0,1.0,7.0,,1.0,,56.0,7.0,4.0,7.0,174.0,,47.0,15.0,11.0,3.0,14.0,,1.0,1.0,,14.0,5.0,1.0,91.0,1.0,4.0,1.0,33.0,6.0,1.0,,2.0,3.0,10.0,3.0,6.0,3.0,3.0,54.0,4.0,8.0,0.0,2.0,1.0,,2.0,,2.0,1.0,1.0,,3.0,,,1.0,1.0,,1.0,0.0,1.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
