root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Throw Ins to Own Player,Ground Duels,Aerial Duels won,Unsuccessful Passes Opposition Half,Attempts from Set Pieces,Aerial Duels,Blocks,Goals Conceded Outside Box,Duels,Shots On Target ( inc goals ),Index,Unsuccessful Passes Own Half,Total Tackles,Tackles Won,Total Losses Of Possession,Tackles Lost,Appearances,Starts,Times Tackled,Goals Conceded,Backward Passes,Interceptions,Unsuccessful Short Passes,Leftside Passes,Duels won,Ground Duels lost,Successful Dribbles,Rightside Passes,Total Passes,Successful Passes Opposition Half,Games Played,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels won,Duels lost,Unsuccessful Launches,Penalty Goals Conceded,Successful Long Passes,Touches,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Forward Passes,Total Shots,Successful Launches,Open Play Passes,Throw Ins to Opposition Player,Successful Open Play Passes,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Time Played,Unsuccessful Long Passes,Total Clearances,Successful Passes Own Half,Recoveries,Total Fouls Won,Winning Goal,Successful Crosses & Corners,Unsuccessful Dribbles,Total Fouls Conceded,Substitute On,Key Passes (Attempt Assists),Foul Attempted Tackle,Clearances Off the Line,Yellow Cards,Substitute Off,PutThrough/Blocked Distribution,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals from Outside Box,Successful Crosses open play,Goals,Successful Lay-offs,Left Foot Goals,Blocked Shots,Home Goals,Away Goals,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Unsuccessful Crosses open play,Saves Made,Penalties Faced,GK Successful Distribution,Saves made - parried,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Goal Kicks,Penalties Saved,Saves Made from Inside Box,Saves from Penalty,Drops,Corners Won,Goal Assists,Offsides,Unsuccessful lay-offs,Assists (Intentional),Straight Red Cards,Total Red Cards,Crosses not Claimed,Clean Sheets,Saves made - caught,Punches,Foul Won Penalty,Penalties Taken,Right Foot Goals,Goals from Inside Box,Penalty Goals,Successful Corners into Box,Second Goal Assists,Through balls,Handballs conceded,Headed Goals,Set Pieces Goals,Hit Woodwork,Last Man Tackle,Own Goal Scored,Goalkeeper Smother,Red Cards - 2nd Yellow,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Honduras Under 17,Honduras_Under_17,caeg1a6mrwrgknibgyjq66jh0,A. Maldonado,Midfielder,20,,9.0,,7.0,,3.0,,,12.0,,10.0,,1.0,1.0,13.0,,3.0,1.0,2.0,,4.0,1.0,3.0,5.0,2.0,7.0,1.0,3.0,19.0,12.0,3.0,13.0,2.0,10.0,,,1.0,35.0,12.0,6.0,3.0,7.0,1.0,,18.0,,12.0,1.0,,102.0,3.0,,2.0,4.0,,0.0,1.0,1.0,4.0,2.0,2.0,2.0,,,1.0,3.0,3.0,2.0,1.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Honduras Under 17,Honduras_Under_17,ec0xt30gu3hk3xhyoauy7340k,R. Mejía,Goalkeeper,1,,1.0,,9.0,,,,1.0,1.0,,10.0,2.0,,,12.0,,3.0,3.0,,3.0,,,,4.0,1.0,,,14.0,43.0,7.0,3.0,32.0,1.0,,3.0,,12.0,67.0,20.0,11.0,,25.0,,3.0,11.0,,10.0,,2.0,270.0,11.0,8.0,25.0,16.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,27.0,2.0,2.0,,3.0,20.0,,2.0,,,,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Honduras Under 17,Honduras_Under_17,5jpchdtzm97wh4zd5ee5zxyxg,M. Morales,Midfielder,13,7.0,22.0,1.0,11.0,,1.0,,,23.0,,10.0,2.0,11.0,9.0,29.0,2.0,3.0,2.0,3.0,1.0,8.0,3.0,8.0,2.0,14.0,9.0,,17.0,38.0,13.0,3.0,26.0,13.0,9.0,1.0,,1.0,89.0,25.0,12.0,,11.0,,,35.0,4.0,23.0,1.0,1.0,178.0,4.0,3.0,14.0,10.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,,,1.0,4.0,1.0,4.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Honduras Under 17,Honduras_Under_17,5slpps6xad2kztfmdw37qqc5w,E. Munguía,Midfielder,14,2.0,46.0,3.0,25.0,2.0,4.0,2.0,1.0,50.0,8.0,10.0,6.0,10.0,6.0,53.0,4.0,5.0,4.0,12.0,4.0,11.0,4.0,21.0,4.0,30.0,19.0,4.0,28.0,59.0,18.0,5.0,29.0,27.0,20.0,5.0,,6.0,148.0,23.0,30.0,1.0,16.0,14.0,2.0,59.0,1.0,29.0,1.0,3.0,371.0,9.0,2.0,11.0,19.0,13.0,0.0,,6.0,4.0,1.0,1.0,1.0,,1.0,1.0,3.0,20.0,3.0,6.0,3.0,,4.0,,,7.0,3.0,1.0,,,,1.0,,,,,,,,,,,,,4.0,,,,,,,,,,,1.0,,3.0,1.0,,,,1.0,,1.0,2.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Honduras Under 17,Honduras_Under_17,1mfdsuz4pymyaz24zbxcrio7o,J. Navas,Midfielder,18,,29.0,,16.0,,,1.0,1.0,29.0,,10.0,10.0,12.0,5.0,37.0,7.0,5.0,2.0,6.0,2.0,11.0,6.0,14.0,26.0,13.0,16.0,1.0,20.0,82.0,32.0,5.0,59.0,13.0,16.0,3.0,,10.0,125.0,49.0,23.0,,25.0,,2.0,80.0,,58.0,3.0,1.0,241.0,9.0,1.0,28.0,20.0,,0.0,1.0,3.0,6.0,3.0,1.0,4.0,,1.0,1.0,6.0,1.0,4.0,,,1.0,,,,1.0,,,,,,3.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Honduras Under 17,Honduras_Under_17,elgekbo8qga7na9xhgwupw2l0,R. Osorto,Forward,10,,50.0,2.0,49.0,2.0,2.0,,1.0,52.0,2.0,10.0,7.0,12.0,9.0,83.0,3.0,5.0,4.0,10.0,4.0,17.0,4.0,21.0,21.0,36.0,16.0,15.0,45.0,146.0,79.0,5.0,108.0,34.0,16.0,8.0,,13.0,272.0,95.0,38.0,,63.0,5.0,2.0,135.0,1.0,99.0,18.0,3.0,351.0,17.0,6.0,47.0,51.0,7.0,0.0,18.0,4.0,4.0,1.0,20.0,3.0,,,1.0,5.0,6.0,3.0,3.0,1.0,2.0,2.0,,,1.0,2.0,0.0,,23.0,9.0,2.0,,,,,,,,,,,,,5.0,6.0,,,5.0,,,,1.0,,,,1.0,2.0,1.0,1.0,13.0,,3.0,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Honduras Under 17,Honduras_Under_17,cvz5mweujn4v7x1uzk5oey3v8,B. Sáenz,Forward,11,2.0,25.0,5.0,18.0,,10.0,,1.0,35.0,3.0,10.0,7.0,4.0,2.0,43.0,2.0,5.0,4.0,3.0,4.0,12.0,2.0,19.0,12.0,18.0,12.0,1.0,11.0,56.0,25.0,5.0,33.0,13.0,17.0,1.0,,3.0,104.0,30.0,23.0,5.0,21.0,3.0,1.0,56.0,,33.0,2.0,3.0,338.0,4.0,2.0,9.0,13.0,8.0,0.0,1.0,2.0,5.0,1.0,4.0,4.0,,1.0,3.0,3.0,6.0,,,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,2.0,,,,,,,,,,,,,3.0,2.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Honduras Under 17,Honduras_Under_17,10fsjhrko7ccddqshzp0xatqs,E. Vallecillo,Defender,15,2.0,2.0,4.0,10.0,,4.0,5.0,,6.0,,10.0,11.0,1.0,1.0,24.0,,3.0,1.0,,,2.0,4.0,8.0,2.0,5.0,1.0,,6.0,37.0,3.0,3.0,18.0,1.0,1.0,6.0,,3.0,69.0,15.0,19.0,,27.0,,2.0,34.0,2.0,17.0,2.0,,123.0,11.0,9.0,15.0,7.0,,0.0,,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Honduras Under 17,Honduras_Under_17,6q4csnis6iebc81dal1rrv5sk,B. Vaquedano,Defender,4,,10.0,4.0,22.0,,6.0,1.0,1.0,16.0,,10.0,17.0,1.0,,44.0,1.0,4.0,4.0,1.0,4.0,2.0,9.0,15.0,9.0,10.0,4.0,1.0,29.0,96.0,23.0,4.0,59.0,6.0,6.0,11.0,,14.0,138.0,45.0,37.0,2.0,56.0,,4.0,84.0,,49.0,2.0,3.0,360.0,22.0,11.0,37.0,10.0,4.0,0.0,1.0,,2.0,,1.0,2.0,,,,2.0,2.0,2.0,,,,,,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2023 Guatemala,Honduras Under 17,Honduras_Under_17,bnw2z5lgmlipqcd211eentst0,N. Vargas,Forward,9,,30.0,6.0,15.0,,10.0,,1.0,40.0,3.0,10.0,1.0,3.0,2.0,33.0,1.0,5.0,3.0,10.0,4.0,17.0,,14.0,6.0,20.0,16.0,7.0,17.0,51.0,28.0,5.0,36.0,14.0,20.0,,,,98.0,36.0,15.0,4.0,11.0,6.0,,44.0,,29.0,1.0,3.0,291.0,1.0,1.0,8.0,8.0,4.0,1.0,,2.0,6.0,2.0,2.0,1.0,,,2.0,1.0,17.0,,3.0,,,3.0,,,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,2.0,,5.0,,,,,,,,,,,2.0,3.0,,,,,,1.0,,1.0,,,,,
