liga,temporada,equipo,id,nombre,posicion,dorsal,Rightside Passes,Fifty Fifty,Backward Passes,Unsuccessful Launches,Substitute On,Starts,Total Losses Of Possession,Ground Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Times Tackled,Total Tackles,Duels,Forward Passes,Total Fouls Won,Successful Dribbles,Goals Conceded Outside Box,Interceptions,Duels lost,Goal Assists,Successful Lay-offs,Total Fouls Conceded,Successful Short Passes,Games Played,Unsuccessful Dribbles,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses open play,Total Shots,Total Passes,Unsuccessful Short Passes,Successful Fifty Fifty,Aerial Duels won,Aerial Duels lost,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Throw Ins to Own Player,Time Played,Yellow Cards,Substitute Off,Duels won,Unsuccessful Passes Opposition Half,Goals Conceded,Successful Passes Opposition Half,Unsuccessful Crosses & Corners,Successful Long Passes,Blocks,Total Clearances,Successful Open Play Passes,Shots Off Target (inc woodwork),Corners Won,Tackles Lost,Foul Attempted Tackle,Index,Goals Conceded Inside Box,Recoveries,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Touches,Aerial Duels,Unsuccessful Long Passes,Tackles Won,Ground Duels won,Ground Duels lost,Assists (Intentional),Leftside Passes,Successful Passes Own Half,PutThrough/Blocked Distribution,Total Touches In Opposition Box,Home Goals,Away Goals,Winning Goal,Throw Ins to Opposition Player,Blocked Shots,Second Goal Assists,Unsuccessful lay-offs,Corners Taken (incl short corners),Right Foot Goals,Goals from Inside Box,Penalties Taken,Successful Corners into Box,Goals from Outside Box,Through balls,Goals,Attempts from Set Pieces,Shots On Target ( inc goals ),Unsuccessful Corners into Box,Offsides,Successful Crosses & Corners,Clean Sheets,Hit Woodwork,Clearances Off the Line,Successful Crosses open play,Left Foot Goals,Successful Launches,Handballs conceded,Foul Won Penalty,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,GK Successful Distribution,Headed Goals,Punches,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Saves made - parried,Goalkeeper Smother,Catches,Saves Made,Crosses not Claimed,Drops,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Own Goal Scored,Penalties Conceded,Penalties Faced,Overruns,Goal Kicks,Penalties Saved,Saves from Penalty,Set Pieces Goals,Penalties Off Target,Carries,Progressive Carries,Final Third Touches,Goals Openplay,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Last Player Tackle,Total Big Chances Saved,Other Goals
USA_MLS,2020,Club de Foot Montréal,am64w1ueohlr85v0nyhe965ii,C. Bayiha,Midfielder,27,5.0,1.0,5.0,,3.0,1.0,11.0,5.0,6.0,,2.0,6.0,8.0,,1.0,,5.0,2.0,,,2.0,18.0,4.0,,4.0,4.0,2.0,,25.0,6.0,1.0,1.0,,19.0,25.0,4.0,66.0,,1.0,4.0,4.0,2.0,8.0,2.0,1.0,,,19.0,,,1.0,1.0,1.0,2.0,5.0,1.0,,44.0,1.0,,1.0,3.0,2.0,,7.0,11.0,1.0,3.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
USA_MLS,2020,Club de Foot Montréal,8l12vx57ou6ho0vptjh22r5yh,L. Binks,Defender,5,335.0,35.0,38.0,29.0,1.0,21.0,157.0,90.0,148.0,1.0,26.0,169.0,381.0,19.0,9.0,5.0,48.0,67.0,,,30.0,745.0,22.0,,22.0,65.0,,8.0,981.0,72.0,20.0,49.0,30.0,833.0,929.0,5.0,1852.0,8.0,1.0,102.0,83.0,39.0,247.0,,88.0,20.0,94.0,786.0,7.0,2.0,13.0,12.0,45.0,34.0,100.0,1.0,7.0,1265.0,79.0,76.0,13.0,53.0,37.0,,227.0,586.0,14.0,9.0,,,0.0,,2.0,,,,,,,,,,,,1.0,,1.0,,3.0,1.0,,,,8.0,,,,1.0,,2.0,,,,,,,,,,,,,,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,
USA_MLS,2020,Club de Foot Montréal,3dtxx6whin53g58f5rz9xil7t,Z. Brault-Guillard,Defender,15,25.0,28.0,199.0,11.0,2.0,20.0,378.0,146.0,178.0,43.0,35.0,180.0,245.0,8.0,30.0,6.0,28.0,91.0,,1.0,16.0,527.0,22.0,29.0,22.0,55.0,59.0,5.0,737.0,142.0,18.0,16.0,18.0,559.0,731.0,158.0,1879.0,2.0,3.0,89.0,182.0,38.0,333.0,59.0,32.0,6.0,43.0,553.0,5.0,18.0,15.0,7.0,30.0,32.0,90.0,19.0,1.0,1297.0,34.0,36.0,20.0,73.0,73.0,,268.0,240.0,41.0,46.0,,,0.0,49.0,5.0,1.0,,,,,,,,1.0,,,,,1.0,14.0,2.0,,1.0,14.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,14.0,,,,,,,,,,,,,,,
USA_MLS,2020,Club de Foot Montréal,4bjmhb55kv6xfixdff153gudx,R. Camacho,Defender,4,87.0,23.0,60.0,16.0,,15.0,118.0,59.0,99.0,4.0,21.0,112.0,365.0,5.0,2.0,3.0,26.0,61.0,1.0,,25.0,595.0,15.0,2.0,15.0,45.0,2.0,6.0,760.0,69.0,16.0,24.0,29.0,661.0,726.0,6.0,1279.0,2.0,1.0,51.0,56.0,20.0,238.0,2.0,66.0,12.0,60.0,632.0,5.0,2.0,8.0,11.0,49.0,17.0,91.0,4.0,6.0,945.0,53.0,30.0,13.0,27.0,32.0,1.0,248.0,423.0,14.0,12.0,0.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,1.0,1.0,,1.0,,,,2.0,1.0,,,,3.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,
USA_MLS,2020,Club de Foot Montréal,eb5gnc53xeybw4q02lijnamay,M. Choinière,Midfielder,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Club de Foot Montréal,1wcq33p7w71u1mkdk349gicph,J. Corrales,Defender,26,206.0,14.0,104.0,14.0,2.0,13.0,210.0,97.0,113.0,17.0,14.0,136.0,207.0,16.0,21.0,1.0,21.0,71.0,1.0,1.0,14.0,412.0,15.0,8.0,15.0,49.0,19.0,3.0,537.0,91.0,7.0,14.0,25.0,424.0,527.0,101.0,1114.0,4.0,4.0,65.0,83.0,22.0,248.0,19.0,12.0,2.0,19.0,414.0,3.0,5.0,8.0,7.0,24.0,21.0,75.0,8.0,10.0,880.0,39.0,22.0,6.0,51.0,46.0,1.0,20.0,179.0,25.0,13.0,,,0.0,34.0,,,,,,,,,,,,,,,3.0,3.0,1.0,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
USA_MLS,2020,Club de Foot Montréal,8x7ureyddmuodp6nl4rxfudw5,C. Diop,Goalkeeper,23,92.0,1.0,,56.0,,21.0,141.0,8.0,136.0,,1.0,15.0,279.0,4.0,1.0,5.0,1.0,3.0,,,,303.0,21.0,,21.0,57.0,,,528.0,9.0,1.0,7.0,,392.0,285.0,,1890.0,,,12.0,79.0,38.0,32.0,,89.0,,14.0,223.0,,1.0,1.0,,63.0,33.0,178.0,,1.0,751.0,7.0,127.0,,5.0,3.0,,157.0,360.0,2.0,,,,0.0,,,,,,,,,,,,,,,,,,3.0,,,,,16.0,,,,,,242.0,,5.0,30.0,50.0,4.0,36.0,33.0,3.0,5.0,82.0,,1.0,,,2.0,,,4.0,,171.0,1.0,1.0,,,,,,,,,,,,
USA_MLS,2020,Club de Foot Montréal,2tcr2t6labk3mqlg7f87wpbyt,R. Fanni,Defender,7,94.0,13.0,27.0,6.0,2.0,11.0,67.0,39.0,61.0,1.0,13.0,68.0,188.0,6.0,11.0,3.0,22.0,23.0,,,5.0,393.0,13.0,,13.0,25.0,,1.0,497.0,33.0,11.0,15.0,14.0,436.0,481.0,1.0,1037.0,,1.0,45.0,36.0,22.0,169.0,,43.0,15.0,40.0,422.0,1.0,,3.0,3.0,39.0,19.0,71.0,2.0,1.0,629.0,29.0,28.0,10.0,30.0,9.0,,188.0,267.0,4.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
USA_MLS,2020,Club de Foot Montréal,dney1uawdhb2lsnj00jcunn1m,T. Giraldo,Midfielder,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Club de Foot Montréal,exrcpc76set7w6yubtfsy3cnp,A. Jackson-Hamel,Forward,11,17.0,8.0,16.0,3.0,5.0,3.0,38.0,16.0,22.0,4.0,,31.0,7.0,4.0,2.0,,3.0,19.0,,2.0,2.0,41.0,8.0,3.0,8.0,11.0,1.0,5.0,65.0,18.0,4.0,6.0,9.0,43.0,61.0,1.0,252.0,2.0,3.0,12.0,12.0,4.0,30.0,1.0,2.0,,1.0,39.0,3.0,2.0,,1.0,19.0,4.0,8.0,2.0,3.0,116.0,15.0,4.0,,6.0,10.0,,25.0,13.0,7.0,20.0,,,0.0,,3.0,,2.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
