root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,Own Goal Scored,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Substitute On,Successful Launches,Unsuccessful Crosses & Corners,Unsuccessful lay-offs,Blocks,Offsides,Successful Lay-offs,Goals,Right Foot Goals,Corners Won,Shots On Target ( inc goals ),Hit Woodwork,Goals from Inside Box,Substitute Off,Through balls,Successful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses open play,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Successful Corners into Box,Left Foot Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Catches,Drops,Foul Won Penalty,Handballs conceded,Penalties Off Target,Clearances Off the Line,Clean Sheets,Goalkeeper Smother,Penalty Goals Conceded,Penalties Conceded,Crosses not Claimed,Penalties Faced,Headed Goals,Goals from Outside Box,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Saves made - caught,Set Pieces Goals,Second Goal Assists,Penalties Saved,Saves from Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,El Salvador Under 17,El_Salvador_Under_17,afdz1ibldn2vc8gtezyw8tqay,H. Osorio,Midfielder,11,54.0,,24.0,2.0,12.0,,,,,1.0,1.0,,,10.0,5.0,3.0,7.0,24.0,,1.0,17.0,4.0,3.0,7.0,10.0,1.0,7.0,,,4.0,,3.0,1.0,38.0,3.0,,9.0,6.0,2.0,10.0,6.0,,,,2.0,,11.0,,4.0,3.0,5.0,6.0,17.0,17.0,2.0,2.0,5.0,1.0,1.0,4.0,1.0,3.0,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,El Salvador Under 17,El_Salvador_Under_17,2o0gwhwr30d0mmllfpwtt94yy,W. Pineda,Defender,4,450.0,42.0,105.0,14.0,36.0,14.0,,19.0,,3.0,,,2.0,77.0,30.0,35.0,28.0,109.0,3.0,3.0,61.0,11.0,,47.0,27.0,3.0,39.0,1.0,14.0,27.0,5.0,6.0,15.0,263.0,5.0,3.0,56.0,61.0,8.0,10.0,48.0,,1.0,3.0,7.0,1.0,65.0,10.0,11.0,5.0,15.0,7.0,58.0,62.0,9.0,20.0,17.0,15.0,14.0,41.0,7.0,,,7.0,,2.0,,,,,1.0,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,El Salvador Under 17,El_Salvador_Under_17,2pqlh0t7qbxhiln92raw949ka,J. Ramirez,Midfielder,16,368.0,,101.0,11.0,38.0,3.0,,8.0,,4.0,1.0,,3.0,42.0,40.0,11.0,20.0,106.0,9.0,3.0,72.0,6.0,3.0,28.0,35.0,1.0,19.0,,,20.0,5.0,8.0,9.0,163.0,5.0,9.0,50.0,36.0,1.0,10.0,22.0,,6.0,6.0,3.0,1.0,56.0,3.0,6.0,5.0,31.0,24.0,73.0,78.0,6.0,6.0,34.0,5.0,4.0,19.0,,,1.0,,,,,1.0,,,,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,El Salvador Under 17,El_Salvador_Under_17,8ftu9yaxkyf1yixhh16zih562,G. Rivera,Midfielder,20,1.0,,3.0,1.0,1.0,,,1.0,,,,,1.0,4.0,,1.0,1.0,3.0,,,1.0,,,2.0,,,3.0,,,,,,,6.0,1.0,,3.0,2.0,,10.0,1.0,,,,,,4.0,,,1.0,2.0,,1.0,1.0,1.0,,3.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,El Salvador Under 17,El_Salvador_Under_17,b1osnjtg4pjo8xjcehcjhc8dm,O. Rodríguez,Defender,2,429.0,48.0,181.0,29.0,55.0,21.0,2.0,39.0,,4.0,3.0,,6.0,99.0,78.0,17.0,24.0,193.0,11.0,3.0,118.0,10.0,4.0,63.0,6.0,5.0,49.0,,16.0,34.0,5.0,9.0,19.0,343.0,5.0,11.0,60.0,88.0,7.0,10.0,38.0,,12.0,11.0,8.0,3.0,74.0,7.0,10.0,5.0,30.0,70.0,122.0,130.0,14.0,15.0,36.0,2.0,10.0,30.0,5.0,,2.0,5.0,,,,,,,1.0,1.0,,,1.0,1.0,3.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,El Salvador Under 17,El_Salvador_Under_17,6fdwf32ncvbalgwo9gvte0cq2,R. Rodríguez,Midfielder,5,270.0,,74.0,5.0,12.0,11.0,,18.0,2.0,3.0,,,3.0,27.0,40.0,10.0,8.0,78.0,2.0,,45.0,7.0,,26.0,23.0,,16.0,,,13.0,3.0,3.0,10.0,114.0,3.0,1.0,14.0,45.0,,10.0,13.0,,7.0,,3.0,,20.0,12.0,7.0,3.0,4.0,5.0,50.0,52.0,6.0,5.0,7.0,5.0,5.0,10.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,El Salvador Under 17,El_Salvador_Under_17,15u4n2p8ekmp88qdzch0vl36y,K. Román,Forward,8,450.0,1.0,116.0,22.0,76.0,5.0,1.0,8.0,,4.0,7.0,,4.0,93.0,22.0,6.0,33.0,134.0,9.0,12.0,86.0,11.0,13.0,41.0,47.0,5.0,47.0,,1.0,27.0,5.0,11.0,14.0,253.0,5.0,8.0,58.0,56.0,18.0,10.0,29.0,1.0,7.0,8.0,3.0,3.0,65.0,8.0,11.0,5.0,32.0,9.0,80.0,93.0,7.0,6.0,36.0,,5.0,26.0,5.0,,3.0,20.0,,,3.0,,2.0,2.0,2.0,6.0,2.0,2.0,,,5.0,23.0,,11.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,El Salvador Under 17,El_Salvador_Under_17,3y4q81333iuxu6hrjwujrq1re,S. Sibrián,Goalkeeper,18,270.0,,23.0,,3.0,12.0,,31.0,,,,,,31.0,25.0,,,59.0,,,17.0,7.0,,31.0,8.0,,20.0,,,16.0,3.0,,11.0,78.0,3.0,,2.0,42.0,,10.0,4.0,,11.0,4.0,2.0,,4.0,2.0,7.0,3.0,,9.0,15.0,28.0,2.0,,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,16.0,2.0,,2.0,4.0,16.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,El Salvador Under 17,El_Salvador_Under_17,5dxu1fn4hlkro1uqlp100ftd6,M. Vicente,Midfielder,17,45.0,,11.0,1.0,4.0,,,1.0,,1.0,,,,6.0,3.0,4.0,3.0,11.0,3.0,,7.0,1.0,1.0,4.0,1.0,,4.0,,,7.0,1.0,2.0,,21.0,1.0,1.0,9.0,2.0,1.0,10.0,5.0,,,1.0,,,9.0,,1.0,1.0,4.0,7.0,7.0,7.0,,2.0,4.0,2.0,,5.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,El Salvador Under 17,El_Salvador_Under_17,69ci1sweof7k3nhioqbv6m4iy,S. Vásquez,Midfielder,10,428.0,,150.0,30.0,64.0,4.0,,15.0,,3.0,5.0,,14.0,78.0,49.0,9.0,29.0,157.0,5.0,4.0,106.0,11.0,13.0,44.0,44.0,5.0,38.0,6.0,,29.0,5.0,4.0,7.0,257.0,5.0,1.0,51.0,54.0,21.0,10.0,32.0,2.0,7.0,12.0,8.0,2.0,73.0,2.0,11.0,5.0,27.0,29.0,108.0,113.0,22.0,9.0,41.0,,4.0,24.0,1.0,,,1.0,,1.0,,1.0,2.0,2.0,6.0,8.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,
