root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,Own Goal Scored,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Substitute On,Successful Launches,Unsuccessful Crosses & Corners,Unsuccessful lay-offs,Blocks,Offsides,Successful Lay-offs,Goals,Right Foot Goals,Corners Won,Shots On Target ( inc goals ),Hit Woodwork,Goals from Inside Box,Substitute Off,Through balls,Successful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses open play,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Successful Corners into Box,Left Foot Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Catches,Drops,Foul Won Penalty,Handballs conceded,Penalties Off Target,Clearances Off the Line,Clean Sheets,Goalkeeper Smother,Penalty Goals Conceded,Penalties Conceded,Crosses not Claimed,Penalties Faced,Headed Goals,Goals from Outside Box,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Saves made - caught,Set Pieces Goals,Second Goal Assists,Penalties Saved,Saves from Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Guyana Under 17,Guyana_Under_17,7chde96r04vgkpmhr4qdu120a,I. James,Forward,19,55.0,,12.0,3.0,3.0,,,1.0,,,,,1.0,7.0,5.0,3.0,4.0,13.0,,3.0,6.0,1.0,,5.0,2.0,,3.0,,,2.0,,1.0,2.0,25.0,2.0,,11.0,4.0,,10.0,9.0,,2.0,3.0,,,12.0,,1.0,2.0,2.0,4.0,8.0,8.0,1.0,2.0,3.0,1.0,1.0,9.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Guyana Under 17,Guyana_Under_17,f4wnhl9zqdciklb5txyk4yxka,S. James,Forward,13,90.0,,12.0,9.0,7.0,,,1.0,,1.0,,1.0,,7.0,10.0,2.0,1.0,19.0,1.0,1.0,16.0,5.0,1.0,2.0,5.0,,2.0,,,2.0,1.0,1.0,,32.0,1.0,,11.0,2.0,2.0,10.0,6.0,,1.0,3.0,,1.0,11.0,,6.0,1.0,5.0,3.0,11.0,17.0,,2.0,5.0,,,6.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Guyana Under 17,Guyana_Under_17,2gxqbcepuda71bvsy4tctt9ii,T. Khan,Midfielder,6,151.0,,40.0,6.0,5.0,1.0,,6.0,,1.0,,1.0,3.0,25.0,14.0,2.0,15.0,40.0,3.0,,16.0,8.0,1.0,21.0,5.0,,13.0,,,4.0,3.0,2.0,8.0,59.0,3.0,3.0,10.0,22.0,,10.0,7.0,,3.0,3.0,2.0,,15.0,,9.0,3.0,5.0,7.0,19.0,19.0,5.0,1.0,8.0,1.0,3.0,5.0,,,1.0,,,2.0,,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Guyana Under 17,Guyana_Under_17,67v9k5c0bzrp2noc59m01obqi,J. Padmore,Defender,3,270.0,23.0,68.0,4.0,17.0,2.0,2.0,8.0,,,1.0,1.0,4.0,51.0,27.0,8.0,24.0,76.0,3.0,1.0,41.0,12.0,1.0,32.0,20.0,,22.0,,6.0,14.0,3.0,4.0,13.0,151.0,3.0,1.0,20.0,49.0,,10.0,14.0,1.0,3.0,2.0,3.0,1.0,27.0,10.0,13.0,3.0,9.0,3.0,37.0,44.0,7.0,5.0,13.0,3.0,6.0,11.0,2.0,,,3.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Guyana Under 17,Guyana_Under_17,6g0sylke0rfd287k2ioggftd6,K. Reddy,Defender,2,110.0,3.0,13.0,1.0,3.0,,,,,,,1.0,,7.0,5.0,3.0,5.0,13.0,4.0,,7.0,5.0,1.0,5.0,1.0,,3.0,,2.0,2.0,1.0,1.0,2.0,30.0,2.0,3.0,8.0,9.0,,10.0,3.0,,1.0,,,,8.0,5.0,6.0,2.0,5.0,2.0,8.0,8.0,,3.0,5.0,,1.0,3.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Guyana Under 17,Guyana_Under_17,drtjrd7b0sc5cpsi2v8pzsi96,R. Rodrigues,Forward,9,180.0,,33.0,22.0,15.0,,,1.0,,2.0,,,5.0,23.0,18.0,1.0,8.0,42.0,2.0,3.0,33.0,7.0,,9.0,11.0,,8.0,1.0,,6.0,2.0,3.0,1.0,65.0,2.0,,13.0,5.0,4.0,10.0,5.0,,,1.0,,2.0,18.0,,7.0,2.0,8.0,4.0,24.0,33.0,5.0,1.0,13.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Guyana Under 17,Guyana_Under_17,b846b5wlh813amgjkybcnsf3e,S. Samnauth,Midfielder,12,151.0,24.0,50.0,6.0,12.0,,,3.0,,,,,1.0,32.0,18.0,2.0,17.0,50.0,4.0,,29.0,5.0,,20.0,1.0,,11.0,,5.0,14.0,2.0,2.0,10.0,98.0,2.0,3.0,15.0,25.0,,10.0,5.0,,1.0,2.0,1.0,1.0,17.0,2.0,5.0,2.0,11.0,18.0,30.0,30.0,2.0,2.0,12.0,,5.0,4.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Guyana Under 17,Guyana_Under_17,b7binny5xfm6pl0hb2677ayy2,O. Simpson,Midfielder,10,78.0,,13.0,3.0,3.0,,,1.0,,,,1.0,2.0,12.0,6.0,2.0,3.0,13.0,1.0,1.0,9.0,4.0,,4.0,4.0,,4.0,,,2.0,1.0,,,29.0,2.0,,12.0,3.0,,10.0,4.0,,,1.0,,2.0,14.0,2.0,5.0,2.0,8.0,3.0,9.0,9.0,2.0,1.0,10.0,1.0,,4.0,,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Guyana Under 17,Guyana_Under_17,194uztf7si5nvumrxxuaoqm3u,W. Vaughan,Midfielder,14,113.0,,18.0,3.0,4.0,,,,,1.0,1.0,,4.0,16.0,4.0,5.0,10.0,18.0,,,7.0,5.0,1.0,10.0,4.0,,8.0,,,4.0,2.0,2.0,2.0,37.0,2.0,,11.0,10.0,1.0,10.0,7.0,,1.0,2.0,,1.0,15.0,1.0,5.0,2.0,4.0,1.0,8.0,8.0,4.0,4.0,8.0,1.0,1.0,7.0,,,,,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Guyana Under 17,Guyana_Under_17,ee5n76hmhx5obh4vehl3tgn6y,M. Wilson,Defender,15,180.0,,57.0,2.0,14.0,7.0,,12.0,,4.0,,,,26.0,33.0,6.0,10.0,69.0,3.0,,39.0,7.0,,22.0,11.0,1.0,16.0,,,12.0,2.0,4.0,6.0,99.0,2.0,1.0,13.0,44.0,,10.0,7.0,,8.0,,1.0,,14.0,9.0,7.0,2.0,7.0,12.0,40.0,47.0,1.0,5.0,7.0,1.0,4.0,6.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
