liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Ground Duels lost,Shots Off Target (inc woodwork),Successful Dribbles,Total Fouls Conceded,Leftside Passes,Penalty Goals Conceded,Ground Duels won,Throw Ins to Opposition Player,Recoveries,Throw Ins to Own Player,Goals Conceded Outside Box,Total Passes,Clearances Off the Line,Touches,Aerial Duels lost,Shots On Target ( inc goals ),Unsuccessful Passes Own Half,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Duels,Total Touches In Opposition Box,Corners Won,Ground Duels,Unsuccessful Crosses open play,Goals Conceded Inside Box,Unsuccessful Crosses & Corners,Index,Duels won,Hit Woodwork,Yellow Cards,Successful Open Play Passes,Successful Passes Own Half,Successful Lay-offs,Successful Short Passes,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Duels lost,Successful Crosses & Corners,Successful Crosses open play,Total Shots,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Tackles,Unsuccessful Short Passes,Backward Passes,Forward Passes,Aerial Duels won,Appearances,Clean Sheets,Successful Passes Opposition Half,Unsuccessful Dribbles,Games Played,Total Clearances,Tackles Won,Tackles Lost,Aerial Duels,Open Play Passes,Key Passes (Attempt Assists),Unsuccessful Launches,Times Tackled,Successful Long Passes,Total Fouls Won,Rightside Passes,Successful Launches,PutThrough/Blocked Distribution,Interceptions,Blocks,Starts,Foul Attempted Tackle,Unsuccessful Passes Opposition Half,Winning Goal,Corners Taken (incl short corners),Through balls,Substitute Off,Substitute On,Unsuccessful Corners into Box,Goals from Inside Box,Handballs conceded,Goals,Right Foot Goals,Blocked Shots,Overruns,Unsuccessful lay-offs,Home Goals,Away Goals,Successful Corners into Box,Last Player Tackle,Left Foot Goals,Offsides,Goals from Outside Box,Headed Goals,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Penalties Conceded,Attempts from Set Pieces,Red Cards - 2nd Yellow,Goal Kicks,GK Successful Distribution,Foul Won Penalty,Second Goal Assists,Saves Made from Outside Box,Saves Made,Penalties Faced,GK Unsuccessful Distribution,Punches,Catches,Goalkeeper Smother,Saves Made from Inside Box,Drops,Saves made - parried,Set Pieces Goals,Penalties Taken,Penalty Goals,Own Goal Scored,Saves made - caught,Saves from Penalty,Penalties Saved,Crosses not Claimed,Other Goals,Penalties Off Target
Mexico_Liga_MX,2023-2024,CF América,2v7owi3b2ahe4ph566dwh8t1w,P. Salas,Forward,214,4.0,3.0,1.0,,2.0,2.0,,,,,,,9.0,,16.0,,1.0,,8.0,29.0,4.0,4.0,,3.0,,,,10.0,1.0,,,8.0,2.0,,8.0,,,3.0,,,2.0,,1.0,,1.0,2.0,2.0,1.0,3.0,,6.0,,3.0,,,,1.0,9.0,,,2.0,,,3.0,,,,,,1.0,1.0,0.0,,,,3.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF América,bybcg273so3mqoczf21gehn9,L. Suárez,Midfielder,32,109.0,29.0,12.0,4.0,4.0,172.0,,30.0,,35.0,7.0,2.0,447.0,,605.0,3.0,8.0,10.0,391.0,756.0,63.0,23.0,9.0,59.0,14.0,4.0,26.0,10.0,31.0,3.0,3.0,379.0,124.0,8.0,369.0,14.0,3.0,32.0,16.0,8.0,20.0,6.0,56.0,14.0,42.0,119.0,110.0,1.0,17.0,,283.0,8.0,17.0,2.0,9.0,5.0,4.0,435.0,23.0,2.0,16.0,22.0,12.0,46.0,1.0,9.0,6.0,2.0,9.0,1.0,72.0,0.0,27.0,4.0,9.0,8.0,10.0,1.0,,2.0,,4.0,1.0,1.0,2.0,0.0,7.0,,2.0,1.0,1.0,,,,2.0,3.0,,7.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF América,6yo3mz13torp582on4m1qfwmh,R. Sánchez,Midfielder,20,106.0,45.0,8.0,13.0,12.0,263.0,,37.0,,75.0,2.0,1.0,867.0,,1026.0,6.0,3.0,10.0,805.0,992.0,89.0,11.0,5.0,82.0,7.0,7.0,21.0,10.0,38.0,,3.0,781.0,391.0,4.0,768.0,17.0,10.0,51.0,15.0,6.0,11.0,8.0,62.0,18.0,45.0,129.0,247.0,1.0,21.0,2.0,429.0,4.0,21.0,9.0,11.0,7.0,7.0,841.0,20.0,2.0,13.0,37.0,6.0,228.0,1.0,15.0,6.0,3.0,9.0,10.0,73.0,0.0,26.0,1.0,3.0,12.0,10.0,1.0,,2.0,1.0,3.0,,,1.0,1.0,8.0,,1.0,1.0,1.0,,,,3.0,4.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF América,54kcu71vtiz8xlkke60k394a1,É. Sánchez,Midfielder,28,200.0,57.0,10.0,18.0,19.0,144.0,3.0,75.0,,110.0,,2.0,701.0,,939.0,14.0,11.0,29.0,557.0,1154.0,156.0,13.0,4.0,132.0,4.0,18.0,5.0,10.0,85.0,,4.0,518.0,172.0,5.0,507.0,31.0,15.0,71.0,3.0,1.0,21.0,20.0,144.0,26.0,113.0,78.0,279.0,10.0,14.0,1.0,388.0,11.0,14.0,16.0,16.0,10.0,24.0,660.0,25.0,16.0,22.0,50.0,32.0,200.0,3.0,30.0,15.0,5.0,13.0,9.0,120.0,0.0,6.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,,,0.0,4.0,1.0,,3.0,,2.0,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF América,ttnyz6fewsh5t7wbl43fypuy,F. Tapia,Goalkeeper,35,59.0,4.0,,1.0,1.0,10.0,2.0,1.0,,43.0,,,123.0,,160.0,,,10.0,65.0,450.0,5.0,,,5.0,,12.0,,10.0,1.0,,2.0,38.0,37.0,,32.0,57.0,,4.0,,,,12.0,58.0,,1.0,,100.0,,5.0,1.0,28.0,,5.0,3.0,,,,63.0,2.0,13.0,,33.0,,13.0,7.0,,,,5.0,1.0,48.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,39.0,32.0,,,10.0,16.0,2.0,23.0,1.0,1.0,,5.0,,2.0,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF América,c94pw47zvf1kyaj4h7oreon2t,D. Valdés,Midfielder,10,198.0,58.0,17.0,17.0,12.0,128.0,,55.0,,50.0,1.0,2.0,619.0,1.0,870.0,28.0,15.0,15.0,516.0,1294.0,153.0,59.0,10.0,113.0,11.0,13.0,16.0,10.0,67.0,2.0,,486.0,157.0,9.0,464.0,14.0,7.0,86.0,6.0,5.0,32.0,15.0,103.0,7.0,89.0,135.0,168.0,12.0,16.0,2.0,365.0,19.0,16.0,8.0,3.0,4.0,40.0,587.0,18.0,,39.0,52.0,31.0,188.0,,24.0,12.0,2.0,16.0,6.0,104.0,1.0,4.0,12.0,10.0,,4.0,5.0,1.0,8.0,8.0,13.0,,1.0,3.0,5.0,,,,2.0,3.0,,,,1.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF América,5u0lgize7ek0uadc9li0zisyc,M. Vázquez,Defender,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF América,i5f7g3p3e0i6zwc2bc9eglw5,Á. Zendejas,Forward,17,205.0,76.0,12.0,18.0,20.0,252.0,,86.0,2.0,63.0,11.0,,619.0,,942.0,13.0,12.0,23.0,523.0,1284.0,179.0,40.0,6.0,162.0,14.0,10.0,23.0,10.0,90.0,2.0,3.0,510.0,164.0,7.0,510.0,12.0,19.0,89.0,10.0,6.0,24.0,10.0,96.0,39.0,84.0,155.0,145.0,4.0,21.0,3.0,369.0,25.0,21.0,6.0,28.0,11.0,17.0,606.0,14.0,5.0,46.0,13.0,29.0,67.0,1.0,30.0,15.0,3.0,14.0,12.0,96.0,2.0,18.0,1.0,10.0,7.0,8.0,4.0,1.0,5.0,1.0,7.0,2.0,,4.0,1.0,2.0,,4.0,2.0,1.0,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF América,a98xmg3ito8b7jw3gcgrxf6c,S. de los Ríos,Forward,194,2.0,1.0,,,,2.0,,,,,,1.0,6.0,,10.0,,,,6.0,13.0,1.0,,,1.0,,1.0,,10.0,,,,6.0,3.0,,6.0,,1.0,1.0,,,,2.0,,,,,1.0,,1.0,,3.0,1.0,1.0,,,,,6.0,,,1.0,,,3.0,,1.0,1.0,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF América,zr2h4w74ju6ilhilvdmmitp1,J. dos Santos,Midfielder,6,104.0,59.0,2.0,15.0,24.0,485.0,,67.0,,134.0,3.0,4.0,1434.0,,1631.0,10.0,2.0,31.0,1352.0,1641.0,148.0,2.0,1.0,126.0,1.0,10.0,1.0,10.0,79.0,,3.0,1324.0,696.0,6.0,1284.0,20.0,15.0,69.0,1.0,1.0,4.0,14.0,82.0,42.0,62.0,201.0,353.0,12.0,23.0,3.0,657.0,5.0,23.0,15.0,32.0,10.0,22.0,1406.0,8.0,8.0,10.0,68.0,11.0,395.0,3.0,21.0,33.0,3.0,19.0,19.0,52.0,0.0,,,10.0,4.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,CF América,5v79f3j9k15flsot7c4470iy,K. Álvarez,Defender,5,217.0,69.0,6.0,16.0,30.0,275.0,,58.0,10.0,61.0,110.0,3.0,647.0,,1026.0,11.0,6.0,43.0,530.0,1415.0,151.0,38.0,14.0,127.0,33.0,10.0,33.0,10.0,71.0,,3.0,525.0,215.0,,504.0,34.0,10.0,80.0,17.0,17.0,12.0,13.0,117.0,31.0,83.0,159.0,179.0,13.0,19.0,5.0,332.0,15.0,19.0,17.0,18.0,13.0,24.0,642.0,16.0,13.0,29.0,26.0,11.0,34.0,4.0,30.0,10.0,3.0,15.0,17.0,107.0,1.0,,1.0,4.0,4.0,,1.0,1.0,1.0,1.0,4.0,3.0,,1.0,0.0,,,,3.0,,,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
