liga,temporada,equipo,id,nombre,posicion,dorsal,Through balls,Time Played,Shots On Target ( inc goals ),Successful Short Passes,Ground Duels lost,Aerial Duels lost,Handballs conceded,Headed Goals,Duels,Goal Assists,Aerial Duels won,Total Losses Of Possession,Penalty Goals Conceded,Total Fouls Won,Successful Long Passes,Yellow Cards,Goals Conceded Inside Box,Forward Passes,Foul Attempted Tackle,Ground Duels,Goals from Inside Box,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Duels won,Rightside Passes,Games Played,Right Foot Goals,Total Fouls Conceded,Unsuccessful Long Passes,Successful Passes Opposition Half,Tackles Won,Leftside Passes,Substitute On,Open Play Passes,Ground Duels won,Unsuccessful Short Passes,Starts,Unsuccessful Passes Own Half,PutThrough/Blocked Distribution Won,Tackles Lost,Successful Passes Own Half,Blocked Shots,Key Passes (Attempt Assists),Goals Conceded,Overruns,Successful Launches,Goals,Unsuccessful Crosses & Corners,Interceptions,Recoveries,Index,PutThrough/Blocked Distribution,Hit Woodwork,Unsuccessful lay-offs,Total Touches In Opposition Box,Assists (Intentional),Unsuccessful Crosses open play,Aerial Duels,Unsuccessful Passes Opposition Half,Total Passes,Total Clearances,Duels lost,Blocks,Total Shots,Successful Crosses & Corners,Unsuccessful Launches,Successful Crosses open play,Corners Won,Times Tackled,Goals Conceded Outside Box,Touches,Appearances,Offsides,Successful Open Play Passes,Throw Ins to Own Player,Total Tackles,Substitute Off,Unsuccessful Dribbles,Backward Passes,Successful Dribbles,Successful Lay-offs,Home Goals,Away Goals,Winning Goal,Left Foot Goals,Goals from Outside Box,Clearances Off the Line,Penalties Conceded,Penalty Goals,Penalties Taken,Attempts from Set Pieces,Foul Won Penalty,Successful Corners into Box,Corners Taken (incl short corners),Set Pieces Goals,Unsuccessful Corners into Box,GK Successful Distribution,Goal Kicks,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Other Goals,Second Goal Assists,Catches,Saves Made from Outside Box,GK Unsuccessful Distribution,Drops,Punches,Saves Made,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Saves made - parried,Saves from Penalty,Penalties Saved,Goalkeeper Smother,Straight Red Cards,Last Man Tackle,Penalties Off Target,Last Player Tackle,Crosses not Claimed
USA_USL_Championship,2023,Orange County SC,5hydd49k3j2k4s3y1yeny7f2s,T. Eagleston,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Orange County SC,cb8w2oi6yxlewjues8utj8u09,A. Fox,Defender,6,,1146.0,5.0,371.0,20.0,22.0,1.0,,90.0,,24.0,181.0,1.0,10.0,78.0,5.0,16.0,298.0,4.0,44.0,,2.0,167.0,3.0,449.0,2.0,48.0,210.0,26.0,,15.0,116.0,138.0,5.0,75.0,18.0,576.0,24.0,51.0,8.0,56.0,7.0,4.0,313.0,2.0,4.0,19.0,,2.0,,1.0,16.0,66.0,10.0,18.0,,,14.0,,,46.0,112.0,616.0,47.0,42.0,7.0,8.0,2.0,28.0,2.0,5.0,1.0,3.0,775.0,26.0,,421.0,11.0,9.0,,1.0,33.0,5.0,,,,0.0,,,1.0,,,,1.0,,,1.0,,1.0,2.0,3.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Orange County SC,2g041gdcrqua6uqmnl5lrysyc,M. Hyan,Goalkeeper,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Orange County SC,f3ylcm7gk6cjp65oz60rk4hnu,B. Iloski,Midfielder,10,8.0,1663.0,11.0,459.0,72.0,8.0,,,167.0,3.0,3.0,224.0,1.0,43.0,24.0,4.0,19.0,173.0,9.0,156.0,,,112.0,12.0,483.0,,87.0,63.0,29.0,,19.0,19.0,323.0,11.0,183.0,8.0,566.0,84.0,93.0,21.0,20.0,9.0,7.0,176.0,7.0,33.0,21.0,3.0,,2.0,38.0,7.0,65.0,10.0,20.0,2.0,,57.0,3.0,10.0,11.0,130.0,595.0,4.0,80.0,2.0,23.0,16.0,1.0,3.0,11.0,29.0,2.0,898.0,29.0,2.0,458.0,16.0,18.0,20.0,13.0,176.0,23.0,18.0,2.0,0.0,1.0,2.0,2.0,,,,,8.0,1.0,11.0,36.0,1.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Orange County SC,e07zv7ag985v8lq9sebfi27l5,M. Iloski,Forward,7,8.0,3002.0,46.0,447.0,125.0,41.0,2.0,1.0,319.0,5.0,21.0,416.0,2.0,70.0,59.0,9.0,35.0,252.0,14.0,257.0,15.0,2.0,237.0,50.0,506.0,9.0,153.0,239.0,35.0,15.0,41.0,69.0,321.0,21.0,91.0,,696.0,132.0,168.0,35.0,48.0,21.0,8.0,197.0,32.0,35.0,38.0,8.0,1.0,17.0,29.0,19.0,109.0,10.0,48.0,5.0,5.0,143.0,2.0,11.0,62.0,218.0,743.0,10.0,166.0,1.0,96.0,12.0,17.0,1.0,34.0,65.0,3.0,1334.0,35.0,15.0,464.0,31.0,29.0,10.0,49.0,161.0,33.0,24.0,9.0,8.0,11.0,1.0,2.0,,,3.0,4.0,10.0,2.0,10.0,26.0,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Orange County SC,5nv5d35t6x08kuujy5qptrlec,B. Jamison,Forward,11,1.0,1088.0,10.0,121.0,59.0,21.0,1.0,,155.0,1.0,18.0,150.0,1.0,16.0,4.0,2.0,11.0,33.0,8.0,116.0,1.0,2.0,65.0,4.0,125.0,,75.0,28.0,27.0,1.0,12.0,8.0,78.0,15.0,66.0,17.0,190.0,57.0,57.0,10.0,20.0,8.0,8.0,50.0,4.0,11.0,12.0,2.0,,1.0,17.0,9.0,42.0,10.0,21.0,,2.0,34.0,1.0,17.0,39.0,62.0,190.0,7.0,80.0,,14.0,3.0,3.0,3.0,11.0,31.0,1.0,407.0,27.0,3.0,125.0,7.0,23.0,9.0,15.0,63.0,18.0,11.0,0.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Orange County SC,968226shwwx93j4c1d1n7e7vu,O. Lambe,Defender,2,1.0,2193.0,2.0,755.0,65.0,15.0,1.0,,164.0,2.0,6.0,378.0,,16.0,68.0,2.0,17.0,406.0,5.0,143.0,2.0,17.0,206.0,3.0,823.0,7.0,84.0,28.0,27.0,2.0,9.0,57.0,437.0,28.0,417.0,1.0,981.0,78.0,149.0,26.0,70.0,12.0,19.0,419.0,1.0,39.0,21.0,2.0,4.0,2.0,99.0,19.0,121.0,10.0,35.0,,,19.0,2.0,49.0,21.0,235.0,1029.0,39.0,80.0,4.0,5.0,33.0,19.0,12.0,13.0,28.0,4.0,1597.0,27.0,,786.0,163.0,47.0,11.0,21.0,178.0,15.0,,2.0,0.0,1.0,,,,,,,1.0,,17.0,67.0,,42.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_USL_Championship,2023,Orange County SC,18p7p7jj9dub7r7z4zccrn7jd,K. Lankford,Midfielder,0,,544.0,2.0,164.0,31.0,15.0,1.0,,77.0,2.0,11.0,95.0,,4.0,6.0,1.0,4.0,59.0,5.0,51.0,1.0,9.0,55.0,1.0,170.0,1.0,31.0,39.0,14.0,1.0,12.0,6.0,107.0,7.0,56.0,10.0,218.0,20.0,49.0,4.0,14.0,4.0,3.0,65.0,3.0,8.0,4.0,3.0,,1.0,1.0,6.0,31.0,10.0,9.0,,2.0,16.0,2.0,1.0,26.0,42.0,225.0,11.0,46.0,,3.0,2.0,4.0,2.0,1.0,15.0,,331.0,14.0,4.0,163.0,9.0,10.0,3.0,8.0,71.0,6.0,10.0,0.0,1.0,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Orange County SC,9ddxuhle7n4xyozin0wrhatih,E. López,Goalkeeper,0,,180.0,,20.0,,,,,,,,21.0,,,4.0,,3.0,24.0,,,,,20.0,,24.0,,,10.0,2.0,,,19.0,3.0,,10.0,,22.0,,1.0,2.0,11.0,,,21.0,,,5.0,,2.0,,,,12.0,10.0,1.0,,,,,,,9.0,44.0,2.0,,,,,8.0,,,,2.0,56.0,2.0,,10.0,,,,,,,,,,0.0,,,,,,,,,,,,,18.0,15.0,,,,,,,,5.0,,1.0,1.0,1.0,,,,,,,,,,,
USA_USL_Championship,2023,Orange County SC,83vfoswl8ngvk6y6zulb65zh1,M. McNulty,Forward,9,3.0,1026.0,14.0,177.0,43.0,18.0,1.0,1.0,103.0,4.0,10.0,104.0,1.0,20.0,5.0,5.0,14.0,53.0,6.0,75.0,3.0,,60.0,11.0,182.0,,42.0,58.0,25.0,2.0,23.0,8.0,123.0,3.0,46.0,14.0,226.0,32.0,52.0,11.0,12.0,4.0,,61.0,5.0,12.0,18.0,2.0,,3.0,4.0,2.0,19.0,10.0,12.0,2.0,4.0,57.0,3.0,4.0,28.0,52.0,242.0,2.0,61.0,,25.0,2.0,2.0,2.0,3.0,18.0,4.0,377.0,25.0,8.0,166.0,3.0,3.0,9.0,7.0,85.0,9.0,18.0,0.0,3.0,0.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_Championship,2023,Orange County SC,2m8m4aavjwesbh6oea1ta1vys,A. Miles,Defender,33,,62.0,,15.0,1.0,2.0,,,13.0,,4.0,11.0,,1.0,1.0,1.0,1.0,12.0,1.0,7.0,,,9.0,1.0,16.0,,10.0,7.0,5.0,,1.0,4.0,7.0,3.0,5.0,5.0,23.0,6.0,5.0,,4.0,,2.0,9.0,,,1.0,,1.0,,,1.0,5.0,10.0,,,,2.0,,,6.0,5.0,25.0,1.0,3.0,,1.0,,2.0,,,,,38.0,5.0,,15.0,,5.0,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Orange County SC,5r8plrthoglaofkvf2930hujt,M. Nakkim,Defender,30,1.0,2993.0,7.0,1329.0,67.0,45.0,1.0,1.0,254.0,,97.0,299.0,2.0,16.0,133.0,8.0,33.0,603.0,9.0,112.0,1.0,,278.0,19.0,1462.0,13.0,142.0,366.0,33.0,1.0,57.0,139.0,333.0,20.0,679.0,,1689.0,45.0,139.0,33.0,120.0,9.0,5.0,1129.0,7.0,10.0,37.0,1.0,6.0,2.0,2.0,37.0,161.0,10.0,16.0,,,46.0,,2.0,142.0,160.0,1740.0,138.0,112.0,32.0,26.0,,35.0,,8.0,4.0,4.0,2100.0,33.0,1.0,1416.0,3.0,25.0,1.0,2.0,92.0,4.0,2.0,0.0,2.0,0.0,,1.0,1.0,,,,6.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Orange County SC,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,Forward,17,,756.0,6.0,84.0,24.0,11.0,,,56.0,,7.0,95.0,1.0,7.0,1.0,,16.0,29.0,1.0,38.0,2.0,,47.0,2.0,85.0,,21.0,21.0,11.0,1.0,3.0,4.0,61.0,2.0,40.0,2.0,121.0,14.0,43.0,9.0,4.0,1.0,1.0,26.0,3.0,7.0,16.0,,,2.0,5.0,4.0,18.0,10.0,6.0,2.0,1.0,32.0,,5.0,18.0,48.0,132.0,3.0,35.0,1.0,8.0,2.0,1.0,2.0,2.0,17.0,,229.0,11.0,5.0,74.0,,3.0,7.0,5.0,42.0,4.0,4.0,2.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Orange County SC,1e6izvlpdd72uwwcdn1k782l0,B. Norris,Midfielder,35,,34.0,,5.0,4.0,2.0,,,9.0,,,4.0,,3.0,2.0,1.0,,4.0,1.0,7.0,,,1.0,1.0,7.0,,3.0,1.0,3.0,,2.0,,6.0,,2.0,3.0,8.0,3.0,1.0,,,,,1.0,,,,,,,,,3.0,10.0,1.0,,,1.0,,,2.0,1.0,8.0,,6.0,,1.0,,,,,2.0,,15.0,3.0,,7.0,,,,2.0,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Orange County SC,dwu5macjd0b6xzukitk40st4a,K. Osundina,Forward,18,,463.0,6.0,51.0,26.0,19.0,,1.0,74.0,,8.0,62.0,,13.0,2.0,1.0,4.0,17.0,3.0,47.0,2.0,,29.0,5.0,53.0,,29.0,20.0,18.0,2.0,11.0,1.0,36.0,1.0,26.0,13.0,82.0,21.0,28.0,5.0,9.0,7.0,,18.0,1.0,7.0,4.0,1.0,,4.0,6.0,2.0,10.0,10.0,15.0,1.0,1.0,24.0,,6.0,27.0,26.0,82.0,4.0,45.0,1.0,11.0,1.0,,1.0,5.0,9.0,,180.0,18.0,2.0,53.0,,1.0,5.0,5.0,19.0,7.0,5.0,2.0,2.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Orange County SC,f1j8v0figkewc23fmaexubo4p,K. Partida,Midfielder,19,6.0,2323.0,2.0,865.0,94.0,28.0,2.0,,252.0,1.0,16.0,219.0,1.0,37.0,45.0,9.0,24.0,336.0,17.0,208.0,1.0,,151.0,9.0,910.0,6.0,130.0,255.0,27.0,1.0,40.0,40.0,367.0,45.0,298.0,,1036.0,114.0,111.0,27.0,46.0,25.0,16.0,543.0,2.0,13.0,26.0,1.0,2.0,1.0,5.0,41.0,176.0,10.0,41.0,,1.0,17.0,,5.0,44.0,110.0,1061.0,23.0,122.0,10.0,11.0,,13.0,,5.0,20.0,2.0,1412.0,27.0,,885.0,3.0,61.0,7.0,9.0,172.0,16.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Orange County SC,48uqngihbphe6ttv7v9xfpal1,D. Pedersen,Midfielder,12,1.0,750.0,,274.0,18.0,10.0,,,67.0,,13.0,90.0,1.0,8.0,45.0,4.0,13.0,131.0,7.0,44.0,,1.0,79.0,1.0,319.0,1.0,39.0,102.0,13.0,,10.0,38.0,120.0,12.0,116.0,5.0,376.0,26.0,41.0,8.0,21.0,1.0,4.0,205.0,,4.0,13.0,,1.0,,4.0,6.0,42.0,10.0,4.0,,2.0,,,1.0,23.0,62.0,398.0,18.0,28.0,1.0,1.0,6.0,4.0,,1.0,2.0,,484.0,13.0,,303.0,3.0,16.0,4.0,1.0,49.0,2.0,1.0,,,0.0,,,,,,,,,4.0,7.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Orange County SC,427gutu4gr6yqt1s60w88ghjp,D. Powers,Midfielder,5,5.0,2832.0,1.0,1332.0,53.0,30.0,,,218.0,,60.0,290.0,2.0,24.0,158.0,5.0,30.0,709.0,20.0,128.0,,,249.0,10.0,1490.0,13.0,135.0,574.0,33.0,,33.0,116.0,479.0,31.0,371.0,2.0,1681.0,75.0,133.0,31.0,88.0,13.0,13.0,1014.0,2.0,12.0,34.0,,6.0,,11.0,32.0,227.0,10.0,21.0,1.0,,19.0,,2.0,90.0,172.0,1739.0,92.0,83.0,17.0,11.0,3.0,17.0,1.0,2.0,9.0,4.0,2068.0,33.0,1.0,1435.0,9.0,44.0,2.0,,85.0,7.0,2.0,,,0.0,,,2.0,1.0,,,,,2.0,11.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Orange County SC,cud9nc97lvdv6qk0z74btvr9x,B. Richards,Defender,16,1.0,1058.0,1.0,327.0,20.0,20.0,4.0,,98.0,1.0,21.0,209.0,1.0,7.0,29.0,4.0,17.0,188.0,4.0,57.0,,46.0,128.0,4.0,356.0,1.0,58.0,32.0,26.0,,12.0,54.0,150.0,19.0,176.0,18.0,473.0,37.0,74.0,8.0,44.0,10.0,7.0,213.0,,10.0,17.0,2.0,6.0,,17.0,14.0,77.0,10.0,18.0,,,20.0,1.0,17.0,41.0,101.0,484.0,39.0,40.0,10.0,5.0,7.0,15.0,7.0,2.0,2.0,,772.0,26.0,,347.0,68.0,26.0,1.0,1.0,88.0,4.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Orange County SC,510uf3z3i4uzywt2x5ydemuj8,N. Ruiz,Forward,32,,7.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,10.0,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Orange County SC,bnkts5hlfs6lxlbx1g9mrqvpw,J. Santana,Goalkeeper,29,,180.0,,10.0,,,,,,,,15.0,,,4.0,,,25.0,,,,,15.0,,14.0,2.0,,3.0,2.0,,,15.0,4.0,,1.0,,4.0,,,2.0,4.0,,,10.0,,,,,,,,,6.0,10.0,,,,,,,,11.0,29.0,1.0,,,,,,,,,,38.0,2.0,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,13.0,15.0,,,,,,,,7.0,,,3.0,3.0,,,1.0,,,,,,,,
USA_USL_Championship,2023,Orange County SC,3sp46qr51lu5o2213enn5xtjp,K. Scott,Midfielder,26,6.0,2206.0,6.0,1026.0,126.0,14.0,2.0,,338.0,5.0,9.0,248.0,1.0,71.0,99.0,13.0,25.0,370.0,26.0,315.0,,,168.0,11.0,1125.0,1.0,198.0,510.0,33.0,,39.0,49.0,604.0,47.0,204.0,2.0,1215.0,189.0,119.0,31.0,41.0,37.0,22.0,524.0,6.0,22.0,28.0,5.0,1.0,,3.0,27.0,187.0,10.0,56.0,,,23.0,5.0,3.0,23.0,130.0,1293.0,6.0,140.0,,17.0,3.0,5.0,1.0,7.0,45.0,3.0,1714.0,33.0,,1056.0,13.0,69.0,28.0,17.0,209.0,49.0,9.0,,,0.0,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,
