liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Appearances,Leftside Passes,Total Passes,Unsuccessful Short Passes,Total Losses Of Possession,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Open Play Passes,Rightside Passes,Successful Passes Own Half,Unsuccessful Long Passes,Open Play Passes,Starts,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Saves Made from Inside Box,Total Clearances,Touches,Index,Penalties Faced,Punches,Recoveries,Unsuccessful Passes Own Half,Goals Conceded,Saves Made from Outside Box,Successful Short Passes,Goals Conceded Inside Box,Saves Made,Unsuccessful Passes Opposition Half,GK Successful Distribution,Unsuccessful Launches,Penalty Goals Conceded,Saves made - parried,Home Goals,Away Goals,Winning Goal,Total Tackles,Foul Attempted Tackle,Ground Duels,Duels,Successful Passes Opposition Half,Times Tackled,Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Duels won,Ground Duels won,Duels lost,Successful Dribbles,Tackles Won,Total Fouls Won,Total Fouls Conceded,Ground Duels lost,Backward Passes,PutThrough/Blocked Distribution,Successful Long Passes,Aerial Duels,Interceptions,Aerial Duels lost,Throw Ins to Own Player,Aerial Duels won,Handballs conceded,Unsuccessful lay-offs,Throw Ins to Opposition Player,Tackles Lost,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Total Touches In Opposition Box,Successful Launches,Blocks,Penalties Conceded,Offsides,Blocked Shots,Key Passes (Attempt Assists),Right Foot Goals,Total Shots,Shots On Target ( inc goals ),Goals from Inside Box,GK Unsuccessful Distribution,Successful Crosses & Corners,Successful Lay-offs,Successful Crosses open play,Shots Off Target (inc woodwork),Goals from Outside Box,Assists (Intentional),Attempts from Set Pieces,Corners Won,Left Foot Goals,Overruns,Goal Assists,Clean Sheets,Goalkeeper Smother,Saves made - caught,Goal Kicks,Drops,Catches,Unsuccessful Corners into Box,Corners Taken (incl short corners),Headed Goals,Hit Woodwork,Foul Won Penalty,Successful Corners into Box,Penalties Taken,Penalty Goals,Through balls,Second Goal Assists,Saves from Penalty,Penalties Saved,Goals Conceded Outside Box,Own Goal Scored,Clearances Off the Line,Penalties Off Target,Set Pieces Goals
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Mexico,aevk7yjo0gjbppcpqeb0siead,É. Aguirre,Midfielder,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Mexico,9vvleh9yqqcm955432lsl8c7p,R. Alvarado,Midfielder,0.0,4.0,,,,,,3.0,1.0,4.0,17.0,65.0,10.0,19.0,14.0,11.0,54.0,16.0,10.0,1.0,65.0,1.0,54.0,154.0,,2.0,95.0,31.0,,,5.0,3.0,3.0,,53.0,3.0,,11.0,,,,,0.0,0.0,0.0,2.0,1.0,11.0,14.0,44.0,1.0,1.0,2.0,4.0,2.0,10.0,,2.0,,3.0,9.0,18.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,,,,,3.0,3.0,9.0,,,,,2.0,3.0,,6.0,2.0,,,,,,4.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Mexico,609edevf8qla1f6vi4mjkkgkp,J. Angulo,Defender,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Mexico,4051hgvu9v8jnu9rbbd0pr9bd,U. Antuna,Forward,0.0,7.0,1.0,,,,,5.0,2.0,7.0,32.0,73.0,14.0,34.0,17.0,14.0,59.0,4.0,12.0,,73.0,2.0,59.0,222.0,,,126.0,43.0,,,14.0,4.0,1.0,,57.0,1.0,,18.0,,,,,1.0,0.0,1.0,,,13.0,17.0,49.0,4.0,2.0,3.0,11.0,9.0,6.0,3.0,,7.0,,4.0,20.0,5.0,2.0,4.0,,2.0,2.0,2.0,,1.0,,,8.0,8.0,17.0,,,,2.0,1.0,5.0,1.0,5.0,1.0,1.0,,2.0,,1.0,4.0,,,,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Mexico,c2sm93wtigxc9gl3ayobtucph,N. Araújo,Defender,0.0,9.0,,1.0,1.0,,1.0,,,9.0,139.0,507.0,33.0,61.0,153.0,59.0,441.0,184.0,294.0,26.0,499.0,9.0,448.0,787.0,,19.0,567.0,52.0,,,44.0,25.0,6.0,,410.0,6.0,,34.0,,13.0,,,0.0,0.0,0.0,4.0,3.0,18.0,37.0,154.0,,,3.0,19.0,9.0,18.0,1.0,2.0,4.0,9.0,9.0,31.0,4.0,38.0,19.0,10.0,9.0,1.0,10.0,,,,2.0,,,8.0,5.0,1.0,,,2.0,1.0,,4.0,1.0,,,,,,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Mexico,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,Defender,0.0,5.0,,1.0,,,,2.0,,5.0,6.0,137.0,23.0,42.0,50.0,26.0,111.0,50.0,40.0,3.0,137.0,3.0,111.0,317.0,,,211.0,45.0,,,14.0,12.0,,,103.0,,,17.0,,3.0,,,0.0,0.0,0.0,5.0,2.0,22.0,28.0,74.0,3.0,,1.0,20.0,15.0,8.0,8.0,4.0,2.0,2.0,7.0,31.0,5.0,8.0,6.0,2.0,1.0,31.0,5.0,,,5.0,1.0,3.0,3.0,6.0,1.0,,,,,5.0,,1.0,,,,3.0,,3.0,1.0,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Mexico,aaw54l5a40rviv8w0um4h12ol,J. Corona,Forward,0.0,13.0,1.0,1.0,,,,5.0,8.0,13.0,84.0,324.0,45.0,167.0,79.0,53.0,270.0,51.0,73.0,8.0,322.0,8.0,271.0,762.0,,3.0,551.0,100.0,,,38.0,6.0,4.0,,261.0,4.0,,98.0,,2.0,,,0.0,1.0,0.0,7.0,6.0,88.0,92.0,224.0,34.0,21.0,3.0,44.0,43.0,48.0,26.0,3.0,10.0,9.0,45.0,110.0,6.0,10.0,4.0,2.0,3.0,8.0,1.0,1.0,,,4.0,51.0,29.0,46.0,1.0,,,1.0,2.0,23.0,1.0,13.0,6.0,1.0,,26.0,4.0,17.0,7.0,,2.0,1.0,11.0,,,2.0,,,,,,,13.0,20.0,,,,7.0,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Mexico,5jj07az7i7svdgh5egd1s5dqt,R. Cota,Goalkeeper,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Mexico,dta2hcu8sq62dx9diax5shk9,S. Córdova,Midfielder,0.0,4.0,1.0,,,,,2.0,2.0,4.0,16.0,65.0,9.0,33.0,23.0,11.0,54.0,19.0,9.0,2.0,64.0,2.0,54.0,217.0,,,118.0,59.0,,,7.0,1.0,1.0,,51.0,1.0,,24.0,,,,,1.0,0.0,1.0,3.0,8.0,28.0,30.0,49.0,5.0,2.0,,14.0,12.0,16.0,2.0,2.0,7.0,8.0,16.0,7.0,,3.0,2.0,,,1.0,2.0,,,,1.0,14.0,4.0,6.0,,,,,2.0,5.0,1.0,10.0,4.0,1.0,,4.0,,1.0,6.0,,,2.0,4.0,,,,,,,,,,6.0,8.0,,1.0,,2.0,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Mexico,dmqmxkyprphad4zlbcv0igcet,J. Domínguez,Defender,0.0,5.0,,,,,,,2.0,5.0,58.0,166.0,15.0,33.0,66.0,26.0,136.0,21.0,82.0,11.0,162.0,5.0,140.0,383.0,,3.0,210.0,32.0,,,19.0,13.0,3.0,,131.0,3.0,,16.0,,4.0,,,0.0,0.0,0.0,4.0,1.0,11.0,15.0,58.0,1.0,1.0,,9.0,7.0,6.0,2.0,2.0,1.0,2.0,4.0,21.0,2.0,9.0,4.0,4.0,2.0,16.0,2.0,,,1.0,2.0,3.0,3.0,3.0,1.0,2.0,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
