liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Own Player,Throw Ins to Opposition Player,Offsides,Goals from Outside Box,Attempts from Set Pieces,Left Foot Goals,Headed Goals,Handballs conceded,Hit Woodwork,Penalties Taken,Penalty Goals,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Penalties Conceded,Unsuccessful lay-offs,Saves Made,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Own Goal Scored,Clearances Off the Line,Straight Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Foul Won Penalty,Last Man Tackle,Second Goal Assists,Penalties Off Target,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Overruns,Goal Kicks,Other Goals
Mexico_Liga_MX,2016-2017,CF Pachuca,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,Midfielder,15,4.0,1233.0,1.0,6.0,5.0,1.0,,668.0,6.0,101.0,1.0,354.0,6.0,1.0,31.0,8.0,12.0,1.0,7.0,130.0,251.0,26.0,51.0,686.0,4.0,14.0,17.0,554.0,16.0,14.0,82.0,,196.0,20.0,69.0,4.0,78.0,14.0,18.0,17.0,882.0,,15.0,8.0,3.0,106.0,222.0,28.0,10.0,80.0,2.0,50.0,1.0,26.0,12.0,9.0,125.0,16.0,17.0,4.0,15.0,,2.0,38.0,167.0,,586.0,604.0,19.0,2.0,3.0,1.0,15.0,45.0,11.0,18.0,68.0,3.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Pachuca,e2ecjp2hobzgi1o9l57xgcd0p,V. Guzmán,Midfielder,5,2.0,1171.0,3.0,12.0,1.0,3.0,1.0,497.0,7.0,68.0,1.0,277.0,4.0,2.0,24.0,8.0,17.0,2.0,14.0,140.0,133.0,16.0,68.0,501.0,8.0,18.0,8.0,374.0,16.0,21.0,92.0,,156.0,16.0,74.0,7.0,67.0,14.0,16.0,20.0,654.0,,17.0,10.0,4.0,87.0,142.0,21.0,10.0,58.0,4.0,35.0,1.0,11.0,23.0,8.0,124.0,10.0,18.0,2.0,17.0,,1.0,52.0,135.0,2.0,405.0,409.0,37.0,1.0,4.0,3.0,10.0,66.0,6.0,9.0,35.0,,,,1.0,,2.0,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Pachuca,4zudld3tsiho4fya7v8xyju1h,J. Hernández,Midfielder,16,,1567.0,,5.0,5.0,,,779.0,1.0,63.0,,312.0,14.0,9.0,27.0,9.0,3.0,3.0,11.0,124.0,428.0,44.0,73.0,840.0,4.0,49.0,4.0,678.0,18.0,4.0,100.0,,259.0,4.0,68.0,1.0,116.0,18.0,13.0,32.0,1054.0,,18.0,33.0,9.0,163.0,229.0,2.0,10.0,93.0,1.0,62.0,,35.0,10.0,1.0,184.0,24.0,21.0,,18.0,,,80.0,289.0,,680.0,740.0,21.0,6.0,,,33.0,91.0,11.0,40.0,83.0,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Pachuca,dat3cnif8tjb0l88o28wx9brp,F. Jara,Forward,29,12.0,1067.0,1.0,28.0,1.0,9.0,6.0,254.0,10.0,78.0,2.0,168.0,,3.0,2.0,1.0,15.0,3.0,8.0,158.0,56.0,9.0,51.0,275.0,7.0,27.0,13.0,211.0,10.0,34.0,53.0,,88.0,11.0,56.0,5.0,33.0,13.0,8.0,9.0,492.0,,14.0,15.0,,125.0,45.0,69.0,10.0,50.0,19.0,11.0,2.0,23.0,5.0,16.0,138.0,10.0,13.0,12.0,14.0,,1.0,80.0,64.0,8.0,202.0,222.0,13.0,2.0,2.0,,4.0,88.0,5.0,3.0,45.0,2.0,,10.0,1.0,,1.0,2.0,2.0,1.0,6.0,4.0,,,,,9.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Pachuca,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,Forward,8,22.0,1198.0,1.0,15.0,,7.0,6.0,396.0,16.0,103.0,11.0,265.0,2.0,3.0,7.0,10.0,18.0,3.0,9.0,198.0,71.0,21.0,68.0,400.0,2.0,24.0,19.0,308.0,14.0,37.0,75.0,1.0,186.0,23.0,90.0,12.0,49.0,14.0,19.0,8.0,711.0,3.0,15.0,10.0,3.0,185.0,78.0,61.0,10.0,105.0,19.0,17.0,10.0,56.0,10.0,33.0,204.0,,17.0,23.0,15.0,1.0,2.0,90.0,33.0,5.0,322.0,325.0,19.0,2.0,4.0,2.0,15.0,99.0,6.0,10.0,95.0,1.0,,13.0,2.0,,1.0,,2.0,1.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,4.0,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Pachuca,56ew9sgcos8mzjk0cpi66q9k9,P. López,Midfielder,24,,12.0,1.0,,,,,4.0,,2.0,,3.0,,,,,,,,,1.0,,,4.0,,,,4.0,,,,,1.0,,,,1.0,,,,4.0,,1.0,,,,,,10.0,,,,,,,,,,,,1.0,,,,1.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Pachuca,1pf1raesloo4r2kvg74ic9knp,R. López,Defender,6,19.0,965.0,3.0,1.0,3.0,,,303.0,5.0,50.0,13.0,138.0,5.0,2.0,12.0,6.0,2.0,2.0,,118.0,135.0,18.0,41.0,313.0,,10.0,12.0,233.0,9.0,5.0,53.0,,18.0,10.0,63.0,,44.0,10.0,13.0,16.0,559.0,5.0,13.0,3.0,3.0,67.0,111.0,5.0,10.0,40.0,3.0,27.0,11.0,5.0,5.0,10.0,72.0,16.0,11.0,26.0,13.0,5.0,2.0,32.0,134.0,,250.0,260.0,5.0,4.0,2.0,,14.0,32.0,4.0,19.0,35.0,72.0,7.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Pachuca,5shco09rftlth4ofo7l0ist79,J. Martínez,Midfielder,18,,62.0,,,1.0,,,20.0,1.0,3.0,,8.0,,1.0,,,,,2.0,7.0,8.0,1.0,5.0,21.0,1.0,1.0,1.0,15.0,,,5.0,,1.0,,4.0,,,1.0,3.0,1.0,41.0,,1.0,1.0,,5.0,10.0,1.0,10.0,3.0,,1.0,,,1.0,,8.0,2.0,,,1.0,,,3.0,7.0,,15.0,16.0,3.0,,,,1.0,5.0,,3.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Pachuca,avklyjdqb9280ejj78gwtsb85,S. Medina,Defender,33,13.0,1363.0,2.0,9.0,5.0,3.0,2.0,471.0,2.0,43.0,1.0,206.0,16.0,8.0,37.0,3.0,3.0,3.0,15.0,150.0,199.0,22.0,47.0,488.0,2.0,31.0,17.0,361.0,19.0,7.0,84.0,,79.0,7.0,72.0,1.0,61.0,15.0,9.0,25.0,772.0,,17.0,12.0,2.0,111.0,225.0,13.0,10.0,74.0,4.0,43.0,1.0,20.0,15.0,11.0,141.0,35.0,22.0,13.0,17.0,,1.0,52.0,141.0,3.0,393.0,404.0,30.0,3.0,1.0,,18.0,67.0,4.0,40.0,59.0,54.0,6.0,2.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Pachuca,5sg7hymcpvrxxlfjlfj6d5j2t,W. Morelo,Forward,19,,487.0,4.0,7.0,,3.0,1.0,104.0,3.0,45.0,,67.0,,,,2.0,4.0,,9.0,56.0,25.0,4.0,24.0,116.0,5.0,14.0,3.0,90.0,6.0,9.0,24.0,,36.0,5.0,17.0,,16.0,6.0,2.0,7.0,180.0,,10.0,5.0,1.0,45.0,13.0,19.0,10.0,21.0,5.0,2.0,,8.0,7.0,8.0,61.0,,6.0,,10.0,,,31.0,22.0,3.0,83.0,92.0,16.0,,,,2.0,40.0,2.0,1.0,14.0,,,4.0,,,,2.0,,,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Pachuca,8sbgxc5sow6ahmw8ac8bvcfkl,Ó. Murillo,Defender,23,,1485.0,,,8.0,,,536.0,1.0,22.0,,132.0,29.0,2.0,45.0,2.0,13.0,2.0,17.0,110.0,330.0,27.0,49.0,556.0,1.0,17.0,,429.0,19.0,13.0,94.0,,168.0,3.0,65.0,1.0,57.0,17.0,8.0,29.0,776.0,,17.0,7.0,12.0,59.0,272.0,20.0,10.0,69.0,,33.0,,15.0,28.0,,104.0,73.0,21.0,,17.0,,,18.0,94.0,,443.0,462.0,45.0,5.0,,,22.0,35.0,5.0,60.0,41.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Pachuca,axbtzuc23599lwq4gz6or7lqt,I. Ochoa,Midfielder,31,1.0,69.0,,,,,,25.0,,6.0,,11.0,,,1.0,,,,,13.0,8.0,,6.0,26.0,1.0,1.0,1.0,18.0,,,7.0,,6.0,1.0,5.0,,2.0,1.0,,3.0,35.0,,1.0,,,6.0,7.0,,10.0,1.0,,1.0,,,,2.0,6.0,,,1.0,1.0,,,5.0,7.0,,18.0,19.0,,,,,,5.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Pachuca,6vawru1s2pzrmrq9vpymzzeuh,A. Peña,Defender,25,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,10.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Pachuca,aul0t01lanfx9qbnosguego9h,R. Pizarro,Forward,7,6.0,395.0,3.0,4.0,,,,163.0,2.0,25.0,1.0,109.0,1.0,,4.0,2.0,4.0,3.0,2.0,56.0,35.0,3.0,19.0,166.0,2.0,6.0,10.0,139.0,3.0,4.0,23.0,,62.0,6.0,22.0,2.0,18.0,4.0,6.0,7.0,235.0,,7.0,3.0,,45.0,32.0,9.0,10.0,18.0,,4.0,1.0,5.0,,3.0,47.0,1.0,6.0,6.0,7.0,,2.0,27.0,47.0,,140.0,143.0,2.0,1.0,2.0,,3.0,29.0,,4.0,18.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Pachuca,dmgtn14s7xc14vgnhur6m491x,Ó. Pérez,Goalkeeper,21,,1620.0,,,19.0,,,164.0,,,,44.0,40.0,,136.0,,1.0,2.0,,145.0,241.0,1.0,3.0,424.0,,,,186.0,20.0,1.0,139.0,,61.0,,94.0,,132.0,18.0,,45.0,581.0,,18.0,,,3.0,276.0,1.0,10.0,4.0,,99.0,,2.0,2.0,,5.0,9.0,22.0,,18.0,,,1.0,87.0,,134.0,285.0,2.0,6.0,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,197.0,,,,,50.0,,4.0,1.0,1.0,5.0,28.0,18.0,22.0,2.0,3.0,71.0,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Pachuca,99vibsfn687alcszi6zz671ed,D. Ramírez,Midfielder,0,,165.0,1.0,,1.0,1.0,1.0,42.0,,14.0,1.0,27.0,,,,3.0,1.0,,4.0,11.0,12.0,1.0,4.0,42.0,2.0,2.0,,37.0,1.0,2.0,4.0,,15.0,,3.0,,9.0,2.0,3.0,1.0,67.0,,3.0,1.0,,8.0,6.0,2.0,10.0,3.0,1.0,1.0,1.0,2.0,,2.0,12.0,,1.0,,3.0,,,5.0,7.0,1.0,38.0,38.0,4.0,,,,1.0,9.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Pachuca,54kcu71vtiz8xlkke60k394a1,É. Sánchez,Forward,28,,24.0,1.0,,,,,2.0,,1.0,,,,,,,,,,3.0,1.0,1.0,2.0,3.0,,,,1.0,1.0,,2.0,,,,1.0,,,,,1.0,5.0,,1.0,,,1.0,1.0,,10.0,1.0,,,,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Pachuca,snym1i2is8ojckmpaiiqiswl,Ó. Torres,Defender,34,,24.0,1.0,,,,,14.0,,,,2.0,,,,,,,,1.0,13.0,1.0,,15.0,,,,13.0,,,,,8.0,,,,,,,,19.0,,1.0,,,2.0,3.0,,10.0,1.0,,2.0,,,,1.0,2.0,,,,1.0,,,1.0,4.0,,14.0,15.0,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Pachuca,2jafomm5g9wg1k5d8ecvuo5x,J. Urretaviscaya,Midfielder,10,45.0,1629.0,1.0,10.0,2.0,4.0,4.0,562.0,33.0,86.0,54.0,374.0,4.0,1.0,36.0,5.0,24.0,3.0,6.0,410.0,121.0,24.0,124.0,601.0,5.0,7.0,36.0,393.0,18.0,47.0,160.0,28.0,57.0,48.0,264.0,10.0,82.0,18.0,23.0,26.0,1106.0,92.0,19.0,3.0,,162.0,199.0,50.0,10.0,96.0,23.0,48.0,13.0,30.0,6.0,31.0,174.0,4.0,21.0,130.0,19.0,60.0,5.0,72.0,259.0,3.0,421.0,441.0,12.0,5.0,5.0,3.0,16.0,78.0,8.0,8.0,90.0,17.0,1.0,1.0,1.0,18.0,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Pachuca,csf1n43br95jx090f9yto0wkp,F. Venegas,Midfielder,294,,58.0,1.0,,,,,14.0,,4.0,,3.0,1.0,,2.0,2.0,1.0,,,13.0,3.0,4.0,6.0,14.0,1.0,1.0,,6.0,1.0,1.0,8.0,,3.0,1.0,6.0,,2.0,1.0,4.0,2.0,30.0,,2.0,,,11.0,3.0,,10.0,6.0,,,,1.0,1.0,,12.0,2.0,1.0,,2.0,,,6.0,4.0,,6.0,6.0,1.0,,,,3.0,6.0,1.0,,5.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
