liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Tackles Won,Unsuccessful Launches,Successful Long Passes,Recoveries,Aerial Duels lost,Successful Open Play Passes,Successful Passes Own Half,Total Passes,Total Clearances,Total Losses Of Possession,Unsuccessful Passes Own Half,Backward Passes,Duels lost,Goals Conceded Inside Box,Aerial Duels won,Duels won,Key Passes (Attempt Assists),Throw Ins to Own Player,Successful Launches,Touches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Goals Conceded,Substitute Off,Successful Passes Opposition Half,Throw Ins to Opposition Player,Unsuccessful Short Passes,Goals Conceded Outside Box,Forward Passes,Unsuccessful Crosses open play,Leftside Passes,Foul Attempted Tackle,Index,Starts,Total Fouls Conceded,Ground Duels won,Unsuccessful Passes Opposition Half,Aerial Duels,Appearances,Unsuccessful Long Passes,Open Play Passes,Interceptions,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels lost,Successful Short Passes,Rightside Passes,Time Played,Tackles Lost,Total Tackles,Ground Duels,Winning Goal,Times Tackled,Blocks,Substitute On,Unsuccessful lay-offs,Shots Off Target (inc woodwork),Clean Sheets,PutThrough/Blocked Distribution,Blocked Shots,Overruns,Successful Dribbles,Through balls,Total Touches In Opposition Box,Penalty Goals Conceded,PutThrough/Blocked Distribution Won,Handballs conceded,Unsuccessful Dribbles,Corners Taken (incl short corners),Successful Crosses & Corners,Yellow Cards,Total Shots,Corners Won,Total Fouls Won,Successful Lay-offs,Shots On Target ( inc goals ),Successful Crosses open play,Offsides,Unsuccessful Corners into Box,Penalties Conceded,Goals,Goals from Outside Box,Left Foot Goals,Home Goals,Away Goals,Penalties Taken,Goals from Inside Box,Headed Goals,Attempts from Set Pieces,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Right Foot Goals,Successful Corners into Box,Set Pieces Goals,Second Goal Assists,Hit Woodwork,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Foul Won Penalty,Saves from Penalty,GK Unsuccessful Distribution,Punches,Saves Made from Inside Box,Penalties Saved,Saves Made from Outside Box,Penalties Faced,Saves made - parried,Own Goal Scored,Goal Kicks,Saves Made,Saves made - caught,GK Successful Distribution,Last Player Tackle,Goalkeeper Smother,Catches,Penalties Off Target,Crosses not Claimed,Drops,Other Goals
Mexico_Liga_MX,2019-2020,Club Santos Laguna,apsv0c0r1zc7q3bjqex8033kl,J. Abella,Defender,0,3.0,3.0,3.0,12.0,15.0,14.0,94.0,50.0,122.0,9.0,30.0,5.0,6.0,20.0,4.0,3.0,7.0,1.0,8.0,2.0,161.0,23.0,27.0,6.0,1.0,49.0,1.0,13.0,2.0,53.0,4.0,48.0,1.0,10.0,3.0,1.0,4.0,22.0,17.0,3.0,10.0,117.0,5.0,4.0,99.0,6.0,87.0,15.0,260.0,1.0,4.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,cs0ukx1l3r8kdyn8iu26qupyh,C. Acevedo,Goalkeeper,1,3.0,,10.0,20.0,17.0,,17.0,24.0,65.0,2.0,26.0,3.0,,,3.0,,,,,9.0,84.0,26.0,,4.0,,15.0,,1.0,1.0,50.0,,6.0,,10.0,3.0,,,23.0,,3.0,25.0,25.0,,,39.0,,19.0,9.0,270.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,1.0,,6.0,,2.0,,29.0,7.0,,24.0,,,1.0,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,cb6oodfu9rk751khbomxg2yuh,E. Aguirre,Forward,19,5.0,,,,5.0,6.0,14.0,1.0,26.0,1.0,20.0,2.0,6.0,13.0,1.0,6.0,8.0,,,,44.0,12.0,21.0,1.0,,14.0,,11.0,,9.0,,4.0,,10.0,,1.0,2.0,10.0,12.0,5.0,1.0,26.0,1.0,,14.0,7.0,14.0,7.0,90.0,1.0,1.0,9.0,0.0,5.0,,5.0,,2.0,,2.0,,,,1.0,6.0,1.0,,,,,1.0,,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,9txaaokrq6jn39otwm2omwdzp,D. Andrade,Midfielder,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,Defender,17,20.0,18.0,24.0,23.0,99.0,19.0,500.0,230.0,636.0,25.0,238.0,41.0,113.0,98.0,25.0,21.0,113.0,21.0,176.0,7.0,1156.0,122.0,211.0,31.0,,291.0,20.0,86.0,6.0,296.0,26.0,39.0,9.0,10.0,20.0,27.0,92.0,108.0,40.0,20.0,36.0,620.0,36.0,27.0,514.0,79.0,491.0,188.0,1800.0,18.0,36.0,171.0,0.0,41.0,2.0,,,6.0,4.0,20.0,3.0,4.0,26.0,,22.0,6.0,6.0,3.0,21.0,,7.0,4.0,9.0,11.0,30.0,,3.0,7.0,,,,1.0,,1.0,1.0,0.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,2ufqv9nnv9m88e2b9vcnb5979,M. Balda,Midfielder,23,3.0,3.0,,4.0,8.0,,77.0,24.0,89.0,,20.0,2.0,15.0,12.0,1.0,2.0,13.0,4.0,,,118.0,10.0,25.0,1.0,1.0,56.0,,10.0,,25.0,,25.0,2.0,10.0,1.0,2.0,11.0,10.0,2.0,3.0,,87.0,,2.0,79.0,12.0,75.0,24.0,161.0,1.0,4.0,23.0,0.0,5.0,,2.0,,1.0,,,,,2.0,,2.0,,,,2.0,,1.0,1.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,bqxblzyl35uts9hxtfchhp0ph,E. Castillo,Forward,13,20.0,12.0,6.0,9.0,58.0,37.0,255.0,77.0,353.0,14.0,263.0,17.0,83.0,138.0,24.0,22.0,96.0,27.0,11.0,2.0,722.0,96.0,234.0,30.0,4.0,183.0,9.0,86.0,6.0,73.0,29.0,98.0,12.0,10.0,20.0,22.0,74.0,108.0,59.0,20.0,10.0,351.0,8.0,29.0,257.0,101.0,248.0,99.0,1741.0,5.0,17.0,175.0,2.0,67.0,3.0,,2.0,10.0,3.0,35.0,9.0,10.0,23.0,,85.0,5.0,17.0,1.0,29.0,1.0,3.0,3.0,30.0,32.0,34.0,18.0,20.0,3.0,9.0,,1.0,4.0,,,2.0,2.0,,4.0,1.0,,,,2.0,2.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,87gmnnxvwtr265s3efeziwrft,A. Cervantes,Midfielder,6,13.0,7.0,3.0,10.0,36.0,13.0,297.0,126.0,332.0,4.0,70.0,11.0,63.0,50.0,8.0,4.0,24.0,4.0,4.0,,435.0,34.0,74.0,9.0,3.0,172.0,,29.0,1.0,79.0,2.0,86.0,8.0,10.0,5.0,9.0,20.0,25.0,17.0,13.0,5.0,331.0,5.0,2.0,298.0,37.0,288.0,104.0,599.0,1.0,8.0,57.0,0.0,19.0,2.0,8.0,,5.0,,8.0,2.0,2.0,11.0,,9.0,,3.0,,4.0,,,,9.0,1.0,1.0,7.0,4.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,4531lhau95nvqia7uzei903x1,J. Correa,Forward,9,13.0,4.0,1.0,7.0,20.0,28.0,105.0,25.0,164.0,6.0,110.0,9.0,24.0,75.0,6.0,22.0,40.0,5.0,1.0,,293.0,55.0,115.0,8.0,1.0,84.0,,51.0,2.0,40.0,1.0,55.0,9.0,10.0,6.0,15.0,18.0,47.0,50.0,13.0,4.0,160.0,1.0,1.0,109.0,47.0,102.0,45.0,690.0,1.0,5.0,65.0,0.0,23.0,1.0,7.0,2.0,9.0,2.0,10.0,6.0,,9.0,,31.0,1.0,4.0,1.0,8.0,,,2.0,16.0,4.0,6.0,10.0,7.0,,1.0,,,1.0,,1.0,0.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,bijkyq3dfwpy22qabssbvkic5,J. Cortés,Midfielder,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,yjqa4y6eca2qkf99e8ooxuui,J. Díaz,Defender,4,1.0,1.0,,3.0,4.0,,33.0,14.0,37.0,,11.0,1.0,6.0,2.0,1.0,2.0,4.0,2.0,9.0,2.0,62.0,4.0,6.0,2.0,,21.0,,2.0,1.0,14.0,2.0,16.0,,10.0,1.0,,2.0,5.0,2.0,1.0,2.0,37.0,1.0,2.0,33.0,2.0,30.0,1.0,90.0,,1.0,4.0,0.0,2.0,,,,1.0,,1.0,,,1.0,,,,1.0,,1.0,,2.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,3hspnklskppmobi4ihyg5a09h,Matheus Dória,Defender,0,18.0,10.0,48.0,52.0,83.0,42.0,401.0,308.0,593.0,48.0,161.0,65.0,34.0,66.0,21.0,49.0,73.0,,4.0,10.0,777.0,152.0,139.0,25.0,,133.0,,71.0,4.0,284.0,1.0,140.0,8.0,10.0,18.0,23.0,24.0,88.0,91.0,18.0,81.0,544.0,19.0,1.0,441.0,24.0,389.0,135.0,1575.0,7.0,17.0,48.0,1.0,2.0,26.0,,,8.0,4.0,20.0,1.0,,,,17.0,5.0,11.0,1.0,1.0,,,6.0,14.0,1.0,8.0,1.0,6.0,,,,2.0,3.0,1.0,1.0,3.0,0.0,,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,2xchh8ku8lm05p0sd89y6gjit,J. Furch,Forward,9,19.0,6.0,1.0,5.0,42.0,92.0,202.0,55.0,359.0,19.0,199.0,20.0,75.0,138.0,24.0,69.0,106.0,21.0,2.0,,592.0,135.0,244.0,29.0,8.0,172.0,,126.0,5.0,102.0,8.0,85.0,13.0,10.0,19.0,21.0,37.0,123.0,161.0,19.0,9.0,337.0,5.0,8.0,224.0,46.0,219.0,97.0,1623.0,4.0,10.0,83.0,1.0,16.0,4.0,,8.0,25.0,2.0,32.0,10.0,2.0,12.0,2.0,94.0,6.0,13.0,,6.0,,3.0,,46.0,8.0,17.0,19.0,21.0,3.0,7.0,,,10.0,,2.0,7.0,3.0,4.0,10.0,,,,,3.0,3.0,8.0,,,,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,5a80ldh277dry79xzj8vpqbmy,É. Games,Midfielder,201,6.0,3.0,1.0,2.0,11.0,3.0,60.0,30.0,87.0,6.0,33.0,6.0,14.0,21.0,3.0,2.0,12.0,,,,125.0,26.0,33.0,4.0,1.0,31.0,,22.0,1.0,32.0,1.0,21.0,6.0,10.0,2.0,8.0,10.0,21.0,5.0,6.0,4.0,86.0,1.0,1.0,61.0,18.0,59.0,20.0,257.0,4.0,7.0,28.0,0.0,3.0,3.0,4.0,,,,7.0,1.0,,1.0,,5.0,1.0,3.0,,,,,1.0,2.0,,2.0,1.0,2.0,,,,,1.0,,,0.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,acsje2dbtg32t2pcaqkx7lmnd,J. García,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,9e6gavtd12x5curksj8yno5ih,B. Garnica,Midfielder,7,5.0,1.0,,1.0,5.0,,16.0,6.0,20.0,,13.0,,4.0,10.0,1.0,1.0,10.0,1.0,2.0,,45.0,1.0,20.0,1.0,,13.0,,1.0,,4.0,5.0,10.0,2.0,10.0,,3.0,9.0,6.0,1.0,5.0,,17.0,,5.0,19.0,10.0,18.0,2.0,57.0,,1.0,19.0,0.0,6.0,,5.0,,1.0,,3.0,,,,,2.0,1.0,1.0,1.0,3.0,,,,1.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,1ywn594g4nv3vvqyyy16qjutx,F. Gorriarán,Midfielder,11,18.0,37.0,18.0,58.0,158.0,23.0,571.0,248.0,762.0,8.0,231.0,31.0,110.0,151.0,22.0,19.0,163.0,21.0,10.0,5.0,1127.0,153.0,314.0,27.0,3.0,363.0,,100.0,5.0,272.0,10.0,201.0,31.0,10.0,18.0,44.0,144.0,132.0,42.0,18.0,53.0,723.0,24.0,10.0,609.0,128.0,551.0,179.0,1584.0,14.0,51.0,272.0,0.0,34.0,2.0,,1.0,15.0,2.0,34.0,10.0,2.0,31.0,2.0,25.0,5.0,21.0,2.0,20.0,1.0,2.0,2.0,19.0,5.0,63.0,3.0,4.0,2.0,,,,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,f1trc7unzeeqvlexvzkltp46i,I. Govea,Defender,3,13.0,23.0,27.0,21.0,55.0,21.0,307.0,146.0,435.0,29.0,168.0,40.0,57.0,50.0,14.0,27.0,70.0,6.0,107.0,6.0,724.0,116.0,120.0,17.0,1.0,181.0,25.0,67.0,3.0,201.0,11.0,148.0,7.0,10.0,12.0,14.0,43.0,87.0,48.0,13.0,49.0,423.0,7.0,11.0,319.0,29.0,298.0,29.0,1093.0,6.0,29.0,72.0,0.0,9.0,6.0,1.0,,3.0,3.0,18.0,2.0,,2.0,,11.0,1.0,5.0,,3.0,,8.0,1.0,5.0,4.0,12.0,,2.0,8.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,1v3lq8vey4ddxio0o17fuuitx,J. Isijara,Midfielder,7,15.0,8.0,4.0,11.0,51.0,11.0,174.0,54.0,250.0,6.0,184.0,12.0,57.0,69.0,17.0,14.0,59.0,10.0,17.0,2.0,503.0,70.0,128.0,21.0,6.0,140.0,3.0,58.0,4.0,67.0,38.0,82.0,9.0,10.0,14.0,13.0,45.0,106.0,25.0,15.0,12.0,244.0,7.0,48.0,180.0,58.0,169.0,44.0,1125.0,4.0,12.0,103.0,0.0,34.0,1.0,1.0,1.0,8.0,1.0,22.0,4.0,3.0,16.0,,26.0,,6.0,,13.0,21.0,14.0,1.0,15.0,8.0,20.0,2.0,7.0,6.0,5.0,10.0,,3.0,,,1.0,2.0,,3.0,2.0,2.0,,,1.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,7e0gqoexhr0a1nlysflla04id,G. Lajud,Goalkeeper,25,18.0,,81.0,103.0,104.0,,98.0,157.0,402.0,18.0,171.0,16.0,,4.0,29.0,5.0,6.0,,,38.0,528.0,168.0,10.0,36.0,,77.0,,2.0,7.0,309.0,,37.0,2.0,10.0,18.0,2.0,1.0,152.0,5.0,18.0,166.0,160.0,1.0,,234.0,4.0,131.0,56.0,1620.0,,,5.0,0.0,,,,,,3.0,1.0,,,,,,8.0,,,,,,2.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,56.0,9.0,26.0,,19.0,8.0,14.0,,153.0,46.0,4.0,144.0,,,7.0,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,8xnzfjqjsx46ardsrrtab9e22,A. Lozano,Midfielder,13,19.0,9.0,6.0,8.0,45.0,17.0,232.0,76.0,317.0,2.0,133.0,12.0,82.0,59.0,11.0,7.0,42.0,20.0,,,500.0,64.0,101.0,15.0,11.0,187.0,1.0,49.0,4.0,86.0,7.0,93.0,4.0,10.0,12.0,11.0,35.0,70.0,24.0,19.0,15.0,295.0,5.0,18.0,253.0,42.0,245.0,56.0,901.0,4.0,13.0,77.0,0.0,19.0,,7.0,,16.0,,17.0,7.0,3.0,14.0,,21.0,3.0,8.0,,6.0,21.0,10.0,1.0,26.0,7.0,8.0,9.0,10.0,2.0,,6.0,,2.0,1.0,2.0,1.0,1.0,,1.0,,5.0,,,3.0,4.0,,8.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,czybcajgm1ts1bionzqqrgout,B. Lozano,Midfielder,0,19.0,14.0,1.0,56.0,86.0,12.0,390.0,122.0,525.0,1.0,348.0,21.0,90.0,134.0,24.0,9.0,130.0,30.0,9.0,,1037.0,116.0,264.0,28.0,9.0,312.0,2.0,89.0,4.0,113.0,59.0,102.0,11.0,10.0,19.0,25.0,121.0,195.0,21.0,19.0,27.0,502.0,5.0,100.0,409.0,122.0,353.0,220.0,1600.0,15.0,29.0,243.0,6.0,69.0,1.0,,,26.0,2.0,32.0,9.0,8.0,50.0,1.0,80.0,6.0,18.0,1.0,37.0,47.0,25.0,5.0,50.0,30.0,42.0,14.0,24.0,8.0,5.0,30.0,,10.0,4.0,1.0,6.0,4.0,1.0,6.0,,10.0,,,5.0,6.0,9.0,13.0,2.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,ezycl6y4whacwtecjbgrboqcq,D. Medina,Midfielder,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,4tahxulohx1q6u5aztkauto0l,J. Orozco,Goalkeeper,1,17.0,,69.0,134.0,137.0,,111.0,163.0,405.0,13.0,151.0,18.0,,1.0,22.0,3.0,5.0,,,31.0,529.0,149.0,6.0,27.0,,93.0,,,5.0,319.0,,48.0,,10.0,17.0,,2.0,131.0,3.0,17.0,149.0,164.0,,,256.0,1.0,122.0,38.0,1530.0,,,3.0,0.0,,,,,,4.0,,,,,,,6.0,,,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,9.0,29.0,,27.0,6.0,16.0,,139.0,56.0,4.0,132.0,,1.0,2.0,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,5rigugxkjo6yummreudad70t1,C. Orrantía,Defender,8,19.0,22.0,29.0,31.0,80.0,12.0,361.0,150.0,525.0,38.0,268.0,47.0,52.0,67.0,21.0,19.0,58.0,14.0,163.0,4.0,950.0,155.0,125.0,26.0,3.0,237.0,33.0,102.0,5.0,300.0,25.0,156.0,4.0,10.0,18.0,12.0,39.0,133.0,31.0,19.0,53.0,514.0,20.0,25.0,370.0,55.0,339.0,17.0,1597.0,11.0,33.0,94.0,0.0,25.0,1.0,1.0,,,4.0,25.0,,5.0,3.0,1.0,9.0,5.0,10.0,2.0,16.0,,17.0,3.0,2.0,6.0,3.0,,2.0,17.0,1.0,,1.0,1.0,,,1.0,0.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,ayhu9k3hcyu95f26myefk0gr9,U. Rivas,Midfielder,16,19.0,23.0,23.0,45.0,71.0,19.0,351.0,156.0,506.0,21.0,165.0,40.0,42.0,57.0,22.0,38.0,87.0,5.0,2.0,9.0,705.0,141.0,144.0,28.0,9.0,209.0,,98.0,6.0,221.0,2.0,118.0,8.0,10.0,19.0,9.0,49.0,103.0,57.0,19.0,43.0,491.0,29.0,2.0,365.0,38.0,320.0,125.0,1501.0,14.0,37.0,87.0,0.0,8.0,,,,10.0,3.0,26.0,3.0,,3.0,1.0,18.0,5.0,14.0,,1.0,,,,14.0,2.0,11.0,2.0,4.0,,,,1.0,1.0,,,1.0,0.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,e1y7jb2a2ixwmmm0n5l5pu2fp,O. Rivero,Forward,29,11.0,1.0,,1.0,5.0,12.0,20.0,10.0,36.0,1.0,29.0,3.0,11.0,28.0,2.0,10.0,16.0,2.0,,,78.0,14.0,44.0,3.0,,12.0,,13.0,1.0,11.0,1.0,7.0,5.0,10.0,1.0,12.0,6.0,12.0,22.0,11.0,1.0,34.0,,1.0,22.0,16.0,21.0,7.0,214.0,,1.0,22.0,0.0,7.0,1.0,10.0,,4.0,,4.0,3.0,1.0,,,19.0,,3.0,1.0,2.0,,,,8.0,3.0,5.0,1.0,4.0,,,,,2.0,1.0,1.0,2.0,0.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Santos Laguna,yg8ti1bgub7sqln98ibtrd91,H. Rodríguez,Defender,20,14.0,13.0,35.0,48.0,54.0,34.0,346.0,266.0,485.0,56.0,129.0,50.0,21.0,56.0,18.0,53.0,77.0,,2.0,15.0,645.0,126.0,133.0,22.0,,93.0,,52.0,4.0,251.0,,123.0,5.0,10.0,14.0,20.0,24.0,76.0,87.0,14.0,74.0,465.0,32.0,,359.0,22.0,311.0,90.0,1260.0,6.0,19.0,46.0,0.0,1.0,8.0,,,4.0,3.0,12.0,2.0,,3.0,,9.0,6.0,7.0,1.0,,,,4.0,6.0,2.0,3.0,,2.0,,,,,1.0,,,0.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
