root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Passes Own Half,Ground Duels won,Foul Attempted Tackle,Throw Ins to Opposition Player,Appearances,Index,Total Passes,Unsuccessful Crosses & Corners,Key Passes (Attempt Assists),Total Unsuccessful Passes ( Excl Crosses & Corners ),Blocked Shots,Total Tackles,Tackles Lost,Duels,PutThrough/Blocked Distribution,Duels won,Backward Passes,Unsuccessful Passes Opposition Half,Successful Open Play Passes,Tackles Won,Aerial Duels won,Unsuccessful Short Passes,Rightside Passes,Offsides,Time Played,Total Touches In Opposition Box,Aerial Duels lost,Total Losses Of Possession,Successful Short Passes,Open Play Passes,Total Fouls Conceded,Times Tackled,Corners Won,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Opposition Half,Forward Passes,Successful Long Passes,Aerial Duels,Duels lost,Touches,Successful Passes Own Half,Clean Sheets,Blocks,Throw Ins to Own Player,Ground Duels,PutThrough/Blocked Distribution Won,Total Fouls Won,Leftside Passes,Unsuccessful Long Passes,Total Clearances,Starts,Recoveries,Ground Duels lost,Assists (Intentional),Goal Assists,Goals Conceded Inside Box,Goals Conceded,Unsuccessful Dribbles,Interceptions,Winning Goal,Saves Made from Inside Box,Catches,Saves Made,Saves Made from Outside Box,Successful Dribbles,Saves made - parried,Goal Kicks,GK Successful Distribution,GK Unsuccessful Distribution,Successful Launches,Unsuccessful Launches,Total Shots,Handballs conceded,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Unsuccessful lay-offs,Successful Crosses & Corners,Successful Crosses open play,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Through balls,Successful Lay-offs,Right Foot Goals,Successful Corners into Box,Foul Won Penalty,Penalties Taken,Attempts from Set Pieces,Penalty Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Clearances Off the Line,Penalties Off Target,Headed Goals,Goalkeeper Smother,Saves made - caught,Second Goal Assists,Hit Woodwork,Goals Conceded Outside Box,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Punches,Drops,Goals from Outside Box,Own Goal Scored,Set Pieces Goals,Penalties Saved,Saves from Penalty,Last Man Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Honduras,Honduras,3l8chzg4xu0v6xp4nsg0ve5ii,O. Almendárez,Midfielder,0.0,1.0,,,,,,,,3.0,7.0,1.0,,1.0,10.0,42.0,3.0,,12.0,,3.0,2.0,13.0,5.0,8.0,9.0,12.0,30.0,1.0,1.0,8.0,3.0,,90.0,2.0,1.0,15.0,30.0,41.0,1.0,,1.0,3.0,30.0,16.0,19.0,,2.0,5.0,66.0,14.0,,,8.0,11.0,2.0,2.0,11.0,4.0,1.0,1.0,4.0,4.0,,,4.0,4.0,,1.0,0.0,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Honduras,Honduras,kdf39fz73dd5n2nzlsuwbq3t,K. Arriaga,Midfielder,0.0,4.0,1.0,,,,,,1.0,11.0,20.0,4.0,,4.0,10.0,162.0,3.0,1.0,35.0,1.0,7.0,5.0,44.0,9.0,28.0,24.0,27.0,120.0,2.0,8.0,25.0,33.0,,315.0,5.0,4.0,44.0,114.0,150.0,5.0,2.0,1.0,3.0,127.0,64.0,56.0,13.0,12.0,16.0,221.0,64.0,1.0,,1.0,32.0,4.0,11.0,49.0,10.0,6.0,4.0,27.0,12.0,,,6.0,6.0,1.0,4.0,1.0,,,,,2.0,,,,,,1.0,3.0,,2.0,1.0,,1.0,1.0,,1.0,1.0,0.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Honduras,Honduras,2y6kfz5hnxko88564nhbslo0l,J. Bengtson,Forward,0.0,2.0,,,,,,,2.0,1.0,1.0,,,2.0,10.0,25.0,,,7.0,,,,7.0,,4.0,9.0,6.0,16.0,,3.0,7.0,6.0,1.0,116.0,7.0,1.0,11.0,17.0,23.0,,2.0,,,18.0,14.0,5.0,1.0,4.0,3.0,37.0,4.0,,,,3.0,,,5.0,,1.0,2.0,,2.0,,,1.0,1.0,1.0,,0.0,,,,,1.0,,,,,,,3.0,,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Honduras,Honduras,7cjlewnhcjtycqfbj8mkc9rs9,J. Benguché,Forward,0.0,1.0,1.0,,,,,1.0,,,,,,1.0,10.0,5.0,,,3.0,,,,5.0,,2.0,1.0,3.0,1.0,,2.0,3.0,3.0,,22.0,2.0,1.0,4.0,2.0,4.0,,1.0,,,2.0,,,,3.0,3.0,8.0,2.0,,,,2.0,,,1.0,,,,,2.0,,,1.0,1.0,,,0.0,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,0.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Honduras,Honduras,2b8kd5on8sewq810i8tdclcyd,H. Castellanos,Midfielder,0.0,2.0,,,,,,2.0,,1.0,2.0,,,2.0,10.0,18.0,1.0,1.0,3.0,,1.0,,2.0,1.0,2.0,4.0,3.0,15.0,1.0,,3.0,8.0,,59.0,1.0,,5.0,13.0,18.0,,,,1.0,15.0,6.0,1.0,2.0,,,25.0,9.0,,,1.0,2.0,,1.0,5.0,,1.0,,2.0,,,,2.0,2.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Honduras,Honduras,80jh6qz31xli246tgd2oze8d1,R. Castillo,Forward,0.0,1.0,,,1.0,1.0,,,1.0,1.0,3.0,,1.0,1.0,10.0,16.0,1.0,,7.0,1.0,,,11.0,,8.0,3.0,7.0,9.0,,5.0,7.0,7.0,,76.0,,1.0,14.0,9.0,16.0,1.0,1.0,,1.0,9.0,8.0,5.0,,6.0,3.0,30.0,1.0,,,,5.0,,2.0,1.0,,,1.0,3.0,2.0,,,,,1.0,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Honduras,Honduras,advwq8bx5d9p12le100b80uzt,G. Chávez,Midfielder,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Honduras,Honduras,f3sg4uf5o93fju935tixltgbt,W. Decas,Defender,0.0,2.0,,,,,,,1.0,5.0,1.0,1.0,2.0,2.0,10.0,50.0,1.0,1.0,12.0,,1.0,,10.0,3.0,3.0,8.0,8.0,37.0,1.0,2.0,6.0,10.0,,135.0,,2.0,21.0,35.0,49.0,2.0,1.0,1.0,1.0,38.0,26.0,30.0,3.0,4.0,7.0,85.0,13.0,1.0,1.0,9.0,6.0,2.0,,2.0,6.0,6.0,2.0,5.0,5.0,,,1.0,1.0,,4.0,0.0,,,,,,,,,,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Honduras,Honduras,95a3nej1bfuhho7bth2ybyv2t,O. Elvir,Midfielder,0.0,2.0,,,,,,1.0,,2.0,3.0,,1.0,2.0,10.0,54.0,3.0,1.0,5.0,,2.0,,7.0,1.0,6.0,1.0,6.0,48.0,2.0,3.0,3.0,21.0,,135.0,,,13.0,48.0,53.0,,,,3.0,49.0,33.0,31.0,1.0,3.0,1.0,85.0,19.0,,,9.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,6.0,1.0,,,2.0,2.0,,1.0,0.0,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Honduras,Honduras,202fppogvtu6vm32hr1gvy6l1,D. Flores,Midfielder,0.0,4.0,,1.0,,,,,1.0,3.0,29.0,3.0,,4.0,10.0,135.0,,1.0,23.0,,21.0,6.0,55.0,3.0,32.0,21.0,20.0,106.0,15.0,3.0,15.0,44.0,,315.0,,1.0,33.0,105.0,128.0,7.0,7.0,,,112.0,52.0,44.0,7.0,4.0,23.0,193.0,60.0,1.0,1.0,1.0,51.0,2.0,7.0,26.0,8.0,5.0,4.0,25.0,22.0,,,6.0,6.0,5.0,3.0,0.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
