liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Clearances Off the Line,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Headed Goals,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Other Goals,Overruns,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Saved,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Unsuccessful lay-offs,Yellow Cards,Home Goals,Away Goals,Winning Goal,Attempts from Set Pieces,Corners Taken (incl short corners),Goals Openplay,Handballs conceded,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Substitute Off,Substitute On,Successful Lay-offs,Through balls,Unsuccessful Corners into Box,Foul Won Penalty,Goal Assists,Penalties Conceded,Successful Crosses & Corners,Successful Crosses open play,Throw Ins to Opposition Player,Assists (Intentional),Hit Woodwork,Successful Corners into Box,Left Foot Goals,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Last Player Tackle,Own Goal Scored,Straight Red Cards,Total Red Cards,Red Cards - 2nd Yellow,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Catches,Drops,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves from Penalty,Saves made - caught,Saves made - parried,Penalties Off Target
Mexico_Liga_MX,2025-2026,CF Monterrey,4brxad2pilyhwhjgri3u0rmga,A. Aceves,Defender,19,27.0,15.0,12.0,12.0,45.0,1.0,5.0,114.0,2.0,,1.0,65.0,23.0,42.0,12.0,221.0,5.0,20.0,12.0,20.0,,9.0,9.0,,,38.0,8.0,30.0,,9.0,1.0,102.0,,571.0,,,2.0,60.0,12.0,5.0,40.0,242.0,1.0,2.0,,8.0,3.0,6.0,48.0,516.0,160.0,393.0,505.0,9.0,12.0,1.0,795.0,,,,1.0,,53.0,6.0,6.0,65.0,610.0,2.0,553.0,21.0,5.0,57.0,746.0,1.0,1.0,,24.0,34.0,34.0,24.0,23.0,,,,,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF Monterrey,aevk7yjo0gjbppcpqeb0siead,É. Aguirre,Midfielder,14,2.0,,2.0,5.0,27.0,1.0,1.0,30.0,,,,25.0,12.0,13.0,52.0,57.0,,,5.0,,,3.0,3.0,,,23.0,12.0,11.0,,6.0,5.0,62.0,,145.0,,,,15.0,7.0,3.0,12.0,4.0,5.0,,,2.0,4.0,1.0,11.0,128.0,61.0,75.0,122.0,3.0,3.0,24.0,219.0,6.0,,,,,8.0,3.0,1.0,38.0,150.0,,133.0,6.0,2.0,17.0,235.0,8.0,8.0,3.0,1.0,4.0,18.0,7.0,13.0,,1.0,,,0.0,,,,,,,,,1.0,3.0,,,,,,,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF Monterrey,2ufp5icqczg2wvcxl5axnxu96,F. Ambríz,Midfielder,5,27.0,11.0,16.0,13.0,85.0,1.0,2.0,80.0,2.0,,3.0,87.0,40.0,47.0,101.0,151.0,8.0,,13.0,,,19.0,17.0,2.0,,60.0,29.0,31.0,,10.0,7.0,139.0,1.0,516.0,,1.0,1.0,38.0,14.0,9.0,39.0,155.0,7.0,10.0,4.0,12.0,4.0,1.0,19.0,450.0,209.0,253.0,443.0,10.0,9.0,3.0,979.0,5.0,1.0,1.0,,,17.0,14.0,9.0,85.0,530.0,14.0,462.0,19.0,13.0,68.0,658.0,3.0,3.0,1.0,10.0,17.0,43.0,28.0,51.0,,1.0,,,0.0,,,,1.0,,,,,4.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF Monterrey,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,Defender,3,3.0,1.0,2.0,15.0,106.0,,,107.0,2.0,,3.0,77.0,34.0,43.0,201.0,160.0,10.0,,15.0,,,19.0,15.0,4.0,,74.0,33.0,41.0,,6.0,9.0,28.0,,431.0,,2.0,2.0,68.0,18.0,7.0,46.0,146.0,9.0,3.0,1.0,12.0,8.0,4.0,12.0,389.0,231.0,171.0,385.0,5.0,12.0,105.0,1086.0,17.0,,,,,11.0,11.0,17.0,119.0,440.0,4.0,397.0,17.0,18.0,43.0,720.0,23.0,22.0,12.0,7.0,11.0,52.0,14.0,32.0,,2.0,,,0.0,,1.0,,,,,,,2.0,3.0,,,1.0,1.0,,,5.0,5.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF Monterrey,bfwr4kqbk0sqnlv8he4hyezft,G. Berterame,Forward,7,7.0,2.0,5.0,3.0,13.0,2.0,,9.0,,,2.0,16.0,6.0,10.0,33.0,14.0,,,3.0,,2.0,1.0,1.0,,2.0,9.0,4.0,5.0,,,4.0,15.0,,52.0,,,,5.0,7.0,5.0,9.0,14.0,4.0,1.0,3.0,3.0,,,,44.0,32.0,16.0,48.0,,2.0,,235.0,1.0,,,,2.0,4.0,3.0,3.0,15.0,56.0,4.0,48.0,2.0,12.0,8.0,86.0,1.0,1.0,,1.0,1.0,8.0,1.0,7.0,,,0.0,2.0,1.0,,,2.0,1.0,,,2.0,,2.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF Monterrey,7p13qjuan288ny8wvxe00djx0,C. Bustos,Defender,34,5.0,1.0,4.0,2.0,2.0,1.0,,10.0,,,,9.0,4.0,5.0,5.0,15.0,,,2.0,,,1.0,1.0,,,4.0,3.0,1.0,,3.0,,15.0,,34.0,,,1.0,4.0,1.0,1.0,3.0,2.0,,,,,1.0,1.0,2.0,27.0,12.0,15.0,25.0,,,3.0,58.0,2.0,,,,,5.0,,,11.0,34.0,,27.0,,1.0,7.0,55.0,1.0,1.0,2.0,1.0,2.0,6.0,2.0,5.0,,,,,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF Monterrey,75079gtd2efpviyo605ozsd79,Sergio Canales,Midfielder,10,12.0,9.0,3.0,13.0,146.0,10.0,2.0,165.0,1.0,,13.0,83.0,52.0,31.0,315.0,134.0,5.0,,13.0,,3.0,13.0,11.0,2.0,3.0,71.0,43.0,28.0,1.0,2.0,27.0,170.0,1.0,521.0,,,1.0,85.0,15.0,5.0,42.0,101.0,29.0,13.0,15.0,10.0,4.0,,18.0,442.0,305.0,188.0,453.0,2.0,3.0,10.0,946.0,29.0,2.0,1.0,,1.0,,9.0,19.0,156.0,551.0,28.0,471.0,5.0,33.0,80.0,763.0,29.0,12.0,6.0,2.0,11.0,94.0,15.0,69.0,,1.0,3.0,0.0,1.0,4.0,30.0,2.0,2.0,1.0,,2.0,,4.0,3.0,21.0,2.0,13.0,,2.0,,22.0,6.0,,2.0,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF Monterrey,ctiesvd76yq85nbnwfxvll39x,R. Chávez,Defender,2,55.0,26.0,29.0,15.0,96.0,1.0,6.0,105.0,2.0,,3.0,164.0,73.0,91.0,246.0,170.0,13.0,,15.0,,1.0,21.0,17.0,4.0,1.0,109.0,47.0,62.0,,12.0,12.0,230.0,1.0,514.0,,2.0,2.0,59.0,20.0,7.0,34.0,34.0,14.0,11.0,4.0,13.0,7.0,9.0,28.0,425.0,241.0,210.0,413.0,8.0,31.0,83.0,1151.0,9.0,1.0,,,1.0,37.0,31.0,16.0,150.0,530.0,15.0,441.0,39.0,35.0,89.0,857.0,24.0,24.0,4.0,8.0,18.0,81.0,32.0,71.0,,3.0,1.0,0.0,0.0,,,1.0,2.0,,,1.0,,3.0,2.0,2.0,1.0,,,2.0,1.0,10.0,10.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF Monterrey,aaw54l5a40rviv8w0um4h12ol,J. Corona,Midfielder,17,11.0,7.0,4.0,13.0,82.0,2.0,,115.0,,,8.0,85.0,46.0,39.0,211.0,64.0,4.0,,13.0,,3.0,10.0,10.0,,3.0,74.0,39.0,35.0,1.0,5.0,14.0,61.0,2.0,271.0,,3.0,1.0,62.0,11.0,2.0,28.0,72.0,15.0,6.0,6.0,8.0,16.0,,20.0,220.0,167.0,78.0,208.0,1.0,3.0,6.0,676.0,26.0,2.0,,,1.0,2.0,10.0,15.0,126.0,279.0,12.0,228.0,4.0,26.0,51.0,446.0,20.0,14.0,14.0,1.0,5.0,60.0,11.0,46.0,2.0,2.0,1.0,2.0,0.0,,8.0,2.0,,,,2.0,,7.0,5.0,13.0,1.0,3.0,,1.0,,17.0,13.0,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF Monterrey,9xg0bchuz670cqrysvre92ec4,C. Reyes,Midfielder,37,5.0,5.0,,7.0,37.0,1.0,,57.0,,,6.0,36.0,24.0,12.0,85.0,21.0,3.0,,7.0,,,6.0,4.0,2.0,,31.0,19.0,12.0,,2.0,5.0,23.0,,98.0,,,1.0,30.0,10.0,7.0,19.0,19.0,6.0,4.0,1.0,2.0,3.0,,1.0,85.0,61.0,30.0,85.0,3.0,2.0,1.0,233.0,13.0,1.0,,,,2.0,7.0,4.0,52.0,100.0,5.0,86.0,5.0,6.0,14.0,178.0,17.0,14.0,4.0,1.0,3.0,26.0,5.0,11.0,,1.0,,,0.0,,6.0,,2.0,,,,,2.0,5.0,,1.0,3.0,,1.0,,5.0,2.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
