liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Successful Lay-offs,Successful Passes Own Half,Starts,Successful Short Passes,Touches,Total Fouls Conceded,Duels won,Duels lost,Tackles Won,Total Tackles,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Interceptions,Shots On Target ( inc goals ),Successful Long Passes,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Clearances,Goals,Successful Crosses open play,Total Losses Of Possession,Substitute Off,Offsides,Aerial Duels won,Clean Sheets,Blocked Shots,Goals from Inside Box,Unsuccessful Crosses & Corners,Ground Duels won,Backward Passes,Tackles Lost,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Dribbles,Total Shots,Unsuccessful Passes Opposition Half,Goals Conceded Outside Box,Aerial Duels lost,Successful Passes Opposition Half,Unsuccessful lay-offs,Throw Ins to Own Player,Leftside Passes,Goals Conceded Inside Box,Key Passes (Attempt Assists),Goals Conceded,Total Touches In Opposition Box,Unsuccessful Crosses open play,Appearances,Blocks,GK Successful Distribution,Yellow Cards,Open Play Passes,Times Tackled,Ground Duels lost,Right Foot Goals,Rightside Passes,Unsuccessful Long Passes,Forward Passes,Successful Crosses & Corners,Successful Dribbles,Unsuccessful Launches,Successful Open Play Passes,Headed Goals,Time Played,Goal Kicks,Duels,Recoveries,Unsuccessful Short Passes,Substitute On,Total Fouls Won,Foul Attempted Tackle,Total Passes,Corners Won,Games Played,Penalty Goals Conceded,Index,Aerial Duels,Ground Duels,Home Goals,Away Goals,Winning Goal,Foul Won Penalty,Throw Ins to Opposition Player,Total Red Cards,Red Cards - 2nd Yellow,Successful Launches,Straight Red Cards,Overruns,Hit Woodwork,Penalties Conceded,Attempts from Set Pieces,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Assists (Intentional),Goal Assists,Goals from Outside Box,Penalties Faced,Saves Made,Catches,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made from Outside Box,Left Foot Goals,Through balls,Last Player Tackle,Second Goal Assists,Penalties Taken,Penalty Goals,Goalkeeper Smother,Saves from Penalty,Penalties Saved,Saves made - parried,Punches,Drops,Clearances Off the Line,Own Goal Scored,Saves made - caught,Crosses not Claimed,Penalties Off Target,Set Pieces Goals
Mexico_Liga_MX,2024-2025,Club Tijuana Xoloitzcuintles de Caliente,dvjwtt5v39s05c5cbd5e25hbd,N. Díaz,Defender,4,11.0,2.0,151.0,9.0,281.0,553.0,12.0,59.0,28.0,15.0,20.0,59.0,4.0,9.0,2.0,12.0,9.0,22.0,19.0,,2.0,95.0,4.0,2.0,15.0,,2.0,,6.0,44.0,81.0,5.0,,293.0,4.0,6.0,43.0,,8.0,144.0,,53.0,43.0,15.0,6.0,15.0,13.0,5.0,11.0,1.0,,2.0,344.0,7.0,20.0,,133.0,19.0,95.0,2.0,9.0,11.0,286.0,,801.0,,87.0,44.0,40.0,2.0,16.0,7.0,352.0,2.0,11.0,,10.0,23.0,64.0,,,0.0,,16.0,1.0,,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tijuana Xoloitzcuintles de Caliente,e70lu0n1at0xx7lf5z0niukq2,R. Fernández,Defender,3,24.0,1.0,452.0,16.0,647.0,1071.0,15.0,71.0,61.0,23.0,27.0,129.0,3.0,20.0,1.0,35.0,13.0,54.0,52.0,,,174.0,8.0,,23.0,1.0,,,9.0,48.0,70.0,4.0,,682.0,5.0,4.0,84.0,1.0,29.0,230.0,,41.0,299.0,20.0,2.0,21.0,8.0,9.0,19.0,8.0,6.0,4.0,775.0,9.0,32.0,,115.0,45.0,327.0,,7.0,28.0,647.0,,1233.0,6.0,132.0,57.0,84.0,3.0,14.0,6.0,811.0,1.0,19.0,1.0,10.0,52.0,80.0,,,0.0,,13.0,,,11.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
Mexico_Liga_MX,2024-2025,Club Tijuana Xoloitzcuintles de Caliente,ax1ginvoopqcyl6clwx5ya0b8,R. Franco,Defender,25,5.0,,101.0,4.0,146.0,237.0,4.0,25.0,16.0,7.0,11.0,25.0,1.0,9.0,1.0,7.0,4.0,9.0,8.0,,,30.0,3.0,,6.0,1.0,2.0,,1.0,19.0,12.0,4.0,,153.0,,2.0,17.0,,6.0,52.0,,2.0,69.0,4.0,,4.0,5.0,1.0,8.0,1.0,,2.0,170.0,1.0,10.0,,28.0,10.0,69.0,,3.0,6.0,146.0,,362.0,,41.0,9.0,15.0,4.0,5.0,,178.0,1.0,8.0,,10.0,12.0,29.0,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tijuana Xoloitzcuintles de Caliente,8ti2mugerx496c81p6p5okez9,C. González,Forward,32,5.0,8.0,36.0,10.0,114.0,299.0,5.0,66.0,50.0,4.0,5.0,62.0,4.0,1.0,7.0,3.0,2.0,10.0,11.0,2.0,,112.0,9.0,6.0,43.0,,3.0,2.0,,23.0,56.0,1.0,1.0,117.0,4.0,11.0,52.0,,30.0,81.0,2.0,,46.0,8.0,7.0,8.0,34.0,,13.0,,,2.0,163.0,17.0,20.0,,39.0,4.0,38.0,,6.0,,101.0,1.0,672.0,,116.0,8.0,58.0,3.0,12.0,2.0,179.0,3.0,13.0,,10.0,73.0,43.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tijuana Xoloitzcuintles de Caliente,69fnat87plv2mxsyivi1n0twq,A. Gómez,Defender,28,16.0,3.0,307.0,14.0,537.0,929.0,16.0,62.0,52.0,16.0,32.0,124.0,4.0,27.0,1.0,44.0,10.0,40.0,39.0,,2.0,161.0,5.0,3.0,17.0,2.0,2.0,,8.0,45.0,82.0,16.0,,581.0,1.0,5.0,92.0,1.0,22.0,276.0,,28.0,65.0,17.0,8.0,18.0,14.0,8.0,15.0,6.0,12.0,2.0,662.0,5.0,30.0,,248.0,52.0,310.0,2.0,2.0,34.0,541.0,,1171.0,12.0,114.0,54.0,72.0,1.0,11.0,7.0,705.0,5.0,15.0,1.0,10.0,39.0,75.0,,,0.0,,9.0,,,15.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,
Mexico_Liga_MX,2024-2025,Club Tijuana Xoloitzcuintles de Caliente,7d1jfc7l2m4ealyyzey3c7p0q,Jesús Hernández,Forward,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tijuana Xoloitzcuintles de Caliente,a1hc0kfyu3y7irx8gx6iospnt,A. Loba,Forward,9,3.0,3.0,13.0,3.0,33.0,83.0,3.0,9.0,14.0,1.0,1.0,15.0,,1.0,,1.0,,1.0,1.0,,,36.0,3.0,2.0,4.0,,1.0,,,5.0,20.0,,,34.0,1.0,,14.0,,6.0,21.0,1.0,1.0,8.0,5.0,4.0,5.0,7.0,,5.0,,,,43.0,5.0,8.0,,14.0,1.0,7.0,,1.0,,28.0,,235.0,,23.0,6.0,14.0,2.0,3.0,1.0,49.0,,5.0,1.0,10.0,10.0,13.0,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tijuana Xoloitzcuintles de Caliente,61inkxpun49cj9nxwgeyu0iqd,F. Madrigal,Midfielder,8,6.0,1.0,19.0,2.0,51.0,96.0,3.0,10.0,13.0,3.0,7.0,6.0,1.0,,1.0,2.0,5.0,1.0,,,,19.0,2.0,,,,,,1.0,10.0,15.0,4.0,,53.0,2.0,2.0,6.0,,1.0,34.0,,,18.0,3.0,,3.0,6.0,1.0,4.0,,,,59.0,4.0,12.0,,10.0,1.0,16.0,,1.0,1.0,53.0,,192.0,,23.0,7.0,5.0,2.0,2.0,2.0,59.0,,4.0,,10.0,1.0,22.0,,,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tijuana Xoloitzcuintles de Caliente,eas9sbgf80oyr7hn9blnlkgoa,A. Mejía,Defender,18,25.0,6.0,240.0,14.0,508.0,896.0,25.0,63.0,72.0,10.0,15.0,108.0,2.0,12.0,,23.0,8.0,47.0,28.0,,1.0,176.0,2.0,1.0,21.0,1.0,4.0,,9.0,42.0,130.0,5.0,1.0,531.0,8.0,2.0,70.0,1.0,21.0,292.0,,57.0,195.0,24.0,9.0,25.0,11.0,9.0,20.0,5.0,,1.0,628.0,18.0,51.0,,127.0,27.0,187.0,1.0,4.0,21.0,520.0,,1431.0,,135.0,64.0,81.0,6.0,25.0,4.0,639.0,7.0,20.0,,10.0,42.0,93.0,,,0.0,,13.0,,,5.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,
Mexico_Liga_MX,2024-2025,Club Tijuana Xoloitzcuintles de Caliente,4iklh8vm3lwzc4z1333ihzp0q,F. Monárrez,Midfielder,21,8.0,,47.0,2.0,92.0,181.0,4.0,14.0,16.0,4.0,7.0,15.0,2.0,6.0,2.0,6.0,6.0,4.0,3.0,,2.0,34.0,1.0,,5.0,1.0,2.0,,1.0,9.0,31.0,3.0,,98.0,3.0,4.0,12.0,,3.0,53.0,,10.0,11.0,1.0,4.0,1.0,9.0,1.0,5.0,1.0,,1.0,112.0,5.0,13.0,,40.0,6.0,31.0,2.0,1.0,3.0,97.0,,218.0,,30.0,12.0,9.0,3.0,1.0,,113.0,2.0,5.0,,10.0,8.0,22.0,,,0.0,,6.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tijuana Xoloitzcuintles de Caliente,3gaxxgtpn765bolqb4x8i36l0,G. Mora,Midfielder,19,10.0,11.0,97.0,5.0,393.0,561.0,6.0,28.0,44.0,4.0,5.0,42.0,3.0,1.0,4.0,5.0,3.0,7.0,,1.0,1.0,94.0,1.0,1.0,,2.0,6.0,1.0,3.0,28.0,137.0,1.0,1.0,398.0,10.0,7.0,38.0,1.0,9.0,302.0,,3.0,95.0,10.0,14.0,11.0,34.0,1.0,15.0,,,1.0,421.0,28.0,35.0,1.0,138.0,3.0,70.0,1.0,11.0,,379.0,,659.0,,72.0,33.0,39.0,10.0,12.0,3.0,440.0,6.0,15.0,,10.0,9.0,63.0,1.0,0.0,1.0,1.0,,,,,,1.0,,,,13.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tijuana Xoloitzcuintles de Caliente,5ys6f3u8rdlyibg7pe9fn6ok5,E. Reynoso,Midfielder,33,24.0,8.0,112.0,11.0,442.0,815.0,17.0,89.0,99.0,15.0,23.0,81.0,6.0,5.0,6.0,25.0,11.0,16.0,2.0,2.0,6.0,204.0,8.0,2.0,12.0,,,2.0,19.0,77.0,106.0,8.0,,467.0,21.0,12.0,84.0,,15.0,363.0,1.0,7.0,191.0,19.0,23.0,19.0,39.0,16.0,17.0,,,3.0,527.0,60.0,84.0,,108.0,10.0,143.0,8.0,29.0,1.0,446.0,,958.0,,188.0,64.0,71.0,6.0,25.0,11.0,548.0,7.0,17.0,1.0,10.0,27.0,161.0,2.0,0.0,1.0,,,,,,,3.0,,,1.0,12.0,3.0,3.0,2.0,3.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tijuana Xoloitzcuintles de Caliente,1g7yu60q1d52ihwhqdlfc6zft,C. Rivera,Midfielder,14,20.0,11.0,492.0,16.0,907.0,1329.0,43.0,128.0,90.0,51.0,74.0,96.0,5.0,17.0,6.0,53.0,8.0,41.0,24.0,5.0,,150.0,4.0,,23.0,1.0,5.0,5.0,1.0,105.0,151.0,23.0,3.0,960.0,2.0,11.0,56.0,1.0,7.0,468.0,,2.0,348.0,23.0,3.0,24.0,11.0,1.0,20.0,5.0,1.0,,1022.0,24.0,83.0,5.0,303.0,34.0,254.0,,11.0,17.0,929.0,,1459.0,1.0,218.0,113.0,62.0,4.0,21.0,21.0,1056.0,1.0,20.0,1.0,10.0,30.0,188.0,4.0,1.0,1.0,,,,,2.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,4.0,4.0,,,,,,,1.0,,,,,
Mexico_Liga_MX,2024-2025,Club Tijuana Xoloitzcuintles de Caliente,4hxcnch5nam895sdszm41rhzp,A. Rodríguez,Goalkeeper,2,,,455.0,14.0,409.0,778.0,,5.0,2.0,,,135.0,,,,112.0,,38.0,17.0,,,137.0,1.0,,3.0,3.0,,,,2.0,,,,521.0,,,97.0,1.0,,66.0,,,189.0,20.0,2.0,21.0,,,14.0,,88.0,,547.0,,2.0,,142.0,127.0,325.0,,1.0,79.0,454.0,,1251.0,65.0,7.0,107.0,8.0,,2.0,,656.0,,14.0,1.0,10.0,3.0,4.0,,,0.0,,,,,36.0,,,,,,,,,,,,1.0,44.0,10.0,32.0,21.0,12.0,,,,,,,,,,15.0,5.0,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tijuana Xoloitzcuintles de Caliente,95yyq4j1ym21hffmhapal9oq2,I. Tona,Midfielder,23,18.0,7.0,291.0,12.0,657.0,984.0,10.0,43.0,53.0,9.0,15.0,95.0,7.0,7.0,8.0,53.0,10.0,28.0,6.0,,,162.0,3.0,,7.0,2.0,4.0,,12.0,36.0,198.0,6.0,,710.0,8.0,15.0,79.0,,8.0,420.0,,10.0,193.0,17.0,15.0,17.0,19.0,11.0,17.0,,,3.0,778.0,31.0,45.0,,232.0,29.0,182.0,1.0,10.0,8.0,686.0,,1095.0,,96.0,74.0,66.0,5.0,12.0,7.0,805.0,7.0,17.0,1.0,10.0,15.0,81.0,,,0.0,1.0,,,,2.0,,1.0,2.0,,,6.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tijuana Xoloitzcuintles de Caliente,49knget07fr822bqlusq7tv8q,A. Vega,Defender,16,6.0,1.0,20.0,3.0,67.0,136.0,1.0,9.0,9.0,4.0,4.0,16.0,3.0,,,4.0,2.0,3.0,1.0,,4.0,39.0,2.0,,,,,,14.0,9.0,19.0,,,71.0,1.0,3.0,27.0,,1.0,55.0,,3.0,40.0,7.0,3.0,7.0,10.0,14.0,6.0,,,,86.0,4.0,8.0,,3.0,2.0,25.0,4.0,5.0,,70.0,,262.0,,18.0,3.0,14.0,3.0,,1.0,87.0,2.0,6.0,,10.0,1.0,17.0,,,0.0,,1.0,,,1.0,,1.0,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tijuana Xoloitzcuintles de Caliente,d9s64ciib3al2lhqtf8ncv8r8,E. Velázco Sarmiento,Midfielder,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tijuana Xoloitzcuintles de Caliente,8jy8xfnfg54d6ooy5cayqcdpm,R. Zúñiga,Forward,26,11.0,9.0,64.0,10.0,207.0,468.0,21.0,47.0,74.0,5.0,6.0,60.0,10.0,10.0,14.0,5.0,2.0,12.0,4.0,8.0,4.0,146.0,6.0,7.0,15.0,1.0,2.0,7.0,5.0,32.0,95.0,1.0,3.0,212.0,10.0,24.0,53.0,1.0,20.0,152.0,1.0,3.0,39.0,18.0,15.0,19.0,78.0,5.0,18.0,3.0,,3.0,260.0,32.0,54.0,7.0,98.0,8.0,40.0,4.0,14.0,4.0,201.0,1.0,1042.0,,121.0,31.0,52.0,8.0,12.0,6.0,272.0,6.0,18.0,1.0,10.0,35.0,86.0,8.0,0.0,3.0,1.0,1.0,,,2.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,Club Tijuana Xoloitzcuintles de Caliente,bnlubsib3z6lqaqcyc98lx9be,Efraín Álvarez,Midfielder,11,31.0,12.0,177.0,16.0,592.0,1087.0,9.0,45.0,80.0,7.0,10.0,136.0,14.0,2.0,18.0,48.0,8.0,27.0,,4.0,11.0,294.0,6.0,2.0,,1.0,5.0,3.0,47.0,45.0,151.0,3.0,,640.0,29.0,32.0,156.0,1.0,10.0,480.0,1.0,15.0,386.0,22.0,34.0,23.0,83.0,36.0,20.0,,,,753.0,58.0,70.0,,26.0,19.0,213.0,17.0,26.0,2.0,617.0,,1459.0,,125.0,69.0,117.0,4.0,9.0,4.0,776.0,20.0,20.0,,10.0,10.0,115.0,3.0,1.0,0.0,,7.0,,,,,2.0,2.0,,4.0,24.0,6.0,6.0,3.0,4.0,1.0,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,1.0
