liga,temporada,equipo,id,nombre,posicion,dorsal,Rightside Passes,Fifty Fifty,Backward Passes,Unsuccessful Launches,Substitute On,Starts,Total Losses Of Possession,Ground Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Times Tackled,Total Tackles,Duels,Forward Passes,Total Fouls Won,Successful Dribbles,Goals Conceded Outside Box,Interceptions,Duels lost,Goal Assists,Successful Lay-offs,Total Fouls Conceded,Successful Short Passes,Games Played,Unsuccessful Dribbles,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses open play,Total Shots,Total Passes,Unsuccessful Short Passes,Successful Fifty Fifty,Aerial Duels won,Aerial Duels lost,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Throw Ins to Own Player,Time Played,Yellow Cards,Substitute Off,Duels won,Unsuccessful Passes Opposition Half,Goals Conceded,Successful Passes Opposition Half,Unsuccessful Crosses & Corners,Successful Long Passes,Blocks,Total Clearances,Successful Open Play Passes,Shots Off Target (inc woodwork),Corners Won,Tackles Lost,Foul Attempted Tackle,Index,Goals Conceded Inside Box,Recoveries,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Touches,Aerial Duels,Unsuccessful Long Passes,Tackles Won,Ground Duels won,Ground Duels lost,Assists (Intentional),Leftside Passes,Successful Passes Own Half,PutThrough/Blocked Distribution,Total Touches In Opposition Box,Home Goals,Away Goals,Winning Goal,Throw Ins to Opposition Player,Blocked Shots,Second Goal Assists,Unsuccessful lay-offs,Corners Taken (incl short corners),Right Foot Goals,Goals from Inside Box,Penalties Taken,Successful Corners into Box,Goals from Outside Box,Through balls,Goals,Attempts from Set Pieces,Shots On Target ( inc goals ),Unsuccessful Corners into Box,Offsides,Successful Crosses & Corners,Clean Sheets,Hit Woodwork,Clearances Off the Line,Successful Crosses open play,Left Foot Goals,Successful Launches,Handballs conceded,Foul Won Penalty,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,GK Successful Distribution,Headed Goals,Punches,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Saves made - parried,Goalkeeper Smother,Catches,Saves Made,Crosses not Claimed,Drops,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Own Goal Scored,Penalties Conceded,Penalties Faced,Overruns,Goal Kicks,Penalties Saved,Saves from Penalty,Set Pieces Goals,Penalties Off Target,Carries,Progressive Carries,Final Third Touches,Goals Openplay,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Last Player Tackle,Total Big Chances Saved,Other Goals
USA_MLS,2020,Vancouver Whitecaps FC,2r6suw717hgzqsp8ogvwdfk6h,T. Bair,Forward,14,23.0,9.0,39.0,,10.0,6.0,43.0,21.0,19.0,5.0,5.0,55.0,17.0,1.0,4.0,,1.0,28.0,,4.0,5.0,77.0,16.0,1.0,16.0,7.0,4.0,6.0,96.0,19.0,5.0,17.0,17.0,77.0,91.0,,445.0,,6.0,27.0,16.0,14.0,41.0,4.0,,1.0,5.0,72.0,3.0,3.0,2.0,1.0,23.0,14.0,11.0,2.0,,148.0,34.0,,3.0,10.0,11.0,,17.0,37.0,3.0,12.0,1.0,0.0,0.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Vancouver Whitecaps FC,2jwbnsl7zicnbgutmpop29d61,M. Baldisimo,Midfielder,55,93.0,15.0,55.0,5.0,6.0,7.0,96.0,57.0,61.0,11.0,15.0,59.0,121.0,5.0,9.0,,10.0,29.0,,,10.0,289.0,13.0,2.0,13.0,21.0,3.0,4.0,402.0,36.0,8.0,1.0,1.0,341.0,385.0,,703.0,5.0,4.0,30.0,55.0,20.0,134.0,15.0,52.0,1.0,9.0,327.0,1.0,2.0,8.0,6.0,32.0,20.0,41.0,6.0,10.0,522.0,2.0,25.0,7.0,29.0,28.0,,133.0,216.0,13.0,1.0,1.0,0.0,0.0,,,3.0,,18.0,1.0,,,5.0,1.0,,1.0,1.0,3.0,11.0,,9.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Vancouver Whitecaps FC,vw73lu7w6gr72789vp49zmc5,Janio Bikel,Midfielder,19,91.0,28.0,47.0,4.0,,12.0,93.0,106.0,54.0,14.0,35.0,118.0,127.0,18.0,7.0,1.0,11.0,53.0,,1.0,25.0,290.0,12.0,4.0,12.0,17.0,4.0,,364.0,40.0,16.0,5.0,7.0,310.0,352.0,20.0,948.0,5.0,4.0,65.0,41.0,15.0,142.0,4.0,20.0,4.0,17.0,298.0,,1.0,13.0,14.0,26.0,14.0,69.0,,8.0,545.0,12.0,14.0,22.0,60.0,46.0,,99.0,168.0,12.0,1.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Vancouver Whitecaps FC,1g87lk1nglquvmvpowjfpcpre,I. Boehmer,Goalkeeper,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Vancouver Whitecaps FC,6kb6kwmwjh4c6oyed5upl266t,E. Bush,Goalkeeper,30,38.0,,,26.0,,8.0,61.0,3.0,60.0,,1.0,6.0,136.0,3.0,,,,,,,,106.0,8.0,,8.0,19.0,,,224.0,2.0,,3.0,,164.0,135.0,,720.0,1.0,,6.0,41.0,10.0,36.0,,58.0,,7.0,106.0,,,1.0,,53.0,10.0,72.0,,1.0,307.0,3.0,58.0,,3.0,,,50.0,128.0,1.0,,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,20.0,,,,,,78.0,,4.0,8.0,14.0,,15.0,5.0,,5.0,22.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
USA_MLS,2020,Vancouver Whitecaps FC,cdeomoi09osphftlezrqa7qol,L. Cavallini,Forward,9,42.0,32.0,84.0,1.0,2.0,16.0,193.0,138.0,87.0,37.0,14.0,233.0,56.0,42.0,12.0,3.0,6.0,112.0,,10.0,31.0,154.0,18.0,13.0,18.0,18.0,3.0,37.0,248.0,84.0,20.0,55.0,40.0,161.0,226.0,1.0,1457.0,6.0,5.0,121.0,72.0,30.0,96.0,3.0,7.0,,12.0,139.0,19.0,13.0,5.0,15.0,48.0,27.0,22.0,8.0,10.0,532.0,95.0,3.0,9.0,66.0,72.0,,66.0,66.0,20.0,79.0,5.0,1.0,4.0,,7.0,,6.0,,3.0,6.0,2.0,,,,6.0,,18.0,,7.0,1.0,1.0,1.0,,1.0,1.0,,3.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Vancouver Whitecaps FC,8npu0cbqjrhwv5km1w29kh016,S. Colyn,Midfielder,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Vancouver Whitecaps FC,7ujr3n286xjhtwsrckvkbldxx,D. Cornelius,Defender,13,162.0,3.0,32.0,23.0,2.0,11.0,83.0,47.0,72.0,2.0,21.0,86.0,199.0,9.0,1.0,2.0,9.0,31.0,,,8.0,368.0,13.0,1.0,13.0,27.0,,6.0,478.0,25.0,1.0,24.0,15.0,406.0,459.0,,1011.0,3.0,,55.0,45.0,25.0,83.0,,38.0,11.0,54.0,389.0,5.0,1.0,9.0,3.0,35.0,23.0,54.0,,9.0,625.0,39.0,47.0,12.0,31.0,16.0,,85.0,323.0,13.0,15.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Vancouver Whitecaps FC,6nmcuw8asxh6k3l5khx5atmfp,M. Crépeau,Goalkeeper,16,16.0,,,14.0,,4.0,33.0,3.0,33.0,,,4.0,67.0,2.0,,,,,,,,53.0,4.0,,4.0,15.0,,,116.0,1.0,,1.0,,83.0,75.0,,328.0,,1.0,4.0,18.0,10.0,19.0,,30.0,,4.0,56.0,,,,,49.0,10.0,24.0,,,151.0,1.0,32.0,,3.0,,,33.0,64.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,13.0,,,,,,31.0,,,5.0,7.0,,12.0,4.0,2.0,,13.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
USA_MLS,2020,Vancouver Whitecaps FC,3oj41up7cc77o5qj3i65szemt,C. Dájome,Forward,11,77.0,31.0,140.0,3.0,5.0,18.0,235.0,192.0,107.0,43.0,40.0,236.0,108.0,40.0,18.0,2.0,14.0,120.0,3.0,11.0,24.0,381.0,23.0,17.0,23.0,27.0,37.0,24.0,506.0,93.0,18.0,18.0,26.0,399.0,497.0,9.0,1603.0,3.0,11.0,116.0,118.0,32.0,244.0,38.0,18.0,3.0,3.0,390.0,14.0,19.0,14.0,15.0,51.0,30.0,79.0,22.0,16.0,855.0,44.0,14.0,26.0,98.0,94.0,3.0,181.0,162.0,42.0,57.0,2.0,1.0,1.0,2.0,7.0,1.0,,1.0,3.0,2.0,,,1.0,,3.0,,10.0,1.0,2.0,7.0,1.0,,,7.0,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
