liga,temporada,equipo,id,nombre,posicion,dorsal,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Starts,Recoveries,Successful Corners into Box,Tackles Won,Successful Passes Own Half,Aerial Duels lost,Aerial Duels,Right Foot Goals,Unsuccessful Crosses & Corners,Goals from Outside Box,Leftside Passes,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Fifty Fifty,PutThrough/Blocked Distribution,Assists (Intentional),Total Unsuccessful Passes ( Excl Crosses & Corners ),Second Goal Assists,Open Play Passes,Blocked Shots,Successful Short Passes,Ground Duels lost,Clean Sheets,Time Played,Duels,Throw Ins to Own Player,Total Fouls Conceded,Goal Assists,Total Fouls Won,Corners Won,Handballs conceded,Unsuccessful lay-offs,Unsuccessful Passes Own Half,Rightside Passes,Total Tackles,Total Clearances,Unsuccessful Dribbles,Unsuccessful Corners into Box,Successful Passes Opposition Half,Appearances,Corners Taken (incl short corners),Successful Dribbles,Hit Woodwork,Goals Conceded Inside Box,Forward Passes,Aerial Duels won,Straight Red Cards,Key Passes (Attempt Assists),Goals,Total Touches In Opposition Box,Times Tackled,Index,Penalty Goals Conceded,Goals Conceded,Goals Conceded Outside Box,Unsuccessful Long Passes,Successful Crosses & Corners,Substitute Off,Total Red Cards,Unsuccessful Launches,Successful Long Passes,Successful Crosses open play,Goals from Inside Box,Attempts from Set Pieces,Successful Lay-offs,Touches,Tackles Lost,Yellow Cards,Substitute On,Interceptions,PutThrough/Blocked Distribution Won,Backward Passes,Ground Duels won,Successful Open Play Passes,Ground Duels,Duels lost,Unsuccessful Crosses open play,Games Played,Through balls,Total Losses Of Possession,Fifty Fifty,Duels won,Total Passes,Total Shots,Foul Attempted Tackle,Shots On Target ( inc goals ),Home Goals,Away Goals,Winning Goal,Blocks,Successful Launches,GK Successful Distribution,Clearances Off the Line,Offsides,Left Foot Goals,Throw Ins to Opposition Player,Headed Goals,GK Unsuccessful Distribution,Last Man Tackle,Saves Made from Outside Box,Drops,Penalties Faced,Penalties Conceded,Saves Made,Punches,Saves made - parried,Catches,Saves Made from Inside Box,Goalkeeper Smother,Saves made - caught,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Penalties Saved,Saves from Penalty,Goal Kicks,Overruns,Last Player Tackle,Goals Openplay,Penalties Off Target,Other Goals,Carries,Progressive Carries,Final Third Touches,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved
USA_MLS,2022,Toronto FC,3c1xz4vpfoum0jbq6bmtdrtux,I. Achara,Forward,99,,26.0,,20.0,,6.0,27.0,7.0,14.0,,6.0,,41.0,26.0,114.0,8.0,16.0,1.0,29.0,,143.0,1.0,111.0,21.0,,371.0,49.0,2.0,7.0,1.0,4.0,5.0,,1.0,9.0,26.0,9.0,3.0,5.0,,88.0,15.0,,1.0,,5.0,26.0,7.0,,2.0,,24.0,9.0,34.0,,6.0,1.0,3.0,1.0,1.0,,2.0,3.0,1.0,,,6.0,231.0,3.0,1.0,15.0,4.0,9.0,50.0,14.0,114.0,35.0,28.0,6.0,15.0,,64.0,17.0,21.0,143.0,5.0,5.0,5.0,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Toronto FC,7c3asx73extld50awe557y3ft,A. Akinola,Forward,20,11.0,50.0,14.0,23.0,,6.0,51.0,28.0,54.0,2.0,4.0,,42.0,49.0,157.0,14.0,12.0,,56.0,,185.0,8.0,153.0,54.0,,1241.0,134.0,,28.0,,9.0,9.0,,2.0,11.0,48.0,8.0,8.0,7.0,,106.0,26.0,,9.0,,26.0,31.0,26.0,,7.0,2.0,61.0,22.0,100.0,,33.0,7.0,6.0,,12.0,,4.0,4.0,,2.0,,10.0,358.0,2.0,2.0,12.0,2.0,3.0,92.0,26.0,130.0,80.0,82.0,4.0,26.0,,117.0,34.0,52.0,213.0,18.0,17.0,7.0,0.0,2.0,0.0,1.0,,,,13.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Toronto FC,6wbtc3di25kcbqrat4pcwo5m2,T. Antonoglou,Midfielder,81,1.0,2.0,,3.0,1.0,1.0,3.0,,,,1.0,,1.0,5.0,9.0,,,,4.0,,13.0,,9.0,1.0,,39.0,6.0,,,,2.0,,,,,10.0,2.0,,,,7.0,2.0,1.0,1.0,,1.0,2.0,,,1.0,,1.0,,15.0,,1.0,,2.0,1.0,,,,,,,,,23.0,1.0,,2.0,,,,5.0,9.0,6.0,1.0,1.0,2.0,,5.0,2.0,5.0,13.0,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Toronto FC,6kms3ctf8joymna289onk9lg5,F. Bernardeschi,Forward,10,15.0,82.0,13.0,38.0,5.0,6.0,62.0,6.0,9.0,,52.0,2.0,156.0,138.0,261.0,12.0,31.0,2.0,99.0,1.0,340.0,9.0,235.0,73.0,1.0,1098.0,143.0,13.0,12.0,2.0,20.0,15.0,1.0,,13.0,23.0,13.0,2.0,30.0,24.0,212.0,13.0,34.0,28.0,1.0,21.0,98.0,3.0,,22.0,8.0,49.0,51.0,93.0,2.0,27.0,6.0,17.0,13.0,4.0,,1.0,26.0,4.0,6.0,4.0,4.0,677.0,7.0,5.0,,,10.0,83.0,61.0,243.0,134.0,79.0,21.0,13.0,10.0,255.0,25.0,64.0,360.0,31.0,7.0,16.0,5.0,3.0,0.0,,,,,1.0,8.0,1.0,,,,,,,,,,,,,,,,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Toronto FC,boojy2a86m5qkyqqzxvdk9jv9,A. Bono,Goalkeeper,25,,6.0,24.0,270.0,,,358.0,1.0,10.0,,,,149.0,208.0,428.0,,1.0,,280.0,,382.0,,320.0,2.0,3.0,2160.0,17.0,1.0,1.0,,3.0,,,,72.0,94.0,1.0,11.0,1.0,,70.0,24.0,,,,34.0,465.0,9.0,,1.0,,,1.0,66.0,2.0,42.0,8.0,274.0,,,,99.0,108.0,,,,,1008.0,1.0,,,1.0,1.0,,5.0,235.0,7.0,3.0,,24.0,,284.0,,14.0,708.0,,1.0,,,,0.0,,14.0,314.0,,,,,,71.0,,25.0,3.0,2.0,1.0,86.0,1.0,19.0,23.0,59.0,2.0,6.0,,,,,,,,,,225.0,,,,,,,,,,,,
USA_MLS,2022,Toronto FC,2c8lm8pc33blr2596jt0fxkgl,M. Bradley,Midfielder,4,5.0,211.0,34.0,272.0,,33.0,846.0,27.0,42.0,1.0,4.0,,648.0,213.0,1767.0,25.0,34.0,2.0,291.0,2.0,1941.0,4.0,1681.0,87.0,3.0,3050.0,238.0,1.0,21.0,3.0,29.0,8.0,1.0,,82.0,502.0,63.0,47.0,9.0,1.0,922.0,34.0,1.0,17.0,,55.0,721.0,15.0,,23.0,3.0,21.0,31.0,57.0,3.0,66.0,11.0,80.0,1.0,1.0,,11.0,86.0,1.0,3.0,2.0,5.0,2435.0,30.0,5.0,,41.0,16.0,187.0,109.0,1661.0,196.0,114.0,2.0,34.0,6.0,356.0,51.0,124.0,2058.0,11.0,16.0,6.0,2.0,1.0,0.0,13.0,3.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Toronto FC,41fep3jlo1ieyq9hvpmsl6wvd,K. Chung,Defender,12,1.0,26.0,5.0,25.0,,10.0,90.0,10.0,17.0,,11.0,,66.0,32.0,165.0,13.0,7.0,,35.0,,196.0,,160.0,11.0,,451.0,53.0,31.0,2.0,1.0,6.0,2.0,,,14.0,26.0,14.0,11.0,3.0,1.0,76.0,8.0,1.0,5.0,,6.0,59.0,7.0,,2.0,,2.0,5.0,22.0,1.0,7.0,1.0,9.0,1.0,4.0,,1.0,5.0,1.0,,,,319.0,4.0,1.0,3.0,8.0,3.0,49.0,25.0,161.0,36.0,21.0,10.0,8.0,,60.0,21.0,32.0,200.0,1.0,1.0,,,,0.0,1.0,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Toronto FC,6jhnu8s4qlyb073dslk1gyok5,D. Criscito,Defender,44,10.0,90.0,14.0,90.0,6.0,22.0,286.0,4.0,14.0,,28.0,1.0,41.0,103.0,617.0,21.0,30.0,,126.0,,732.0,3.0,575.0,30.0,2.0,1190.0,112.0,68.0,9.0,,23.0,3.0,,,51.0,255.0,38.0,36.0,4.0,5.0,343.0,15.0,11.0,7.0,,15.0,356.0,10.0,,18.0,1.0,13.0,9.0,58.0,1.0,20.0,5.0,36.0,12.0,5.0,,15.0,42.0,5.0,,,,1079.0,16.0,4.0,1.0,23.0,13.0,91.0,68.0,606.0,98.0,34.0,21.0,15.0,,191.0,39.0,78.0,743.0,14.0,8.0,4.0,1.0,0.0,0.0,5.0,1.0,,,,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Toronto FC,5ojrqo87ls5o6d3fqhki8ztyi,M. Essoussi,Midfielder,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Toronto FC,9j0dl8lq1nrln027rj65gh3ze,K. Franklin,Defender,0,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,13.0,2.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,4.0,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
