liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Index,Interceptions,Last Player Tackle,Leftside Passes,Open Play Passes,Penalties Conceded,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Corners Won,Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Headed Goals,Hit Woodwork,Key Passes (Attempt Assists),Left Foot Goals,Offsides,Overruns,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Successful Corners into Box,Successful Dribbles,Successful Lay-offs,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Shots,Unsuccessful Corners into Box,Unsuccessful Dribbles,Unsuccessful lay-offs,Home Goals,Away Goals,Foul Won Penalty,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Saves made - caught,Clearances Off the Line,Own Goal Scored,Red Cards - 2nd Yellow,Total Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Other Goals,Crosses not Claimed,Straight Red Cards,Direct Corner Goals,Direct Setpiece Goals,Penalties Off Target
USA_MLS,2025,Los Angeles FC,vwhniiv2ql07idgifpmf110q,F. Amaya,Midfielder,23,7.0,4.0,3.0,20.0,61.0,2.0,,71.0,,47.0,23.0,24.0,42.0,58.0,2.0,,20.0,,9.0,8.0,1.0,40.0,19.0,21.0,1.0,10.0,5.0,,86.0,295.0,,1.0,29.0,5.0,2.0,16.0,94.0,3.0,3.0,17.0,,,,6.0,272.0,173.0,103.0,270.0,7.0,10.0,,,3.0,454.0,4.0,5.0,2.0,39.0,299.0,276.0,17.0,11.0,23.0,368.0,,,2.0,4.0,17.0,6.0,19.0,2.0,0.0,,,,1.0,,1.0,1.0,1.0,,,,11.0,,,1.0,,,1.0,,2.0,3.0,,2.0,14.0,8.0,,,,5.0,,6.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Los Angeles FC,338ije1jx2jc4js6gculybhsl,A. Băluță,Forward,22,,,,1.0,2.0,,,1.0,,2.0,2.0,,6.0,,1.0,,1.0,,,,,2.0,2.0,,,10.0,,,2.0,5.0,,,1.0,,,1.0,1.0,,,1.0,,,,,5.0,5.0,,5.0,,,,,,14.0,,2.0,,,5.0,5.0,,1.0,,8.0,,,,,,,,,0.0,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Los Angeles FC,9bsl9l00l69qc7odmqzez5xp1,D. Bouanga,Forward,99,63.0,38.0,25.0,34.0,265.0,32.0,1.0,614.0,5.0,466.0,280.0,186.0,238.0,173.0,22.0,,34.0,,39.0,34.0,5.0,403.0,242.0,161.0,4.0,10.0,5.0,,87.0,843.0,2.0,4.0,335.0,59.0,19.0,109.0,360.0,32.0,9.0,2.0,17.0,6.0,1.0,33.0,654.0,559.0,147.0,656.0,11.0,14.0,1.0,,19.0,2948.0,14.0,58.0,38.0,638.0,885.0,689.0,25.0,325.0,196.0,1791.0,124.0,67.0,9.0,18.0,290.0,30.0,178.0,3.0,8.0,8.0,12.0,60.0,59.0,8.0,26.0,19.0,24.0,2.0,,5.0,44.0,1.0,14.0,23.0,8.0,7.0,25.0,2.0,53.0,79.0,6.0,98.0,38.0,171.0,16.0,18.0,23.0,132.0,44.0,114.0,4.0,14.0,12.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Los Angeles FC,7g3h4v00wfqyrkd11oe3x012i,C. Carter,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Los Angeles FC,40lk020a1p1cvmj86ids7k05x,M. Chanot,Defender,25,1.0,,1.0,1.0,3.0,,2.0,1.0,,3.0,,3.0,,9.0,,1.0,1.0,1.0,,,,2.0,,2.0,,10.0,3.0,1.0,5.0,24.0,,,,2.0,,3.0,11.0,1.0,1.0,,,,,2.0,18.0,3.0,19.0,20.0,,2.0,,,,68.0,7.0,,,6.0,28.0,22.0,2.0,,6.0,44.0,,,1.0,1.0,2.0,4.0,5.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Los Angeles FC,eb5gnc53xeybw4q02lijnamay,M. Choinière,Midfielder,66,11.0,4.0,7.0,12.0,79.0,2.0,,107.0,1.0,80.0,34.0,46.0,46.0,131.0,3.0,,12.0,,8.0,8.0,,69.0,30.0,39.0,,10.0,8.0,,146.0,465.0,,,39.0,15.0,10.0,38.0,120.0,8.0,4.0,4.0,,,2.0,17.0,416.0,241.0,186.0,410.0,13.0,14.0,2.0,,,727.0,9.0,10.0,10.0,71.0,476.0,427.0,27.0,5.0,49.0,585.0,3.0,3.0,2.0,12.0,41.0,11.0,37.0,1.0,0.0,,,,1.0,,1.0,1.0,1.0,,,,6.0,1.0,,,,,,,4.0,2.0,,2.0,8.0,12.0,1.0,,1.0,6.0,,3.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Los Angeles FC,a7e4giaiuvuakmt7iw09mh9lh,M. Delgado,Midfielder,8,36.0,21.0,15.0,37.0,377.0,8.0,6.0,486.0,4.0,244.0,111.0,133.0,187.0,611.0,17.0,,37.0,,32.0,30.0,2.0,208.0,90.0,118.0,1.0,10.0,37.0,,461.0,2199.0,,4.0,190.0,61.0,36.0,201.0,765.0,33.0,19.0,4.0,8.0,6.0,5.0,104.0,1967.0,1256.0,731.0,1875.0,20.0,40.0,14.0,,9.0,2882.0,29.0,30.0,40.0,332.0,2214.0,1979.0,60.0,27.0,235.0,2638.0,23.0,18.0,15.0,63.0,191.0,67.0,172.0,5.0,1.0,2.0,1.0,10.0,9.0,4.0,3.0,2.0,2.0,1.0,,1.0,38.0,1.0,1.0,,,,2.0,5.0,4.0,7.0,2.0,18.0,41.0,30.0,4.0,2.0,1.0,11.0,5.0,8.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Los Angeles FC,e214uro9x0t0739i474okunf8,L. Dellavalle,Defender,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Los Angeles FC,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,Forward,26,2.0,2.0,,6.0,49.0,3.0,,66.0,,24.0,13.0,11.0,,17.0,,,6.0,,4.0,4.0,,22.0,11.0,11.0,,10.0,1.0,,73.0,149.0,,1.0,33.0,8.0,4.0,10.0,14.0,6.0,5.0,,,,,8.0,129.0,99.0,34.0,125.0,1.0,1.0,,,3.0,434.0,1.0,,6.0,50.0,153.0,133.0,2.0,22.0,20.0,221.0,8.0,7.0,,1.0,24.0,4.0,19.0,,0.0,,,2.0,1.0,,2.0,2.0,2.0,,,,3.0,2.0,,4.0,,,,,3.0,6.0,,3.0,3.0,9.0,,1.0,1.0,9.0,,5.0,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Los Angeles FC,4t3kiomwghhs3xa5vdchpfod0,É. Díaz,Defender,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
