liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Crosses open play,Goal Assists,Shots Off Target (inc woodwork),Duels,Goals from Inside Box,Left Foot Goals,Ground Duels,Second Goal Assists,Successful Long Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Hit Woodwork,Starts,Ground Duels won,Total Fouls Won,Clean Sheets,Aerial Duels,Goals Conceded Inside Box,Total Shots,Aerial Duels lost,Through balls,Yellow Cards,Unsuccessful Short Passes,Total Clearances,PutThrough/Blocked Distribution Won,Substitute Off,Aerial Duels won,Unsuccessful lay-offs,Total Passes,Penalty Goals Conceded,Goals from Outside Box,Total Touches In Opposition Box,Set Pieces Goals,Assists (Intentional),Foul Attempted Tackle,Interceptions,Successful Launches,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Penalty Goals,Touches,Goals Conceded Outside Box,Time Played,Recoveries,Successful Corners into Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Lay-offs,Successful Open Play Passes,Penalties Taken,Duels won,Leftside Passes,Unsuccessful Passes Opposition Half,Goals,Successful Passes Opposition Half,Successful Passes Own Half,Total Tackles,Unsuccessful Corners into Box,Unsuccessful Long Passes,Backward Passes,Index,Blocked Shots,Times Tackled,Penalties Off Target,Total Losses Of Possession,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Ground Duels lost,Duels lost,Total Fouls Conceded,Successful Dribbles,Shots On Target ( inc goals ),Unsuccessful Launches,Games Played,Successful Crosses open play,Blocks,Offsides,Throw Ins to Own Player,Attempts from Set Pieces,Open Play Passes,Key Passes (Attempt Assists),Tackles Lost,Appearances,Corners Won,Rightside Passes,Corners Taken (incl short corners),Unsuccessful Dribbles,Forward Passes,Home Goals,Away Goals,Winning Goal,Substitute On,Throw Ins to Opposition Player,Clearances Off the Line,Right Foot Goals,Penalties Conceded,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Handballs conceded,Straight Red Cards,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Last Man Tackle,Goalkeeper Smother,Saves made - caught,Penalties Saved,Penalties Faced,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves from Penalty,Punches,Headed Goals,Own Goal Scored
USA_MLS,2018,New York Red Bulls,58c19piq01hbllnokygtm5l91,A. Ivan,Forward,9,3.0,38.0,7.0,,3.0,38.0,,,34.0,,4.0,2.0,30.0,,1.0,16.0,4.0,,4.0,2.0,5.0,3.0,,3.0,25.0,3.0,3.0,1.0,1.0,1.0,72.0,,,9.0,,,4.0,3.0,1.0,10.0,,5.0,,140.0,,222.0,12.0,,42.0,,41.0,,17.0,16.0,35.0,,34.0,9.0,7.0,1.0,5.0,16.0,17.0,4.0,,,55.0,1.0,8.0,18.0,21.0,5.0,5.0,2.0,,11.0,1.0,1.0,2.0,2.0,,71.0,2.0,2.0,11.0,5.0,15.0,2.0,4.0,25.0,,,,10.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2018,New York Red Bulls,8939h8z13rm2duywpfk6ecp9l,E. Kutler,Defender,41,5.0,38.0,1.0,1.0,1.0,17.0,,,9.0,1.0,2.0,1.0,16.0,,1.0,5.0,,,8.0,1.0,1.0,6.0,,,10.0,2.0,3.0,,2.0,,56.0,,,,,1.0,,1.0,,4.0,,2.0,,84.0,,101.0,9.0,,40.0,,39.0,,7.0,16.0,12.0,,31.0,11.0,5.0,,6.0,6.0,100.0,,,,19.0,2.0,1.0,4.0,10.0,1.0,,,2.0,4.0,2.0,,,11.0,,55.0,2.0,3.0,4.0,,2.0,,,32.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,New York Red Bulls,5fhps8g0dwc8a7saixxrmoic5,C. Lade,Defender,5,58.0,353.0,19.0,1.0,5.0,206.0,,,160.0,,21.0,20.0,188.0,,17.0,82.0,22.0,6.0,46.0,17.0,5.0,29.0,,3.0,127.0,34.0,21.0,5.0,17.0,,562.0,1.0,,16.0,,1.0,18.0,45.0,3.0,47.0,,43.0,,1040.0,3.0,1459.0,78.0,,374.0,1.0,366.0,,99.0,90.0,149.0,,225.0,151.0,58.0,,61.0,68.0,33.0,2.0,,,291.0,2.0,19.0,78.0,107.0,27.0,2.0,,26.0,23.0,2.0,4.0,,159.0,,551.0,9.0,15.0,23.0,4.0,111.0,,9.0,293.0,,,,6.0,43.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2018,New York Red Bulls,ctcf8m5r0uqvzgtr0qkfbnc9h,K. Lawrence,Defender,92,85.0,584.0,43.0,1.0,9.0,222.0,1.0,2.0,128.0,,35.0,27.0,276.0,,29.0,91.0,15.0,12.0,94.0,23.0,15.0,36.0,,1.0,177.0,84.0,27.0,3.0,58.0,,895.0,1.0,1.0,28.0,,1.0,6.0,65.0,13.0,63.0,,52.0,,1611.0,4.0,2618.0,160.0,,619.0,2.0,615.0,,149.0,36.0,234.0,2.0,370.0,257.0,66.0,,99.0,150.0,81.0,1.0,,,455.0,8.0,43.0,37.0,73.0,15.0,11.0,6.0,58.0,30.0,8.0,13.0,2.0,182.0,1.0,890.0,10.0,14.0,30.0,10.0,280.0,,11.0,429.0,,,,1.0,89.0,1.0,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,
USA_MLS,2018,New York Red Bulls,cgq6c4c89nrl1nfucnb6x785,A. Long,Defender,33,125.0,792.0,2.0,2.0,11.0,299.0,3.0,,123.0,1.0,83.0,34.0,383.0,2.0,35.0,78.0,19.0,14.0,176.0,29.0,22.0,67.0,,1.0,195.0,162.0,13.0,1.0,109.0,,1258.0,2.0,,48.0,,,4.0,68.0,37.0,24.0,,41.0,,1710.0,5.0,3166.0,248.0,,875.0,,841.0,,187.0,208.0,260.0,3.0,348.0,527.0,57.0,,188.0,60.0,100.0,4.0,,,414.0,,2.0,45.0,112.0,26.0,5.0,11.0,106.0,38.0,,26.0,,6.0,,1205.0,6.0,16.0,38.0,4.0,230.0,,3.0,760.0,,,,3.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,
USA_MLS,2018,New York Red Bulls,bm2vp4mq94myce80pa3lnshxx,E. Louro,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,New York Red Bulls,36p2olvqxa4r4dqiilmaqn6xh,R. Meara,Goalkeeper,18,5.0,13.0,,,,5.0,,,1.0,,10.0,3.0,29.0,,3.0,1.0,2.0,1.0,4.0,3.0,,,,1.0,1.0,2.0,,,4.0,,52.0,,,,,,,,7.0,,,,,96.0,,270.0,37.0,,23.0,,11.0,,5.0,3.0,24.0,,8.0,15.0,,,28.0,,76.0,,,,29.0,,,,,,,,12.0,3.0,,,,,,16.0,,,3.0,,9.0,,,40.0,,,,,,,,,34.0,6.0,11.0,12.0,,,,,,,,,,,1.0,,1.0,6.0,5.0,,2.0,,
USA_MLS,2018,New York Red Bulls,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,Midfielder,17,1.0,10.0,4.0,,,12.0,1.0,,8.0,,2.0,,9.0,,1.0,3.0,2.0,1.0,4.0,,1.0,4.0,,1.0,8.0,,,,,,21.0,,,6.0,,,,,,2.0,,,,37.0,,90.0,5.0,,12.0,,12.0,,3.0,8.0,12.0,1.0,7.0,5.0,,,1.0,3.0,63.0,,,,20.0,,4.0,5.0,9.0,1.0,1.0,1.0,,1.0,,,,,,21.0,,,1.0,5.0,3.0,,3.0,7.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,New York Red Bulls,b3vvxolwxcukqk76hb4scvh79,A. Murillo,Defender,62,62.0,727.0,71.0,3.0,10.0,360.0,1.0,1.0,252.0,1.0,28.0,22.0,289.0,,25.0,134.0,26.0,12.0,108.0,19.0,15.0,45.0,,3.0,217.0,43.0,17.0,1.0,63.0,,1044.0,1.0,,52.0,,1.0,28.0,39.0,5.0,52.0,,39.0,,1846.0,3.0,2278.0,208.0,,755.0,,743.0,,197.0,432.0,298.0,1.0,511.0,251.0,64.0,,72.0,108.0,55.0,4.0,,,549.0,7.0,71.0,118.0,163.0,43.0,46.0,5.0,37.0,27.0,7.0,2.0,,228.0,3.0,1028.0,16.0,25.0,27.0,14.0,32.0,,19.0,472.0,,,,2.0,82.0,,,,,,,,4.0,,1.0,,1.0,,,,,,,,,,,,,,
USA_MLS,2018,New York Red Bulls,64vrzsvixp5cvq9b7ol723zkl,A. Muyl,Midfielder,19,31.0,436.0,38.0,5.0,5.0,331.0,4.0,2.0,240.0,1.0,11.0,13.0,182.0,1.0,17.0,99.0,30.0,2.0,91.0,12.0,23.0,56.0,7.0,6.0,164.0,10.0,34.0,13.0,35.0,2.0,629.0,,,89.0,,4.0,20.0,19.0,3.0,81.0,,32.0,,1103.0,1.0,1615.0,96.0,,447.0,22.0,443.0,,134.0,170.0,191.0,4.0,330.0,123.0,46.0,1.0,18.0,165.0,34.0,13.0,,,385.0,6.0,40.0,141.0,197.0,42.0,23.0,18.0,7.0,34.0,6.0,,13.0,25.0,1.0,625.0,23.0,14.0,34.0,25.0,100.0,3.0,28.0,194.0,,,,17.0,1.0,,1.0,,,,,,7.0,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,New York Red Bulls,abrdu87vmuqj50ebgalr3c7op,H. Ndam,Defender,47,1.0,23.0,,,,9.0,,,3.0,,2.0,1.0,13.0,,1.0,2.0,1.0,,6.0,1.0,,,,,9.0,2.0,,,6.0,,38.0,,,,,,,2.0,,1.0,,2.0,,45.0,,90.0,7.0,,25.0,,25.0,,8.0,6.0,12.0,,6.0,19.0,2.0,,4.0,2.0,39.0,,,,13.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,37.0,,,1.0,,8.0,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,New York Red Bulls,bhdexzrmy2nnn0muaiem8d711,T. Parker,Defender,26,94.0,806.0,2.0,2.0,7.0,251.0,2.0,2.0,83.0,,73.0,27.0,322.0,2.0,33.0,49.0,14.0,16.0,168.0,22.0,15.0,58.0,,6.0,187.0,140.0,10.0,,110.0,,1201.0,2.0,,27.0,,2.0,8.0,60.0,21.0,21.0,,26.0,,1574.0,5.0,2970.0,176.0,,879.0,,814.0,,159.0,236.0,230.0,2.0,366.0,513.0,35.0,,135.0,48.0,52.0,3.0,,,350.0,,2.0,34.0,92.0,29.0,4.0,8.0,67.0,33.0,,21.0,1.0,6.0,,1106.0,4.0,9.0,33.0,5.0,190.0,,2.0,727.0,,,,,2.0,1.0,,1.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,
USA_MLS,2018,New York Red Bulls,bnmeq5q99uyavdqffzcscurx1,T. Redding,Defender,21,2.0,19.0,,,,11.0,,,8.0,,2.0,4.0,9.0,,1.0,4.0,,,3.0,4.0,,1.0,,,6.0,2.0,,,2.0,,30.0,,,,,,,3.0,1.0,1.0,,2.0,,41.0,,90.0,2.0,,21.0,,18.0,,6.0,2.0,7.0,,7.0,14.0,3.0,,3.0,,11.0,,,,10.0,,,4.0,5.0,1.0,1.0,,1.0,1.0,,,,,,27.0,,1.0,1.0,,2.0,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,New York Red Bulls,246vnjq690m4ju1wkfrezlql1,C. Rivas,Forward,11,3.0,35.0,6.0,,4.0,27.0,2.0,1.0,21.0,,3.0,5.0,27.0,,3.0,11.0,3.0,1.0,6.0,5.0,10.0,5.0,2.0,,24.0,2.0,1.0,1.0,1.0,2.0,65.0,1.0,,11.0,,,2.0,1.0,,5.0,,2.0,,120.0,,264.0,11.0,,38.0,3.0,36.0,,12.0,14.0,30.0,2.0,31.0,9.0,2.0,,3.0,10.0,43.0,,,,51.0,2.0,6.0,10.0,15.0,5.0,6.0,6.0,,5.0,2.0,,8.0,1.0,1.0,63.0,2.0,,5.0,1.0,18.0,,3.0,23.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,New York Red Bulls,7or9pf8u0yubojk9fu8g5sslx,L. Robles,Goalkeeper,31,62.0,195.0,,,,16.0,,,9.0,,200.0,34.0,412.0,,35.0,8.0,8.0,16.0,7.0,29.0,,1.0,,1.0,6.0,37.0,,,6.0,,807.0,2.0,,,,,1.0,4.0,92.0,1.0,,1.0,,1137.0,5.0,3150.0,348.0,,395.0,,196.0,,14.0,43.0,350.0,,134.0,261.0,2.0,,406.0,,62.0,,,,425.0,,,1.0,2.0,1.0,,,203.0,35.0,,,,,,343.0,1.0,1.0,35.0,1.0,85.0,,,679.0,,,,,,,,1.0,267.0,62.0,143.0,96.0,,,,,,1.0,,3.0,4.0,1.0,3.0,2.0,17.0,33.0,34.0,1.0,14.0,,
USA_MLS,2018,New York Red Bulls,2xkudoxz92f1vgbjlsbfum3f9,A. Romero,Midfielder,10,54.0,985.0,51.0,11.0,23.0,317.0,5.0,5.0,253.0,4.0,62.0,32.0,404.0,1.0,33.0,118.0,20.0,4.0,64.0,27.0,48.0,52.0,21.0,5.0,344.0,3.0,28.0,17.0,12.0,5.0,1451.0,2.0,1.0,61.0,,10.0,15.0,12.0,2.0,73.0,,34.0,2.0,1975.0,5.0,2784.0,178.0,8.0,1047.0,48.0,987.0,3.0,130.0,311.0,424.0,6.0,857.0,217.0,52.0,19.0,60.0,205.0,73.0,9.0,,,627.0,27.0,74.0,135.0,187.0,20.0,47.0,25.0,5.0,34.0,18.0,,4.0,23.0,3.0,1385.0,54.0,18.0,34.0,26.0,296.0,30.0,29.0,639.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,New York Red Bulls,d9yyl291mkmq386x6ub23bzrp,D. Royer,Midfielder,77,33.0,455.0,23.0,3.0,22.0,289.0,12.0,2.0,197.0,1.0,9.0,27.0,222.0,2.0,28.0,76.0,29.0,1.0,92.0,23.0,57.0,57.0,4.0,1.0,199.0,11.0,17.0,16.0,35.0,2.0,686.0,1.0,1.0,122.0,,2.0,10.0,13.0,,54.0,,15.0,2.0,1112.0,4.0,2357.0,100.0,,464.0,21.0,463.0,2.0,111.0,77.0,212.0,13.0,372.0,94.0,25.0,,23.0,100.0,93.0,23.0,,,405.0,2.0,23.0,121.0,178.0,21.0,23.0,35.0,9.0,33.0,2.0,,12.0,6.0,1.0,684.0,16.0,10.0,33.0,21.0,281.0,1.0,35.0,228.0,,,,5.0,,,10.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,New York Red Bulls,7ng17v0bgu3val0qu9bhp63md,M. Rzatkowski,Midfielder,90,36.0,532.0,14.0,3.0,8.0,246.0,,2.0,199.0,4.0,36.0,20.0,214.0,,16.0,92.0,29.0,4.0,47.0,17.0,15.0,30.0,4.0,4.0,175.0,3.0,28.0,7.0,17.0,4.0,782.0,1.0,2.0,30.0,,3.0,20.0,24.0,3.0,65.0,,44.0,,1185.0,3.0,1543.0,119.0,14.0,568.0,5.0,532.0,,109.0,145.0,234.0,2.0,430.0,164.0,55.0,31.0,39.0,87.0,52.0,7.0,,,367.0,26.0,56.0,107.0,137.0,28.0,10.0,7.0,13.0,27.0,3.0,2.0,,12.0,2.0,741.0,39.0,11.0,27.0,10.0,209.0,54.0,12.0,341.0,,,,11.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
USA_MLS,2018,New York Red Bulls,21vmi7qtrujzez3ziux0wa4et,F. Valot,Midfielder,22,29.0,373.0,17.0,4.0,10.0,185.0,3.0,1.0,125.0,1.0,12.0,14.0,181.0,1.0,13.0,54.0,13.0,2.0,60.0,12.0,19.0,34.0,10.0,1.0,167.0,11.0,22.0,6.0,26.0,5.0,566.0,1.0,,35.0,,4.0,8.0,23.0,2.0,48.0,,14.0,,865.0,2.0,1150.0,89.0,,385.0,42.0,379.0,,80.0,156.0,169.0,3.0,278.0,109.0,25.0,,14.0,103.0,58.0,5.0,,,294.0,2.0,17.0,71.0,105.0,14.0,17.0,9.0,2.0,14.0,2.0,3.0,3.0,15.0,,560.0,10.0,11.0,14.0,6.0,91.0,,17.0,216.0,,,,1.0,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,New York Red Bulls,f5i3q488txatpqe9tvmc0838q,B. White,Forward,42,5.0,24.0,,,5.0,37.0,1.0,,11.0,,,2.0,26.0,,2.0,4.0,,2.0,26.0,1.0,7.0,14.0,,,26.0,1.0,6.0,,12.0,2.0,50.0,,,15.0,,,,2.0,,6.0,,2.0,,90.0,1.0,220.0,7.0,,24.0,3.0,24.0,,16.0,12.0,21.0,1.0,21.0,3.0,4.0,,,10.0,20.0,,,,42.0,,,7.0,21.0,2.0,,2.0,,6.0,,,1.0,,,50.0,,2.0,6.0,,10.0,,,18.0,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,New York Red Bulls,f393lhns0ptvcs7cj0t07f00l,B. Wright-Phillips,Forward,99,16.0,468.0,15.0,7.0,28.0,464.0,20.0,1.0,228.0,1.0,9.0,28.0,253.0,2.0,32.0,103.0,64.0,9.0,236.0,23.0,67.0,151.0,5.0,7.0,234.0,11.0,20.0,9.0,85.0,5.0,730.0,1.0,,167.0,,7.0,15.0,8.0,,44.0,2.0,11.0,,1209.0,5.0,2896.0,70.0,,477.0,22.0,456.0,,188.0,164.0,252.0,20.0,393.0,87.0,24.0,,19.0,147.0,98.0,21.0,,,447.0,3.0,15.0,125.0,276.0,33.0,19.0,39.0,7.0,36.0,3.0,2.0,36.0,9.0,,709.0,34.0,13.0,36.0,30.0,189.0,,24.0,230.0,,,,4.0,3.0,,11.0,,,,,,1.0,,,,,,,,,,,,,,,,,8.0,
