liga,temporada,equipo,id,nombre,posicion,dorsal,Penalty Goals Conceded,Goals Conceded,Games Played,Appearances,Index,Starts,Goals Conceded Inside Box,Time Played,Winning Goal,Yellow Cards,Substitute On,Substitute Off,Goals Conceded Outside Box,Rightside Passes,Successful Open Play Passes,Forward Passes,Touches,Goalkeeper Smother,Punches,Total Passes,Successful Passes Opposition Half,GK Successful Distribution,Leftside Passes,Saves Made from Outside Box,Unsuccessful Passes Own Half,Unsuccessful Passes Opposition Half,Successful Short Passes,Recoveries,Saves Made,Penalties Faced,Goal Kicks,Successful Long Passes,Total Losses Of Possession,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,GK Unsuccessful Distribution,Saves Made from Inside Box,Total Clearances,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Long Passes,Unsuccessful Launches,Successful Passes Own Half,Saves made - parried,Tackles Lost,PutThrough/Blocked Distribution,Backward Passes,Total Fouls Won,Tackles Won,Duels,Blocked Shots,Unsuccessful Dribbles,Aerial Duels,Ground Duels lost,Corners Won,Aerial Duels lost,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution Won,Total Fouls Conceded,Total Tackles,Ground Duels,Total Touches In Opposition Box,Aerial Duels won,Duels lost,Unsuccessful Crosses open play,Successful Dribbles,Unsuccessful Short Passes,Ground Duels won,Duels won,Successful Lay-offs,Total Shots,Shots Off Target (inc woodwork),Interceptions,Foul Attempted Tackle,Throw Ins to Own Player,Last Man Tackle,Throw Ins to Opposition Player,Blocks,Successful Crosses open play,Key Passes (Attempt Assists),Successful Crosses & Corners,Through balls,Assists (Intentional),Shots On Target ( inc goals ),Goal Assists,Goals,Goals from Inside Box,Offsides,Left Foot Goals,Home Goals,Away Goals,Handballs conceded,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Unsuccessful lay-offs,Catches,Clean Sheets,Headed Goals,Hit Woodwork,Right Foot Goals,Red Cards - 2nd Yellow,Total Red Cards,Goals from Outside Box,Second Goal Assists,Saves made - caught,Own Goal Scored,Penalties Taken,Penalty Goals,Foul Won Penalty,Drops,Clearances Off the Line,Set Pieces Goals,Straight Red Cards,Penalties Saved,Saves from Penalty,Overruns
USA_US_Open_Cup,2023,Columbus Crew,7e6yfbpspg1vzcaa7rw5dameh,M. Amundsen,Defender,18,,,2.0,2.0,10.0,1.0,,95.0,0.0,,1.0,1.0,,29.0,64.0,24.0,89.0,,,75.0,32.0,,10.0,,4.0,9.0,61.0,8.0,,,,3.0,13.0,11.0,75.0,,,1.0,1.0,64.0,3.0,1.0,34.0,,,3.0,12.0,,,5.0,,,2.0,2.0,,,,2.0,1.0,1.0,,3.0,2.0,2.0,2.0,1.0,1.0,8.0,1.0,3.0,,2.0,2.0,2.0,1.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Columbus Crew,48x7ll37uv2jck8ibaenqk3ro,M. Arfsten,Forward,27,1.0,2.0,3.0,3.0,10.0,3.0,2.0,256.0,0.0,,,2.0,,9.0,94.0,32.0,167.0,,,116.0,78.0,,41.0,,3.0,23.0,92.0,9.0,,,,2.0,41.0,22.0,116.0,,,2.0,,94.0,2.0,1.0,19.0,,2.0,8.0,34.0,2.0,2.0,25.0,,6.0,3.0,14.0,4.0,2.0,11.0,4.0,1.0,1.0,4.0,22.0,13.0,1.0,16.0,4.0,2.0,20.0,8.0,9.0,,3.0,2.0,,,13.0,,1.0,,3.0,7.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Columbus Crew,6kb6kwmwjh4c6oyed5upl266t,E. Bush,Goalkeeper,24,1.0,2.0,3.0,3.0,10.0,3.0,2.0,270.0,0.0,,,,,38.0,92.0,54.0,143.0,,1.0,123.0,3.0,29.0,31.0,1.0,6.0,5.0,107.0,24.0,6.0,1.0,21.0,5.0,11.0,11.0,99.0,3.0,5.0,3.0,,112.0,7.0,3.0,109.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Columbus Crew,4u1sgaf2cmjx1uiv5h6villh,M. Degenek,Defender,5,,,1.0,1.0,10.0,1.0,,90.0,0.0,1.0,,,,25.0,45.0,24.0,75.0,,,57.0,23.0,,7.0,,3.0,7.0,47.0,9.0,,,,,12.0,10.0,54.0,,,3.0,,47.0,4.0,,24.0,,,2.0,1.0,,,7.0,1.0,,4.0,3.0,,1.0,,,2.0,,,3.0,3.0,3.0,4.0,,,6.0,,3.0,,,,3.0,,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Columbus Crew,49rr75teem0kobuhr4cesh756,M. Farsi,Defender,23,,,3.0,3.0,10.0,1.0,,81.0,1.0,,2.0,1.0,,2.0,44.0,12.0,85.0,,,53.0,29.0,,21.0,,3.0,10.0,44.0,7.0,,,,1.0,20.0,8.0,52.0,,,,,45.0,1.0,1.0,16.0,,,1.0,18.0,2.0,1.0,10.0,,3.0,1.0,6.0,,,4.0,5.0,,3.0,1.0,9.0,2.0,1.0,6.0,5.0,,7.0,3.0,4.0,,1.0,,1.0,,13.0,,1.0,,,3.0,,,,1.0,,1.0,1.0,,,1.0,0.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Columbus Crew,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,Forward,38,1.0,1.0,1.0,1.0,10.0,,1.0,18.0,0.0,,1.0,,,,5.0,2.0,7.0,,,6.0,5.0,,2.0,,,,6.0,,,,,,,,5.0,,,,,6.0,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Columbus Crew,dyv4gls8evw1fkei1zofev21g,T. Habroune,Forward,52,,,1.0,1.0,10.0,,,1.0,0.0,,1.0,,,,1.0,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Columbus Crew,8aao79b1g77c5jhp1n0w60xrd,C. Hernández,Forward,9,,,1.0,1.0,10.0,1.0,,45.0,0.0,,,1.0,,6.0,11.0,3.0,35.0,,,19.0,9.0,,6.0,,,7.0,10.0,2.0,,,,2.0,12.0,7.0,18.0,,,1.0,,12.0,1.0,,3.0,,,,4.0,1.0,1.0,8.0,2.0,1.0,1.0,3.0,3.0,,2.0,,,,1.0,7.0,12.0,1.0,3.0,,2.0,6.0,4.0,5.0,2.0,3.0,2.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Columbus Crew,72upvctajyq3fix38nc9mahre,K. Hughes,Defender,22,1.0,2.0,2.0,2.0,10.0,1.0,2.0,135.0,0.0,1.0,1.0,,,20.0,137.0,67.0,183.0,,,161.0,63.0,,56.0,,9.0,12.0,134.0,8.0,,,,7.0,23.0,20.0,157.0,,,2.0,,141.0,5.0,1.0,78.0,,1.0,2.0,18.0,,,9.0,,,3.0,5.0,,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,7.0,1.0,,15.0,1.0,2.0,,1.0,,2.0,1.0,10.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Columbus Crew,8m434r9gz4dowd88hqwhfnox5,A. Mățan,Midfielder,20,,,1.0,1.0,10.0,,,45.0,0.0,,1.0,,,5.0,8.0,5.0,28.0,,,13.0,9.0,,3.0,,1.0,7.0,8.0,2.0,,,,,13.0,5.0,13.0,,,,,8.0,1.0,,,,1.0,3.0,,,,8.0,,1.0,1.0,5.0,2.0,1.0,3.0,3.0,2.0,,1.0,7.0,6.0,,6.0,,1.0,4.0,2.0,2.0,,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
