liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Games Played,Index,Substitute On,Time Played,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Assists (Intentional),Backward Passes,Blocks,Carries,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Off Target (inc woodwork),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Clean Sheets,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Overruns,Shots On Target ( inc goals ),Successful Launches,Through balls,Total Big Chances Scored,Home Goals,Away Goals,Blocked Shots,Goals from Outside Box,Handballs conceded,Hit Woodwork,Left Foot Goals,Offsides,Penalties Taken,Penalty Goals,Right Foot Goals,Successful Lay-offs,Unsuccessful lay-offs,Catches,Drops,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Goalkeeper Smother,Last Player Tackle,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Second Goal Assists,Attempts from Set Pieces,Set Pieces Goals,Penalties Conceded,Clearances Off the Line,Straight Red Cards,Total Big Chances Saved,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Crosses not Claimed,Direct Setpiece Goals,Penalties Off Target,Own Goal Scored,Penalties Saved,Saves from Penalty
USA_USL_Championship,2025,Colorado Springs Switchbacks FC,6lehq7bt5okf4y9lbxan577x1,C. Adams,Midfielder,34,10.0,10.0,10.0,7.0,306.0,0.0,6.0,3.0,3.0,,18.0,1.0,40.0,6.0,1.0,31.0,16.0,15.0,4.0,31.0,4.0,1.0,6.0,6.0,,25.0,13.0,12.0,3.0,2.0,55.0,160.0,,22.0,5.0,3.0,21.0,58.0,,3.0,3.0,1.0,1.0,,3.0,8.0,139.0,69.0,72.0,132.0,2.0,4.0,,,4.0,1.0,,1.0,6.0,3.0,34.0,162.0,,140.0,6.0,1.0,22.0,204.0,5.0,6.0,,1.0,2.0,8.0,21.0,7.0,14.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Colorado Springs Switchbacks FC,1o5qnb5ktq4u6t11lj3fqntg,A. Beaudry,Goalkeeper,16,6.0,6.0,10.0,,540.0,0.0,2.0,,2.0,,,,29.0,,,2.0,,2.0,,99.0,,,7.0,6.0,1.0,,,,,,28.0,106.0,,6.0,,,47.0,40.0,,6.0,,,,,,34.0,84.0,20.0,91.0,77.0,,,,,,,,7.0,,,57.0,167.0,,111.0,,,56.0,220.0,,,,,33.0,55.0,46.0,10.0,1.0,3.0,2.0,,,,,,,11.0,,,,,,,,,,,,,,,,2.0,,47.0,14.0,31.0,1.0,,,2.0,11.0,9.0,2.0,,3.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Colorado Springs Switchbacks FC,ew3qxbn1ev1qv7wi0iwoc642c,J. Burke,Goalkeeper,32,1.0,1.0,10.0,1.0,68.0,0.0,1.0,,1.0,,,,1.0,,,3.0,,3.0,,8.0,,,,,,2.0,,2.0,,,3.0,8.0,,1.0,,,9.0,8.0,,,,,,,,,7.0,,15.0,15.0,,,,,,,,3.0,,2.0,4.0,19.0,,15.0,,,4.0,35.0,,,,,2.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,8.0,,,,2.0,3.0,3.0,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Colorado Springs Switchbacks FC,dv0qqd4mx117y4al165nsdic4,T. Clegg,Defender,4,12.0,12.0,10.0,4.0,714.0,0.0,53.0,24.0,29.0,,20.0,7.0,118.0,,3.0,89.0,42.0,47.0,29.0,184.0,4.0,,19.0,16.0,3.0,36.0,18.0,18.0,4.0,4.0,131.0,388.0,2.0,90.0,5.0,1.0,28.0,67.0,4.0,8.0,1.0,,,,2.0,49.0,304.0,134.0,182.0,267.0,6.0,6.0,,,6.0,2.0,,40.0,11.0,4.0,103.0,402.0,7.0,316.0,12.0,7.0,86.0,517.0,,2.0,2.0,3.0,14.0,38.0,65.0,23.0,48.0,2.0,1.0,1.0,1.0,,,1.0,3.0,1.0,1.0,,1.0,0.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
USA_USL_Championship,2025,Colorado Springs Switchbacks FC,d67mnqsp2nri79bpvblsufbis,B. Creek,Defender,37,15.0,15.0,10.0,5.0,920.0,0.0,37.0,17.0,20.0,,77.0,5.0,92.0,4.0,2.0,101.0,47.0,54.0,77.0,138.0,6.0,,19.0,16.0,3.0,64.0,30.0,34.0,17.0,10.0,99.0,406.0,,52.0,10.0,6.0,41.0,111.0,1.0,10.0,6.0,,,,3.0,15.0,335.0,186.0,167.0,338.0,6.0,8.0,,3.0,10.0,,,19.0,19.0,17.0,103.0,425.0,2.0,353.0,14.0,3.0,72.0,562.0,1.0,5.0,4.0,5.0,16.0,26.0,55.0,22.0,46.0,3.0,2.0,,,,,1.0,1.0,3.0,,,,,2.0,,1.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2025,Colorado Springs Switchbacks FC,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,Forward,77,12.0,12.0,10.0,7.0,542.0,1.0,36.0,16.0,20.0,1.0,27.0,,17.0,,2.0,61.0,32.0,29.0,,16.0,3.0,1.0,12.0,10.0,2.0,25.0,16.0,9.0,2.0,6.0,14.0,75.0,,7.0,2.0,1.0,6.0,24.0,5.0,5.0,2.0,,,,,,51.0,40.0,17.0,57.0,2.0,,,1.0,8.0,1.0,,5.0,7.0,8.0,65.0,81.0,12.0,57.0,2.0,30.0,24.0,169.0,,2.0,2.0,3.0,,,23.0,3.0,24.0,1.0,,5.0,3.0,5.0,,,7.0,,,5.0,0.0,5.0,1.0,,,,,6.0,2.0,2.0,5.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Colorado Springs Switchbacks FC,bjm0d2f9er34ymm41sulmkout,S. Echevarria,Midfielder,13,20.0,20.0,10.0,4.0,1411.0,0.0,63.0,40.0,23.0,1.0,110.0,7.0,111.0,,4.0,115.0,62.0,53.0,55.0,129.0,4.0,3.0,21.0,16.0,5.0,52.0,22.0,30.0,16.0,6.0,144.0,503.0,,41.0,17.0,12.0,33.0,150.0,6.0,16.0,5.0,,1.0,1.0,1.0,31.0,433.0,212.0,251.0,431.0,8.0,12.0,1.0,1.0,6.0,1.0,1.0,35.0,14.0,10.0,96.0,533.0,7.0,462.0,20.0,20.0,71.0,703.0,,3.0,3.0,2.0,17.0,27.0,54.0,20.0,44.0,2.0,4.0,1.0,,1.0,,1.0,1.0,4.0,1.0,,0.0,1.0,2.0,,3.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
USA_USL_Championship,2025,Colorado Springs Switchbacks FC,rtca480n5ehey5ffvt8nudck,H. Endeley,Forward,17,7.0,7.0,10.0,1.0,491.0,0.0,13.0,7.0,6.0,1.0,50.0,1.0,66.0,,9.0,64.0,39.0,25.0,,26.0,4.0,1.0,8.0,6.0,2.0,51.0,32.0,19.0,2.0,4.0,29.0,111.0,,38.0,13.0,4.0,12.0,7.0,1.0,6.0,5.0,,1.0,1.0,8.0,1.0,83.0,54.0,31.0,83.0,2.0,3.0,1.0,4.0,24.0,3.0,,2.0,5.0,6.0,77.0,112.0,4.0,84.0,5.0,19.0,28.0,214.0,,9.0,9.0,10.0,2.0,2.0,35.0,2.0,26.0,,,1.0,1.0,1.0,,2.0,3.0,,,1.0,1.0,0.0,3.0,,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Colorado Springs Switchbacks FC,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,Midfielder,7,26.0,26.0,10.0,12.0,1084.0,1.0,12.0,7.0,5.0,2.0,75.0,1.0,131.0,,16.0,133.0,80.0,53.0,104.0,46.0,15.0,3.0,18.0,16.0,2.0,121.0,73.0,48.0,4.0,12.0,28.0,218.0,,82.0,23.0,11.0,28.0,73.0,8.0,14.0,14.0,,6.0,6.0,13.0,8.0,158.0,110.0,58.0,154.0,4.0,4.0,,8.0,45.0,2.0,1.0,9.0,21.0,27.0,167.0,222.0,18.0,162.0,8.0,61.0,60.0,464.0,,24.0,24.0,27.0,4.0,9.0,70.0,14.0,51.0,3.0,,3.0,3.0,2.0,,3.0,10.0,,,2.0,1.0,2.0,12.0,1.0,1.0,,,6.0,,,3.0,4.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,
USA_USL_Championship,2025,Colorado Springs Switchbacks FC,cnqxbvy77blk2ulx06t65it49,A. Fontana,Midfielder,21,16.0,16.0,10.0,4.0,992.0,0.0,12.0,8.0,4.0,,63.0,,88.0,6.0,12.0,85.0,56.0,29.0,,75.0,11.0,,15.0,14.0,1.0,73.0,48.0,25.0,1.0,6.0,72.0,274.0,,44.0,11.0,3.0,25.0,70.0,7.0,12.0,9.0,3.0,5.0,2.0,8.0,9.0,222.0,153.0,80.0,219.0,2.0,5.0,,2.0,22.0,,2.0,6.0,21.0,11.0,98.0,280.0,11.0,228.0,7.0,32.0,52.0,406.0,2.0,12.0,8.0,8.0,2.0,7.0,54.0,10.0,45.0,4.0,,2.0,2.0,2.0,,1.0,4.0,2.0,1.0,,1.0,1.0,11.0,,,1.0,,1.0,,,2.0,15.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,
