liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels won,Tackles Lost,Unsuccessful Passes Opposition Half,Goals Conceded Inside Box,Blocks,Total Shots,Open Play Passes,Aerial Duels lost,Successful Long Passes,Aerial Duels,Total Touches In Opposition Box,Goals Conceded,Unsuccessful Passes Own Half,Duels lost,Duels won,Touches,Rightside Passes,Unsuccessful Launches,Successful Passes Opposition Half,Games Played,Ground Duels lost,Recoveries,Shots Off Target (inc woodwork),Successful Short Passes,Total Passes,Total Fouls Won,Total Tackles,Backward Passes,Unsuccessful Long Passes,Aerial Duels won,Unsuccessful Short Passes,Successful Launches,Index,Duels,Forward Passes,Tackles Won,Interceptions,Ground Duels,Successful Passes Own Half,Starts,Throw Ins to Own Player,Total Clearances,Total Fouls Conceded,Foul Attempted Tackle,Successful Open Play Passes,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute Off,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution,Substitute On,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Offsides,Corners Won,Shots On Target ( inc goals ),Successful Corners into Box,Key Passes (Attempt Assists),Blocked Shots,Successful Dribbles,Unsuccessful Corners into Box,Unsuccessful Dribbles,Successful Crosses & Corners,Corners Taken (incl short corners),Throw Ins to Opposition Player,Successful Crosses open play,Punches,Saves Made,Saves Made from Inside Box,Saves made - parried,Catches,GK Unsuccessful Distribution,GK Successful Distribution,Goal Assists,Assists (Intentional),Straight Red Cards,Total Red Cards,Goals,Goals from Inside Box,Right Foot Goals,Saves Made from Outside Box,Penalty Goals Conceded,Left Foot Goals,Clean Sheets,Hit Woodwork,Headed Goals,Goals from Outside Box,Penalties Conceded,Second Goal Assists,Successful Lay-offs,Penalties Taken,Through balls,Penalty Goals,Foul Won Penalty,Penalties Faced,Attempts from Set Pieces,Red Cards - 2nd Yellow,Handballs conceded,Goals Conceded Outside Box,Overruns,Saves made - caught,Goal Kicks,Drops,Clearances Off the Line,Last Man Tackle,Goalkeeper Smother,Unsuccessful lay-offs,Set Pieces Goals,Own Goal Scored,Saves from Penalty,Penalties Saved,Crosses not Claimed
USA_US_Open_Cup,2022,Escondido FC,cmzqh25780yvyy5bao8ki6xre,Acha,Midfielder,7,90.0,1.0,5.0,1.0,,8.0,5.0,,4.0,31.0,1.0,3.0,5.0,11.0,6.0,,5.0,5.0,52.0,8.0,,20.0,1.0,4.0,2.0,1.0,28.0,36.0,1.0,,13.0,,4.0,5.0,,10.0,10.0,4.0,,,5.0,11.0,1.0,1.0,,1.0,,26.0,11.0,31.0,14.0,,0.0,2.0,0.0,,2.0,3.0,,,3.0,,,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,2.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Escondido FC,2dld1xr0usmjq0c76j6acc7pw,C. Bahena,Defender,0,33.0,1.0,2.0,1.0,1.0,2.0,2.0,,1.0,13.0,,1.0,,1.0,3.0,,4.0,1.0,25.0,3.0,,11.0,1.0,4.0,2.0,1.0,11.0,14.0,,1.0,2.0,,,2.0,,10.0,5.0,6.0,,3.0,5.0,1.0,,1.0,,,,11.0,3.0,12.0,4.0,,0.0,0.0,0.0,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Escondido FC,2iuhvrk9q7kyzppphsd8u5kpg,J. Barragan,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Escondido FC,d2q15obzu0ry4os8ax4otklck,J. Calvario,Midfielder,0,90.0,1.0,7.0,1.0,,7.0,5.0,1.0,,28.0,,2.0,,,6.0,1.0,1.0,1.0,41.0,6.0,2.0,11.0,1.0,1.0,2.0,,20.0,29.0,,1.0,5.0,4.0,,3.0,1.0,10.0,2.0,10.0,1.0,1.0,2.0,11.0,1.0,5.0,,,,21.0,8.0,22.0,11.0,,0.0,0.0,0.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Escondido FC,8h48iyydklz53db2lhtm3n7u2,R. De Moura,Defender,0,90.0,1.0,8.0,2.0,1.0,7.0,5.0,,1.0,27.0,,4.0,2.0,2.0,6.0,2.0,4.0,4.0,47.0,3.0,2.0,8.0,1.0,4.0,4.0,,16.0,28.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,10.0,8.0,16.0,,1.0,6.0,12.0,1.0,1.0,,2.0,,19.0,7.0,20.0,14.0,1.0,0.0,0.0,0.0,,1.0,1.0,3.0,,1.0,3.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Escondido FC,zp0l77mcpfykeg5vpdili80k,Fabricio Silva,Midfielder,0,40.0,1.0,,1.0,,,1.0,,1.0,7.0,,1.0,,,1.0,,3.0,1.0,11.0,1.0,,1.0,1.0,3.0,2.0,1.0,6.0,7.0,1.0,,,,,,,10.0,4.0,2.0,,,4.0,6.0,1.0,,,1.0,1.0,7.0,4.0,7.0,1.0,,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Escondido FC,41v048o5e83m16owmf6o4836c,R. Guerrero,Forward,0,90.0,1.0,4.0,6.0,1.0,6.0,5.0,,2.0,21.0,1.0,,4.0,5.0,6.0,1.0,9.0,9.0,57.0,4.0,,17.0,1.0,8.0,5.0,,19.0,23.0,2.0,1.0,8.0,1.0,3.0,3.0,,10.0,18.0,8.0,,,14.0,4.0,1.0,1.0,,,,17.0,3.0,19.0,22.0,,0.0,0.0,0.0,,7.0,3.0,2.0,,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,3.0,1.0,5.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Escondido FC,cnb64gyhpkdq45nv124s5p79w,A. Hernandez,Midfielder,0,33.0,1.0,,2.0,1.0,,,,,13.0,,1.0,,,1.0,,1.0,2.0,18.0,6.0,,4.0,1.0,1.0,2.0,,12.0,13.0,,2.0,2.0,,,,1.0,10.0,3.0,1.0,1.0,1.0,3.0,9.0,,1.0,,,,13.0,4.0,13.0,,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Escondido FC,2s5w0xoipb4cdz62yg0zec07o,J. Hernandez,Forward,0,50.0,1.0,5.0,7.0,1.0,9.0,4.0,,,20.0,,3.0,,,5.0,,4.0,7.0,39.0,2.0,,9.0,1.0,4.0,5.0,,13.0,21.0,2.0,1.0,1.0,2.0,,3.0,,10.0,11.0,8.0,,1.0,11.0,7.0,,2.0,1.0,2.0,2.0,15.0,10.0,16.0,10.0,1.0,0.0,0.0,0.0,,,4.0,1.0,1.0,3.0,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Escondido FC,72g7rgz34pc27ad2u1l9d5zx0,L. Islas,Goalkeeper,0,90.0,1.0,4.0,1.0,,1.0,5.0,,,11.0,,6.0,,,6.0,3.0,,1.0,32.0,3.0,1.0,,1.0,,10.0,,11.0,21.0,,1.0,,3.0,,1.0,3.0,10.0,1.0,12.0,1.0,,1.0,17.0,1.0,,,,,10.0,6.0,17.0,4.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,1.0,14.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Escondido FC,7gvji7po4gbtnrdvptt7vuivo,M. Khawaja,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Escondido FC,6dup7tu9ld0o9gmrhw91t4oic,D. Linares,Defender,0,57.0,1.0,6.0,,,5.0,3.0,1.0,,24.0,1.0,3.0,1.0,,3.0,1.0,1.0,,29.0,8.0,4.0,6.0,1.0,,5.0,,16.0,25.0,,,3.0,4.0,,2.0,1.0,10.0,1.0,10.0,,,,13.0,1.0,,,,,18.0,4.0,19.0,8.0,,0.0,0.0,0.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Escondido FC,e203ptfmrjjanb8q7di1yy8lw,A. Luna,Defender,0,12.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,1.0,4.0,,,,1.0,,1.0,,,1.0,,1.0,,,,,1.0,10.0,1.0,1.0,,,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Escondido FC,bw1a6ba3o4bvhi8ojqcg154b8,G. Medina,Defender,0,78.0,1.0,11.0,4.0,2.0,10.0,5.0,,,50.0,,8.0,2.0,,5.0,2.0,2.0,6.0,79.0,24.0,2.0,19.0,1.0,2.0,8.0,,32.0,51.0,,4.0,2.0,3.0,2.0,8.0,7.0,10.0,8.0,24.0,2.0,4.0,6.0,23.0,1.0,5.0,3.0,1.0,,39.0,1.0,40.0,18.0,,0.0,0.0,0.0,1.0,1.0,1.0,,,1.0,,,,,,2.0,,,,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Escondido FC,4uek1vpmjcd07qno3qg9osob8,E. Papke,Midfielder,0,78.0,1.0,5.0,1.0,,4.0,5.0,,1.0,36.0,,4.0,2.0,5.0,5.0,1.0,1.0,3.0,43.0,13.0,,21.0,1.0,1.0,8.0,1.0,27.0,36.0,,,4.0,1.0,2.0,4.0,,10.0,4.0,14.0,,,2.0,10.0,1.0,,,1.0,1.0,31.0,5.0,31.0,10.0,,0.0,0.0,0.0,1.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Escondido FC,6n498p43o7y8inhd6z40tomqc,O. Rodriguez,Midfielder,0,57.0,1.0,,,,,5.0,,1.0,22.0,,3.0,,,5.0,,2.0,,23.0,9.0,,11.0,1.0,2.0,2.0,,19.0,22.0,,,2.0,,,,,10.0,2.0,4.0,,,2.0,11.0,1.0,,,2.0,2.0,22.0,7.0,22.0,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Escondido FC,2hx25kmz2h4phwe987yrzophw,R. Soro,Midfielder,0,90.0,1.0,6.0,5.0,2.0,4.0,5.0,,1.0,29.0,1.0,3.0,1.0,1.0,6.0,3.0,5.0,5.0,50.0,11.0,2.0,12.0,1.0,4.0,4.0,1.0,23.0,32.0,3.0,2.0,6.0,4.0,,2.0,1.0,10.0,10.0,6.0,,4.0,9.0,15.0,1.0,1.0,2.0,1.0,1.0,23.0,9.0,26.0,9.0,,0.0,0.0,0.0,,2.0,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Escondido FC,aqdtgzmy81j86jso5hars9tlg,Josa Velazquez,Defender,0,12.0,1.0,,,,,,,,2.0,,,,,1.0,,1.0,,3.0,1.0,,2.0,1.0,1.0,,,2.0,2.0,,,,,,,,10.0,1.0,1.0,,,1.0,,,,,,,2.0,,2.0,1.0,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
