liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Dribbles,Yellow Cards,Duels,Successful Passes Opposition Half,Total Clearances,Unsuccessful Short Passes,Goals Conceded Inside Box,GK Successful Distribution,Tackles Lost,Unsuccessful Crosses & Corners,Aerial Duels,Times Tackled,Blocked Shots,Total Shots,Throw Ins to Own Player,Forward Passes,Starts,Blocks,Shots On Target ( inc goals ),Rightside Passes,Foul Attempted Tackle,Appearances,Successful Crosses open play,Successful Launches,Total Tackles,Tackles Won,Backward Passes,Unsuccessful Long Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Index,Total Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Own Half,Clearances Off the Line,PutThrough/Blocked Distribution,Total Fouls Won,Ground Duels lost,Goals Conceded,Successful Passes Own Half,Duels lost,Shots Off Target (inc woodwork),Clean Sheets,Last Player Tackle,Ground Duels,Touches,Unsuccessful Launches,Interceptions,Successful Long Passes,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Goal Kicks,Ground Duels won,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Aerial Duels won,Games Played,Successful Crosses & Corners,Duels won,Total Fouls Conceded,Aerial Duels lost,Substitute On,Penalty Goals Conceded,Open Play Passes,Leftside Passes,Key Passes (Attempt Assists),Time Played,Successful Short Passes,Total Losses Of Possession,Successful Open Play Passes,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Winning Goal,Goal Assists,Through balls,Left Foot Goals,Goals from Inside Box,Successful Lay-offs,Second Goal Assists,Goals from Outside Box,Goals,Successful Corners into Box,Penalties Taken,Right Foot Goals,Assists (Intentional),Unsuccessful Corners into Box,Penalty Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Hit Woodwork,Substitute Off,Overruns,Corners Taken (incl short corners),Corners Won,Home Goals,Away Goals,Offsides,Saves made - caught,GK Unsuccessful Distribution,Saves Made from Inside Box,Catches,Saves Made,Saves Made from Outside Box,Punches,Handballs conceded,Penalties Conceded,Foul Won Penalty,Headed Goals,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Straight Red Cards,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Faced,Penalties Saved,Crosses not Claimed,Own Goal Scored,Other Goals,Penalties Off Target,Set Pieces Goals
USA_MLS,2024,Portland Timbers,dh3ddfghtgeb2iu2608y96i5m,Antony,Forward,11,38.0,,289.0,335.0,13.0,131.0,31.0,,15.0,29.0,25.0,92.0,12.0,26.0,15.0,112.0,21.0,1.0,13.0,172.0,18.0,34.0,8.0,3.0,53.0,38.0,196.0,16.0,29.0,492.0,13.0,639.0,147.0,31.0,,51.0,30.0,143.0,39.0,165.0,158.0,13.0,,,264.0,1121.0,12.0,20.0,16.0,96.0,20.0,,121.0,65.0,145.0,10.0,34.0,8.0,131.0,28.0,15.0,13.0,1.0,639.0,159.0,22.0,1950.0,476.0,331.0,492.0,111.0,8.0,2.0,1.0,4.0,,,6.0,17.0,1.0,,6.0,,,5.0,3.0,,,1.0,,,14.0,4.0,,17.0,2.0,4.0,5.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
USA_MLS,2024,Portland Timbers,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,Defender,2,4.0,2.0,114.0,224.0,77.0,53.0,30.0,23.0,13.0,,47.0,6.0,3.0,6.0,3.0,347.0,18.0,16.0,1.0,147.0,5.0,23.0,1.0,15.0,31.0,18.0,60.0,89.0,,755.0,15.0,897.0,142.0,48.0,1.0,12.0,5.0,28.0,37.0,532.0,49.0,5.0,2.0,1.0,67.0,1111.0,48.0,23.0,72.0,14.0,9.0,23.0,39.0,2.0,94.0,26.0,23.0,1.0,65.0,18.0,21.0,5.0,1.0,832.0,343.0,2.0,1631.0,683.0,156.0,697.0,76.0,7.0,2.0,0.0,2.0,2.0,,,,1.0,,,,,,1.0,,,,,,2.0,,,2.0,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
USA_MLS,2024,Portland Timbers,6qmzaju2rlnvj46dvycvalrkl,D. Asprilla,Forward,27,9.0,1.0,136.0,105.0,13.0,46.0,11.0,,9.0,10.0,49.0,23.0,5.0,4.0,15.0,44.0,7.0,,2.0,45.0,12.0,19.0,3.0,,11.0,2.0,81.0,3.0,10.0,166.0,20.0,215.0,49.0,10.0,,21.0,19.0,48.0,13.0,64.0,77.0,2.0,,,87.0,396.0,2.0,5.0,2.0,19.0,5.0,,39.0,12.0,49.0,20.0,19.0,3.0,59.0,17.0,29.0,12.0,1.0,209.0,45.0,6.0,678.0,164.0,114.0,161.0,40.0,2.0,3.0,0.0,1.0,,,1.0,3.0,,,1.0,,,1.0,1.0,,,4.0,,,5.0,2.0,,5.0,1.0,0.0,6.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,Portland Timbers,b3lwrjpn01y0z8py3o3sp3tre,D. Ayala,Midfielder,24,21.0,2.0,212.0,353.0,36.0,82.0,27.0,1.0,24.0,4.0,45.0,27.0,5.0,12.0,3.0,230.0,20.0,4.0,3.0,322.0,15.0,31.0,5.0,6.0,56.0,32.0,117.0,48.0,3.0,829.0,13.0,959.0,130.0,42.0,,37.0,16.0,74.0,31.0,481.0,92.0,9.0,1.0,,167.0,1275.0,16.0,37.0,107.0,12.0,23.0,1.0,93.0,7.0,92.0,27.0,31.0,5.0,120.0,18.0,18.0,11.0,2.0,939.0,290.0,16.0,1564.0,722.0,181.0,809.0,118.0,4.0,,0.0,1.0,3.0,,1.0,16.0,,,1.0,,,,1.0,1.0,,,,,17.0,,1.0,1.0,0.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
USA_MLS,2024,Portland Timbers,4jra9m67m4hmmq201rsy79ucp,C. Bravo,Defender,5,21.0,3.0,214.0,341.0,43.0,102.0,25.0,,24.0,38.0,25.0,30.0,8.0,2.0,108.0,346.0,20.0,9.0,,335.0,18.0,23.0,12.0,5.0,63.0,39.0,121.0,65.0,38.0,669.0,13.0,836.0,167.0,47.0,2.0,71.0,14.0,91.0,31.0,341.0,104.0,2.0,3.0,1.0,189.0,1347.0,29.0,27.0,43.0,12.0,35.0,,98.0,16.0,158.0,12.0,23.0,13.0,110.0,26.0,13.0,3.0,1.0,815.0,34.0,10.0,1646.0,626.0,291.0,649.0,105.0,6.0,32.0,0.0,1.0,,,,,1.0,,,1.0,,,,,,,,,12.0,3.0,1.0,7.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
USA_MLS,2024,Portland Timbers,b4etfnmz4dzoa4r9g0403catx,D. Chará,Midfielder,21,9.0,8.0,200.0,659.0,31.0,98.0,38.0,,23.0,3.0,17.0,12.0,1.0,,5.0,410.0,29.0,10.0,,414.0,33.0,33.0,5.0,5.0,63.0,40.0,136.0,29.0,3.0,1296.0,12.0,1423.0,127.0,46.0,,30.0,36.0,75.0,49.0,642.0,86.0,,3.0,,183.0,1712.0,17.0,36.0,82.0,4.0,16.0,,108.0,6.0,84.0,6.0,33.0,5.0,114.0,51.0,11.0,4.0,2.0,1391.0,463.0,14.0,2474.0,1214.0,163.0,1266.0,167.0,11.0,,0.0,,,,,9.0,1.0,,,,,,,,,,,,10.0,,,2.0,,,,,,,,,,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,
USA_MLS,2024,Portland Timbers,dv0qqd4mx117y4al165nsdic4,T. Clegg,Defender,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Portland Timbers,6nmcuw8asxh6k3l5khx5atmfp,M. Crépeau,Goalkeeper,16,2.0,2.0,17.0,87.0,19.0,2.0,30.0,198.0,,,11.0,,,,,373.0,20.0,,,123.0,1.0,20.0,,39.0,1.0,1.0,,159.0,,501.0,16.0,662.0,161.0,39.0,,1.0,2.0,2.0,38.0,414.0,5.0,,1.0,,6.0,872.0,92.0,1.0,142.0,,,133.0,4.0,,122.0,8.0,20.0,,12.0,1.0,3.0,,2.0,425.0,166.0,1.0,1758.0,359.0,163.0,341.0,153.0,8.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,34.0,37.0,25.0,52.0,14.0,5.0,,,,,1.0,,15.0,1.0,2.0,,1.0,3.0,,1.0,,,,
USA_MLS,2024,Portland Timbers,druwx3n136woly4objqgk7tp0,A. Enriquez,Midfielder,46,,,1.0,5.0,,,,,,,,1.0,,,,2.0,,,,3.0,,1.0,,,,,1.0,,,7.0,98.0,7.0,,,,1.0,,1.0,,3.0,1.0,,,,1.0,10.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,1.0,,7.0,1.0,1.0,5.0,7.0,1.0,7.0,,,,0.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Portland Timbers,63und8xnfpt7bzyxhamx7e9gq,Nathan Fogaça,Forward,99,,1.0,46.0,20.0,2.0,14.0,3.0,,,2.0,19.0,12.0,1.0,7.0,2.0,9.0,1.0,,4.0,10.0,4.0,16.0,,,,,14.0,1.0,2.0,23.0,16.0,38.0,15.0,5.0,,4.0,8.0,20.0,3.0,3.0,31.0,3.0,,,27.0,92.0,,2.0,,15.0,1.0,,7.0,3.0,12.0,8.0,16.0,,15.0,7.0,11.0,15.0,,36.0,5.0,,172.0,23.0,42.0,21.0,9.0,,,0.0,,,,1.0,2.0,,,1.0,,,,,,,,,1.0,1.0,2.0,,4.0,1.0,0.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
