liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Tackles Won,Unsuccessful Launches,Successful Long Passes,Recoveries,Aerial Duels lost,Successful Open Play Passes,Successful Passes Own Half,Total Passes,Total Clearances,Total Losses Of Possession,Unsuccessful Passes Own Half,Backward Passes,Duels lost,Goals Conceded Inside Box,Aerial Duels won,Duels won,Key Passes (Attempt Assists),Throw Ins to Own Player,Successful Launches,Touches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Goals Conceded,Substitute Off,Successful Passes Opposition Half,Throw Ins to Opposition Player,Unsuccessful Short Passes,Goals Conceded Outside Box,Forward Passes,Unsuccessful Crosses open play,Leftside Passes,Foul Attempted Tackle,Index,Starts,Total Fouls Conceded,Ground Duels won,Unsuccessful Passes Opposition Half,Aerial Duels,Appearances,Unsuccessful Long Passes,Open Play Passes,Interceptions,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels lost,Successful Short Passes,Rightside Passes,Time Played,Tackles Lost,Total Tackles,Ground Duels,Winning Goal,Times Tackled,Blocks,Substitute On,Unsuccessful lay-offs,Shots Off Target (inc woodwork),Clean Sheets,PutThrough/Blocked Distribution,Blocked Shots,Overruns,Successful Dribbles,Through balls,Total Touches In Opposition Box,Penalty Goals Conceded,PutThrough/Blocked Distribution Won,Handballs conceded,Unsuccessful Dribbles,Corners Taken (incl short corners),Successful Crosses & Corners,Yellow Cards,Total Shots,Corners Won,Total Fouls Won,Successful Lay-offs,Shots On Target ( inc goals ),Successful Crosses open play,Offsides,Unsuccessful Corners into Box,Penalties Conceded,Goals,Goals from Outside Box,Left Foot Goals,Home Goals,Away Goals,Penalties Taken,Goals from Inside Box,Headed Goals,Attempts from Set Pieces,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Right Foot Goals,Successful Corners into Box,Set Pieces Goals,Second Goal Assists,Hit Woodwork,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Foul Won Penalty,Saves from Penalty,GK Unsuccessful Distribution,Punches,Saves Made from Inside Box,Penalties Saved,Saves Made from Outside Box,Penalties Faced,Saves made - parried,Own Goal Scored,Goal Kicks,Saves Made,Saves made - caught,GK Successful Distribution,Last Player Tackle,Goalkeeper Smother,Catches,Penalties Off Target,Crosses not Claimed,Drops,Other Goals
Mexico_Liga_MX,2019-2020,Club Tigres UANL,4zjhf8g09in1aj4k6c7x485at,A. Gignac,Forward,10,20.0,2.0,,29.0,29.0,39.0,280.0,124.0,396.0,17.0,150.0,15.0,131.0,94.0,16.0,35.0,67.0,23.0,3.0,,615.0,83.0,161.0,17.0,2.0,190.0,,78.0,1.0,58.0,4.0,73.0,9.0,10.0,20.0,21.0,32.0,72.0,74.0,20.0,5.0,363.0,2.0,4.0,313.0,55.0,284.0,134.0,1793.0,,2.0,87.0,4.0,30.0,2.0,,5.0,20.0,6.0,5.0,16.0,3.0,13.0,1.0,84.0,3.0,3.0,1.0,14.0,,1.0,4.0,50.0,14.0,17.0,15.0,30.0,1.0,18.0,,,12.0,1.0,,7.0,5.0,3.0,11.0,4.0,4.0,,,1.0,4.0,8.0,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tigres UANL,7uuli7jqi66bkkotgkypsignp,N. Guzmán,Goalkeeper,1,19.0,,77.0,144.0,177.0,1.0,312.0,394.0,641.0,15.0,173.0,56.0,1.0,4.0,18.0,7.0,13.0,1.0,1.0,43.0,818.0,171.0,17.0,18.0,,76.0,,11.0,,401.0,,126.0,,10.0,19.0,1.0,6.0,115.0,8.0,19.0,160.0,411.0,1.0,,470.0,3.0,326.0,113.0,1709.0,,,9.0,0.0,,,,,,6.0,1.0,,,3.0,,,4.0,,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,30.0,7.0,24.0,,22.0,4.0,18.0,,146.0,46.0,2.0,207.0,,2.0,9.0,,1.0,,
Mexico_Liga_MX,2019-2020,Club Tigres UANL,5qih0mpbm50gx2fu5kum3nxlh,J. Intriago,Midfielder,0,13.0,15.0,7.0,45.0,77.0,12.0,426.0,218.0,536.0,9.0,143.0,15.0,80.0,67.0,15.0,9.0,61.0,11.0,4.0,2.0,743.0,73.0,128.0,16.0,1.0,256.0,,50.0,1.0,136.0,8.0,154.0,16.0,10.0,13.0,23.0,52.0,94.0,21.0,13.0,23.0,492.0,17.0,36.0,463.0,55.0,418.0,166.0,1165.0,6.0,21.0,107.0,0.0,18.0,4.0,,,6.0,5.0,16.0,5.0,2.0,5.0,,6.0,2.0,10.0,1.0,5.0,27.0,11.0,2.0,8.0,7.0,26.0,1.0,2.0,,,15.0,,1.0,1.0,,1.0,0.0,,,,6.0,,,,1.0,1.0,7.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tigres UANL,a1hc0kfyu3y7irx8gx6iospnt,A. Loba,Forward,0,19.0,5.0,1.0,1.0,38.0,35.0,167.0,69.0,240.0,9.0,161.0,4.0,93.0,126.0,13.0,18.0,73.0,20.0,4.0,,498.0,48.0,199.0,16.0,7.0,123.0,,46.0,3.0,34.0,4.0,48.0,22.0,10.0,16.0,37.0,55.0,48.0,53.0,19.0,2.0,215.0,1.0,4.0,192.0,91.0,191.0,65.0,1345.0,6.0,11.0,146.0,0.0,55.0,1.0,3.0,,11.0,3.0,20.0,9.0,3.0,18.0,1.0,71.0,,6.0,3.0,24.0,,,1.0,26.0,12.0,26.0,17.0,15.0,,9.0,,,6.0,1.0,2.0,4.0,2.0,,5.0,,,,,1.0,3.0,4.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tigres UANL,ceku0uv5l8jlvm4fzwo7td4ru,A. Mota,Defender,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tigres UANL,c10ersq5u0flz3hky5lo74pgp,M. Ortega,Goalkeeper,30,1.0,,4.0,6.0,4.0,,6.0,9.0,28.0,1.0,14.0,2.0,,,,,,,,2.0,32.0,14.0,,1.0,,5.0,,1.0,1.0,20.0,,3.0,,10.0,1.0,,,12.0,,1.0,13.0,11.0,,,14.0,,8.0,5.0,90.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,1.0,,1.0,,14.0,1.0,,6.0,,1.0,,,,,
Mexico_Liga_MX,2019-2020,Club Tigres UANL,casil63kq0cfbxw6sr0q9unrp,G. Pizarro,Midfielder,19,20.0,24.0,7.0,60.0,111.0,27.0,1071.0,632.0,1211.0,23.0,144.0,45.0,137.0,107.0,18.0,40.0,122.0,5.0,4.0,3.0,1469.0,96.0,229.0,19.0,,483.0,,84.0,1.0,275.0,3.0,392.0,16.0,10.0,20.0,24.0,82.0,54.0,67.0,20.0,12.0,1166.0,22.0,3.0,1115.0,80.0,1055.0,407.0,1800.0,13.0,37.0,162.0,0.0,27.0,10.0,,,2.0,6.0,29.0,3.0,3.0,19.0,,15.0,4.0,16.0,,11.0,,,4.0,4.0,3.0,27.0,6.0,2.0,,,,,1.0,,,0.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tigres UANL,7dz2c9rqxasc733fedsrp3l2i,J. Purata,Defender,4,2.0,,,4.0,5.0,2.0,109.0,92.0,117.0,4.0,7.0,2.0,5.0,4.0,1.0,1.0,5.0,,,2.0,132.0,6.0,9.0,1.0,1.0,19.0,,4.0,,27.0,,31.0,2.0,10.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,115.0,2.0,,111.0,2.0,107.0,54.0,135.0,1.0,1.0,6.0,0.0,,1.0,,,,,,,,,,3.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tigres UANL,rrvj4qsdi3g9aowe1rohmbit,L. Quiñones,Forward,23,16.0,16.0,2.0,9.0,52.0,13.0,368.0,104.0,461.0,3.0,205.0,11.0,119.0,103.0,9.0,6.0,90.0,25.0,2.0,,751.0,83.0,193.0,9.0,6.0,291.0,,76.0,,110.0,23.0,138.0,18.0,10.0,12.0,30.0,84.0,109.0,19.0,16.0,7.0,451.0,8.0,37.0,378.0,90.0,369.0,94.0,1054.0,15.0,31.0,174.0,0.0,45.0,,4.0,,7.0,2.0,21.0,4.0,8.0,31.0,,37.0,2.0,11.0,2.0,19.0,22.0,17.0,6.0,12.0,6.0,23.0,8.0,5.0,11.0,5.0,12.0,,1.0,,1.0,1.0,0.0,,1.0,,,,1.0,4.0,5.0,,6.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tigres UANL,51dqp43vt4ctlibmgj5pgm4lx,D. Reyes,Defender,13,4.0,3.0,3.0,9.0,13.0,6.0,123.0,95.0,145.0,16.0,21.0,11.0,9.0,10.0,6.0,4.0,15.0,,,1.0,200.0,20.0,25.0,7.0,,30.0,,15.0,1.0,55.0,,41.0,2.0,10.0,4.0,2.0,11.0,9.0,10.0,4.0,5.0,143.0,12.0,,125.0,4.0,116.0,40.0,360.0,3.0,6.0,15.0,0.0,,5.0,,,,,2.0,,,2.0,,,3.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tigres UANL,1tvahhuutqgqeqgox3sm2wd79,L. Rodríguez,Midfielder,28,18.0,29.0,17.0,44.0,90.0,4.0,686.0,319.0,816.0,11.0,255.0,35.0,133.0,93.0,16.0,9.0,100.0,18.0,110.0,6.0,1255.0,111.0,193.0,17.0,2.0,396.0,27.0,75.0,1.0,282.0,34.0,345.0,17.0,10.0,16.0,35.0,91.0,110.0,13.0,18.0,36.0,797.0,13.0,34.0,705.0,89.0,661.0,56.0,1455.0,11.0,40.0,180.0,0.0,45.0,2.0,2.0,,6.0,4.0,31.0,3.0,10.0,35.0,3.0,12.0,4.0,11.0,1.0,24.0,,10.0,2.0,8.0,9.0,16.0,1.0,2.0,9.0,,,,1.0,1.0,1.0,1.0,0.0,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tigres UANL,6l97gjz7cqyesvghutj2k3nbp,C. Salcedo,Defender,3,16.0,18.0,16.0,104.0,75.0,29.0,740.0,483.0,847.0,32.0,100.0,35.0,50.0,65.0,13.0,25.0,53.0,3.0,11.0,6.0,1001.0,88.0,118.0,13.0,,277.0,,42.0,,279.0,,224.0,11.0,10.0,14.0,25.0,28.0,53.0,54.0,16.0,46.0,827.0,20.0,,759.0,36.0,655.0,294.0,1256.0,5.0,23.0,64.0,1.0,5.0,1.0,2.0,,7.0,5.0,9.0,1.0,,,,10.0,2.0,6.0,3.0,2.0,,1.0,2.0,9.0,1.0,7.0,,2.0,1.0,1.0,,2.0,1.0,,,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tigres UANL,9ai3yhgxjkcp5kf8588i252ad,J. Sierra,Midfielder,8,16.0,25.0,16.0,34.0,110.0,23.0,566.0,296.0,685.0,10.0,149.0,35.0,74.0,76.0,15.0,11.0,88.0,8.0,11.0,2.0,910.0,105.0,164.0,20.0,2.0,286.0,,78.0,5.0,240.0,5.0,163.0,12.0,10.0,16.0,18.0,77.0,76.0,34.0,16.0,27.0,670.0,19.0,6.0,580.0,53.0,546.0,208.0,1375.0,10.0,35.0,130.0,0.0,17.0,4.0,,,9.0,4.0,17.0,3.0,3.0,12.0,,9.0,,9.0,1.0,8.0,3.0,2.0,2.0,17.0,3.0,30.0,4.0,8.0,2.0,1.0,1.0,,3.0,,,2.0,1.0,4.0,3.0,,,,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tigres UANL,eif2ze2ewa7i712lj87x29mnd,E. Tercero,Defender,0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,10.0,,,,,,1.0,,,1.0,,,,,,1.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tigres UANL,6t4m47wbrylj0zp336aogocet,J. Torres Nilo,Defender,6,15.0,10.0,17.0,24.0,36.0,6.0,317.0,203.0,389.0,33.0,95.0,29.0,85.0,30.0,11.0,7.0,30.0,4.0,33.0,5.0,551.0,65.0,60.0,12.0,2.0,122.0,19.0,32.0,1.0,138.0,4.0,50.0,11.0,10.0,9.0,13.0,23.0,40.0,13.0,15.0,33.0,381.0,17.0,4.0,324.0,24.0,300.0,116.0,907.0,5.0,15.0,47.0,0.0,2.0,6.0,6.0,,,2.0,10.0,1.0,,,,,3.0,3.0,,1.0,,1.0,,,,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Mexico_Liga_MX,2019-2020,Club Tigres UANL,5gy8utku4n0on9gn9vqgij52i,R. Torres,Midfielder,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tigres UANL,5e0oab3nztsl617zjkxi0d2ad,E. Valencia,Forward,13,18.0,11.0,,3.0,47.0,43.0,203.0,60.0,279.0,8.0,212.0,6.0,85.0,131.0,16.0,43.0,113.0,8.0,4.0,1.0,579.0,72.0,244.0,17.0,5.0,151.0,,68.0,1.0,60.0,28.0,81.0,17.0,10.0,13.0,26.0,70.0,94.0,86.0,18.0,4.0,275.0,3.0,28.0,207.0,88.0,204.0,53.0,1133.0,8.0,19.0,158.0,0.0,56.0,,5.0,,17.0,3.0,22.0,2.0,5.0,22.0,1.0,59.0,4.0,11.0,1.0,25.0,1.0,4.0,,24.0,19.0,33.0,6.0,7.0,3.0,1.0,,,,,,,,1.0,,,2.0,,,,1.0,,1.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tigres UANL,8vzp8ywd7n1bhtmncdca1gno5,E. Vargas,Forward,9,12.0,1.0,,10.0,25.0,10.0,161.0,46.0,198.0,,72.0,3.0,42.0,35.0,5.0,15.0,28.0,9.0,,,291.0,27.0,63.0,5.0,7.0,126.0,,25.0,,38.0,2.0,47.0,7.0,10.0,8.0,8.0,13.0,40.0,25.0,12.0,2.0,188.0,,16.0,171.0,25.0,161.0,71.0,547.0,,1.0,38.0,0.0,16.0,,4.0,,10.0,1.0,7.0,4.0,,5.0,,19.0,1.0,4.0,,3.0,12.0,1.0,2.0,17.0,3.0,9.0,7.0,7.0,1.0,1.0,7.0,,3.0,1.0,,1.0,2.0,1.0,2.0,1.0,4.0,,,1.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tigres UANL,csf1n43br95jx090f9yto0wkp,F. Venegas,Defender,8,3.0,1.0,1.0,,2.0,2.0,40.0,18.0,49.0,2.0,13.0,1.0,8.0,3.0,1.0,1.0,2.0,1.0,8.0,,67.0,9.0,5.0,1.0,1.0,22.0,,3.0,,20.0,3.0,3.0,,10.0,1.0,,1.0,11.0,3.0,3.0,6.0,49.0,,3.0,40.0,1.0,40.0,18.0,81.0,,1.0,2.0,0.0,,,2.0,,,,1.0,,,,,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tigres UANL,g2b0g1dxjxj9wk3rf5ivrtg5,M. Viniegra,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tigres UANL,d8htrjr6ponlb7rlw9fywp045,L. Zelarayán,Midfielder,8,15.0,8.0,1.0,15.0,50.0,9.0,272.0,109.0,322.0,2.0,127.0,8.0,90.0,40.0,5.0,5.0,57.0,14.0,4.0,2.0,531.0,41.0,97.0,5.0,8.0,188.0,,35.0,,57.0,11.0,77.0,7.0,10.0,8.0,10.0,52.0,73.0,14.0,15.0,6.0,312.0,5.0,40.0,281.0,31.0,266.0,98.0,721.0,2.0,10.0,83.0,2.0,17.0,,7.0,1.0,10.0,,16.0,7.0,2.0,25.0,,21.0,,9.0,,7.0,32.0,16.0,,17.0,8.0,17.0,5.0,7.0,4.0,,20.0,,4.0,1.0,,2.0,2.0,,3.0,,5.0,,,1.0,1.0,4.0,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2019-2020,Club Tigres UANL,d9y2nzwk6kkcejglaa4kxeuvp,Rafael Carioca,Midfielder,5,20.0,16.0,8.0,94.0,145.0,4.0,1058.0,532.0,1221.0,11.0,185.0,29.0,221.0,59.0,17.0,6.0,72.0,17.0,4.0,1.0,1445.0,120.0,131.0,18.0,2.0,575.0,,82.0,1.0,260.0,7.0,369.0,5.0,10.0,20.0,16.0,66.0,105.0,10.0,20.0,38.0,1175.0,16.0,14.0,1101.0,55.0,1007.0,371.0,1749.0,6.0,22.0,121.0,0.0,27.0,2.0,,,4.0,6.0,21.0,3.0,,16.0,1.0,8.0,4.0,10.0,,9.0,11.0,6.0,2.0,7.0,5.0,28.0,7.0,3.0,2.0,1.0,5.0,,1.0,,,1.0,0.0,,1.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
