liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Blocks,Right Foot Goals,Total Red Cards,Straight Red Cards,GK Successful Distribution,Headed Goals,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Set Pieces Goals,Other Goals,Own Goal Scored,Foul Won Penalty,Penalty Goals Conceded,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Last Man Tackle,Penalties Saved,Saves from Penalty,Crosses not Claimed,Home Goals,Away Goals,Winning Goal,Times Tackled
USA_MLS,2017,DC United,emwrx80ilu9sjb5ailgvny5sl,S. Franklin,Defender,5,17.0,1.0,1415.0,94.0,4.0,4.0,,559.0,3.0,59.0,3.0,216.0,22.0,5.0,50.0,7.0,4.0,1.0,27.0,242.0,234.0,26.0,92.0,589.0,,22.0,9.0,405.0,26.0,7.0,142.0,,66.0,5.0,120.0,1.0,41.0,90.0,15.0,19.0,39.0,947.0,,19.0,9.0,83.0,,307.0,14.0,31.0,64.0,3.0,,42.0,2.0,7.0,22.0,5.0,132.0,62.0,27.0,,17.0,19.0,,,,1.0,41.0,157.0,,,433.0,447.0,49.0,3.0,,2.0,,,18.0,68.0,8.0,22.0,42.0,11.0,5.0,,,,2.0,,5.0,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,
USA_MLS,2017,DC United,9q3w4j10qfsq94svbmyxa879x,B. Hamid,Goalkeeper,28,,,2160.0,,,,,221.0,,,,106.0,100.0,,293.0,,,3.0,,306.0,183.0,1.0,6.0,588.0,,1.0,,142.0,32.0,,299.0,,46.0,,264.0,,,250.0,24.0,,35.0,830.0,,24.0,,3.0,,484.0,,65.0,7.0,,,147.0,,1.0,5.0,,8.0,16.0,35.0,,,24.0,,,,,1.0,58.0,,,149.0,289.0,5.0,6.0,,,,,1.0,1.0,,1.0,2.0,50.0,,,,,184.0,,131.0,1.0,,98.0,9.0,3.0,5.0,14.0,40.0,39.0,58.0,4.0,7.0,,,,,3.0,,,,1.0,,,,,,,
USA_MLS,2017,DC United,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,Midfielder,23,8.0,1.0,1948.0,2.0,3.0,45.0,2.0,959.0,9.0,165.0,4.0,435.0,12.0,2.0,46.0,20.0,10.0,6.0,25.0,257.0,395.0,34.0,127.0,999.0,4.0,25.0,20.0,744.0,41.0,17.0,173.0,2.0,250.0,18.0,145.0,8.0,,117.0,22.0,32.0,38.0,1282.0,4.0,25.0,7.0,155.0,1.0,295.0,32.0,45.0,97.0,7.0,,82.0,2.0,26.0,17.0,10.0,197.0,22.0,47.0,,10.0,25.0,1.0,,2.0,,75.0,289.0,1.0,,795.0,826.0,42.0,2.0,,1.0,,,23.0,100.0,11.0,23.0,80.0,2.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,4.0,,,,,,,,,,,
USA_MLS,2017,DC United,84glcl7l5zbb8dkjauon561h,J. Jeffrey,Midfielder,25,1.0,,1617.0,4.0,4.0,12.0,1.0,677.0,6.0,80.0,,249.0,23.0,4.0,55.0,15.0,5.0,3.0,16.0,197.0,290.0,65.0,93.0,687.0,5.0,47.0,3.0,481.0,24.0,11.0,148.0,,190.0,6.0,112.0,2.0,1.0,116.0,19.0,25.0,37.0,940.0,,23.0,33.0,164.0,1.0,234.0,5.0,28.0,85.0,6.0,1.0,58.0,,9.0,8.0,5.0,188.0,22.0,27.0,,1.0,23.0,,1.0,,,87.0,183.0,,,529.0,539.0,24.0,3.0,,,,1.0,43.0,103.0,22.0,43.0,77.0,4.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
USA_MLS,2017,DC United,3xp5g6ooahnnxyqpldskaytp1,A. Kamara,Forward,45,,,14.0,,1.0,,,5.0,1.0,3.0,,2.0,,,,,1.0,1.0,,3.0,1.0,,3.0,6.0,,,,3.0,,1.0,3.0,,1.0,,3.0,,,,,1.0,,7.0,,1.0,,,,2.0,4.0,22.0,1.0,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,DC United,dclvq3jjhpa50eps83wrz168l,T. Kemp,Defender,2,45.0,,1980.0,179.0,,,,822.0,12.0,112.0,14.0,339.0,62.0,2.0,123.0,8.0,6.0,5.0,24.0,437.0,274.0,46.0,130.0,852.0,,12.0,24.0,526.0,36.0,8.0,253.0,2.0,306.0,20.0,228.0,3.0,75.0,108.0,22.0,29.0,75.0,1515.0,5.0,22.0,7.0,139.0,,409.0,12.0,49.0,116.0,2.0,1.0,73.0,11.0,17.0,31.0,21.0,194.0,91.0,41.0,,50.0,22.0,3.0,1.0,,,54.0,25.0,,,584.0,599.0,55.0,3.0,,,,1.0,30.0,78.0,16.0,40.0,85.0,12.0,11.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
USA_MLS,2017,DC United,1k73nm8njbq3xjf2iwuqanp49,E. Klenofsky,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,DC United,gu8xvo82113jwuz3pquzf5jp,C. Korb,Defender,22,19.0,,1160.0,80.0,3.0,1.0,,436.0,1.0,65.0,6.0,171.0,18.0,,42.0,7.0,,4.0,5.0,191.0,168.0,6.0,70.0,445.0,4.0,5.0,5.0,303.0,19.0,,112.0,,82.0,3.0,95.0,2.0,37.0,41.0,13.0,15.0,37.0,704.0,1.0,16.0,2.0,38.0,,214.0,6.0,60.0,21.0,,,30.0,6.0,10.0,,5.0,43.0,34.0,23.0,,20.0,16.0,1.0,,,,17.0,84.0,,,327.0,333.0,5.0,4.0,,,,,6.0,22.0,,15.0,21.0,10.0,6.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,
USA_MLS,2017,DC United,a54meptpw868057cp9tjqr4d1,S. Le Toux,Forward,11,2.0,,732.0,14.0,8.0,16.0,2.0,205.0,5.0,60.0,2.0,101.0,2.0,1.0,7.0,2.0,3.0,3.0,17.0,116.0,48.0,11.0,59.0,213.0,5.0,6.0,,144.0,15.0,7.0,66.0,1.0,39.0,8.0,69.0,2.0,1.0,25.0,8.0,10.0,10.0,325.0,12.0,16.0,4.0,39.0,,55.0,20.0,56.0,21.0,4.0,,3.0,1.0,6.0,5.0,3.0,61.0,4.0,18.0,,13.0,16.0,10.0,1.0,,,23.0,59.0,2.0,,139.0,147.0,22.0,1.0,6.0,,,,7.0,40.0,4.0,3.0,16.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2017,DC United,f3exestd6ob5mzbusl5omjjs9,B. Miranda,Forward,32,1.0,,53.0,1.0,5.0,,,17.0,,7.0,,10.0,,,,2.0,1.0,,2.0,12.0,4.0,4.0,4.0,18.0,,1.0,,13.0,2.0,1.0,4.0,,4.0,,4.0,,,6.0,,2.0,1.0,39.0,,5.0,,9.0,,4.0,1.0,20.0,5.0,,,1.0,,1.0,,1.0,11.0,1.0,2.0,,1.0,5.0,,,,,4.0,3.0,,,13.0,14.0,2.0,,1.0,,,,3.0,6.0,1.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2017,DC United,80r2a3jnvy8ekbl3ojskctjo5,P. Mullins,Midfielder,16,9.0,16.0,1075.0,2.0,8.0,24.0,5.0,232.0,7.0,63.0,2.0,110.0,2.0,1.0,7.0,7.0,20.0,3.0,44.0,162.0,47.0,6.0,87.0,249.0,11.0,28.0,4.0,150.0,16.0,34.0,94.0,,53.0,6.0,93.0,4.0,1.0,21.0,12.0,21.0,10.0,430.0,,20.0,16.0,94.0,1.0,68.0,61.0,45.0,64.0,14.0,2.0,5.0,2.0,23.0,35.0,9.0,173.0,11.0,19.0,3.0,9.0,20.0,,,,,65.0,65.0,4.0,,140.0,155.0,79.0,1.0,3.0,,,,6.0,109.0,,2.0,29.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,
USA_MLS,2017,DC United,70velpmyqr0x9onav4kgfjlxx,L. Neagle,Midfielder,13,19.0,12.0,1228.0,11.0,24.0,11.0,3.0,385.0,12.0,96.0,4.0,193.0,6.0,5.0,13.0,11.0,13.0,5.0,56.0,224.0,91.0,17.0,110.0,403.0,,22.0,13.0,272.0,16.0,28.0,123.0,2.0,102.0,11.0,129.0,4.0,1.0,60.0,9.0,21.0,18.0,669.0,7.0,33.0,13.0,121.0,,110.0,53.0,89.0,85.0,15.0,1.0,8.0,2.0,19.0,36.0,11.0,213.0,24.0,21.0,,24.0,33.0,4.0,1.0,2.0,,72.0,95.0,3.0,2.0,265.0,280.0,92.0,1.0,1.0,,1.0,2.0,10.0,128.0,7.0,14.0,49.0,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,DC United,8b6pg55ljgdhobf7bu9aun9at,P. Nyarko,Midfielder,12,14.0,8.0,1028.0,10.0,2.0,13.0,1.0,291.0,10.0,50.0,4.0,153.0,8.0,,22.0,12.0,6.0,2.0,26.0,182.0,59.0,32.0,66.0,296.0,5.0,10.0,15.0,198.0,21.0,13.0,88.0,,116.0,15.0,87.0,5.0,2.0,82.0,12.0,23.0,15.0,549.0,,14.0,5.0,130.0,,99.0,44.0,49.0,89.0,7.0,,10.0,4.0,29.0,15.0,19.0,171.0,10.0,23.0,,14.0,14.0,,1.0,1.0,2.0,56.0,31.0,1.0,,204.0,208.0,41.0,1.0,1.0,2.0,,,21.0,82.0,11.0,14.0,74.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
USA_MLS,2017,DC United,22ho8ntvk2y658oyycypgpyw9,C. Odoi-Atsem,Defender,3,10.0,,482.0,41.0,4.0,,,135.0,4.0,26.0,,53.0,8.0,,15.0,6.0,,1.0,3.0,73.0,46.0,11.0,21.0,135.0,1.0,1.0,2.0,96.0,10.0,,36.0,,12.0,1.0,37.0,,12.0,15.0,5.0,11.0,9.0,275.0,,9.0,,29.0,,61.0,8.0,100.0,23.0,,,3.0,,3.0,7.0,6.0,39.0,23.0,11.0,,10.0,9.0,,,,,13.0,36.0,,,99.0,99.0,10.0,,,,,,8.0,16.0,3.0,7.0,16.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2017,DC United,44xe59w51j9i2j144979ynyl1,K. Opare,Defender,6,,3.0,2214.0,1.0,1.0,,2.0,623.0,,41.0,,103.0,21.0,2.0,36.0,10.0,21.0,4.0,40.0,144.0,410.0,32.0,88.0,637.0,1.0,12.0,1.0,486.0,34.0,29.0,124.0,,169.0,6.0,75.0,3.0,,68.0,25.0,17.0,49.0,921.0,,26.0,2.0,61.0,,259.0,62.0,100.0,114.0,8.0,,27.0,,12.0,70.0,,171.0,108.0,38.0,,,26.0,,,1.0,1.0,17.0,168.0,2.0,,502.0,513.0,110.0,6.0,,1.0,,,21.0,57.0,11.0,34.0,44.0,6.0,23.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,
USA_MLS,2017,DC United,bza6nr4h32q2sbdk1e3hkf2z9,G. Ortiz,Forward,9,9.0,8.0,669.0,3.0,9.0,1.0,1.0,108.0,6.0,38.0,3.0,63.0,,1.0,,6.0,8.0,,25.0,96.0,24.0,4.0,37.0,121.0,7.0,9.0,5.0,80.0,8.0,16.0,37.0,,29.0,6.0,43.0,5.0,,7.0,7.0,13.0,3.0,239.0,,16.0,6.0,50.0,,23.0,31.0,72.0,25.0,8.0,,4.0,3.0,8.0,8.0,8.0,83.0,3.0,8.0,,9.0,16.0,,1.0,1.0,,33.0,31.0,1.0,,71.0,84.0,33.0,,4.0,,,,3.0,58.0,1.0,1.0,17.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,
USA_MLS,2017,DC United,49pl202vb1r6qu8kh2n9snahh,J. Robinson,Defender,20,,,543.0,1.0,1.0,,,181.0,,16.0,,30.0,9.0,,23.0,3.0,3.0,2.0,7.0,41.0,119.0,5.0,15.0,187.0,,5.0,4.0,130.0,6.0,3.0,38.0,,31.0,,27.0,2.0,,15.0,6.0,5.0,11.0,249.0,,7.0,1.0,16.0,,95.0,8.0,37.0,21.0,,,19.0,,2.0,10.0,,33.0,22.0,8.0,,,7.0,,1.0,,,5.0,45.0,,,145.0,149.0,17.0,3.0,,,,,4.0,12.0,1.0,7.0,11.0,4.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2017,DC United,ax10yyy47hzqbx66g5dnsn5qt,L. Sam,Midfielder,8,49.0,6.0,2025.0,19.0,7.0,10.0,2.0,726.0,20.0,164.0,51.0,467.0,9.0,5.0,33.0,18.0,7.0,4.0,10.0,380.0,170.0,24.0,137.0,756.0,14.0,17.0,18.0,564.0,37.0,18.0,170.0,29.0,119.0,48.0,242.0,7.0,1.0,116.0,23.0,47.0,30.0,1207.0,78.0,30.0,9.0,159.0,,255.0,58.0,41.0,74.0,11.0,,22.0,17.0,25.0,8.0,29.0,177.0,10.0,41.0,1.0,102.0,30.0,44.0,,,4.0,93.0,218.0,2.0,,565.0,586.0,18.0,2.0,2.0,4.0,,3.0,17.0,103.0,7.0,15.0,66.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,
USA_MLS,2017,DC United,,,Midfielder,7,9.0,1.0,1841.0,8.0,6.0,4.0,,954.0,4.0,81.0,8.0,447.0,18.0,8.0,71.0,33.0,5.0,3.0,9.0,310.0,364.0,59.0,134.0,1008.0,2.0,38.0,11.0,694.0,33.0,8.0,205.0,1.0,247.0,18.0,169.0,1.0,1.0,194.0,19.0,52.0,46.0,1410.0,3.0,25.0,31.0,257.0,,390.0,9.0,37.0,126.0,3.0,,109.0,6.0,47.0,9.0,7.0,275.0,31.0,36.0,,10.0,25.0,1.0,2.0,,,140.0,290.0,,1.0,759.0,803.0,18.0,4.0,1.0,,,,43.0,149.0,16.0,54.0,117.0,8.0,7.0,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,
USA_MLS,2017,DC United,36haurik255ui3s3i8eetw1jp,Z. Stieber,Forward,18,14.0,2.0,526.0,7.0,2.0,11.0,1.0,239.0,10.0,44.0,17.0,149.0,5.0,1.0,14.0,9.0,5.0,2.0,3.0,100.0,76.0,7.0,33.0,255.0,4.0,5.0,4.0,194.0,10.0,12.0,47.0,13.0,78.0,16.0,69.0,1.0,,40.0,6.0,18.0,9.0,381.0,29.0,8.0,1.0,34.0,1.0,85.0,13.0,53.0,14.0,7.0,3.0,14.0,3.0,2.0,1.0,3.0,38.0,3.0,12.0,1.0,31.0,8.0,12.0,,,,21.0,48.0,,,198.0,208.0,4.0,,2.0,,,1.0,5.0,24.0,2.0,8.0,13.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,1.0,,,,,,,,,,
USA_MLS,2017,DC United,apavbqkzwn6ik22hi8d8mo1qt,M. Tissot,Defender,31,1.0,,90.0,5.0,,,,40.0,,3.0,1.0,13.0,5.0,,7.0,1.0,,,,20.0,16.0,,6.0,41.0,,1.0,,26.0,2.0,,13.0,,12.0,,13.0,,4.0,6.0,1.0,1.0,2.0,61.0,,1.0,1.0,2.0,,26.0,,22.0,1.0,,,2.0,1.0,,1.0,,3.0,5.0,2.0,,2.0,1.0,,,,,2.0,,,,27.0,28.0,1.0,,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
