liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Goals Conceded Inside Box,Starts,Appearances,Index,Goals Conceded,Games Played,Substitute Off,Yellow Cards,Substitute On,Goals,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Open Play Passes,Successful Passes Opposition Half,Aerial Duels lost,Total Passes,Touches,Total Touches In Opposition Box,Successful Long Passes,Duels,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Saves Made,GK Successful Distribution,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Unsuccessful Passes Own Half,Catches,Forward Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Throw Ins to Own Player,Backward Passes,Interceptions,Penalties Conceded,Successful Launches,Corners Won,Total Tackles,Total Fouls Conceded,Foul Attempted Tackle,Ground Duels,Duels won,Total Fouls Won,Aerial Duels won,Ground Duels lost,Tackles Won,Ground Duels won,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Tackles Lost,PutThrough/Blocked Distribution,Blocks,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Total Shots,Handballs conceded,Successful Crosses & Corners,Successful Corners into Box,Blocked Shots,Corners Taken (incl short corners),Shots On Target ( inc goals ),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Crosses open play,Successful Dribbles,Throw Ins to Opposition Player,Successful Lay-offs,Right Foot Goals,Unsuccessful Dribbles,Goals from Inside Box,Penalties Taken,Penalty Goals,Hit Woodwork,Foul Won Penalty,Offsides,Through balls,Goals Conceded Outside Box,Assists (Intentional),Goal Assists,Unsuccessful lay-offs,Punches,Drops,Headed Goals,Left Foot Goals,Clean Sheets,Goals from Outside Box,Penalties Off Target,Goalkeeper Smother,Clearances Off the Line,Set Pieces Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks,Second Goal Assists,Own Goal Scored,Other Goals,Last Man Tackle
USA_US_Open_Cup,2017,FC Wichita,6tej457hsujpyxia78fbbdqzt,L. Anelli,Forward,0.0,59.0,2.0,,1.0,10.0,3.0,1.0,,1.0,1.0,,,,,8.0,4.0,,9.0,13.0,,1.0,6.0,1.0,6.0,7.0,1.0,5.0,,,,,4.0,3.0,2.0,6.0,2.0,1.0,,2.0,,,,5.0,,,,,,,,1.0,2.0,1.0,,1.0,,,2.0,2.0,5.0,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,FC Wichita,e79hjt6hsl137fo05ytpqz4rt,F. Barry,Defender,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,FC Wichita,d4jzvqcb9m093i1g7teg60rft,Leonardo Catarina,Defender,0.0,120.0,3.0,1.0,1.0,10.0,4.0,1.0,,,,,,,,26.0,7.0,,26.0,56.0,,3.0,11.0,13.0,13.0,13.0,,2.0,,,2.0,3.0,22.0,6.0,10.0,10.0,13.0,1.0,,12.0,7.0,2.0,,9.0,,,1.0,,,,,9.0,3.0,1.0,,,1.0,5.0,,,11.0,9.0,2.0,,2.0,3.0,9.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,2.0,6.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,FC Wichita,,,Midfielder,0.0,120.0,3.0,1.0,1.0,10.0,4.0,1.0,,1.0,,,,,,17.0,10.0,,23.0,38.0,,1.0,9.0,4.0,11.0,16.0,,5.0,,,,,14.0,6.0,7.0,15.0,7.0,5.0,,10.0,1.0,,,6.0,,,,,,,,2.0,8.0,,,,,1.0,2.0,2.0,9.0,4.0,2.0,,5.0,1.0,4.0,1.0,3.0,,1.0,,1.0,,,,,,,4.0,,2.0,,,1.0,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,FC Wichita,17ey8jpl1wv4vvrnhtvpasdex,D. Corfe,Midfielder,0.0,120.0,3.0,1.0,1.0,10.0,4.0,1.0,,,,1.0,,,,15.0,8.0,,15.0,26.0,1.0,1.0,4.0,4.0,12.0,12.0,,3.0,,,,,7.0,4.0,3.0,11.0,3.0,3.0,1.0,2.0,3.0,1.0,,3.0,,,1.0,,,,,2.0,5.0,,,,,,1.0,1.0,4.0,1.0,,,3.0,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2017,FC Wichita,d76e0mmck3d2hyevqhsr1t621,Moises Cláudio,Midfielder,0.0,120.0,3.0,1.0,1.0,10.0,4.0,1.0,,,,,,,,26.0,7.0,,27.0,32.0,,2.0,5.0,4.0,16.0,17.0,1.0,3.0,,,4.0,4.0,11.0,10.0,6.0,15.0,10.0,8.0,,4.0,5.0,6.0,,14.0,,,,,,,,,1.0,,,1.0,,,1.0,1.0,4.0,2.0,,1.0,3.0,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,FC Wichita,b45bg9wp5fafgpdqibx5jxbs9,G. Gurson,Forward,0.0,120.0,3.0,1.0,1.0,10.0,4.0,1.0,,1.0,,1.0,,,,11.0,8.0,2.0,13.0,32.0,3.0,1.0,13.0,7.0,10.0,11.0,3.0,6.0,,,1.0,1.0,9.0,3.0,1.0,10.0,2.0,4.0,,3.0,2.0,,,1.0,,,1.0,,,,,1.0,1.0,,,,1.0,2.0,2.0,1.0,10.0,7.0,4.0,1.0,4.0,1.0,6.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,,,,,2.0,,1.0,,,1.0,,1.0,2.0,1.0,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,FC Wichita,9kai27qo3ay0hs4az1g6f1muh,C. Haskin,Midfielder,0.0,19.0,2.0,,1.0,10.0,2.0,1.0,,,1.0,,1.0,1.0,,5.0,3.0,,5.0,13.0,1.0,,6.0,2.0,4.0,4.0,,4.0,,,,,4.0,1.0,1.0,4.0,1.0,,,,2.0,1.0,,2.0,,,,,,,,,1.0,,1.0,,,1.0,1.0,,6.0,2.0,,,4.0,1.0,2.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,FC Wichita,a0wz3zqbxngrjycq8sfgxqc4p,L. Hitchman,Midfielder,0.0,31.0,1.0,,1.0,10.0,2.0,1.0,,,1.0,,,,,14.0,6.0,,14.0,20.0,1.0,3.0,3.0,2.0,10.0,10.0,,1.0,,,2.0,2.0,5.0,4.0,2.0,7.0,4.0,8.0,,2.0,4.0,2.0,,2.0,,,,,,,,1.0,2.0,,,1.0,,,,,3.0,2.0,1.0,,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,FC Wichita,7mrbt69jsid6nlj9hgdj2gd79,C. Lemons,Forward,0.0,120.0,3.0,1.0,1.0,10.0,4.0,1.0,,1.0,,,,,,24.0,6.0,,29.0,43.0,,3.0,6.0,5.0,14.0,17.0,2.0,,,,7.0,8.0,13.0,11.0,4.0,14.0,12.0,3.0,,7.0,6.0,6.0,,17.0,,,4.0,,,,,,4.0,2.0,,2.0,,3.0,1.0,,4.0,6.0,1.0,2.0,,2.0,4.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
