liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Opposition Player,Offsides,Goals,Right Foot Goals,Yellow Cards,Successful Corners into Box,Left Foot Goals,Foul Won Penalty,Handballs conceded,Goals from Inside Box,Penalties Taken,Penalty Goals,Penalties Conceded,Total Red Cards,Straight Red Cards,Unsuccessful lay-offs,Headed Goals,Saves Made,GK Successful Distribution,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Clearances Off the Line,Penalty Goals Conceded,Winning Goal,Times Tackled,Overruns,Own Goal Scored,Second Goal Assists,Home Goals,Away Goals,Saves from Penalty,Penalties Saved,Goal Kicks,Goals from Outside Box,Goalkeeper Smother,Crosses not Claimed,Red Cards - 2nd Yellow,Set Pieces Goals,Last Player Tackle,Penalties Off Target,Other Goals
Mexico_Liga_MX,2018-2019,CF América,9gj6mqxbpu23prwdw5c6h3b9x,Renato Ibarra,Midfielder,30,47.0,1113.0,12.0,7.0,8.0,,398.0,16.0,113.0,36.0,280.0,4.0,11.0,5.0,11.0,3.0,4.0,233.0,80.0,14.0,78.0,413.0,8.0,11.0,34.0,306.0,12.0,21.0,89.0,21.0,27.0,156.0,7.0,57.0,12.0,31.0,10.0,730.0,48.0,19.0,3.0,1.0,123.0,100.0,38.0,10.0,75.0,10.0,3.0,18.0,18.0,21.0,6.0,16.0,133.0,4.0,15.0,77.0,19.0,26.0,1.0,4.0,54.0,179.0,311.0,324.0,10.0,1.0,5.0,1.0,7.0,58.0,7.0,5.0,69.0,1.0,1.0,2.0,2.0,2.0,17.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,0.0,38.0,8.0,,2.0,2.0,0.0,,,,1.0,,,,1.0,,,
Mexico_Liga_MX,2018-2019,CF América,49mggo6ljhv0od0nd5i2pn74l,C. Insaurralde,Forward,17,,33.0,,3.0,1.0,,6.0,,3.0,,,,,,1.0,,3.0,5.0,4.0,,2.0,6.0,1.0,1.0,,4.0,1.0,1.0,2.0,1.0,,1.0,1.0,3.0,,,1.0,14.0,,3.0,1.0,,3.0,2.0,1.0,10.0,4.0,,1.0,,,2.0,2.0,,8.0,1.0,1.0,,3.0,,,,1.0,,4.0,4.0,5.0,,,,,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF América,eunmtkojftvpeiiwdz5x8klat,Ó. Jiménez,Goalkeeper,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF América,2irms3moqosywa14re7n2awh5,D. Lainez,Midfielder,20,8.0,938.0,,5.0,2.0,,237.0,9.0,57.0,3.0,137.0,5.0,7.0,7.0,1.0,,7.0,128.0,52.0,8.0,49.0,242.0,7.0,19.0,22.0,181.0,5.0,9.0,56.0,58.0,9.0,54.0,6.0,52.0,10.0,19.0,10.0,426.0,1.0,15.0,9.0,,128.0,67.0,41.0,10.0,64.0,8.0,,5.0,3.0,33.0,1.0,12.0,136.0,5.0,5.0,8.0,15.0,,,,65.0,60.0,182.0,186.0,8.0,2.0,,,4.0,72.0,4.0,5.0,63.0,,1.0,5.0,1.0,1.0,,4.0,,1.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,40.0,6.0,,,2.0,3.0,,,,1.0,,,,,,,
Mexico_Liga_MX,2018-2019,CF América,f1ml9s8lidpep6a12jtybk3my,O. León,Defender,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF América,dzwrckvn526kg03svnl6dg50q,J. López,Midfielder,23,2.0,115.0,3.0,4.0,,,33.0,1.0,10.0,2.0,18.0,,1.0,1.0,2.0,,1.0,23.0,9.0,6.0,8.0,34.0,,4.0,1.0,24.0,1.0,2.0,9.0,13.0,1.0,10.0,1.0,5.0,1.0,2.0,1.0,74.0,,5.0,2.0,,20.0,9.0,2.0,10.0,10.0,,,1.0,2.0,2.0,1.0,2.0,22.0,1.0,1.0,2.0,5.0,,,,11.0,2.0,24.0,25.0,2.0,,,,4.0,12.0,2.0,1.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF América,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,Goalkeeper,1,,2070.0,,,,57.0,397.0,,,,120.0,114.0,239.0,,,3.0,,242.0,393.0,1.0,,752.0,,,,288.0,20.0,,239.0,125.0,2.0,205.0,,190.0,23.0,1.0,34.0,902.0,,23.0,,,4.0,503.0,,10.0,7.0,,,225.0,,4.0,3.0,,7.0,12.0,23.0,,23.0,,,,,124.0,303.0,513.0,3.0,7.0,,,1.0,,,1.0,4.0,,,,,5.0,,,,,,,,,,,,,53.0,181.0,6.0,2.0,5.0,25.0,15.0,28.0,3.0,4.0,66.0,,3.0,0.0,,,,,,,,,187.0,,5.0,,,,,,
Mexico_Liga_MX,2018-2019,CF América,5ysw10inm8syf7r9xvbpk9n11,H. Martín,Forward,21,1.0,800.0,,8.0,14.0,,164.0,2.0,58.0,,107.0,2.0,5.0,6.0,4.0,2.0,24.0,88.0,34.0,15.0,35.0,181.0,4.0,12.0,8.0,137.0,7.0,10.0,40.0,47.0,14.0,33.0,1.0,23.0,8.0,13.0,8.0,301.0,,16.0,5.0,,72.0,28.0,44.0,10.0,56.0,6.0,,4.0,,16.0,18.0,7.0,114.0,2.0,9.0,1.0,16.0,,1.0,1.0,34.0,48.0,126.0,141.0,42.0,2.0,1.0,,12.0,58.0,3.0,1.0,38.0,,1.0,2.0,1.0,,,,2.0,1.0,2.0,,,,,,3.0,1.0,,,,,,,,,,,,,,0.0,21.0,3.0,,,2.0,0.0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF América,63mr7tc6jklvvo3s32sdjll1x,R. Martínez,Forward,9,4.0,1392.0,,2.0,17.0,,265.0,14.0,83.0,6.0,161.0,,7.0,8.0,20.0,2.0,24.0,211.0,53.0,11.0,72.0,287.0,8.0,36.0,29.0,198.0,11.0,32.0,79.0,76.0,21.0,79.0,13.0,35.0,17.0,18.0,4.0,582.0,,19.0,16.0,3.0,187.0,62.0,90.0,10.0,101.0,12.0,,10.0,6.0,37.0,24.0,18.0,235.0,1.0,13.0,4.0,19.0,,,,110.0,66.0,187.0,208.0,48.0,1.0,,1.0,10.0,134.0,1.0,3.0,77.0,,6.0,5.0,2.0,2.0,,3.0,1.0,,5.0,1.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,2.0,1.0,68.0,14.0,,,4.0,1.0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF América,avtvw9a5m9djxlvclp5dv32i2,I. Moreno,Midfielder,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF América,dmdgeenfa3tcft7hhy1d88dzp,O. Peralta,Forward,24,2.0,1462.0,,4.0,19.0,,384.0,9.0,60.0,2.0,224.0,4.0,15.0,9.0,10.0,1.0,38.0,192.0,57.0,15.0,98.0,392.0,10.0,34.0,12.0,265.0,15.0,29.0,113.0,123.0,21.0,101.0,10.0,47.0,17.0,23.0,14.0,608.0,,21.0,17.0,2.0,137.0,116.0,64.0,10.0,87.0,19.0,,14.0,2.0,29.0,34.0,13.0,209.0,8.0,16.0,2.0,21.0,,,,84.0,93.0,272.0,279.0,72.0,2.0,4.0,1.0,10.0,122.0,5.0,3.0,53.0,,5.0,5.0,3.0,4.0,,1.0,,3.0,4.0,,,,,,2.0,1.0,,,,,,,,,,,,,3.0,1.0,42.0,2.0,,,1.0,4.0,,,,1.0,,,,,,,
Mexico_Liga_MX,2018-2019,CF América,21051apcxzotsbfnwivngarbp,L. Reyes,Defender,16,14.0,888.0,68.0,3.0,,3.0,279.0,4.0,37.0,5.0,116.0,22.0,32.0,8.0,2.0,2.0,5.0,115.0,106.0,11.0,37.0,286.0,3.0,15.0,3.0,198.0,9.0,4.0,69.0,91.0,11.0,68.0,,37.0,10.0,15.0,15.0,496.0,,13.0,7.0,7.0,44.0,143.0,8.0,10.0,20.0,2.0,1.0,19.0,5.0,5.0,1.0,2.0,50.0,20.0,11.0,14.0,13.0,,,,25.0,15.0,210.0,217.0,6.0,1.0,,2.0,8.0,30.0,3.0,17.0,19.0,21.0,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,8.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF América,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,Midfielder,5,4.0,2070.0,3.0,,6.0,3.0,718.0,3.0,91.0,,291.0,20.0,36.0,22.0,13.0,3.0,33.0,165.0,327.0,73.0,84.0,738.0,,36.0,10.0,559.0,20.0,21.0,120.0,238.0,14.0,82.0,7.0,161.0,23.0,43.0,42.0,1059.0,,23.0,18.0,6.0,189.0,246.0,24.0,10.0,137.0,8.0,,59.0,,26.0,29.0,6.0,251.0,35.0,23.0,4.0,23.0,,,1.0,81.0,163.0,598.0,618.0,62.0,7.0,1.0,1.0,58.0,114.0,15.0,38.0,108.0,,1.0,5.0,4.0,3.0,,1.0,,2.0,4.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,20.0,3.0,,,4.0,1.0,,,,1.0,,,,,,,
Mexico_Liga_MX,2018-2019,CF América,29m8py8czo6w0zf2arwolirjd,J. Sánchez,Defender,3,7.0,1310.0,95.0,2.0,,4.0,348.0,3.0,43.0,2.0,171.0,7.0,17.0,14.0,2.0,1.0,15.0,140.0,121.0,40.0,50.0,357.0,3.0,14.0,19.0,269.0,13.0,3.0,67.0,92.0,6.0,51.0,,65.0,15.0,22.0,23.0,695.0,,17.0,7.0,4.0,121.0,180.0,6.0,10.0,76.0,1.0,,21.0,2.0,7.0,10.0,14.0,146.0,30.0,14.0,7.0,17.0,,,1.0,55.0,42.0,281.0,290.0,25.0,5.0,2.0,,23.0,70.0,17.0,30.0,66.0,22.0,1.0,1.0,1.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,0.0,25.0,4.0,,,1.0,0.0,,,,1.0,,,,,,,
Mexico_Liga_MX,2018-2019,CF América,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,Midfielder,8,5.0,1491.0,3.0,1.0,9.0,,547.0,7.0,88.0,14.0,335.0,2.0,21.0,21.0,12.0,2.0,18.0,211.0,146.0,53.0,93.0,581.0,5.0,31.0,15.0,434.0,15.0,20.0,114.0,153.0,31.0,129.0,9.0,111.0,18.0,31.0,18.0,881.0,33.0,19.0,22.0,4.0,171.0,202.0,27.0,10.0,92.0,8.0,1.0,33.0,3.0,11.0,13.0,11.0,202.0,14.0,17.0,33.0,19.0,17.0,,5.0,92.0,138.0,442.0,467.0,31.0,3.0,7.0,1.0,33.0,110.0,20.0,17.0,79.0,1.0,,3.0,3.0,3.0,10.0,,,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,33.0,5.0,,,2.0,1.0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF América,9btya653zl5wu6f0fhzd3k05x,B. Valdez,Defender,18,,1674.0,9.0,1.0,,8.0,531.0,2.0,61.0,,141.0,38.0,65.0,5.0,6.0,3.0,26.0,114.0,326.0,31.0,43.0,575.0,1.0,21.0,,415.0,15.0,15.0,108.0,158.0,3.0,79.0,1.0,65.0,19.0,9.0,29.0,831.0,,20.0,11.0,12.0,79.0,203.0,22.0,10.0,90.0,9.0,,52.0,,17.0,42.0,,147.0,80.0,18.0,,20.0,,,,31.0,153.0,432.0,467.0,68.0,6.0,1.0,,24.0,57.0,7.0,62.0,48.0,,1.0,7.0,2.0,1.0,,,,,7.0,,,2.0,1.0,1.0,,5.0,,,,,,,,,,,,1.0,2.0,2.0,4.0,,,,3.0,4.0,,,,,,,,,1.0,,
Mexico_Liga_MX,2018-2019,CF América,d0lrousd653vo6gpwe6xrq9d5,C. Vargas,Defender,2,2.0,151.0,15.0,2.0,,,47.0,,2.0,,23.0,2.0,4.0,2.0,1.0,,1.0,15.0,15.0,4.0,5.0,47.0,2.0,2.0,,38.0,2.0,2.0,9.0,17.0,,8.0,,5.0,1.0,4.0,3.0,86.0,,3.0,2.0,1.0,12.0,25.0,1.0,10.0,5.0,1.0,1.0,,,1.0,,2.0,13.0,2.0,2.0,2.0,3.0,,1.0,,7.0,3.0,38.0,38.0,1.0,,,,2.0,8.0,2.0,3.0,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,3.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF América,6vi3ayssh2frs5e12a9qha25m,D. Zamora,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF América,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,Defender,4,1.0,1388.0,13.0,3.0,1.0,14.0,526.0,,38.0,,151.0,27.0,38.0,7.0,4.0,2.0,25.0,99.0,308.0,43.0,46.0,543.0,1.0,27.0,8.0,395.0,14.0,7.0,84.0,132.0,5.0,54.0,,53.0,15.0,9.0,31.0,749.0,,18.0,11.0,6.0,97.0,204.0,5.0,10.0,89.0,3.0,,64.0,,11.0,29.0,3.0,151.0,51.0,16.0,1.0,18.0,,,,37.0,169.0,449.0,459.0,54.0,4.0,,,33.0,62.0,10.0,28.0,60.0,6.0,,2.0,1.0,4.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,3.0,1.0,6.0,,,,0.0,2.0,,,,1.0,,,1.0,,,,
