liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Hit Woodwork,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Offsides,Penalties Conceded,Goals,Successful Corners into Box,Total Red Cards,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Blocks,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Goals from Outside Box,Headed Goals,Last Man Tackle,Straight Red Cards,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Set Pieces Goals,Drops,Penalties Off Target,Crosses not Claimed,Own Goal Scored,Clearances Off the Line,Penalties Saved,Saves from Penalty,Other Goals
Mexico_Liga_MX,2017-2018,Club León,daycar7otzfqiei5wk8rmd0b9,A. Andrade,Midfielder,11,11.0,769.0,5.0,8.0,,243.0,4.0,43.0,3.0,136.0,3.0,2.0,10.0,6.0,12.0,5.0,12.0,149.0,54.0,24.0,50.0,247.0,10.0,25.0,24.0,165.0,17.0,17.0,60.0,99.0,10.0,62.0,3.0,40.0,10.0,15.0,10.0,460.0,1.0,15.0,16.0,147.0,65.0,24.0,10.0,71.0,5.0,2.0,22.0,2.0,15.0,8.0,27.0,167.0,4.0,22.0,12.0,15.0,,84.0,40.0,183.0,187.0,20.0,,2.0,2.0,,18.0,96.0,6.0,4.0,63.0,5.0,4.0,,3.0,,,,,2.0,1.0,1.0,1.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club León,ba0arukvcwn1gagiglyxqz5jp,G. Barnes,Forward,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club León,24y9mr1mizhrxmk6nglyryv2t,M. Boselli,Forward,17,3.0,1349.0,,25.0,,215.0,2.0,70.0,,114.0,,1.0,3.0,2.0,10.0,8.0,43.0,118.0,51.0,3.0,78.0,246.0,1.0,15.0,4.0,154.0,21.0,25.0,81.0,69.0,17.0,75.0,1.0,26.0,15.0,3.0,9.0,369.0,,15.0,3.0,47.0,65.0,49.0,10.0,75.0,15.0,,11.0,,14.0,58.0,7.0,148.0,19.0,29.0,3.0,15.0,1.0,30.0,42.0,137.0,165.0,101.0,3.0,3.0,1.0,,3.0,73.0,,4.0,17.0,,13.0,,9.0,,,,,3.0,2.0,,2.0,1.0,9.0,,,,5.0,,,,,,,,,,,,,,2.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club León,eosduweo896mdq134v5lu0pud,H. Burbano,Midfielder,7,23.0,376.0,2.0,2.0,1.0,107.0,5.0,30.0,9.0,74.0,1.0,1.0,6.0,1.0,4.0,2.0,3.0,68.0,26.0,8.0,11.0,108.0,2.0,1.0,10.0,87.0,4.0,5.0,17.0,47.0,6.0,43.0,3.0,28.0,3.0,8.0,3.0,219.0,6.0,9.0,1.0,44.0,16.0,6.0,10.0,35.0,1.0,1.0,4.0,8.0,14.0,3.0,3.0,50.0,3.0,6.0,29.0,9.0,,12.0,15.0,91.0,91.0,6.0,1.0,,1.0,,3.0,15.0,5.0,4.0,32.0,6.0,4.0,,,1.0,,1.0,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club León,68hh4crundifu4mh3dcrmjbv9,G. Burdisso,Defender,3,,447.0,1.0,,2.0,128.0,4.0,7.0,,32.0,5.0,2.0,13.0,1.0,5.0,4.0,5.0,41.0,69.0,11.0,20.0,134.0,,5.0,,86.0,12.0,6.0,33.0,40.0,1.0,21.0,1.0,21.0,4.0,2.0,12.0,215.0,,8.0,3.0,26.0,58.0,8.0,10.0,35.0,1.0,,15.0,,7.0,18.0,,49.0,26.0,16.0,,8.0,,9.0,29.0,95.0,101.0,23.0,,,,,7.0,14.0,4.0,11.0,17.0,4.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club León,ezt2p5cbzxi8y74alelheznpx,E. Cecchini,Midfielder,15,,63.0,,1.0,,19.0,,3.0,,10.0,,,,3.0,1.0,1.0,,5.0,7.0,2.0,3.0,20.0,1.0,2.0,,16.0,3.0,1.0,3.0,4.0,,2.0,,2.0,1.0,3.0,1.0,32.0,,1.0,1.0,7.0,9.0,,10.0,2.0,,,1.0,,,,,7.0,3.0,4.0,,1.0,,5.0,4.0,16.0,17.0,,,,,,1.0,5.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club León,dhy4u5ea6vtob2g2ugvzrn93p,M. Ceratto,Midfielder,21,1.0,171.0,2.0,1.0,,45.0,2.0,12.0,3.0,26.0,,,,3.0,,,2.0,27.0,15.0,3.0,7.0,45.0,1.0,5.0,7.0,37.0,1.0,1.0,7.0,13.0,2.0,7.0,1.0,8.0,2.0,5.0,1.0,90.0,1.0,3.0,4.0,31.0,10.0,2.0,10.0,15.0,1.0,,1.0,2.0,4.0,1.0,4.0,34.0,1.0,1.0,1.0,3.0,,17.0,10.0,38.0,38.0,3.0,1.0,,1.0,,3.0,19.0,,,14.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club León,6xaakqimjazir29yhx7zbkvrp,J. Cornejo,Defender,23,15.0,1233.0,49.0,6.0,4.0,399.0,8.0,40.0,3.0,187.0,10.0,5.0,44.0,19.0,6.0,8.0,14.0,152.0,140.0,33.0,53.0,421.0,5.0,23.0,11.0,293.0,20.0,8.0,97.0,138.0,8.0,95.0,2.0,59.0,15.0,24.0,17.0,716.0,,16.0,13.0,104.0,193.0,3.0,10.0,78.0,2.0,6.0,31.0,3.0,18.0,17.0,3.0,135.0,48.0,28.0,15.0,16.0,,43.0,50.0,306.0,324.0,31.0,1.0,,,2.0,21.0,57.0,12.0,22.0,61.0,1.0,1.0,,,,,18.0,,10.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
Mexico_Liga_MX,2017-2018,Club León,1la0mgoklq9od5vgcoqhxdiol,L. Donovan,Midfielder,20,1.0,111.0,1.0,6.0,,42.0,,11.0,,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,9.0,2.0,9.0,44.0,1.0,1.0,2.0,34.0,4.0,1.0,10.0,10.0,1.0,9.0,1.0,5.0,1.0,4.0,3.0,68.0,1.0,6.0,,16.0,9.0,6.0,10.0,7.0,,,,,3.0,,2.0,17.0,1.0,5.0,2.0,6.0,,9.0,14.0,32.0,34.0,1.0,,1.0,,,1.0,10.0,1.0,,7.0,5.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club León,351nzn9u8g8ju7qnl2cy4codm,J. Díaz,Midfielder,302,6.0,513.0,5.0,1.0,,144.0,3.0,26.0,,84.0,6.0,1.0,9.0,4.0,2.0,2.0,9.0,64.0,35.0,8.0,21.0,149.0,4.0,2.0,13.0,118.0,8.0,4.0,30.0,43.0,6.0,27.0,1.0,32.0,5.0,13.0,10.0,257.0,,11.0,2.0,65.0,48.0,13.0,10.0,40.0,2.0,,1.0,,15.0,4.0,8.0,78.0,6.0,10.0,7.0,11.0,,29.0,32.0,114.0,119.0,13.0,,,,,5.0,38.0,3.0,4.0,36.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
