liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Successful Lay-offs,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Unsuccessful Dribbles,Duels,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Throw Ins to Own Player,Aerial Duels lost,Total Tackles,Successful Dribbles,Unsuccessful Passes Own Half,Duels won,Shots On Target ( inc goals ),Aerial Duels won,Total Clearances,Aerial Duels,Tackles Won,Interceptions,Ground Duels won,Substitute On,Goals,Right Foot Goals,Substitute Off,Blocked Shots,Throw Ins to Opposition Player,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Goals from Inside Box,Penalties Taken,Goal Assists,Penalty Goals,Offsides,Successful Launches,PutThrough/Blocked Distribution Won,Goals from Outside Box,Clean Sheets,Through balls,Tackles Lost,Yellow Cards,Blocks,Saves Made,GK Successful Distribution,Unsuccessful Launches,Catches,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Clearances Off the Line,Unsuccessful lay-offs,Left Foot Goals,Foul Won Penalty,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Attempts from Set Pieces,Punches,Saves Made from Outside Box,Penalties Faced,Assists (Intentional),Headed Goals,Handballs conceded,Hit Woodwork,Penalties Conceded,Second Goal Assists,Drops,Own Goal Scored,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal,Saves made - caught,Goal Kicks,Set Pieces Goals,Other Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Goalkeeper Smother
USA_US_Open_Cup,2018,FC Cincinnati,64dhvm0ah5g8fq5c1g4k68ic5,Nazmi Albadawi,Midfielder,5.0,,82.0,1.0,39.0,,6.0,3.0,23.0,2.0,1.0,12.0,10.0,8.0,40.0,,30.0,1.0,2.0,10.0,1.0,8.0,3.0,8.0,4.0,1.0,1.0,51.0,1.0,2.0,,4.0,15.0,1.0,10.0,,5.0,1.0,,2.0,,1.0,11.0,29.0,30.0,2.0,,1.0,1.0,1.0,2.0,3.0,1.0,,,1.0,,1.0,3.0,1.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Cincinnati,614w28s7cigyjam7f10hz9gwl,T. Ameobi,Forward,9.0,,26.0,,7.0,,3.0,,4.0,,,5.0,1.0,3.0,8.0,,5.0,1.0,,3.0,,1.0,1.0,2.0,2.0,,,13.0,,2.0,,3.0,2.0,,10.0,,6.0,1.0,,2.0,,1.0,2.0,5.0,5.0,3.0,,2.0,1.0,,1.0,3.0,,1.0,1.0,3.0,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Cincinnati,7v93ogrpydx7dtpxc4k0ecez9,M. Bahner,Defender,2.0,4.0,330.0,,125.0,2.0,19.0,1.0,49.0,12.0,,61.0,41.0,25.0,126.0,1.0,83.0,2.0,,37.0,,3.0,2.0,31.0,13.0,3.0,7.0,233.0,,3.0,1.0,14.0,64.0,4.0,10.0,3.0,24.0,2.0,4.0,3.0,,5.0,40.0,88.0,89.0,8.0,47.0,3.0,4.0,3.0,10.0,16.0,,7.0,9.0,10.0,2.0,8.0,9.0,,,,,,8.0,6.0,1.0,2.0,,,,,,1.0,1.0,,1.0,,2.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Cincinnati,ane7mklbxwoa3fpsxc3qdf9w5,P. Barrett,Defender,29.0,,120.0,,89.0,2.0,1.0,,30.0,8.0,2.0,21.0,45.0,10.0,93.0,3.0,65.0,1.0,3.0,18.0,,13.0,,13.0,10.0,1.0,1.0,111.0,,1.0,2.0,5.0,38.0,4.0,10.0,,16.0,1.0,,1.0,,4.0,41.0,71.0,75.0,6.0,,2.0,1.0,,5.0,10.0,1.0,9.0,5.0,11.0,1.0,,1.0,,,,,3.0,,10.0,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Cincinnati,9m07pgfzvwoikbgd6nmnjidp1,C. Bone,Midfielder,19.0,1.0,158.0,4.0,73.0,,15.0,1.0,42.0,2.0,2.0,25.0,15.0,16.0,74.0,2.0,55.0,,4.0,18.0,,22.0,2.0,17.0,8.0,1.0,2.0,96.0,1.0,2.0,1.0,11.0,14.0,8.0,10.0,1.0,14.0,,1.0,2.0,,5.0,23.0,55.0,56.0,7.0,1.0,2.0,2.0,1.0,2.0,7.0,2.0,1.0,,3.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,,,1.0,1.0,3.0,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Cincinnati,9lqozbr0ghw2fhep938p8snah,R. Cicerone,Forward,7.0,3.0,227.0,,62.0,2.0,17.0,2.0,31.0,3.0,1.0,42.0,12.0,19.0,63.0,3.0,41.0,1.0,4.0,22.0,2.0,3.0,3.0,18.0,11.0,2.0,7.0,119.0,3.0,3.0,1.0,40.0,24.0,15.0,10.0,8.0,48.0,1.0,3.0,3.0,,18.0,19.0,41.0,41.0,25.0,3.0,7.0,9.0,9.0,7.0,23.0,3.0,1.0,1.0,8.0,9.0,2.0,22.0,1.0,,,1.0,,,,,4.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Cincinnati,delks7x7n02gmd9hrrh3xbt1x,D. Haber,Forward,92.0,3.0,178.0,,59.0,1.0,12.0,9.0,39.0,4.0,2.0,37.0,14.0,11.0,59.0,2.0,42.0,1.0,3.0,15.0,4.0,7.0,7.0,24.0,11.0,2.0,3.0,109.0,10.0,3.0,2.0,20.0,14.0,7.0,10.0,1.0,26.0,1.0,11.0,3.0,6.0,8.0,26.0,44.0,44.0,10.0,,2.0,10.0,,2.0,16.0,1.0,4.0,2.0,6.0,6.0,1.0,12.0,1.0,1.0,1.0,2.0,,,2.0,4.0,2.0,1.0,,,,1.0,1.0,1.0,,,,4.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Cincinnati,5wh6uwpitd38kicoappcfl0id,D. Keinan,Defender,21.0,,120.0,,30.0,,2.0,,6.0,4.0,,9.0,18.0,5.0,33.0,1.0,19.0,,,9.0,,9.0,,6.0,3.0,1.0,,49.0,,1.0,,4.0,18.0,,10.0,,8.0,,,1.0,,2.0,4.0,22.0,24.0,3.0,,1.0,1.0,,3.0,5.0,,3.0,8.0,4.0,,4.0,2.0,,,,,,,5.0,,1.0,,,,,,1.0,,,1.0,,1.0,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Cincinnati,3vk61q32frttvqmdpd6v7xpzp,M. Lahoud,Midfielder,13.0,,330.0,1.0,182.0,1.0,27.0,,74.0,3.0,1.0,31.0,82.0,23.0,182.0,5.0,142.0,2.0,2.0,26.0,,59.0,3.0,16.0,20.0,3.0,2.0,204.0,,3.0,4.0,19.0,45.0,,10.0,1.0,22.0,2.0,,3.0,,10.0,51.0,156.0,156.0,10.0,,,5.0,2.0,10.0,12.0,1.0,3.0,,3.0,4.0,4.0,9.0,,,,,,,14.0,,2.0,,,,,1.0,2.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,FC Cincinnati,cdxvl7s5urjk3p6lhoze09gph,L. Laing,Midfielder,14.0,10.0,174.0,,65.0,5.0,15.0,2.0,26.0,4.0,,33.0,31.0,8.0,67.0,4.0,44.0,2.0,2.0,12.0,,25.0,2.0,19.0,9.0,2.0,7.0,115.0,1.0,2.0,3.0,13.0,24.0,,10.0,2.0,18.0,2.0,12.0,2.0,1.0,11.0,3.0,54.0,55.0,11.0,11.0,,1.0,,5.0,7.0,2.0,5.0,1.0,5.0,1.0,2.0,2.0,,1.0,,2.0,1.0,3.0,11.0,2.0,1.0,,,,,,,2.0,1.0,,,,1.0,,,,2.0,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
