root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Saves Made,GK Successful Distribution,Penalties Conceded,Total Fouls Conceded,Rightside Passes,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Yellow Cards,PutThrough/Blocked Distribution Won,Substitute Off,Corners Taken (incl short corners),Foul Attempted Tackle,Aerial Duels won,Unsuccessful Dribbles,Offsides,Shots Off Target (inc woodwork),Total Shots,Total Touches In Opposition Box,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goal Assists,Goals,Blocked Shots,Shots On Target ( inc goals ),Left Foot Goals,Headed Goals,Goals from Inside Box,Set Pieces Goals,Successful Corners into Box,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Hit Woodwork,Unsuccessful lay-offs,Successful Lay-offs,Clean Sheets,Punches,Total Red Cards,Straight Red Cards,Crosses not Claimed,Through balls,Own Goal Scored,Right Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Goals Conceded Outside Box,Goalkeeper Smother,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Last Man Tackle,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Universidad Nacional,Club_Universidad_Nacional,e520dczad13w2nixv7z0sxwx5,A. Acosta,Midfielder,29,,34.0,1.0,2.0,,17.0,,3.0,1.0,10.0,,,1.0,2.0,8.0,,,17.0,,17.0,1.0,,1.0,,,5.0,,1.0,,25.0,2.0,,2.0,5.0,61.0,,,1.0,,3.0,1.0,2.0,,2.0,2.0,4.0,17.0,17.0,1.0,,3.0,,2.0,,,,,1.0,5.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Universidad Nacional,Club_Universidad_Nacional,7hij1axhmqhpz4bdk1a71td5h,M. Alatorre,Defender,16,1.0,90.0,7.0,,1.0,31.0,,7.0,4.0,18.0,2.0,3.0,1.0,13.0,9.0,2.0,5.0,31.0,,19.0,,8.0,1.0,7.0,,1.0,1.0,,2.0,52.0,1.0,,10.0,10.0,48.0,3.0,4.0,4.0,1.0,11.0,,2.0,1.0,1.0,7.0,12.0,23.0,23.0,1.0,1.0,8.0,1.0,1.0,3.0,,,,3.0,2.0,,,,,,,,,,,,,2.0,,,,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Universidad Nacional,Club_Universidad_Nacional,9huan6xgicwq30iix8q59aehh,G. Alcoba,Defender,3,,122.0,,,1.0,68.0,,6.0,,27.0,5.0,10.0,,14.0,30.0,2.0,3.0,70.0,,40.0,,13.0,2.0,13.0,,6.0,2.0,,,84.0,2.0,1.0,5.0,32.0,87.0,4.0,17.0,,,7.0,2.0,1.0,,2.0,3.0,29.0,55.0,57.0,2.0,2.0,3.0,,6.0,2.0,,,,2.0,3.0,,,,,,,,,,,1.0,,1.0,2.0,,,,1.0,3.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Universidad Nacional,Club_Universidad_Nacional,78pcv2eroi0wl22dv207ufidx,P. Barrera,Forward,8,11.0,270.0,1.0,1.0,,101.0,6.0,25.0,4.0,54.0,,3.0,,62.0,23.0,3.0,27.0,103.0,7.0,71.0,3.0,30.0,2.0,39.0,,15.0,3.0,3.0,4.0,174.0,4.0,1.0,31.0,33.0,87.0,18.0,2.0,3.0,8.0,31.0,1.0,4.0,13.0,4.0,13.0,38.0,71.0,73.0,,3.0,13.0,,2.0,18.0,,,,,7.0,,,,,,,,,,,1.0,3.0,,,8.0,3.0,6.0,6.0,17.0,2.0,,3.0,3.0,,4.0,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Universidad Nacional,Club_Universidad_Nacional,elj31ne1p2670oh8599ojyhnt,D. Barrón,Midfielder,300,1.0,63.0,,2.0,,18.0,1.0,3.0,,7.0,,,2.0,9.0,6.0,2.0,5.0,18.0,2.0,13.0,1.0,5.0,,5.0,,6.0,,1.0,1.0,37.0,2.0,,9.0,7.0,76.0,6.0,,,2.0,11.0,,2.0,1.0,2.0,3.0,4.0,13.0,13.0,2.0,2.0,5.0,,1.0,6.0,,,,,4.0,,,,,,,,,,,,,,,2.0,,3.0,4.0,4.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Universidad Nacional,Club_Universidad_Nacional,20g8vehoguojsuvajenuw7vth,Saúl Berjón,Forward,11,6.0,180.0,,,,104.0,4.0,24.0,6.0,69.0,,5.0,,51.0,18.0,,22.0,108.0,2.0,68.0,,27.0,7.0,40.0,,8.0,2.0,3.0,,156.0,2.0,,10.0,23.0,89.0,4.0,13.0,2.0,2.0,10.0,,1.0,13.0,2.0,6.0,17.0,77.0,81.0,,,6.0,,2.0,4.0,,,,1.0,44.0,,,,,,,,,,,,10.0,,,2.0,,5.0,8.0,12.0,4.0,,,1.0,2.0,2.0,3.0,,1.0,2.0,,4.0,,,,1.0,,3.0,1.0,,,,,,,1.0,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Universidad Nacional,Club_Universidad_Nacional,2um6tj55ickc9o3dpfmbiu28l,M. Britos,Forward,20,,101.0,,1.0,,16.0,,10.0,,10.0,,,5.0,4.0,7.0,,2.0,19.0,1.0,16.0,1.0,2.0,2.0,1.0,,,1.0,1.0,1.0,29.0,2.0,,6.0,3.0,56.0,3.0,1.0,,2.0,11.0,,2.0,,2.0,3.0,2.0,15.0,17.0,5.0,,8.0,,,3.0,,,,3.0,4.0,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,4.0,11.0,,,,,1.0,,3.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Universidad Nacional,Club_Universidad_Nacional,7uhe6mwrycq08n2l1m66vydpl,L. Campos,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Universidad Nacional,Club_Universidad_Nacional,bmjt6z99hy98ov718aiwfaaxh,N. Castillo,Forward,30,1.0,119.0,1.0,1.0,,15.0,3.0,4.0,1.0,13.0,,1.0,3.0,13.0,3.0,1.0,3.0,19.0,1.0,14.0,3.0,4.0,2.0,5.0,,2.0,1.0,2.0,,43.0,2.0,,11.0,4.0,83.0,5.0,1.0,1.0,3.0,14.0,,3.0,1.0,2.0,6.0,6.0,11.0,15.0,3.0,1.0,9.0,,,5.0,,,,3.0,5.0,,,,,,,,,1.0,2.0,,1.0,1.0,,1.0,1.0,3.0,4.0,11.0,,,1.0,1.0,,2.0,1.0,,,,,,,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Club Universidad Nacional,Club_Universidad_Nacional,3j5itq7h2505o5p3f4hq49cr9,A. Castro,Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
