liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Hit Woodwork,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Offsides,Penalties Conceded,Goals,Successful Corners into Box,Total Red Cards,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Blocks,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Goals from Outside Box,Headed Goals,Last Man Tackle,Straight Red Cards,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Set Pieces Goals,Drops,Penalties Off Target,Crosses not Claimed,Own Goal Scored,Clearances Off the Line,Penalties Saved,Saves from Penalty,Other Goals
Mexico_Liga_MX,2017-2018,CF América,9l8qfxmpixwldis1pfua1fs2d,P. Aguilar,Defender,22,15.0,1624.0,159.0,1.0,4.0,791.0,7.0,110.0,9.0,389.0,13.0,3.0,62.0,10.0,7.0,7.0,21.0,274.0,248.0,37.0,123.0,813.0,1.0,23.0,14.0,552.0,11.0,9.0,185.0,76.0,16.0,161.0,,80.0,19.0,28.0,39.0,1255.0,,19.0,14.0,141.0,394.0,25.0,10.0,117.0,2.0,,76.0,9.0,25.0,41.0,13.0,203.0,31.0,18.0,15.0,19.0,,65.0,233.0,607.0,628.0,62.0,5.0,2.0,2.0,1.0,28.0,86.0,9.0,27.0,76.0,,1.0,,,,1.0,25.0,,1.0,,,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF América,6l5na1ucaovnml3tqjdyysbth,E. Aguilera,Defender,6,,1497.0,9.0,,6.0,611.0,2.0,25.0,1.0,162.0,23.0,4.0,49.0,10.0,3.0,4.0,11.0,108.0,386.0,21.0,46.0,642.0,3.0,16.0,8.0,472.0,12.0,4.0,95.0,289.0,1.0,66.0,2.0,88.0,17.0,19.0,29.0,839.0,,17.0,9.0,59.0,228.0,5.0,10.0,62.0,1.0,3.0,75.0,1.0,8.0,26.0,,96.0,54.0,16.0,,17.0,,23.0,100.0,521.0,547.0,37.0,5.0,,1.0,,15.0,34.0,6.0,41.0,36.0,,,,,,,3.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF América,8zam953ryucmo8is0aknhovyt,P. Arce,Midfielder,15,,7.0,,1.0,,2.0,,2.0,,2.0,,,,,,,,1.0,,,,2.0,,,,2.0,,,,,,,,,,,,4.0,,1.0,,,,1.0,10.0,,,,,,,,,,,,,1.0,,,,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF América,c1pfk47z2ozitpqhxmbe98jbp,Joe Corona,Midfielder,14,3.0,524.0,3.0,2.0,1.0,264.0,3.0,29.0,1.0,143.0,8.0,,10.0,6.0,4.0,1.0,13.0,81.0,77.0,13.0,41.0,270.0,2.0,8.0,9.0,203.0,5.0,8.0,51.0,80.0,3.0,43.0,2.0,35.0,4.0,13.0,12.0,394.0,,16.0,7.0,58.0,91.0,8.0,10.0,50.0,4.0,2.0,16.0,1.0,13.0,16.0,3.0,87.0,9.0,6.0,4.0,16.0,,24.0,70.0,214.0,219.0,29.0,1.0,,,,4.0,37.0,9.0,12.0,34.0,12.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF América,5av0x4no7v8epor7wm4ss371m,A. Cruz,Midfielder,285,,89.0,12.0,,1.0,27.0,,2.0,1.0,10.0,1.0,,1.0,,,1.0,1.0,8.0,12.0,5.0,6.0,28.0,1.0,,,20.0,,,7.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,3.0,52.0,,2.0,,6.0,21.0,,10.0,6.0,,,1.0,1.0,,1.0,,8.0,,1.0,,2.0,,1.0,2.0,21.0,21.0,2.0,,,,,3.0,2.0,2.0,2.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF América,dta2hcu8sq62dx9diax5shk9,S. Córdova,Midfielder,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF América,cfth80ffvgnveork3pqd14atx,C. Domínguez,Midfielder,10,14.0,1214.0,5.0,28.0,1.0,321.0,12.0,107.0,9.0,178.0,1.0,2.0,8.0,6.0,10.0,6.0,11.0,204.0,70.0,22.0,78.0,325.0,8.0,16.0,19.0,225.0,10.0,34.0,86.0,120.0,13.0,88.0,8.0,49.0,14.0,23.0,16.0,612.0,5.0,18.0,6.0,147.0,79.0,87.0,10.0,84.0,24.0,1.0,14.0,7.0,26.0,17.0,31.0,175.0,7.0,16.0,18.0,18.0,2.0,80.0,19.0,235.0,239.0,28.0,,1.0,2.0,,14.0,91.0,8.0,6.0,67.0,4.0,7.0,,5.0,2.0,,5.0,,1.0,,3.0,1.0,2.0,5.0,2.0,2.0,,,,,,,,,,,,,,,,5.0,3.0,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF América,am6blpv9h0wzsn8rjv1q0zpp1,A. Díaz,Midfielder,19,,84.0,,1.0,,15.0,3.0,9.0,,11.0,,,,1.0,1.0,1.0,2.0,8.0,1.0,,3.0,15.0,,1.0,,12.0,1.0,2.0,3.0,3.0,1.0,3.0,,1.0,,1.0,,26.0,,5.0,,2.0,1.0,5.0,10.0,1.0,1.0,1.0,,,,1.0,,5.0,1.0,2.0,,5.0,,2.0,2.0,12.0,12.0,3.0,,1.0,,,,4.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF América,5zy2od53ke4bun6kjidxzs8ru,C. Estrada,Goalkeeper,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CF América,binlfixspmuzid9947vx0xsyd,William,Midfielder,7,1.0,592.0,18.0,1.0,2.0,190.0,1.0,24.0,2.0,106.0,4.0,3.0,11.0,3.0,3.0,,9.0,55.0,62.0,17.0,20.0,197.0,4.0,13.0,4.0,143.0,2.0,5.0,31.0,62.0,2.0,26.0,2.0,29.0,7.0,10.0,6.0,289.0,,9.0,11.0,52.0,83.0,,10.0,27.0,2.0,,23.0,2.0,2.0,4.0,1.0,65.0,6.0,2.0,1.0,9.0,,29.0,28.0,159.0,166.0,13.0,1.0,,,,6.0,38.0,11.0,1.0,23.0,2.0,,,,,,6.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
