dorsal,nombre,equipo,equipo_folder,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
7,,Grenada,Grenada,Concacaf Gold Cup,Attacker,Grenada,1aooplc8s5738x59j1rmp6xnt,88jwqq14es3obmtaxvj042tnv,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/88jwqq14es3obmtaxvj042tnv/player/view/1aooplc8s5738x59j1rmp6xnt
13,,Grenada,Grenada,Concacaf Gold Cup,Attacker,Grenada,1fu9y7gemoii89ejj7bkex78p,88jwqq14es3obmtaxvj042tnv,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/88jwqq14es3obmtaxvj042tnv/player/view/1fu9y7gemoii89ejj7bkex78p
20,,Grenada,Grenada,Concacaf Gold Cup,Attacker,Grenada,1qgtx5es7s1lwfhcruy6c26p6,88jwqq14es3obmtaxvj042tnv,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/88jwqq14es3obmtaxvj042tnv/player/view/1qgtx5es7s1lwfhcruy6c26p6
22,,Grenada,Grenada,Concacaf Gold Cup,Goalkeeper,Grenada,1saycreq9cwtje9vltsrxnhn8,88jwqq14es3obmtaxvj042tnv,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/88jwqq14es3obmtaxvj042tnv/player/view/1saycreq9cwtje9vltsrxnhn8
,,Grenada,Grenada,Concacaf Gold Cup,Defender,Grenada,28ybgc8qmo8ucyikn1x2z79ck,88jwqq14es3obmtaxvj042tnv,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/88jwqq14es3obmtaxvj042tnv/player/view/28ybgc8qmo8ucyikn1x2z79ck
10,,Grenada,Grenada,Concacaf Gold Cup,Attacker,Grenada,2904adu3df9h4iurm4zpk9pex,88jwqq14es3obmtaxvj042tnv,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/88jwqq14es3obmtaxvj042tnv/player/view/2904adu3df9h4iurm4zpk9pex
,,Grenada,Grenada,Concacaf Gold Cup,Defender,Grenada,3dtzc3gdpd5ezyoqmu9espn11,88jwqq14es3obmtaxvj042tnv,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/88jwqq14es3obmtaxvj042tnv/player/view/3dtzc3gdpd5ezyoqmu9espn11
11,,Grenada,Grenada,Concacaf Gold Cup,Attacker,Grenada,3e4gkylxcdo34rieonozdqr4l,88jwqq14es3obmtaxvj042tnv,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/88jwqq14es3obmtaxvj042tnv/player/view/3e4gkylxcdo34rieonozdqr4l
,,Grenada,Grenada,Concacaf Gold Cup,Goalkeeper,Grenada,3twmjtarzjewksxmgocmd26i2,88jwqq14es3obmtaxvj042tnv,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/88jwqq14es3obmtaxvj042tnv/player/view/3twmjtarzjewksxmgocmd26i2
,,Grenada,Grenada,Concacaf Gold Cup,Goalkeeper,Grenada,3x8oiv8qdzsludb6y276g2fe2,88jwqq14es3obmtaxvj042tnv,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/88jwqq14es3obmtaxvj042tnv/player/view/3x8oiv8qdzsludb6y276g2fe2
2,,Grenada,Grenada,Concacaf Gold Cup,Defender,Grenada,4cznly19h90av7rjps6e81yqc,88jwqq14es3obmtaxvj042tnv,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/88jwqq14es3obmtaxvj042tnv/player/view/4cznly19h90av7rjps6e81yqc
18,,Grenada,Grenada,Concacaf Gold Cup,Defender,Grenada,4sc5tf6nxvalrfr5oekqztppm,88jwqq14es3obmtaxvj042tnv,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/88jwqq14es3obmtaxvj042tnv/player/view/4sc5tf6nxvalrfr5oekqztppm
15,,Grenada,Grenada,Concacaf Gold Cup,Attacker,Grenada,4vg32yantlaql86st65h5ywa1,88jwqq14es3obmtaxvj042tnv,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/88jwqq14es3obmtaxvj042tnv/player/view/4vg32yantlaql86st65h5ywa1
,,Grenada,Grenada,Concacaf Gold Cup,Midfielder,Grenada,4xl7yxqtxeq66f8fw1y76i6ay,88jwqq14es3obmtaxvj042tnv,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/88jwqq14es3obmtaxvj042tnv/player/view/4xl7yxqtxeq66f8fw1y76i6ay
8,,Grenada,Grenada,Concacaf Gold Cup,Midfielder,Grenada,51vsjl7we4qy7obj65uu5zoph,88jwqq14es3obmtaxvj042tnv,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/88jwqq14es3obmtaxvj042tnv/player/view/51vsjl7we4qy7obj65uu5zoph
9,,Grenada,Grenada,Concacaf Gold Cup,Attacker,Grenada,59vl7jhljkhrauh40n1m3jisp,88jwqq14es3obmtaxvj042tnv,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/88jwqq14es3obmtaxvj042tnv/player/view/59vl7jhljkhrauh40n1m3jisp
