root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Shots,Total Losses Of Possession,Index,Total Fouls Conceded,Substitute Off,Yellow Cards,Games Played,Foul Attempted Tackle,Successful Passes Own Half,PutThrough/Blocked Distribution Won,Total Tackles,Shots Off Target (inc woodwork),Ground Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Successful Open Play Passes,Substitute On,Unsuccessful Passes Opposition Half,Forward Passes,Penalty Goals Conceded,Tackles Won,Successful Short Passes,Touches,Successful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution,Duels,Recoveries,Backward Passes,Time Played,Duels won,Times Tackled,Unsuccessful Passes Own Half,Ground Duels,Open Play Passes,Goals Conceded,Starts,Leftside Passes,Unsuccessful Dribbles,Unsuccessful Short Passes,Appearances,Shots On Target ( inc goals ),Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Corners Won,Aerial Duels won,Aerial Duels,Rightside Passes,Duels lost,Key Passes (Attempt Assists),Home Goals,Away Goals,Winning Goal,Successful Long Passes,Total Fouls Won,Foul Won Penalty,Tackles Lost,Assists (Intentional),Successful Crosses & Corners,Total Clearances,Successful Dribbles,Hit Woodwork,Offsides,Goals from Inside Box,Goal Assists,Goals,Interceptions,Unsuccessful Crosses open play,Successful Lay-offs,Successful Crosses open play,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Throw Ins to Own Player,Blocked Shots,Unsuccessful Launches,Punches,Penalties Saved,Successful Launches,Catches,Saves Made,Saves from Penalty,Clean Sheets,Penalties Faced,Saves Made from Outside Box,GK Unsuccessful Distribution,GK Successful Distribution,Saves Made from Inside Box,Saves made - parried,Through balls,Corners Taken (incl short corners),Blocks,Set Pieces Goals,Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Penalty Goals,Unsuccessful lay-offs,Penalties Taken,Handballs conceded,Left Foot Goals,Headed Goals,Goalkeeper Smother,Total Red Cards,Straight Red Cards,Goals Conceded Outside Box,Fifty Fifty,Successful Fifty Fifty,Drops,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Saves made - caught,Last Man Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,rry2jr3mxaad9skdhepj3xsl,O. Beckles,Defender,5,2.0,24.0,10.0,1.0,,,3.0,1.0,64.0,1.0,2.0,,1.0,11.0,5.0,76.0,,18.0,46.0,,2.0,71.0,132.0,14.0,2.0,3.0,11.0,12.0,10.0,270.0,7.0,,6.0,3.0,98.0,11.0,3.0,23.0,,13.0,3.0,2.0,102.0,78.0,10.0,24.0,3.0,,5.0,8.0,23.0,4.0,2.0,0.0,0.0,0.0,7.0,,,,,,12.0,,,,,,,7.0,,,,,,,,,4.0,,,3.0,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,76wue6w9csapgdoavnocvrc2d,J. Belfon,Goalkeeper,1,,11.0,10.0,,,,1.0,,13.0,,,,,9.0,,11.0,,9.0,14.0,,,9.0,45.0,3.0,,,1.0,15.0,,90.0,1.0,,,,14.0,4.0,1.0,3.0,,,1.0,,25.0,16.0,3.0,9.0,,,1.0,1.0,8.0,,,0.0,0.0,0.0,7.0,,,,,,3.0,,,,,,,,,,,,,,,,4.0,,,1.0,,5.0,,,,1.0,6.0,12.0,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,1qgtx5es7s1lwfhcruy6c26p6,J. Berkeley-Agyepong,Forward,20,3.0,19.0,10.0,,3.0,,3.0,,18.0,1.0,1.0,3.0,3.0,2.0,6.0,47.0,,9.0,14.0,,,45.0,88.0,30.0,9.0,3.0,20.0,5.0,8.0,207.0,11.0,3.0,2.0,12.0,57.0,8.0,3.0,29.0,,8.0,3.0,,58.0,48.0,7.0,10.0,6.0,1.0,2.0,8.0,7.0,9.0,,0.0,0.0,0.0,3.0,6.0,,1.0,,,,2.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,6agnvssmgbjvw4rh5ejmf3h7t,J. Charles,Forward,23,1.0,6.0,10.0,,1.0,,3.0,,4.0,,,1.0,,1.0,3.0,6.0,2.0,4.0,3.0,,,8.0,22.0,4.0,2.0,,11.0,2.0,4.0,105.0,5.0,,1.0,2.0,11.0,3.0,1.0,5.0,,4.0,3.0,,13.0,8.0,3.0,5.0,6.0,,3.0,9.0,1.0,6.0,1.0,0.0,0.0,0.0,,2.0,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,1fu9y7gemoii89ejj7bkex78p,Regan Charles-Cook,Forward,13,3.0,27.0,10.0,3.0,3.0,,3.0,1.0,14.0,1.0,2.0,1.0,10.0,,7.0,31.0,,12.0,4.0,,2.0,31.0,91.0,23.0,9.0,4.0,30.0,4.0,16.0,204.0,14.0,7.0,1.0,19.0,40.0,8.0,3.0,3.0,5.0,9.0,3.0,2.0,42.0,33.0,7.0,9.0,6.0,2.0,5.0,11.0,19.0,16.0,3.0,0.0,0.0,0.0,2.0,3.0,,,,4.0,,4.0,,1.0,,,,2.0,1.0,1.0,2.0,4.0,,3.0,2.0,2.0,,,,,,,,,,,,,,,,5.0,,,3.0,2.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,cv7nd9tnk6j2ixvnlibiip2vp,R. Charles-Cook,Goalkeeper,12,,44.0,10.0,,,,2.0,,8.0,,,,,43.0,,13.0,,40.0,67.0,,,4.0,81.0,19.0,,,1.0,17.0,,180.0,1.0,,3.0,,35.0,7.0,2.0,,,,2.0,,70.0,27.0,7.0,43.0,,,1.0,1.0,3.0,,,0.0,0.0,0.0,23.0,1.0,,,,,,,,,,,,,,,,,,,,,11.0,,,10.0,,3.0,,,,,14.0,11.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,4cznly19h90av7rjps6e81yqc,B. Ettienne,Forward,2,1.0,19.0,10.0,2.0,1.0,1.0,3.0,2.0,52.0,,2.0,1.0,5.0,3.0,,66.0,1.0,7.0,26.0,,,59.0,118.0,15.0,4.0,,12.0,13.0,10.0,236.0,6.0,1.0,6.0,9.0,77.0,8.0,2.0,41.0,,8.0,3.0,,77.0,66.0,7.0,11.0,1.0,1.0,2.0,3.0,,6.0,2.0,0.0,0.0,0.0,7.0,1.0,,2.0,,1.0,2.0,1.0,,,,,,4.0,2.0,,1.0,2.0,,3.0,14.0,,1.0,,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,1aooplc8s5738x59j1rmp6xnt,R. Frank,Midfielder,7,1.0,13.0,10.0,1.0,,,3.0,1.0,8.0,1.0,6.0,,6.0,1.0,5.0,17.0,3.0,5.0,4.0,,4.0,17.0,46.0,9.0,9.0,4.0,17.0,7.0,8.0,66.0,10.0,2.0,2.0,15.0,24.0,3.0,,10.0,,6.0,3.0,1.0,24.0,17.0,3.0,7.0,1.0,1.0,1.0,2.0,2.0,7.0,,0.0,1.0,0.0,,2.0,,2.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,87wwf64zyhlitrmhnxfadnlnu,J. Gabriel,Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Grenada,Grenada,4vg32yantlaql86st65h5ywa1,R. German,Forward,15,,3.0,10.0,3.0,,1.0,1.0,2.0,2.0,,,,3.0,,1.0,3.0,1.0,1.0,3.0,,,4.0,8.0,2.0,,,4.0,,2.0,45.0,,,,3.0,4.0,1.0,,,,1.0,1.0,,5.0,4.0,1.0,1.0,1.0,,,1.0,,4.0,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,
