liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Blocks,Right Foot Goals,Total Red Cards,Straight Red Cards,GK Successful Distribution,Headed Goals,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Set Pieces Goals,Other Goals,Own Goal Scored,Foul Won Penalty,Penalty Goals Conceded,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Last Man Tackle,Penalties Saved,Saves from Penalty,Crosses not Claimed,Home Goals,Away Goals,Winning Goal,Times Tackled
USA_MLS,2017,Vancouver Whitecaps FC,e7lr9m8e22kb0xxf0b9pffmxh,A. Jacobson,Midfielder,8,5.0,,1710.0,2.0,3.0,6.0,2.0,630.0,3.0,60.0,,215.0,30.0,2.0,80.0,17.0,5.0,3.0,21.0,214.0,262.0,37.0,92.0,649.0,4.0,25.0,7.0,426.0,24.0,8.0,172.0,,105.0,9.0,143.0,5.0,,79.0,19.0,21.0,34.0,893.0,,22.0,12.0,113.0,1.0,301.0,28.0,38.0,105.0,3.0,,51.0,,21.0,40.0,6.0,174.0,54.0,27.0,,5.0,22.0,,2.0,,2.0,48.0,183.0,1.0,,464.0,477.0,61.0,4.0,,2.0,,1.0,21.0,69.0,16.0,27.0,65.0,10.0,12.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Vancouver Whitecaps FC,583d50xr2ktdxm8bnbmzsc9ud,M. Laba,Midfielder,15,1.0,,1612.0,2.0,,15.0,2.0,722.0,,90.0,2.0,280.0,21.0,6.0,55.0,31.0,6.0,3.0,11.0,189.0,302.0,82.0,96.0,731.0,3.0,33.0,8.0,514.0,20.0,11.0,151.0,,193.0,8.0,105.0,4.0,,127.0,19.0,41.0,47.0,1002.0,,19.0,29.0,202.0,1.0,256.0,3.0,45.0,117.0,5.0,,66.0,2.0,9.0,18.0,7.0,231.0,26.0,23.0,,1.0,19.0,,2.0,,,103.0,192.0,1.0,,571.0,580.0,29.0,5.0,,,,1.0,55.0,114.0,27.0,36.0,99.0,8.0,5.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Vancouver Whitecaps FC,2iui9n4roa80d6yjnvbmru191,K. Manneh,Forward,23,25.0,5.0,1100.0,8.0,16.0,29.0,4.0,370.0,14.0,121.0,10.0,207.0,3.0,,16.0,7.0,12.0,1.0,10.0,208.0,91.0,20.0,73.0,377.0,9.0,3.0,26.0,277.0,19.0,24.0,89.0,6.0,113.0,14.0,101.0,12.0,,64.0,11.0,24.0,18.0,645.0,10.0,27.0,1.0,130.0,2.0,84.0,66.0,18.0,71.0,12.0,,11.0,5.0,22.0,3.0,24.0,143.0,2.0,20.0,1.0,30.0,27.0,3.0,,2.0,3.0,62.0,59.0,2.0,,283.0,288.0,13.0,1.0,,3.0,,4.0,14.0,72.0,6.0,6.0,68.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Vancouver Whitecaps FC,c51ctdak9l5act130i9rtfv85,S. Marinović,Goalkeeper,1,,,720.0,1.0,,,,60.0,1.0,,,36.0,25.0,,78.0,,,,1.0,79.0,60.0,,,174.0,,,,45.0,7.0,,78.0,,20.0,,68.0,,,75.0,8.0,,10.0,268.0,,8.0,,2.0,,136.0,,75.0,5.0,,,51.0,,2.0,3.0,,6.0,10.0,7.0,,,8.0,,,,,,18.0,,,43.0,96.0,4.0,3.0,,,,,,1.0,,1.0,2.0,10.0,,,,,82.0,,36.0,,,30.0,4.0,,,5.0,15.0,9.0,15.0,1.0,5.0,,,,,,,,,,,,,,,,
USA_MLS,2017,Vancouver Whitecaps FC,430fmloyoec76fbmths7zithx,A. Maund,Defender,22,,,1179.0,3.0,1.0,1.0,1.0,353.0,1.0,29.0,,81.0,21.0,2.0,47.0,4.0,2.0,2.0,21.0,112.0,190.0,14.0,53.0,371.0,2.0,13.0,,237.0,26.0,5.0,100.0,,67.0,3.0,65.0,3.0,,40.0,14.0,7.0,35.0,537.0,,15.0,6.0,35.0,,187.0,13.0,25.0,52.0,3.0,,34.0,,2.0,36.0,1.0,92.0,69.0,28.0,,,15.0,,,,,19.0,88.0,1.0,,255.0,271.0,57.0,3.0,,,,1.0,8.0,40.0,6.0,30.0,16.0,5.0,14.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Vancouver Whitecaps FC,eyems8p1wpp6df9w1wz6rdvpx,B. McKendry,Midfielder,30,1.0,,90.0,,,,,26.0,,5.0,,9.0,,,2.0,,,1.0,,14.0,7.0,2.0,8.0,26.0,,3.0,,16.0,2.0,,10.0,,6.0,1.0,8.0,,,6.0,1.0,1.0,3.0,39.0,,1.0,2.0,9.0,,14.0,,29.0,5.0,,,,,2.0,1.0,1.0,10.0,3.0,3.0,,1.0,1.0,,,,,5.0,1.0,,,16.0,16.0,1.0,,,,,,1.0,5.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Vancouver Whitecaps FC,2o1lu71kpaz4xmhspc6y0jaol,N. Mezquida,Midfielder,11,5.0,2.0,709.0,2.0,14.0,23.0,4.0,250.0,8.0,60.0,2.0,128.0,3.0,1.0,9.0,6.0,4.0,1.0,13.0,139.0,53.0,19.0,68.0,256.0,7.0,14.0,4.0,173.0,10.0,10.0,77.0,,68.0,11.0,79.0,4.0,,48.0,8.0,14.0,15.0,406.0,9.0,22.0,6.0,94.0,,76.0,24.0,90.0,46.0,6.0,1.0,6.0,1.0,19.0,4.0,8.0,111.0,3.0,11.0,1.0,17.0,22.0,9.0,2.0,,1.0,52.0,52.0,4.0,,177.0,179.0,17.0,,1.0,1.0,,,13.0,65.0,6.0,4.0,42.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Vancouver Whitecaps FC,4f237zjh1b2fpw4mjo6ai3x79,F. Montero,Forward,12,21.0,15.0,2739.0,10.0,7.0,29.0,14.0,589.0,16.0,155.0,6.0,363.0,7.0,7.0,30.0,13.0,36.0,8.0,70.0,358.0,117.0,44.0,155.0,659.0,10.0,52.0,14.0,435.0,31.0,73.0,185.0,,171.0,32.0,187.0,21.0,6.0,75.0,29.0,33.0,19.0,1143.0,,36.0,24.0,244.0,1.0,174.0,122.0,95.0,127.0,37.0,7.0,39.0,6.0,50.0,19.0,27.0,333.0,48.0,39.0,1.0,21.0,36.0,,6.0,3.0,3.0,136.0,159.0,13.0,4.0,408.0,474.0,89.0,4.0,7.0,6.0,2.0,7.0,30.0,206.0,14.0,1.0,108.0,1.0,1.0,8.0,,,,5.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
USA_MLS,2017,Vancouver Whitecaps FC,5hxlj4ash5nuwnt40mf5af46h,J. Nerwinski,Defender,28,41.0,,1923.0,133.0,,1.0,,641.0,11.0,114.0,13.0,245.0,19.0,2.0,50.0,16.0,1.0,5.0,21.0,324.0,258.0,29.0,112.0,652.0,3.0,20.0,25.0,457.0,26.0,2.0,162.0,,27.0,7.0,158.0,,68.0,109.0,22.0,35.0,45.0,1197.0,,22.0,11.0,140.0,,287.0,15.0,46.0,102.0,1.0,,33.0,13.0,23.0,26.0,18.0,187.0,79.0,31.0,,41.0,22.0,,,,3.0,64.0,224.0,,,479.0,490.0,47.0,5.0,,3.0,,,21.0,85.0,8.0,30.0,76.0,3.0,7.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Vancouver Whitecaps FC,bdayxszeb2bubo1605vdaz8ph,D. Ousted,Goalkeeper,1,,,2453.0,,,,,317.0,,,,104.0,119.0,2.0,285.0,,,7.0,1.0,295.0,310.0,1.0,3.0,702.0,,1.0,,232.0,32.0,,288.0,,69.0,,233.0,,,258.0,28.0,,55.0,983.0,,28.0,1.0,3.0,,506.0,,57.0,10.0,,,182.0,,4.0,8.0,,12.0,23.0,39.0,,,28.0,,,,,1.0,127.0,,,228.0,414.0,9.0,6.0,,,,,,2.0,1.0,,2.0,50.0,,,1.0,1.0,268.0,,126.0,,,91.0,11.0,3.0,4.0,21.0,42.0,24.0,48.0,4.0,6.0,,,,,,,,,,,,,,,,
USA_MLS,2017,Vancouver Whitecaps FC,bhdexzrmy2nnn0muaiem8d711,T. Parker,Defender,26,2.0,1.0,3150.0,6.0,,,1.0,1298.0,1.0,84.0,,211.0,63.0,4.0,130.0,11.0,11.0,7.0,56.0,284.0,869.0,38.0,131.0,1341.0,,23.0,8.0,936.0,40.0,17.0,261.0,,438.0,1.0,162.0,3.0,,158.0,35.0,20.0,101.0,1747.0,,35.0,4.0,93.0,,602.0,25.0,50.0,130.0,6.0,,144.0,,9.0,76.0,4.0,225.0,198.0,47.0,,2.0,35.0,,1.0,1.0,1.0,39.0,217.0,1.0,,1046.0,1080.0,132.0,9.0,,2.0,,,30.0,95.0,8.0,49.0,54.0,15.0,22.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Vancouver Whitecaps FC,5novgmlsxakqp379gsdj3b9p1,Y. Reyna,Midfielder,29,5.0,2.0,1259.0,2.0,8.0,19.0,6.0,347.0,9.0,80.0,12.0,214.0,,3.0,13.0,6.0,11.0,3.0,5.0,242.0,88.0,10.0,66.0,369.0,7.0,25.0,19.0,269.0,14.0,22.0,79.0,6.0,115.0,26.0,94.0,5.0,,69.0,13.0,14.0,13.0,674.0,26.0,21.0,13.0,177.0,1.0,99.0,48.0,90.0,78.0,11.0,2.0,21.0,2.0,45.0,4.0,33.0,186.0,3.0,17.0,1.0,28.0,21.0,18.0,3.0,2.0,2.0,103.0,75.0,5.0,,273.0,290.0,9.0,,3.0,3.0,,3.0,8.0,108.0,2.0,4.0,74.0,1.0,3.0,3.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2017,Vancouver Whitecaps FC,3oca1lvb4fr3l6efbstc8k6ad,S. Richey,Goalkeeper,18,,,90.0,,,,,14.0,,,,2.0,9.0,,15.0,,,,,15.0,8.0,,,25.0,,,,6.0,2.0,,15.0,,1.0,,12.0,,,8.0,1.0,,3.0,33.0,,1.0,,,,22.0,,17.0,,,,4.0,,,,,,1.0,2.0,,,1.0,,,,,,2.0,,,6.0,10.0,,,,,,,,,,,,1.0,,,,,8.0,,5.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Vancouver Whitecaps FC,9cgi9f9q7hml7dshvyw88edp1,M. Rosales,Midfielder,77,3.0,,52.0,,5.0,,,22.0,2.0,4.0,4.0,18.0,,,1.0,1.0,,,1.0,17.0,3.0,1.0,5.0,23.0,,,1.0,17.0,3.0,,6.0,4.0,5.0,4.0,9.0,,1.0,5.0,,1.0,2.0,42.0,5.0,5.0,,5.0,,6.0,2.0,15.0,3.0,,,,,1.0,,,6.0,,3.0,,5.0,5.0,1.0,,,,2.0,8.0,,,17.0,17.0,1.0,,,,,,1.0,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Vancouver Whitecaps FC,9ti1lmtxr7hnv7bgu5mklv93p,C. Seiler,Defender,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Vancouver Whitecaps FC,cipf4dnh5novtb3wtsm2zy11x,B. Shea,Defender,20,32.0,6.0,1438.0,13.0,13.0,17.0,4.0,400.0,9.0,88.0,12.0,184.0,6.0,2.0,21.0,25.0,12.0,3.0,28.0,249.0,90.0,22.0,118.0,401.0,9.0,14.0,10.0,247.0,16.0,20.0,139.0,3.0,136.0,17.0,151.0,3.0,,76.0,15.0,43.0,23.0,678.0,5.0,28.0,9.0,108.0,,143.0,55.0,61.0,82.0,8.0,1.0,15.0,9.0,24.0,27.0,11.0,163.0,14.0,19.0,2.0,35.0,28.0,2.0,2.0,,2.0,53.0,34.0,4.0,,261.0,262.0,55.0,1.0,4.0,3.0,,1.0,17.0,81.0,5.0,6.0,55.0,3.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
USA_MLS,2017,Vancouver Whitecaps FC,b4fisyd57o49077v5nwv9ex91,T. Tchani,Midfielder,16,7.0,,2295.0,3.0,1.0,36.0,4.0,972.0,3.0,148.0,3.0,447.0,11.0,4.0,41.0,14.0,9.0,7.0,24.0,262.0,359.0,47.0,146.0,990.0,10.0,48.0,14.0,740.0,27.0,18.0,187.0,,268.0,11.0,152.0,5.0,1.0,183.0,28.0,38.0,42.0,1268.0,,29.0,33.0,179.0,1.0,330.0,28.0,87.0,101.0,9.0,,63.0,3.0,16.0,25.0,10.0,228.0,22.0,34.0,,7.0,29.0,,2.0,,1.0,103.0,244.0,3.0,,786.0,803.0,49.0,4.0,1.0,1.0,,2.0,29.0,127.0,18.0,36.0,76.0,5.0,6.0,2.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_MLS,2017,Vancouver Whitecaps FC,2ue9e7i0456oryqx4pkfslbdh,C. Techera,Midfielder,13,85.0,4.0,2196.0,5.0,6.0,22.0,7.0,615.0,46.0,132.0,36.0,289.0,15.0,2.0,40.0,31.0,27.0,5.0,25.0,491.0,196.0,36.0,145.0,634.0,17.0,23.0,28.0,425.0,28.0,45.0,185.0,16.0,90.0,40.0,312.0,13.0,2.0,116.0,26.0,54.0,32.0,1248.0,77.0,32.0,13.0,236.0,3.0,198.0,77.0,53.0,117.0,18.0,9.0,24.0,16.0,45.0,8.0,50.0,269.0,22.0,33.0,6.0,159.0,32.0,59.0,1.0,5.0,4.0,127.0,214.0,4.0,2.0,436.0,449.0,33.0,1.0,5.0,4.0,1.0,1.0,27.0,152.0,9.0,16.0,109.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,
USA_MLS,2017,Vancouver Whitecaps FC,cibach2kp6y1w697co2e4k2c5,R. Teibert,Forward,31,7.0,,731.0,,4.0,2.0,,260.0,,39.0,1.0,99.0,5.0,1.0,17.0,9.0,3.0,2.0,5.0,68.0,130.0,22.0,26.0,271.0,1.0,13.0,,215.0,12.0,4.0,43.0,,67.0,2.0,37.0,1.0,,57.0,8.0,15.0,13.0,373.0,,12.0,10.0,58.0,,102.0,5.0,23.0,27.0,1.0,,13.0,1.0,4.0,1.0,,64.0,6.0,14.0,,7.0,12.0,,,,,32.0,63.0,,,221.0,228.0,6.0,1.0,,,,,14.0,37.0,8.0,17.0,26.0,2.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Vancouver Whitecaps FC,7fxaj4n7lke081ce5flf3eimt,P. Tornaghi,Goalkeeper,70,,,65.0,,1.0,,,3.0,,,,6.0,4.0,,16.0,,,1.0,,16.0,1.0,,,23.0,,,,1.0,2.0,,16.0,,,,15.0,,,5.0,,,1.0,30.0,,1.0,,1.0,,23.0,,51.0,1.0,,,6.0,,1.0,,,1.0,1.0,3.0,,,1.0,,,,,,,,,2.0,7.0,,,,,,,,,,,1.0,3.0,,,,,3.0,,8.0,,,4.0,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Vancouver Whitecaps FC,deoif7y6l43fo1xcqt66oiq51,K. Waston,Defender,4,2.0,1.0,2520.0,3.0,,1.0,5.0,964.0,5.0,60.0,,192.0,63.0,8.0,180.0,16.0,13.0,6.0,17.0,284.0,551.0,31.0,84.0,1007.0,,38.0,2.0,603.0,30.0,21.0,264.0,,161.0,5.0,210.0,2.0,,126.0,28.0,21.0,56.0,1424.0,,28.0,15.0,86.0,,474.0,40.0,56.0,101.0,8.0,,140.0,,10.0,59.0,1.0,162.0,208.0,36.0,1.0,2.0,28.0,,1.0,,,44.0,312.0,5.0,,712.0,743.0,76.0,7.0,,2.0,,,18.0,61.0,13.0,57.0,42.0,16.0,29.0,2.0,,,,2.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
