liga,temporada,equipo,id,nombre,posicion,dorsal,Penalty Goals Conceded,Goals Conceded,Games Played,Appearances,Index,Starts,Goals Conceded Inside Box,Time Played,Winning Goal,Yellow Cards,Substitute On,Substitute Off,Goals Conceded Outside Box,Rightside Passes,Successful Open Play Passes,Forward Passes,Touches,Goalkeeper Smother,Punches,Total Passes,Successful Passes Opposition Half,GK Successful Distribution,Leftside Passes,Saves Made from Outside Box,Unsuccessful Passes Own Half,Unsuccessful Passes Opposition Half,Successful Short Passes,Recoveries,Saves Made,Penalties Faced,Goal Kicks,Successful Long Passes,Total Losses Of Possession,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,GK Unsuccessful Distribution,Saves Made from Inside Box,Total Clearances,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Long Passes,Unsuccessful Launches,Successful Passes Own Half,Saves made - parried,Tackles Lost,PutThrough/Blocked Distribution,Backward Passes,Total Fouls Won,Tackles Won,Duels,Blocked Shots,Unsuccessful Dribbles,Aerial Duels,Ground Duels lost,Corners Won,Aerial Duels lost,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution Won,Total Fouls Conceded,Total Tackles,Ground Duels,Total Touches In Opposition Box,Aerial Duels won,Duels lost,Unsuccessful Crosses open play,Successful Dribbles,Unsuccessful Short Passes,Ground Duels won,Duels won,Successful Lay-offs,Total Shots,Shots Off Target (inc woodwork),Interceptions,Foul Attempted Tackle,Throw Ins to Own Player,Last Man Tackle,Throw Ins to Opposition Player,Blocks,Successful Crosses open play,Key Passes (Attempt Assists),Successful Crosses & Corners,Through balls,Assists (Intentional),Shots On Target ( inc goals ),Goal Assists,Goals,Goals from Inside Box,Offsides,Left Foot Goals,Home Goals,Away Goals,Handballs conceded,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Unsuccessful lay-offs,Catches,Clean Sheets,Headed Goals,Hit Woodwork,Right Foot Goals,Red Cards - 2nd Yellow,Total Red Cards,Goals from Outside Box,Second Goal Assists,Saves made - caught,Own Goal Scored,Penalties Taken,Penalty Goals,Foul Won Penalty,Drops,Clearances Off the Line,Set Pieces Goals,Straight Red Cards,Penalties Saved,Saves from Penalty,Overruns
USA_US_Open_Cup,2023,Hartford City FC,4j88r3fax4hwvq45rp8juffh0,A. Adefioye,Forward,0,,2.0,1.0,1.0,10.0,1.0,2.0,89.0,0.0,1.0,,1.0,,1.0,10.0,1.0,29.0,,,14.0,5.0,,3.0,,,2.0,12.0,4.0,,,,,9.0,2.0,12.0,,,1.0,,12.0,1.0,,7.0,,2.0,1.0,9.0,2.0,,11.0,,,3.0,4.0,,2.0,3.0,,1.0,1.0,2.0,8.0,1.0,1.0,6.0,,,1.0,4.0,5.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Hartford City FC,dts9f65gq7tncqk9dyo3jgpw4,T. Bryan,Forward,0,,2.0,1.0,1.0,10.0,1.0,2.0,89.0,0.0,1.0,,1.0,,2.0,13.0,6.0,28.0,,,17.0,6.0,,6.0,,1.0,5.0,13.0,5.0,,,,,11.0,4.0,17.0,,,1.0,,13.0,1.0,,7.0,,,,3.0,1.0,,4.0,,2.0,1.0,2.0,,1.0,2.0,2.0,,,,3.0,1.0,,3.0,2.0,,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Hartford City FC,c60ykeh6q7phaoecn8qva9tzo,D. Cameron,Defender,0,,,1.0,1.0,10.0,,,1.0,0.0,,1.0,,,,,1.0,2.0,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Hartford City FC,8u2geabc5vo9sv2hy995ujifo,A. Cekic,Defender,0,,2.0,1.0,1.0,10.0,1.0,2.0,90.0,0.0,1.0,,,,5.0,8.0,11.0,41.0,,,18.0,3.0,,1.0,,3.0,7.0,8.0,4.0,,,,1.0,13.0,9.0,15.0,,,2.0,,9.0,5.0,4.0,6.0,,2.0,1.0,1.0,2.0,1.0,6.0,,,,1.0,,,,1.0,1.0,1.0,3.0,6.0,,,1.0,1.0,,4.0,5.0,5.0,,2.0,2.0,3.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Hartford City FC,4qhsovr95x9rm3sfgl4y1t0tm,A. Clarke,Midfielder,0,,2.0,1.0,1.0,10.0,1.0,2.0,90.0,0.0,,,,,9.0,16.0,14.0,48.0,,,27.0,9.0,,3.0,,1.0,9.0,15.0,7.0,,,,3.0,14.0,9.0,25.0,,,1.0,,18.0,2.0,1.0,9.0,,,1.0,1.0,6.0,2.0,20.0,,2.0,2.0,8.0,,1.0,2.0,1.0,1.0,5.0,2.0,18.0,,1.0,9.0,1.0,2.0,7.0,10.0,11.0,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Hartford City FC,4ysnl8j45mr7lzagazmccvhg4,C. D'Ambrosio,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Hartford City FC,5llun7wkgj2mayy2ykwzqrt62,H. Fujiwara,Midfielder,0,,1.0,1.0,1.0,10.0,,1.0,28.0,0.0,,1.0,,,1.0,3.0,2.0,15.0,,,4.0,2.0,,1.0,,,4.0,2.0,,,,,1.0,7.0,1.0,4.0,,,,,3.0,1.0,,1.0,,,,,1.0,1.0,3.0,,,,1.0,1.0,,,3.0,,1.0,1.0,3.0,,,1.0,,,,2.0,2.0,,,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Hartford City FC,21ujlpzh5qessy143rvvd5ous,A. Geres,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Hartford City FC,hhzwrqneeuz90u7tj11edd78,M. Grant,Midfielder,0,,2.0,1.0,1.0,10.0,1.0,2.0,90.0,0.0,,,,,9.0,26.0,10.0,41.0,,,32.0,16.0,,6.0,,,7.0,26.0,3.0,,,,,9.0,6.0,32.0,,,,,26.0,1.0,,10.0,,,,7.0,,,2.0,,,,1.0,,,,1.0,,,,2.0,,,1.0,,1.0,5.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Hartford City FC,lbl6ti4mzlte5sodmv6kovoq,H. Guerra,Midfielder,0,,1.0,1.0,1.0,10.0,1.0,1.0,62.0,0.0,,,1.0,,5.0,5.0,2.0,30.0,,,9.0,6.0,,,,,4.0,5.0,3.0,,,,1.0,7.0,3.0,8.0,,,1.0,,6.0,,,1.0,,2.0,1.0,2.0,3.0,,10.0,1.0,,3.0,2.0,,2.0,,1.0,1.0,,2.0,7.0,4.0,1.0,4.0,1.0,,3.0,5.0,6.0,,1.0,,3.0,,1.0,,,,1.0,2.0,1.0,,,1.0,,1.0,1.0,,,1.0,0.0,,,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,
