liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Appearances,Leftside Passes,Total Passes,Unsuccessful Short Passes,Total Losses Of Possession,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Open Play Passes,Rightside Passes,Successful Passes Own Half,Unsuccessful Long Passes,Open Play Passes,Starts,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Saves Made from Inside Box,Total Clearances,Touches,Index,Penalties Faced,Punches,Recoveries,Unsuccessful Passes Own Half,Goals Conceded,Saves Made from Outside Box,Successful Short Passes,Goals Conceded Inside Box,Saves Made,Unsuccessful Passes Opposition Half,GK Successful Distribution,Unsuccessful Launches,Penalty Goals Conceded,Saves made - parried,Home Goals,Away Goals,Winning Goal,Total Tackles,Foul Attempted Tackle,Ground Duels,Duels,Successful Passes Opposition Half,Times Tackled,Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Duels won,Ground Duels won,Duels lost,Successful Dribbles,Tackles Won,Total Fouls Won,Total Fouls Conceded,Ground Duels lost,Backward Passes,PutThrough/Blocked Distribution,Successful Long Passes,Aerial Duels,Interceptions,Aerial Duels lost,Throw Ins to Own Player,Aerial Duels won,Handballs conceded,Unsuccessful lay-offs,Throw Ins to Opposition Player,Tackles Lost,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Total Touches In Opposition Box,Successful Launches,Blocks,Penalties Conceded,Offsides,Blocked Shots,Key Passes (Attempt Assists),Right Foot Goals,Total Shots,Shots On Target ( inc goals ),Goals from Inside Box,GK Unsuccessful Distribution,Successful Crosses & Corners,Successful Lay-offs,Successful Crosses open play,Shots Off Target (inc woodwork),Goals from Outside Box,Assists (Intentional),Attempts from Set Pieces,Corners Won,Left Foot Goals,Overruns,Goal Assists,Clean Sheets,Goalkeeper Smother,Saves made - caught,Goal Kicks,Drops,Catches,Unsuccessful Corners into Box,Corners Taken (incl short corners),Headed Goals,Hit Woodwork,Foul Won Penalty,Successful Corners into Box,Penalties Taken,Penalty Goals,Through balls,Second Goal Assists,Saves from Penalty,Penalties Saved,Goals Conceded Outside Box,Own Goal Scored,Clearances Off the Line,Penalties Off Target,Set Pieces Goals
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Cayman Islands,9ipvf7ymdh4wlxmhhfzrh6t5g,J. Byles,Midfielder,0.0,1.0,,,,,,1.0,,1.0,1.0,8.0,2.0,5.0,4.0,5.0,3.0,2.0,3.0,3.0,8.0,,3.0,21.0,,1.0,9.0,1.0,,,,3.0,3.0,,3.0,3.0,,2.0,,1.0,,,0.0,0.0,0.0,,1.0,1.0,2.0,,,,,,,2.0,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Cayman Islands,dlsbi1p53kbedei93tglvhdnu,Jabari Campbell,Defender,0.0,1.0,,,,,,1.0,,1.0,1.0,3.0,,1.0,1.0,,3.0,1.0,3.0,,3.0,,3.0,25.0,,1.0,5.0,1.0,,,2.0,,4.0,,3.0,4.0,,,,,,,0.0,0.0,0.0,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Cayman Islands,avuy62gmk0w76xzr5kb5p2r1m,R. Dixon,Midfielder,0.0,1.0,,,,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,1.0,,1.0,6.0,,,2.0,21.0,,,1.0,,,,1.0,,,,,,,,0.0,0.0,0.0,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Cayman Islands,23a9hytx4q2eqdjk48f6zqdm2,M. Duval,Forward,0.0,1.0,,,,,,,1.0,1.0,,10.0,5.0,12.0,5.0,7.0,3.0,4.0,2.0,2.0,10.0,1.0,3.0,65.0,,1.0,24.0,7.0,,,5.0,3.0,7.0,,3.0,7.0,,5.0,,1.0,1.0,,0.0,0.0,0.0,1.0,2.0,11.0,15.0,1.0,2.0,2.0,1.0,4.0,3.0,11.0,2.0,1.0,,2.0,8.0,1.0,1.0,,4.0,1.0,3.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Cayman Islands,3oulcgyiwgb8lxg1ty2j3nq0a,Jonah Ebanks,Midfielder,0.0,1.0,,,,,,,1.0,1.0,7.0,23.0,4.0,7.0,4.0,5.0,18.0,8.0,15.0,1.0,23.0,1.0,18.0,69.0,,,31.0,14.0,,,4.0,,8.0,,17.0,8.0,,5.0,,,1.0,,0.0,0.0,0.0,1.0,1.0,5.0,6.0,3.0,1.0,,1.0,2.0,2.0,4.0,1.0,,,1.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Cayman Islands,9m1tcnoa18mp7papt4ys86qqd,M. Ebanks,Midfielder,0.0,1.0,,,,,,,1.0,1.0,6.0,23.0,4.0,5.0,4.0,5.0,6.0,3.0,16.0,1.0,11.0,1.0,18.0,85.0,,1.0,27.0,9.0,,,1.0,1.0,11.0,,18.0,11.0,,4.0,,,1.0,,0.0,0.0,0.0,,1.0,2.0,4.0,2.0,,,1.0,,,4.0,,,,2.0,2.0,10.0,1.0,,2.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Cayman Islands,eba7cr8p218u03mtusnrtzyi2,T. Ebanks,Midfielder,0.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,5.0,,,,1.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Cayman Islands,b9u7wubwq2uwim0jxy8e9uzmx,J. Frederick-Charlery,Defender,0.0,1.0,,,,,,,1.0,1.0,1.0,8.0,1.0,4.0,5.0,2.0,6.0,1.0,5.0,1.0,8.0,1.0,6.0,84.0,,8.0,27.0,1.0,,,3.0,2.0,11.0,,5.0,11.0,,,,1.0,1.0,,0.0,0.0,0.0,5.0,1.0,8.0,11.0,1.0,,,,8.0,6.0,3.0,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,,2.0,1.0,,,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Cayman Islands,5ywisni55ol5z1tt88w02hp0,C. Gray,Defender,0.0,1.0,,,,,,,,1.0,6.0,20.0,4.0,15.0,13.0,9.0,11.0,1.0,8.0,5.0,18.0,1.0,11.0,90.0,,4.0,49.0,1.0,,,3.0,4.0,11.0,,11.0,11.0,,6.0,,2.0,1.0,,0.0,0.0,0.0,3.0,,10.0,11.0,4.0,,,,9.0,8.0,2.0,1.0,2.0,4.0,,2.0,,1.0,,1.0,3.0,,5.0,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2022 Qatar,Cayman Islands,8yt2fa1xe2u6p5avfahnd050q,A. Holness,Goalkeeper,0.0,1.0,,,,,,,,1.0,1.0,42.0,,33.0,40.0,33.0,1.0,1.0,7.0,33.0,4.0,1.0,9.0,90.0,4.0,1.0,50.0,1.0,2.0,1.0,12.0,12.0,11.0,1.0,1.0,11.0,5.0,21.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,,1.0,2.0,2.0,2.0,,,,,,2.0,,,,1.0,2.0,,,8.0,,,,,,,,,,,,,,,1.0,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
