liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Crosses open play,Rightside Passes,Penalties Conceded,Blocked Shots,Ground Duels won,Total Shots,Goal Assists,Unsuccessful Crosses open play,Successful Corners into Box,Goals Conceded,Overruns,Foul Attempted Tackle,Clearances Off the Line,Aerial Duels lost,Successful Launches,Goals Conceded Inside Box,Second Goal Assists,Total Losses Of Possession,Yellow Cards,Unsuccessful Corners into Box,Starts,Unsuccessful Passes Own Half,Total Clearances,Corners Taken (incl short corners),Times Tackled,Games Played,Through balls,Successful Lay-offs,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Right Foot Goals,Leftside Passes,Penalties Taken,Tackles Won,Successful Short Passes,Successful Long Passes,Blocks,Successful Passes Opposition Half,Backward Passes,Successful Open Play Passes,Index,Penalty Goals Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Attempts from Set Pieces,Corners Won,GK Successful Distribution,Unsuccessful Dribbles,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Offsides,Key Passes (Attempt Assists),Goals from Inside Box,Shots On Target ( inc goals ),Total Tackles,Total Fouls Won,Appearances,Ground Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals from Outside Box,Duels won,Assists (Intentional),Aerial Duels won,Total Fouls Conceded,Duels lost,Unsuccessful Short Passes,Forward Passes,Touches,Aerial Duels,Goals,Interceptions,Penalty Goals,PutThrough/Blocked Distribution,Total Passes,Unsuccessful Passes Opposition Half,Total Touches In Opposition Box,Successful Dribbles,Successful Passes Own Half,Clean Sheets,Unsuccessful Launches,Time Played,Duels,Tackles Lost,Shots Off Target (inc woodwork),Successful Crosses & Corners,Goal Kicks,Handballs conceded,Set Pieces Goals,Ground Duels,Unsuccessful Crosses & Corners,Home Goals,Away Goals,Winning Goal,Saves Made from Outside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Punches,Saves made - parried,Saves Made,Saves Made from Inside Box,Drops,Catches,Penalties Faced,Foul Won Penalty,Headed Goals,Hit Woodwork,Substitute Off,Substitute On,Throw Ins to Opposition Player,Last Player Tackle,Left Foot Goals,Own Goal Scored,Unsuccessful lay-offs,Penalties Saved,Saves made - caught,Saves from Penalty,Total Red Cards,Red Cards - 2nd Yellow,Straight Red Cards,Other Goals,Crosses not Claimed,Penalties Off Target
USA_MLS_Next_Pro,2024,FC Cincinnati 2,739dnufx6izfhubwow0n1ijxm,L. Aghedo,Defender,34,,187.0,,,48.0,5.0,,,,18.0,,6.0,,23.0,11.0,16.0,,114.0,2.0,,15.0,43.0,39.0,,7.0,15.0,,,4.0,36.0,,98.0,,17.0,500.0,29.0,4.0,158.0,59.0,505.0,10.0,2.0,529.0,594.0,,1.0,,5.0,46.0,2.0,5.0,1.0,7.0,,1.0,27.0,19.0,15.0,27.0,90.0,,63.0,,15.0,15.0,50.0,54.0,275.0,786.0,38.0,,18.0,,13.0,619.0,47.0,10.0,2.0,371.0,2.0,23.0,1173.0,113.0,10.0,4.0,,,1.0,,75.0,,,,0.0,,,,,,,,,,,,,,6.0,,2.0,,,,,,,,1.0,1.0,,,,
USA_MLS_Next_Pro,2024,FC Cincinnati 2,7z9pkb01zugta9xl1bplj79w5,Y. Asad,Forward,27,,7.0,,,5.0,1.0,,,,,,,,1.0,1.0,,,14.0,,,1.0,3.0,,,1.0,1.0,,2.0,1.0,1.0,,8.0,,2.0,18.0,1.0,,10.0,5.0,19.0,10.0,,19.0,29.0,,1.0,,1.0,6.0,,,1.0,,,,4.0,,1.0,1.0,10.0,,8.0,,3.0,,2.0,9.0,9.0,42.0,4.0,,,,2.0,29.0,7.0,,1.0,9.0,,,45.0,10.0,2.0,1.0,,,,,6.0,,,,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,FC Cincinnati 2,ayxou2zz8alo7a450yp12qfbo,B. Bayless,Defender,67,,10.0,,,1.0,,,,,3.0,,1.0,,,,2.0,,2.0,,,,1.0,3.0,,,1.0,,1.0,2.0,,,2.0,,,27.0,,1.0,11.0,2.0,27.0,10.0,,27.0,29.0,,,,,2.0,1.0,,,,,,,1.0,1.0,2.0,2.0,,3.0,,2.0,1.0,2.0,2.0,15.0,41.0,2.0,,3.0,,2.0,29.0,1.0,,,16.0,,,51.0,5.0,,,,,,,3.0,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,FC Cincinnati 2,38w9u5vyb9bh5nne7xsyourdg,R. Belal,Midfielder,81,,1.0,,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,4.0,,,,,,,1.0,1.0,,,,,,1.0,,,4.0,,1.0,3.0,4.0,3.0,10.0,,4.0,5.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,2.0,,2.0,,1.0,,2.0,2.0,,11.0,2.0,,,,,6.0,2.0,1.0,1.0,1.0,,,7.0,4.0,,1.0,,,,,2.0,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,
USA_MLS_Next_Pro,2024,FC Cincinnati 2,8sydisziijh84elb8dprtlduy,N. Benalcázar,Defender,41,2.0,303.0,,6.0,109.0,17.0,,6.0,,29.0,2.0,14.0,2.0,30.0,7.0,26.0,,197.0,6.0,1.0,24.0,46.0,35.0,2.0,20.0,24.0,1.0,11.0,24.0,26.0,2.0,351.0,1.0,29.0,948.0,77.0,11.0,421.0,205.0,970.0,10.0,2.0,1025.0,1116.0,1.0,2.0,,8.0,125.0,3.0,7.0,,17.0,2.0,7.0,42.0,61.0,24.0,91.0,146.0,,139.0,,30.0,36.0,121.0,120.0,312.0,1496.0,60.0,2.0,24.0,1.0,37.0,1171.0,107.0,29.0,7.0,606.0,4.0,16.0,2104.0,260.0,13.0,10.0,2.0,,2.0,,200.0,7.0,0.0,2.0,0.0,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,FC Cincinnati 2,2wrsvrjkc77nfo16e6gxjlbtg,L. Broz,Goalkeeper,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,FC Cincinnati 2,bpr7u1cp7bzt1w2t1tsmru73e,J. Castellano,Forward,43,2.0,100.0,,5.0,68.0,13.0,5.0,7.0,1.0,20.0,1.0,14.0,,13.0,1.0,19.0,,151.0,3.0,4.0,11.0,14.0,5.0,11.0,41.0,29.0,1.0,14.0,7.0,9.0,1.0,87.0,,13.0,318.0,21.0,1.0,204.0,131.0,321.0,10.0,2.0,339.0,385.0,,12.0,,18.0,48.0,1.0,30.0,5.0,9.0,1.0,6.0,18.0,35.0,29.0,67.0,64.0,,73.0,4.0,5.0,20.0,80.0,55.0,85.0,649.0,18.0,1.0,4.0,,14.0,403.0,61.0,51.0,18.0,138.0,1.0,4.0,1233.0,153.0,5.0,7.0,3.0,,,,135.0,11.0,0.0,1.0,1.0,,,,,,,,,,,,,,4.0,18.0,2.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,FC Cincinnati 2,ejztyr0yny1hh0eukahp8mpec,A. Chirilă,Defender,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,FC Cincinnati 2,aw0ngrym0lzn2paoz70wtlgyc,S. Chirilă,Midfielder,77,1.0,55.0,,6.0,59.0,40.0,3.0,11.0,3.0,20.0,4.0,8.0,,25.0,1.0,17.0,,181.0,1.0,1.0,14.0,4.0,4.0,4.0,53.0,20.0,1.0,15.0,7.0,3.0,7.0,57.0,3.0,3.0,201.0,13.0,1.0,133.0,117.0,185.0,10.0,1.0,214.0,238.0,1.0,12.0,,24.0,51.0,3.0,1.0,11.0,13.0,5.0,32.0,6.0,40.0,20.0,87.0,53.0,2.0,63.0,2.0,4.0,27.0,112.0,50.0,38.0,546.0,29.0,7.0,5.0,2.0,10.0,267.0,61.0,86.0,14.0,85.0,2.0,1.0,1393.0,175.0,3.0,8.0,4.0,,,1.0,146.0,12.0,3.0,4.0,3.0,,,,,,,,,,,3.0,,2.0,5.0,6.0,,,,,5.0,,,,,,,,,
USA_MLS_Next_Pro,2024,FC Cincinnati 2,7xro49ojdjw9aztwbvg8tlzx0,H. Conteh,Defender,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
