liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Total Passes,Time Played,Goals Conceded,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Total Shots,Total Losses Of Possession,Backward Passes,Times Tackled,Appearances,Aerial Duels won,Aerial Duels lost,Foul Attempted Tackle,Successful Passes Own Half,Aerial Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Duels,Games Played,Rightside Passes,Corners Won,Forward Passes,Duels lost,Substitute On,Ground Duels,Starts,Tackles Won,Shots Off Target (inc woodwork),Successful Lay-offs,Total Fouls Conceded,Shots On Target ( inc goals ),Successful Passes Opposition Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Total Clearances,Leftside Passes,Unsuccessful Short Passes,Ground Duels won,Unsuccessful Dribbles,Assists (Intentional),Recoveries,Offsides,Goals Conceded Inside Box,Total Touches In Opposition Box,Substitute Off,Interceptions,Successful Short Passes,Touches,Goal Assists,Ground Duels lost,Blocked Shots,Index,Key Passes (Attempt Assists),Duels won,Winning Goal,Goals from Inside Box,Total Fouls Won,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Handballs conceded,Successful Launches,Left Foot Goals,Goals,Successful Long Passes,Throw Ins to Opposition Player,Overruns,Successful Dribbles,Yellow Cards,Unsuccessful Passes Own Half,Home Goals,Away Goals,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Throw Ins to Own Player,Blocks,Unsuccessful Launches,Successful Corners into Box,Through balls,Successful Crosses open play,Successful Crosses & Corners,Unsuccessful lay-offs,Corners Taken (incl short corners),Unsuccessful Corners into Box,Right Foot Goals,Hit Woodwork,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Foul Won Penalty,Goals from Outside Box,Headed Goals,Goal Kicks,GK Unsuccessful Distribution,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Saves Made from Outside Box,Saves Made,Saves Made from Inside Box,Catches,Goals Conceded Outside Box,Drops,Clean Sheets,Penalty Goals Conceded,Goals Openplay,Straight Red Cards,Penalties Conceded,Penalties Faced,Punches,Clearances Off the Line,Goalkeeper Smother,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Saves made - caught,Own Goal Scored,Last Player Tackle
USA_US_Open_Cup,2025,Duluth FC,31o3knzialtazmnvnjrss2ihg,T. Adams,Defender,23,27.0,33.0,90.0,5.0,,2.0,,3.0,2.0,,1.0,1.0,1.0,,26.0,2.0,30.0,,2.0,1.0,8.0,,16.0,1.0,,,1.0,,,,,,4.0,,3.0,30.0,8.0,7.0,2.0,,,,2.0,,5.0,,,2.0,26.0,44.0,,,,10.0,,1.0,0.0,,,1.0,,,4.0,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Duluth FC,1sevun4g2anh5j9g5ep2girys,A. Braman,Goalkeeper,1,6.0,25.0,90.0,5.0,,5.0,,8.0,,,1.0,1.0,,1.0,15.0,1.0,17.0,,3.0,1.0,3.0,,14.0,1.0,,2.0,1.0,,,,1.0,,2.0,,8.0,9.0,1.0,8.0,1.0,1.0,,,7.0,,5.0,,,,14.0,36.0,,1.0,,10.0,,2.0,0.0,,1.0,7.0,,,1.0,,,3.0,,,,,3.0,,,,,,,5.0,,,,,,,,,,,,,,,,9.0,1.0,12.0,,,1.0,1.0,5.0,4.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,
USA_US_Open_Cup,2025,Duluth FC,b3vozp4o4oqdwaaye1zv4awdm,R. Doyle,Midfielder,16,44.0,59.0,90.0,5.0,3.0,7.0,,20.0,12.0,5.0,1.0,,1.0,3.0,35.0,1.0,45.0,1.0,17.0,1.0,12.0,,18.0,11.0,,16.0,1.0,1.0,,,4.0,,10.0,,14.0,58.0,,17.0,8.0,6.0,,,10.0,1.0,5.0,2.0,,,42.0,74.0,,10.0,,10.0,,6.0,0.0,,5.0,6.0,1.0,,2.0,,,3.0,,,,1.0,7.0,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Duluth FC,d0qqi13sv5bemp2iq6enzg31m,Mario Fernández,Forward,10,25.0,30.0,90.0,5.0,1.0,3.0,1.0,11.0,13.0,3.0,1.0,,,1.0,17.0,,25.0,3.0,14.0,1.0,7.0,,6.0,9.0,,14.0,1.0,1.0,,,1.0,1.0,8.0,2.0,5.0,30.0,1.0,4.0,4.0,5.0,,,7.0,,5.0,1.0,,,23.0,45.0,,9.0,,10.0,,5.0,0.0,1.0,2.0,1.0,,,,,1.0,2.0,,,,1.0,2.0,0.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Duluth FC,4v1wx9qxous8vy2bk0vx1uzv8,T. Hylton,Midfielder,29,1.0,2.0,7.0,3.0,,,,1.0,,,1.0,,,,,,2.0,,,1.0,,,1.0,,1.0,,,,,,,,2.0,,,1.0,,1.0,,,,,,,3.0,,,1.0,1.0,4.0,,,,10.0,,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Duluth FC,d716iuh0251u2euy6wsiwpst0,A. King,Midfielder,17,4.0,6.0,12.0,3.0,1.0,2.0,,3.0,1.0,1.0,1.0,1.0,,,2.0,1.0,4.0,,3.0,1.0,2.0,,2.0,2.0,1.0,2.0,,,,,,,2.0,,2.0,6.0,,1.0,2.0,,,,,,3.0,,,,2.0,7.0,,2.0,,10.0,,1.0,0.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Duluth FC,5dazmbkx6emtmm4d9e472r310,T. Limmer,Forward,9,7.0,11.0,45.0,4.0,,2.0,,7.0,7.0,5.0,1.0,1.0,3.0,,4.0,4.0,9.0,,9.0,1.0,2.0,,1.0,8.0,1.0,5.0,,,,,,,5.0,,2.0,9.0,,1.0,2.0,,2.0,,2.0,,4.0,,,,9.0,18.0,,5.0,,10.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Duluth FC,3j2dknk3ydcxxd7da9s1bcxzo,A. Mihov,Midfielder,21,9.0,11.0,35.0,,1.0,1.0,,3.0,6.0,1.0,1.0,,,1.0,5.0,,9.0,1.0,8.0,1.0,,,3.0,6.0,,8.0,1.0,1.0,,,2.0,,4.0,,2.0,11.0,,2.0,2.0,2.0,,,1.0,1.0,,1.0,,,8.0,17.0,,6.0,1.0,10.0,,2.0,0.0,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_US_Open_Cup,2025,Duluth FC,41va95nrx8lzir0mwrpzcyej8,A. Paredes,Goalkeeper,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Duluth FC,9lq1maw2cmuwzzzfkomfvmlpm,P. Pearson,Midfielder,19,15.0,28.0,83.0,2.0,1.0,7.0,,15.0,3.0,,1.0,,,1.0,8.0,,15.0,2.0,5.0,1.0,,,17.0,3.0,,5.0,1.0,1.0,,,1.0,,7.0,1.0,13.0,27.0,4.0,8.0,9.0,2.0,,,3.0,,2.0,,1.0,4.0,15.0,48.0,,3.0,,10.0,,2.0,0.0,,,4.0,1.0,,,,,,1.0,1.0,,,6.0,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
