liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Total Passes,Time Played,Goals Conceded,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Total Shots,Total Losses Of Possession,Backward Passes,Times Tackled,Appearances,Aerial Duels won,Aerial Duels lost,Foul Attempted Tackle,Successful Passes Own Half,Aerial Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Duels,Games Played,Rightside Passes,Corners Won,Forward Passes,Duels lost,Substitute On,Ground Duels,Starts,Tackles Won,Shots Off Target (inc woodwork),Successful Lay-offs,Total Fouls Conceded,Shots On Target ( inc goals ),Successful Passes Opposition Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Total Clearances,Leftside Passes,Unsuccessful Short Passes,Ground Duels won,Unsuccessful Dribbles,Assists (Intentional),Recoveries,Offsides,Goals Conceded Inside Box,Total Touches In Opposition Box,Substitute Off,Interceptions,Successful Short Passes,Touches,Goal Assists,Ground Duels lost,Blocked Shots,Index,Key Passes (Attempt Assists),Duels won,Winning Goal,Goals from Inside Box,Total Fouls Won,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Handballs conceded,Successful Launches,Left Foot Goals,Goals,Successful Long Passes,Throw Ins to Opposition Player,Overruns,Successful Dribbles,Yellow Cards,Unsuccessful Passes Own Half,Home Goals,Away Goals,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Throw Ins to Own Player,Blocks,Unsuccessful Launches,Successful Corners into Box,Through balls,Successful Crosses open play,Successful Crosses & Corners,Unsuccessful lay-offs,Corners Taken (incl short corners),Unsuccessful Corners into Box,Right Foot Goals,Hit Woodwork,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Foul Won Penalty,Goals from Outside Box,Headed Goals,Goal Kicks,GK Unsuccessful Distribution,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Saves Made from Outside Box,Saves Made,Saves Made from Inside Box,Catches,Goals Conceded Outside Box,Drops,Clean Sheets,Penalty Goals Conceded,Goals Openplay,Straight Red Cards,Penalties Conceded,Penalties Faced,Punches,Clearances Off the Line,Goalkeeper Smother,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Saves made - caught,Own Goal Scored,Last Player Tackle
USA_US_Open_Cup,2025,Forward Madison FC,caig6rkgf5x70gzr20s4gr4rt,N. Bartman,Forward,24,3.0,5.0,26.0,,,2.0,1.0,3.0,1.0,1.0,1.0,,,,,,3.0,1.0,2.0,1.0,3.0,,1.0,1.0,1.0,2.0,,,,1.0,,1.0,3.0,1.0,2.0,5.0,,,2.0,1.0,,,2.0,,,1.0,,,2.0,9.0,,1.0,,10.0,1.0,1.0,0.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Forward Madison FC,nf7309x7y9o6bzd3ggpu6r55,L. Bell,Defender,20,110.0,123.0,90.0,1.0,,11.0,,11.0,2.0,,1.0,,,1.0,68.0,,112.0,2.0,5.0,1.0,35.0,,35.0,3.0,,5.0,1.0,1.0,,,3.0,,44.0,1.0,11.0,121.0,2.0,51.0,4.0,2.0,,,5.0,,1.0,,,,103.0,127.0,,3.0,,10.0,,2.0,0.0,,,7.0,,,1.0,,,9.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Forward Madison FC,455giqy5a93c8qxrsjx3vzlgq,D. Boyce,Midfielder,8,28.0,36.0,73.0,3.0,5.0,10.0,,13.0,12.0,,2.0,,4.0,1.0,8.0,4.0,29.0,,10.0,2.0,3.0,,12.0,9.0,1.0,6.0,1.0,,,1.0,3.0,,21.0,,7.0,35.0,,9.0,6.0,1.0,,3.0,1.0,,3.0,2.0,1.0,,27.0,46.0,3.0,5.0,,10.0,,1.0,0.0,,1.0,1.0,2.0,,,,,2.0,,,,,1.0,,,4.0,2.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Forward Madison FC,9m2l2wpu8cht54izobml845t6,N. Brown,Forward,77,61.0,69.0,153.0,4.0,3.0,12.0,2.0,21.0,29.0,3.0,2.0,1.0,4.0,,24.0,5.0,61.0,4.0,28.0,2.0,25.0,2.0,7.0,9.0,,23.0,2.0,4.0,2.0,2.0,1.0,,38.0,,8.0,69.0,2.0,8.0,5.0,18.0,2.0,,10.0,1.0,4.0,11.0,1.0,,61.0,109.0,,5.0,1.0,10.0,1.0,19.0,0.0,,5.0,3.0,1.0,,,,,,,1.0,9.0,,1.0,,,5.0,5.0,1.0,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Forward Madison FC,eecchw0xji02pxoauns30bm5l,J. Carrera,Midfielder,21,128.0,148.0,173.0,4.0,2.0,17.0,,23.0,26.0,2.0,2.0,4.0,2.0,4.0,53.0,6.0,131.0,5.0,20.0,2.0,36.0,,43.0,8.0,,14.0,2.0,5.0,,8.0,5.0,,80.0,,17.0,145.0,,43.0,12.0,8.0,,,11.0,,4.0,1.0,1.0,5.0,126.0,173.0,,6.0,1.0,10.0,2.0,12.0,0.0,,2.0,5.0,,,1.0,,,5.0,,,1.0,,3.0,,,3.0,,1.0,,3.0,2.0,,,2.0,,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Forward Madison FC,a8nwfr7qx711qnvi49q2tfp7u,J. Crull,Defender,16,184.0,216.0,180.0,4.0,3.0,22.0,,30.0,18.0,,2.0,4.0,3.0,,80.0,7.0,192.0,3.0,12.0,2.0,80.0,1.0,89.0,4.0,,5.0,2.0,3.0,,,1.0,,113.0,,24.0,208.0,6.0,29.0,15.0,4.0,,,13.0,,4.0,,,3.0,180.0,245.0,,1.0,,10.0,4.0,8.0,0.0,,,9.0,1.0,,1.0,,,12.0,,,1.0,,6.0,,,4.0,4.0,7.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Forward Madison FC,35gw2u5bmazcn9vfiti4puy21,J. Dietrich,Midfielder,7,27.0,36.0,68.0,,1.0,4.0,1.0,5.0,7.0,,2.0,,,,16.0,,32.0,2.0,8.0,2.0,13.0,,7.0,2.0,1.0,8.0,1.0,2.0,,,2.0,1.0,17.0,,4.0,31.0,,9.0,3.0,6.0,,,3.0,,,,1.0,2.0,32.0,49.0,,2.0,,10.0,1.0,6.0,0.0,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Forward Madison FC,19igj31auu88fhwdpfz8c1coa,O. Finnerty,Goalkeeper,12,6.0,24.0,90.0,3.0,1.0,13.0,,15.0,,,1.0,,,1.0,6.0,,9.0,,2.0,1.0,,,20.0,1.0,,2.0,1.0,,,,1.0,,3.0,,15.0,11.0,1.0,4.0,,1.0,,,5.0,,3.0,,,,5.0,31.0,,1.0,,10.0,,1.0,0.0,,1.0,15.0,1.0,,,,,4.0,,,,,2.0,,,,,,,4.0,,,,,,,,,,,,,,,,5.0,3.0,6.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,
USA_US_Open_Cup,2025,Forward Madison FC,d6hinvoq9bazu1j5tnf1dcqju,J. Galindrez,Forward,19,18.0,27.0,180.0,4.0,2.0,4.0,9.0,17.0,8.0,8.0,2.0,1.0,5.0,1.0,12.0,6.0,22.0,3.0,22.0,2.0,5.0,4.0,4.0,15.0,,16.0,2.0,1.0,3.0,2.0,1.0,6.0,10.0,2.0,5.0,23.0,1.0,10.0,5.0,6.0,4.0,,4.0,4.0,4.0,20.0,,,22.0,64.0,,10.0,1.0,10.0,,7.0,0.0,2.0,3.0,,,,,1.0,2.0,,,,,,2.0,2.0,0.0,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Forward Madison FC,4wgjayv8s85dueh5l88im6lwq,C. Garcia,Midfielder,11,6.0,6.0,27.0,,,,1.0,4.0,1.0,3.0,1.0,,3.0,1.0,3.0,3.0,6.0,2.0,12.0,1.0,5.0,1.0,,8.0,1.0,9.0,,2.0,,,2.0,1.0,3.0,,,6.0,,,,4.0,1.0,,2.0,,,1.0,,,5.0,17.0,,5.0,,10.0,,4.0,0.0,,2.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
