liga,temporada,equipo,id,nombre,posicion,dorsal,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Starts,Recoveries,Successful Corners into Box,Tackles Won,Successful Passes Own Half,Aerial Duels lost,Aerial Duels,Right Foot Goals,Unsuccessful Crosses & Corners,Goals from Outside Box,Leftside Passes,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Fifty Fifty,PutThrough/Blocked Distribution,Assists (Intentional),Total Unsuccessful Passes ( Excl Crosses & Corners ),Second Goal Assists,Open Play Passes,Blocked Shots,Successful Short Passes,Ground Duels lost,Clean Sheets,Time Played,Duels,Throw Ins to Own Player,Total Fouls Conceded,Goal Assists,Total Fouls Won,Corners Won,Handballs conceded,Unsuccessful lay-offs,Unsuccessful Passes Own Half,Rightside Passes,Total Tackles,Total Clearances,Unsuccessful Dribbles,Unsuccessful Corners into Box,Successful Passes Opposition Half,Appearances,Corners Taken (incl short corners),Successful Dribbles,Hit Woodwork,Goals Conceded Inside Box,Forward Passes,Aerial Duels won,Straight Red Cards,Key Passes (Attempt Assists),Goals,Total Touches In Opposition Box,Times Tackled,Index,Penalty Goals Conceded,Goals Conceded,Goals Conceded Outside Box,Unsuccessful Long Passes,Successful Crosses & Corners,Substitute Off,Total Red Cards,Unsuccessful Launches,Successful Long Passes,Successful Crosses open play,Goals from Inside Box,Attempts from Set Pieces,Successful Lay-offs,Touches,Tackles Lost,Yellow Cards,Substitute On,Interceptions,PutThrough/Blocked Distribution Won,Backward Passes,Ground Duels won,Successful Open Play Passes,Ground Duels,Duels lost,Unsuccessful Crosses open play,Games Played,Through balls,Total Losses Of Possession,Fifty Fifty,Duels won,Total Passes,Total Shots,Foul Attempted Tackle,Shots On Target ( inc goals ),Home Goals,Away Goals,Winning Goal,Blocks,Successful Launches,GK Successful Distribution,Clearances Off the Line,Offsides,Left Foot Goals,Throw Ins to Opposition Player,Headed Goals,GK Unsuccessful Distribution,Last Man Tackle,Saves Made from Outside Box,Drops,Penalties Faced,Penalties Conceded,Saves Made,Punches,Saves made - parried,Catches,Saves Made from Inside Box,Goalkeeper Smother,Saves made - caught,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Penalties Saved,Saves from Penalty,Goal Kicks,Overruns,Last Player Tackle,Goals Openplay,Penalties Off Target,Other Goals,Carries,Progressive Carries,Final Third Touches,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved
USA_MLS,2022,DC United,6qsj0qaeroaoxi5o41d8sz310,M. Akinmboni,Defender,45,,5.0,2.0,3.0,,1.0,42.0,1.0,1.0,,,,9.0,7.0,51.0,,,,12.0,,62.0,,50.0,1.0,,121.0,4.0,,1.0,,,,,,5.0,30.0,2.0,3.0,,,9.0,2.0,,,,5.0,18.0,,,,,,,16.0,,5.0,,7.0,,2.0,,1.0,1.0,,,,,71.0,1.0,1.0,,2.0,,6.0,2.0,50.0,3.0,2.0,,2.0,,13.0,,2.0,63.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,DC United,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,Defender,93,,53.0,9.0,56.0,,7.0,327.0,16.0,48.0,,2.0,,84.0,75.0,478.0,5.0,5.0,,102.0,,551.0,1.0,433.0,33.0,1.0,936.0,103.0,14.0,20.0,1.0,10.0,2.0,1.0,,29.0,221.0,10.0,33.0,2.0,,151.0,18.0,,2.0,,26.0,238.0,32.0,,,,5.0,4.0,1.0,2.0,31.0,5.0,49.0,,1.0,,17.0,45.0,,,,,715.0,3.0,1.0,9.0,14.0,1.0,37.0,22.0,449.0,55.0,49.0,2.0,18.0,,120.0,12.0,54.0,580.0,,8.0,,,,0.0,12.0,8.0,12.0,,,,5.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_MLS,2022,DC United,ubuow4ad6azso5zz51b4tivp,C. Benteke,Forward,20,11.0,42.0,6.0,10.0,,,26.0,21.0,54.0,,1.0,,37.0,36.0,85.0,7.0,7.0,,43.0,,122.0,5.0,81.0,39.0,2.0,557.0,103.0,3.0,17.0,,4.0,5.0,,3.0,8.0,36.0,,6.0,8.0,,59.0,7.0,,6.0,,11.0,20.0,33.0,,7.0,1.0,49.0,21.0,98.0,,12.0,1.0,1.0,,,,,4.0,,1.0,,3.0,223.0,,2.0,1.0,1.0,2.0,35.0,10.0,79.0,49.0,60.0,1.0,7.0,,80.0,9.0,43.0,128.0,19.0,12.0,8.0,1.0,0.0,0.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,DC United,660a1dq2kk90vuzw0ru6mbmy,Miguel Berry,Forward,22,9.0,70.0,21.0,32.0,,4.0,66.0,83.0,116.0,2.0,4.0,1.0,42.0,70.0,185.0,18.0,22.0,,75.0,,233.0,11.0,183.0,81.0,1.0,1691.0,237.0,2.0,25.0,,23.0,9.0,,3.0,9.0,71.0,8.0,17.0,21.0,,120.0,30.0,,10.0,,22.0,60.0,33.0,,17.0,2.0,84.0,45.0,15.0,2.0,25.0,3.0,5.0,1.0,19.0,,2.0,2.0,1.0,1.0,1.0,12.0,521.0,4.0,,9.0,2.0,12.0,87.0,40.0,159.0,121.0,164.0,4.0,30.0,,178.0,48.0,73.0,260.0,17.0,8.0,8.0,1.0,1.0,0.0,1.0,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,DC United,7ftzvsdtanjzae4acqwp5r0lx,S. Birnbaum,Defender,15,10.0,176.0,32.0,120.0,,12.0,872.0,37.0,181.0,,2.0,,417.0,167.0,1145.0,38.0,15.0,,252.0,,1347.0,7.0,1071.0,53.0,5.0,2850.0,278.0,3.0,45.0,,20.0,3.0,,,87.0,367.0,23.0,122.0,,,273.0,32.0,,2.0,,57.0,536.0,144.0,,10.0,2.0,59.0,1.0,38.0,2.0,64.0,7.0,76.0,,,1.0,24.0,74.0,,2.0,,1.0,1762.0,11.0,6.0,,61.0,9.0,77.0,44.0,1099.0,97.0,90.0,2.0,32.0,,271.0,65.0,188.0,1397.0,16.0,15.0,6.0,1.0,1.0,1.0,24.0,13.0,9.0,3.0,5.0,,3.0,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
USA_MLS,2022,DC United,8huiai8ptzv19jcgidhyp03x1,R. Canouse,Midfielder,6,1.0,75.0,14.0,77.0,1.0,19.0,136.0,25.0,33.0,,4.0,,109.0,63.0,323.0,20.0,23.0,1.0,87.0,,400.0,2.0,304.0,60.0,2.0,1192.0,150.0,8.0,24.0,1.0,20.0,1.0,1.0,,28.0,112.0,30.0,15.0,5.0,,188.0,18.0,1.0,7.0,,23.0,137.0,8.0,,6.0,1.0,22.0,22.0,23.0,1.0,27.0,4.0,12.0,1.0,6.0,,5.0,19.0,,1.0,,3.0,610.0,11.0,4.0,4.0,17.0,12.0,52.0,57.0,314.0,117.0,85.0,4.0,18.0,,129.0,38.0,65.0,410.0,3.0,15.0,2.0,0.0,1.0,0.0,6.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,DC United,khvgxqohya7mawca1qx5q590,S. Djeffal,Midfielder,13,4.0,91.0,19.0,133.0,1.0,27.0,307.0,16.0,29.0,,9.0,,203.0,109.0,619.0,24.0,33.0,,138.0,,727.0,8.0,549.0,92.0,1.0,1684.0,189.0,1.0,36.0,1.0,15.0,4.0,1.0,,38.0,233.0,45.0,17.0,7.0,3.0,313.0,28.0,4.0,8.0,1.0,35.0,223.0,13.0,,8.0,,3.0,24.0,20.0,1.0,39.0,4.0,47.0,1.0,10.0,,14.0,70.0,,,1.0,7.0,1006.0,18.0,3.0,9.0,27.0,21.0,98.0,68.0,593.0,160.0,108.0,5.0,28.0,,186.0,53.0,81.0,757.0,5.0,13.0,1.0,,,0.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,DC United,7uv8k6pqob0xqw7zchsfxk4ix,C. Durkin,Midfielder,8,7.0,159.0,24.0,152.0,,19.0,331.0,14.0,34.0,1.0,33.0,,268.0,220.0,762.0,28.0,52.0,4.0,254.0,2.0,992.0,4.0,693.0,105.0,1.0,2241.0,220.0,26.0,34.0,4.0,37.0,8.0,,,67.0,230.0,34.0,22.0,11.0,1.0,439.0,29.0,1.0,10.0,1.0,52.0,391.0,20.0,,14.0,1.0,26.0,45.0,34.0,2.0,60.0,8.0,95.0,8.0,4.0,1.0,24.0,69.0,8.0,1.0,,3.0,1400.0,15.0,4.0,5.0,21.0,23.0,127.0,81.0,741.0,186.0,119.0,32.0,29.0,1.0,380.0,50.0,101.0,1016.0,11.0,21.0,4.0,1.0,0.0,0.0,4.0,3.0,,,,,5.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2022,DC United,4mzyoimsuzfdc7n2m2i8criz9,M. Estrada,Forward,7,7.0,49.0,11.0,17.0,,3.0,36.0,26.0,45.0,3.0,2.0,1.0,30.0,50.0,88.0,5.0,5.0,3.0,51.0,1.0,121.0,3.0,81.0,41.0,,866.0,110.0,,10.0,3.0,8.0,5.0,1.0,1.0,3.0,34.0,4.0,4.0,15.0,,53.0,16.0,,12.0,,18.0,41.0,19.0,,5.0,4.0,30.0,25.0,78.0,,23.0,5.0,2.0,1.0,10.0,,,7.0,1.0,3.0,,3.0,271.0,1.0,1.0,5.0,2.0,3.0,34.0,24.0,70.0,65.0,67.0,2.0,16.0,3.0,116.0,24.0,43.0,139.0,12.0,4.0,5.0,4.0,0.0,1.0,,,,,6.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2022,DC United,4rajisbg07fbyv62y2awtcil0,K. Fletcher,Forward,0,,4.0,1.0,3.0,,,5.0,,,1.0,,,2.0,4.0,13.0,,2.0,,4.0,,17.0,,11.0,7.0,,62.0,8.0,1.0,,,,,,,,5.0,1.0,,5.0,,8.0,2.0,,,,5.0,1.0,,,,1.0,3.0,6.0,1.0,,5.0,,,,1.0,,,2.0,,1.0,,1.0,34.0,1.0,1.0,1.0,,1.0,9.0,1.0,13.0,8.0,7.0,,2.0,,15.0,1.0,1.0,17.0,1.0,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
