root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Open Play Passes,Goals from Inside Box,Successful Open Play Passes,Leftside Passes,Ground Duels lost,Unsuccessful Short Passes,Successful Lay-offs,Unsuccessful Passes Own Half,Aerial Duels won,Penalty Goals Conceded,Goals Conceded Inside Box,Successful Passes Opposition Half,Appearances,Goals Conceded,Goals from Outside Box,Aerial Duels,Left Foot Goals,Total Fouls Won,Index,Backward Passes,Touches,Total Passes,Substitute Off,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Substitute On,Successful Passes Own Half,Foul Attempted Tackle,Goals Conceded Outside Box,Times Tackled,Offsides,Total Losses Of Possession,Unsuccessful Dribbles,Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Starts,Ground Duels,PutThrough/Blocked Distribution Won,Goals,Shots On Target ( inc goals ),Ground Duels won,Right Foot Goals,Total Touches In Opposition Box,Unsuccessful Passes Opposition Half,Rightside Passes,PutThrough/Blocked Distribution,Overruns,Total Fouls Conceded,Aerial Duels lost,Forward Passes,Time Played,Recoveries,Games Played,Duels won,Shots Off Target (inc woodwork),Successful Short Passes,Successful Dribbles,Yellow Cards,Duels,Home Goals,Away Goals,Winning Goal,Key Passes (Attempt Assists),Through balls,Successful Crosses & Corners,Corners Won,Unsuccessful Launches,Successful Launches,Successful Long Passes,Unsuccessful Long Passes,Interceptions,Total Clearances,Blocked Shots,Tackles Lost,Corners Taken (incl short corners),Unsuccessful Crosses open play,Attempts from Set Pieces,Unsuccessful Corners into Box,Successful Corners into Box,Tackles Won,Unsuccessful Crosses & Corners,Throw Ins to Own Player,Total Tackles,Clean Sheets,Successful Crosses open play,Blocks,Goal Assists,Unsuccessful lay-offs,Goal Kicks,GK Successful Distribution,Throw Ins to Opposition Player,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Drops,Saves Made,Catches,Penalties Faced,Penalties Conceded,Straight Red Cards,Total Red Cards,Foul Won Penalty,Assists (Intentional),Hit Woodwork,Headed Goals,Punches,Penalty Goals,Penalties Taken,Set Pieces Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Own Goal Scored,Saves made - caught,Goalkeeper Smother,Clearances Off the Line,Saves from Penalty,Penalties Saved,Last Player Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Bahamas,Bahamas,4to1rddw8moaqvordt86xu3h0,B. Adderley,Forward,0,64.0,6.0,47.0,16.0,14.0,15.0,,3.0,3.0,1.0,10.0,39.0,4.0,11.0,,8.0,1.0,6.0,10.0,20.0,143.0,73.0,2.0,1.0,56.0,,17.0,4.0,1.0,8.0,3.0,38.0,6.0,19.0,17.0,19.0,4.0,29.0,3.0,6.0,13.0,15.0,3.0,29.0,17.0,13.0,5.0,,5.0,5.0,24.0,333.0,12.0,4.0,18.0,6.0,49.0,4.0,,37.0,4.0,2.0,1.0,6.0,,,6.0,1.0,1.0,7.0,2.0,1.0,3.0,4.0,,,3.0,,,,5.0,3.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Bahamas,Bahamas,c0kcy3ge1fehwg1g7qavqivis,O. Bain,Midfielder,0,13.0,1.0,11.0,,10.0,2.0,,,,1.0,6.0,6.0,2.0,6.0,,1.0,,3.0,10.0,6.0,42.0,13.0,2.0,,11.0,,6.0,1.0,,6.0,,14.0,3.0,11.0,2.0,2.0,2.0,18.0,,1.0,2.0,8.0,1.0,9.0,3.0,4.0,1.0,,3.0,1.0,3.0,133.0,6.0,2.0,8.0,,10.0,2.0,,19.0,1.0,0.0,0.0,1.0,,1.0,4.0,,,1.0,,1.0,1.0,,1.0,,1.0,,,,2.0,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Bahamas,Bahamas,di9uksbvtfpjbfz4ajlhaakus,R. Bain,Forward,0,13.0,,11.0,1.0,3.0,1.0,,,,,1.0,8.0,2.0,1.0,,1.0,,1.0,10.0,5.0,21.0,13.0,2.0,,11.0,,5.0,1.0,,2.0,,4.0,1.0,4.0,2.0,,2.0,5.0,1.0,,,2.0,,,2.0,5.0,2.0,,1.0,1.0,2.0,73.0,1.0,2.0,2.0,,10.0,,,6.0,,,0.0,1.0,,2.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Bahamas,Bahamas,92ckven6s4xegknrhxdqiyqs4,W. Bayles,Midfielder,0,137.0,,115.0,31.0,14.0,15.0,3.0,5.0,2.0,1.0,12.0,58.0,4.0,13.0,,6.0,,7.0,10.0,21.0,205.0,143.0,,,120.0,,62.0,3.0,1.0,5.0,,35.0,3.0,18.0,23.0,2.0,4.0,34.0,2.0,,1.0,20.0,,,18.0,41.0,4.0,,3.0,4.0,50.0,360.0,7.0,4.0,22.0,1.0,105.0,2.0,1.0,40.0,,,0.0,2.0,,,1.0,4.0,,15.0,8.0,4.0,4.0,2.0,,,,1.0,,,11.0,,,11.0,,,4.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Bahamas,Bahamas,f1oq25ezl9vo54tcc3z2k8e8k,M. Butler,Goalkeeper,0,50.0,,47.0,33.0,,3.0,,6.0,,1.0,12.0,5.0,4.0,13.0,,,,,10.0,,125.0,94.0,2.0,,79.0,,74.0,,1.0,,,17.0,,,15.0,,4.0,,,,,,,,9.0,25.0,,,1.0,,36.0,356.0,21.0,4.0,,,66.0,,,,,,0.0,,,,,3.0,1.0,13.0,12.0,,4.0,,,,,,,,,,,,,,,,,35.0,38.0,,8.0,3.0,11.0,12.0,,15.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Bahamas,Bahamas,aulfehu0ll1pop6g78hi76ga,Q. Carey,Midfielder,0,129.0,,98.0,45.0,20.0,19.0,,8.0,3.0,1.0,12.0,45.0,4.0,13.0,,3.0,,1.0,10.0,18.0,234.0,130.0,,,98.0,,56.0,6.0,1.0,9.0,,79.0,6.0,20.0,32.0,3.0,4.0,31.0,2.0,,1.0,11.0,,2.0,34.0,14.0,5.0,2.0,6.0,,53.0,360.0,15.0,4.0,14.0,2.0,89.0,3.0,,34.0,,,0.0,2.0,,3.0,2.0,5.0,,9.0,13.0,4.0,8.0,2.0,1.0,,10.0,,,,6.0,10.0,19.0,7.0,,3.0,1.0,2.0,,,,12.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Bahamas,Bahamas,acesimdzod3ryl0whn0aeaz2s,A. Cartwright,Midfielder,0,2.0,,,,,2.0,,1.0,,,1.0,,1.0,1.0,,,,,10.0,1.0,2.0,2.0,1.0,,,1.0,,,,,,2.0,,,2.0,,,,,,,,,,1.0,,,,,,1.0,9.0,,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Bahamas,Bahamas,5vo5kqsehtihkoiwgj58rkil0,J. Cheetham,Defender,0,203.0,,166.0,26.0,9.0,16.0,,17.0,11.0,1.0,12.0,50.0,4.0,13.0,,14.0,,4.0,10.0,12.0,287.0,221.0,,,177.0,,128.0,4.0,1.0,2.0,,58.0,1.0,12.0,44.0,2.0,4.0,26.0,1.0,,,17.0,,2.0,37.0,78.0,1.0,,4.0,3.0,105.0,360.0,23.0,4.0,28.0,2.0,157.0,3.0,,40.0,,,0.0,3.0,,1.0,2.0,12.0,,20.0,28.0,3.0,14.0,1.0,4.0,12.0,,,10.0,1.0,6.0,10.0,4.0,10.0,,,6.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Bahamas,Bahamas,1mtz24kqk4ma1yv1mq1lddgk4,L. Chery,Midfielder,0,9.0,,8.0,3.0,,1.0,,1.0,,,,5.0,2.0,,,,,,10.0,2.0,13.0,9.0,,,8.0,2.0,3.0,,,,,3.0,,,1.0,,,1.0,1.0,,,1.0,,,,2.0,1.0,,,,2.0,17.0,2.0,2.0,1.0,,7.0,,,1.0,,,0.0,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Bahamas,Bahamas,oirxw969fraj7tetyozudbmc,L. Chiacchiari,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
