liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Successful Lay-offs,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Unsuccessful Dribbles,Duels,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Throw Ins to Own Player,Aerial Duels lost,Total Tackles,Successful Dribbles,Unsuccessful Passes Own Half,Duels won,Shots On Target ( inc goals ),Aerial Duels won,Total Clearances,Aerial Duels,Tackles Won,Interceptions,Ground Duels won,Substitute On,Goals,Right Foot Goals,Substitute Off,Blocked Shots,Throw Ins to Opposition Player,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Goals from Inside Box,Penalties Taken,Goal Assists,Penalty Goals,Offsides,Successful Launches,PutThrough/Blocked Distribution Won,Goals from Outside Box,Clean Sheets,Through balls,Tackles Lost,Yellow Cards,Blocks,Saves Made,GK Successful Distribution,Unsuccessful Launches,Catches,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Clearances Off the Line,Unsuccessful lay-offs,Left Foot Goals,Foul Won Penalty,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Attempts from Set Pieces,Punches,Saves Made from Outside Box,Penalties Faced,Assists (Intentional),Headed Goals,Handballs conceded,Hit Woodwork,Penalties Conceded,Second Goal Assists,Drops,Own Goal Scored,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal,Saves made - caught,Goal Kicks,Set Pieces Goals,Other Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Goalkeeper Smother
USA_US_Open_Cup,2018,Columbus Crew,dgh6idc2klgsxuv6t1qq745p1,M. Abu,Midfielder,8.0,,120.0,4.0,95.0,,12.0,,30.0,4.0,,12.0,62.0,2.0,98.0,2.0,87.0,2.0,,6.0,,36.0,,7.0,5.0,1.0,1.0,112.0,1.0,1.0,2.0,8.0,26.0,,10.0,1.0,11.0,2.0,2.0,1.0,1.0,5.0,24.0,90.0,92.0,8.0,,3.0,1.0,,1.0,3.0,,,1.0,3.0,1.0,2.0,3.0,,,,,,,5.0,,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Columbus Crew,33l6xyx4nhswaphl9ha38yx9l,L. Abubakar,Defender,17.0,,42.0,,23.0,,3.0,,3.0,,,,21.0,,24.0,,22.0,1.0,,,,9.0,,,,,,34.0,,1.0,,2.0,8.0,,10.0,,4.0,1.0,,1.0,,,4.0,23.0,24.0,,,,2.0,,,4.0,,2.0,4.0,2.0,2.0,2.0,2.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Columbus Crew,41f989ipi6hbenabbwpioiyuh,L. Argudo,Midfielder,26.0,,120.0,4.0,66.0,3.0,19.0,1.0,27.0,2.0,,18.0,37.0,6.0,71.0,,60.0,2.0,,8.0,1.0,12.0,2.0,10.0,12.0,1.0,1.0,92.0,6.0,1.0,,11.0,17.0,1.0,10.0,2.0,13.0,2.0,4.0,1.0,4.0,6.0,23.0,58.0,63.0,7.0,,1.0,3.0,1.0,2.0,6.0,,1.0,2.0,2.0,2.0,2.0,5.0,,,,,1.0,,3.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Columbus Crew,8i548jt5cee1vc5woeh5zmmz9,R. Clark,Midfielder,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Columbus Crew,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,Defender,21.0,,120.0,,61.0,,1.0,,15.0,4.0,1.0,14.0,35.0,8.0,62.0,2.0,46.0,2.0,1.0,12.0,,5.0,,6.0,6.0,1.0,,80.0,,1.0,2.0,6.0,31.0,2.0,10.0,,8.0,2.0,,1.0,,2.0,25.0,50.0,50.0,2.0,,,4.0,,6.0,6.0,,2.0,8.0,2.0,3.0,2.0,4.0,,,,,,,4.0,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Columbus Crew,5cveiae53ksrodojo0ssviz1l,N. Hansen,Forward,28.0,,65.0,,14.0,1.0,3.0,1.0,8.0,,1.0,8.0,4.0,3.0,14.0,1.0,10.0,1.0,2.0,3.0,,5.0,1.0,2.0,2.0,1.0,1.0,27.0,,1.0,1.0,5.0,2.0,2.0,10.0,2.0,6.0,1.0,,1.0,,3.0,4.0,11.0,11.0,3.0,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,2.0,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Columbus Crew,7nofrmk5mdx3f42trmq3tkiqd,F. Higuaín,Midfielder,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Columbus Crew,6k9hinfk6da6yopmrm7jk7b9x,A. Jahn,Forward,14.0,,120.0,2.0,20.0,,7.0,,7.0,,1.0,9.0,13.0,4.0,24.0,1.0,20.0,2.0,2.0,4.0,,5.0,,3.0,4.0,1.0,1.0,41.0,,1.0,1.0,9.0,5.0,6.0,10.0,1.0,18.0,2.0,,1.0,,5.0,7.0,16.0,20.0,9.0,1.0,4.0,1.0,2.0,1.0,9.0,1.0,5.0,1.0,9.0,,,4.0,,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Columbus Crew,crlprp30citeo87zkm7juxlg5,H. Jimenez,Midfielder,16.0,2.0,120.0,,65.0,,13.0,,19.0,2.0,2.0,17.0,38.0,10.0,69.0,1.0,54.0,2.0,2.0,12.0,,35.0,1.0,8.0,4.0,1.0,6.0,100.0,,1.0,,9.0,19.0,1.0,10.0,,15.0,2.0,2.0,1.0,,2.0,2.0,54.0,57.0,3.0,7.0,1.0,2.0,3.0,6.0,12.0,,5.0,2.0,6.0,1.0,2.0,7.0,,,,,,,3.0,,2.0,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Columbus Crew,aybzlyd3jpg02yklqpnzu5i39,J. Kempin,Goalkeeper,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
