liga,temporada,equipo,id,nombre,posicion,dorsal,Handballs conceded,Shots On Target ( inc goals ),Goal Assists,Tackles Won,Key Passes (Attempt Assists),Total Touches In Opposition Box,Unsuccessful Crosses open play,Total Tackles,Yellow Cards,Tackles Lost,Throw Ins to Own Player,Unsuccessful Crosses & Corners,Leftside Passes,Successful Passes Opposition Half,Rightside Passes,Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Blocks,Goals from Inside Box,Ground Duels lost,Aerial Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Short Passes,Interceptions,Successful Open Play Passes,Duels won,Times Tackled,Penalties Conceded,Unsuccessful Passes Own Half,Total Passes,Goals,Successful Passes Own Half,Aerial Duels,Duels lost,Successful Dribbles,Total Fouls Won,Total Clearances,Backward Passes,Ground Duels won,Index,Penalty Goals Conceded,Substitute On,Games Played,Goals Conceded Inside Box,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Clean Sheets,Touches,Goals Conceded,Substitute Off,Total Losses Of Possession,Corners Won,PutThrough/Blocked Distribution Won,Total Shots,Duels,Successful Long Passes,Time Played,Forward Passes,Starts,Unsuccessful Dribbles,Unsuccessful Short Passes,Foul Attempted Tackle,Unsuccessful Long Passes,Total Fouls Conceded,Recoveries,Right Foot Goals,Aerial Duels lost,Open Play Passes,Successful Lay-offs,Unsuccessful Launches,Successful Launches,Ground Duels,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Throw Ins to Opposition Player,Goals Conceded Outside Box,Successful Crosses & Corners,Successful Corners into Box,Successful Crosses open play,Goals from Outside Box,Attempts from Set Pieces,Second Goal Assists,Assists (Intentional),Unsuccessful Corners into Box,Offsides,Blocked Shots,Hit Woodwork,Headed Goals,Unsuccessful lay-offs,Through balls,Last Man Tackle,Total Red Cards,Left Foot Goals,Straight Red Cards,GK Unsuccessful Distribution,Catches,Punches,Saves made - caught,Saves from Penalty,Penalties Faced,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Drops,Penalties Saved,GK Successful Distribution,Saves Made from Inside Box,Own Goal Scored,Saves made - parried,Crosses not Claimed,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Off Target,Clearances Off the Line,Red Cards - 2nd Yellow,Set Pieces Goals,Other Goals
USA_MLS,2019,Los Angeles Galaxy,9yc63o8yrp9mudfsx7l1oqtp1,R. Alessandrini,Midfielder,7,1.0,5.0,2.0,5.0,6.0,23.0,19.0,6.0,3.0,1.0,9.0,33.0,59.0,104.0,21.0,3.0,135.0,7.0,1.0,,27.0,1.0,33.0,129.0,1.0,127.0,20.0,,,3.0,168.0,,43.0,6.0,32.0,5.0,8.0,,37.0,19.0,95.0,,2.0,7.0,4.0,10.0,63.0,,298.0,5.0,5.0,98.0,11.0,,8.0,52.0,6.0,330.0,51.0,5.0,11.0,30.0,4.0,3.0,10.0,19.0,,5.0,160.0,5.0,,,46.0,,,,25.0,,1.0,12.0,7.0,3.0,,,1.0,1.0,14.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Los Angeles Galaxy,4051hgvu9v8jnu9rbbd0pr9bd,U. Antuna,Forward,18,4.0,18.0,5.0,20.0,28.0,116.0,78.0,34.0,1.0,14.0,12.0,78.0,169.0,448.0,159.0,16.0,559.0,33.0,,5.0,113.0,14.0,107.0,541.0,28.0,546.0,143.0,,1.0,19.0,666.0,6.0,139.0,34.0,133.0,37.0,58.0,11.0,206.0,129.0,58.0,6.0,2.0,33.0,47.0,50.0,166.0,1.0,1243.0,51.0,21.0,334.0,22.0,29.0,34.0,276.0,18.0,2558.0,132.0,31.0,36.0,98.0,11.0,9.0,23.0,91.0,5.0,20.0,652.0,13.0,6.0,,242.0,,,,1.0,1.0,4.0,28.0,,28.0,1.0,,,3.0,,17.0,16.0,1.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2019,Los Angeles Galaxy,5rslwexx17p7hqwp9p3vgcxuy,J. Araujo,Defender,22,,2.0,1.0,16.0,9.0,27.0,26.0,23.0,3.0,7.0,60.0,26.0,142.0,155.0,9.0,4.0,247.0,18.0,4.0,,49.0,17.0,87.0,236.0,9.0,242.0,58.0,,,19.0,334.0,,101.0,24.0,56.0,14.0,5.0,24.0,66.0,41.0,97.0,3.0,8.0,18.0,15.0,26.0,94.0,2.0,605.0,16.0,3.0,160.0,10.0,14.0,6.0,114.0,11.0,891.0,117.0,10.0,14.0,64.0,10.0,23.0,19.0,47.0,,7.0,328.0,2.0,9.0,1.0,90.0,,,,2.0,4.0,1.0,9.0,,9.0,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Los Angeles Galaxy,cqx2x7351ie20giqha8hd5djp,D. Bingham,Goalkeeper,1,,,,,1.0,,,,1.0,,,,106.0,219.0,127.0,,602.0,35.0,,,4.0,10.0,342.0,302.0,2.0,264.0,12.0,,1.0,54.0,944.0,,383.0,11.0,5.0,,3.0,32.0,,2.0,68.0,6.0,,35.0,54.0,,288.0,8.0,1295.0,61.0,,351.0,,,,17.0,300.0,3150.0,711.0,35.0,,1.0,1.0,341.0,1.0,297.0,,1.0,392.0,,144.0,92.0,6.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,123.0,15.0,15.0,5.0,2.0,8.0,3.0,146.0,57.0,1.0,2.0,355.0,88.0,,59.0,,,,,,,,,
USA_MLS,2019,Los Angeles Galaxy,6vd4rxmqub05u2dtduy028fyt,E. Boateng,Forward,24,1.0,5.0,,15.0,19.0,63.0,20.0,19.0,1.0,4.0,4.0,20.0,35.0,158.0,93.0,2.0,208.0,25.0,,1.0,51.0,6.0,61.0,204.0,7.0,207.0,37.0,,,11.0,269.0,1.0,57.0,17.0,62.0,9.0,3.0,2.0,75.0,31.0,21.0,2.0,18.0,25.0,14.0,22.0,70.0,,456.0,18.0,7.0,147.0,16.0,10.0,7.0,99.0,4.0,963.0,66.0,7.0,14.0,56.0,7.0,5.0,10.0,41.0,,11.0,268.0,6.0,3.0,,82.0,,,,1.0,,4.0,7.0,,7.0,,,1.0,,,4.0,7.0,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Los Angeles Galaxy,61fjyclc80jqcemkibgaffvmd,S. Carrasco,Midfielder,6,1.0,,,2.0,1.0,,1.0,8.0,2.0,6.0,,1.0,44.0,67.0,39.0,,136.0,17.0,6.0,,21.0,7.0,25.0,122.0,8.0,134.0,15.0,,,4.0,161.0,,69.0,15.0,29.0,,,6.0,28.0,8.0,13.0,2.0,14.0,17.0,9.0,8.0,22.0,,215.0,9.0,2.0,36.0,,6.0,,44.0,14.0,389.0,50.0,3.0,,15.0,8.0,10.0,13.0,13.0,,8.0,158.0,2.0,3.0,1.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Los Angeles Galaxy,c1pfk47z2ozitpqhxmbe98jbp,Joe Corona,Midfielder,14,1.0,4.0,1.0,53.0,19.0,24.0,13.0,93.0,6.0,40.0,7.0,19.0,434.0,831.0,426.0,10.0,1364.0,31.0,3.0,1.0,161.0,38.0,205.0,1298.0,39.0,1345.0,212.0,,,47.0,1569.0,1.0,539.0,74.0,197.0,45.0,37.0,18.0,241.0,174.0,49.0,6.0,5.0,31.0,35.0,62.0,177.0,6.0,2075.0,40.0,7.0,358.0,4.0,33.0,14.0,409.0,66.0,2324.0,468.0,26.0,27.0,165.0,32.0,40.0,43.0,192.0,,36.0,1549.0,16.0,16.0,3.0,335.0,,,,9.0,1.0,5.0,6.0,3.0,3.0,,,2.0,1.0,5.0,2.0,4.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Los Angeles Galaxy,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,Midfielder,27,,,1.0,,1.0,10.0,1.0,4.0,1.0,4.0,,1.0,14.0,36.0,12.0,1.0,43.0,9.0,,,20.0,3.0,14.0,42.0,3.0,43.0,10.0,,1.0,4.0,57.0,,11.0,5.0,22.0,2.0,1.0,2.0,15.0,7.0,11.0,1.0,7.0,9.0,4.0,7.0,11.0,,117.0,4.0,2.0,40.0,,7.0,1.0,32.0,1.0,189.0,16.0,2.0,5.0,10.0,1.0,4.0,4.0,12.0,,2.0,57.0,,1.0,,27.0,,,,1.0,,,4.0,1.0,3.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Los Angeles Galaxy,7xhffbmvvrctuswgz1oiwul1,R. Feltscher,Defender,25,1.0,4.0,3.0,23.0,20.0,57.0,82.0,35.0,7.0,12.0,170.0,82.0,339.0,482.0,51.0,9.0,771.0,26.0,9.0,2.0,51.0,51.0,175.0,736.0,33.0,755.0,125.0,,,44.0,946.0,2.0,313.0,99.0,99.0,17.0,24.0,58.0,189.0,74.0,46.0,4.0,1.0,26.0,42.0,44.0,213.0,3.0,1556.0,47.0,6.0,337.0,16.0,12.0,13.0,224.0,35.0,2200.0,367.0,25.0,4.0,130.0,10.0,45.0,26.0,105.0,1.0,48.0,929.0,1.0,23.0,9.0,125.0,,,,1.0,29.0,5.0,24.0,1.0,23.0,,,1.0,3.0,,4.0,5.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Los Angeles Galaxy,5h4u3lqd2vmi373fi8ajsaimt,G. González,Defender,21,,3.0,,14.0,2.0,13.0,5.0,20.0,6.0,6.0,24.0,5.0,159.0,120.0,150.0,4.0,476.0,22.0,27.0,1.0,39.0,28.0,115.0,429.0,28.0,460.0,55.0,,1.0,40.0,591.0,1.0,356.0,49.0,60.0,3.0,4.0,98.0,44.0,27.0,100.0,4.0,5.0,22.0,37.0,8.0,80.0,3.0,850.0,40.0,1.0,135.0,2.0,4.0,7.0,115.0,47.0,1593.0,238.0,17.0,,50.0,15.0,65.0,23.0,76.0,,21.0,571.0,,28.0,9.0,66.0,,,,,6.0,3.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,
