liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Corners Won,Overruns,Substitute On,Successful Dribbles,Throw Ins to Own Player,Total Big Chances Created,Throw Ins to Opposition Player,Handballs conceded,Penalties Conceded,Shots Off Target (inc woodwork),Total Shots,Unsuccessful Dribbles,Goals,Goals Openplay,Goals from Inside Box,Hit Woodwork,Offsides,Right Foot Goals,Shots On Target ( inc goals ),Total Big Chances Missed,Unsuccessful lay-offs,Home Goals,Away Goals,Assists (Intentional),Corners Taken (incl short corners),Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Through balls,Unsuccessful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,GK Successful Distribution,Goal Kicks,Total Big Chances Saved,Left Foot Goals,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Total Big Chances Scored,Penalties Taken,Penalty Goals,Successful Corners into Box,Attempts from Set Pieces,Second Goal Assists,Foul Won Penalty,Goals Conceded Outside Box,Goals from Outside Box,Own Goal Scored,Last Player Tackle,Headed Goals,Direct Setpiece Goals,Set Pieces Goals,Clearances Off the Line,Crosses not Claimed,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Penalties Saved,Saves from Penalty,Other Goals
USA_USL_Championship,2026,Detroit City FC,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,Forward,9,5.0,3.0,2.0,2.0,4.0,1.0,,7.0,,8.0,5.0,3.0,16.0,2.0,,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,5.0,16.0,,5.0,2.0,,1.0,5.0,,,,,,1.0,13.0,10.0,4.0,12.0,,,45.0,1.0,1.0,1.0,,8.0,16.0,13.0,,3.0,3.0,30.0,2.0,2.0,,1.0,5.0,,2.0,,0.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Detroit City FC,7dql2pjrwafffbn8eza9xi39w,B. Obeid,Midfielder,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Detroit City FC,7jizpx7yu2zxvcrnf9z4408vd,Rhys Williams,Defender,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Detroit City FC,711t32tk6qwl567dngcldfw15,M. Rodriguez,Midfielder,21,30.0,22.0,8.0,5.0,25.0,2.0,,39.0,1.0,53.0,34.0,19.0,75.0,51.0,1.0,5.0,3.0,2.0,23.0,12.0,11.0,1.0,3.0,38.0,142.0,,18.0,3.0,2.0,12.0,31.0,4.0,4.0,2.0,2.0,5.0,7.0,95.0,59.0,39.0,91.0,3.0,3.0,319.0,8.0,4.0,3.0,3.0,73.0,145.0,98.0,6.0,12.0,47.0,206.0,3.0,3.0,4.0,9.0,41.0,9.0,38.0,,0.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,3.0,4.0,4.0,,,,,,,1.0,2.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
USA_USL_Championship,2026,Detroit City FC,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,Midfielder,11,13.0,8.0,5.0,5.0,10.0,,,6.0,,20.0,11.0,9.0,20.0,8.0,1.0,5.0,2.0,2.0,7.0,3.0,4.0,,2.0,9.0,29.0,,1.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,,,1.0,21.0,13.0,8.0,20.0,1.0,2.0,176.0,1.0,2.0,2.0,1.0,14.0,29.0,21.0,3.0,5.0,8.0,51.0,2.0,2.0,2.0,3.0,9.0,1.0,5.0,1.0,1.0,,,3.0,,1.0,,,,,,2.0,,1.0,,1.0,,,,2.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2026,Detroit City FC,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,Midfielder,6,5.0,3.0,2.0,7.0,32.0,,3.0,30.0,1.0,21.0,11.0,10.0,50.0,44.0,1.0,7.0,4.0,3.0,16.0,8.0,8.0,2.0,7.0,43.0,145.0,,9.0,5.0,4.0,19.0,33.0,7.0,4.0,3.0,1.0,1.0,7.0,126.0,68.0,74.0,126.0,1.0,2.0,346.0,4.0,10.0,3.0,4.0,41.0,152.0,133.0,3.0,,19.0,224.0,10.0,3.0,3.0,6.0,25.0,4.0,13.0,,0.0,3.0,,3.0,1.0,,,,,,2.0,3.0,,,,,,1.0,,1.0,,,,,,13.0,,9.0,3.0,,6.0,,,,,,,,,,,,,,,,,,,,5.0,1.0,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Detroit City FC,8q0b0qnmebzt9v4he9o3k7rbo,C. Saldaña,Goalkeeper,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Detroit City FC,asy97zdxk0352toy38huzk222,T. Silva,Defender,33,19.0,9.0,10.0,8.0,49.0,3.0,2.0,80.0,4.0,53.0,27.0,26.0,129.0,156.0,6.0,8.0,6.0,4.0,34.0,18.0,16.0,4.0,9.0,15.0,277.0,,36.0,19.0,8.0,26.0,64.0,9.0,8.0,1.0,3.0,,9.0,193.0,96.0,113.0,191.0,4.0,5.0,693.0,6.0,28.0,11.0,5.0,162.0,284.0,200.0,9.0,9.0,84.0,521.0,27.0,27.0,21.0,40.0,86.0,25.0,44.0,1.0,0.0,6.0,,,3.0,69.0,3.0,33.0,1.0,,3.0,3.0,6.0,,,,,,,,,,,,,,,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Detroit City FC,8d6e9axgsli468lnomdbcgu6t,D. Smith,Forward,7,24.0,19.0,5.0,8.0,49.0,,1.0,34.0,3.0,46.0,35.0,11.0,98.0,19.0,4.0,8.0,7.0,5.0,22.0,16.0,6.0,1.0,3.0,29.0,106.0,,13.0,2.0,1.0,8.0,23.0,4.0,8.0,2.0,,4.0,3.0,71.0,50.0,35.0,82.0,1.0,2.0,680.0,7.0,5.0,8.0,,63.0,120.0,85.0,3.0,35.0,35.0,198.0,,,1.0,1.0,28.0,7.0,34.0,1.0,3.0,3.0,,,3.0,3.0,1.0,,,,5.0,18.0,5.0,5.0,3.0,4.0,,3.0,3.0,13.0,6.0,4.0,4.0,1.0,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,4.0,,,,,,,2.0,1.0,,,,,,,,,,,,,
USA_USL_Championship,2026,Detroit City FC,637c2iedo7modc3ekt36c2m7d,A. Stanley,Defender,3,2.0,2.0,,5.0,18.0,,1.0,14.0,,8.0,4.0,4.0,36.0,20.0,,5.0,2.0,2.0,6.0,2.0,4.0,,2.0,3.0,50.0,,10.0,3.0,2.0,4.0,9.0,2.0,1.0,1.0,1.0,,1.0,41.0,25.0,17.0,40.0,,3.0,132.0,,,2.0,1.0,27.0,50.0,41.0,3.0,1.0,9.0,87.0,13.0,10.0,1.0,4.0,21.0,1.0,5.0,,0.0,3.0,,4.0,,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,4.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Detroit City FC,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,Forward,18,3.0,,3.0,3.0,3.0,1.0,,11.0,,13.0,6.0,7.0,19.0,11.0,1.0,3.0,,,10.0,6.0,4.0,,,5.0,17.0,,9.0,2.0,1.0,6.0,,,,1.0,,,,8.0,7.0,3.0,10.0,,2.0,66.0,3.0,,2.0,2.0,15.0,19.0,10.0,2.0,2.0,9.0,35.0,2.0,2.0,,,7.0,4.0,9.0,,0.0,6.0,1.0,3.0,,,,,,,1.0,2.0,2.0,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Detroit City FC,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,Defender,14,20.0,10.0,10.0,8.0,47.0,3.0,3.0,101.0,2.0,107.0,42.0,65.0,110.0,116.0,4.0,8.0,7.0,5.0,87.0,32.0,55.0,11.0,5.0,78.0,252.0,,63.0,16.0,4.0,38.0,15.0,5.0,8.0,2.0,3.0,,16.0,188.0,87.0,108.0,176.0,1.0,16.0,702.0,17.0,12.0,8.0,28.0,124.0,256.0,192.0,17.0,6.0,64.0,486.0,7.0,7.0,10.0,21.0,48.0,23.0,43.0,,0.0,2.0,,,10.0,47.0,1.0,18.0,1.0,,6.0,6.0,11.0,,,,,,,,1.0,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
