liga,temporada,equipo,id,nombre,posicion,dorsal,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Starts,Recoveries,Successful Corners into Box,Tackles Won,Successful Passes Own Half,Aerial Duels lost,Aerial Duels,Right Foot Goals,Unsuccessful Crosses & Corners,Goals from Outside Box,Leftside Passes,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Fifty Fifty,PutThrough/Blocked Distribution,Assists (Intentional),Total Unsuccessful Passes ( Excl Crosses & Corners ),Second Goal Assists,Open Play Passes,Blocked Shots,Successful Short Passes,Ground Duels lost,Clean Sheets,Time Played,Duels,Throw Ins to Own Player,Total Fouls Conceded,Goal Assists,Total Fouls Won,Corners Won,Handballs conceded,Unsuccessful lay-offs,Unsuccessful Passes Own Half,Rightside Passes,Total Tackles,Total Clearances,Unsuccessful Dribbles,Unsuccessful Corners into Box,Successful Passes Opposition Half,Appearances,Corners Taken (incl short corners),Successful Dribbles,Hit Woodwork,Goals Conceded Inside Box,Forward Passes,Aerial Duels won,Straight Red Cards,Key Passes (Attempt Assists),Goals,Total Touches In Opposition Box,Times Tackled,Index,Penalty Goals Conceded,Goals Conceded,Goals Conceded Outside Box,Unsuccessful Long Passes,Successful Crosses & Corners,Substitute Off,Total Red Cards,Unsuccessful Launches,Successful Long Passes,Successful Crosses open play,Goals from Inside Box,Attempts from Set Pieces,Successful Lay-offs,Touches,Tackles Lost,Yellow Cards,Substitute On,Interceptions,PutThrough/Blocked Distribution Won,Backward Passes,Ground Duels won,Successful Open Play Passes,Ground Duels,Duels lost,Unsuccessful Crosses open play,Games Played,Through balls,Total Losses Of Possession,Fifty Fifty,Duels won,Total Passes,Total Shots,Foul Attempted Tackle,Shots On Target ( inc goals ),Home Goals,Away Goals,Winning Goal,Blocks,Successful Launches,GK Successful Distribution,Clearances Off the Line,Offsides,Left Foot Goals,Throw Ins to Opposition Player,Headed Goals,GK Unsuccessful Distribution,Last Man Tackle,Saves Made from Outside Box,Drops,Penalties Faced,Penalties Conceded,Saves Made,Punches,Saves made - parried,Catches,Saves Made from Inside Box,Goalkeeper Smother,Saves made - caught,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Penalties Saved,Saves from Penalty,Goal Kicks,Overruns,Last Player Tackle,Goals Openplay,Penalties Off Target,Other Goals,Carries,Progressive Carries,Final Third Touches,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved
USA_MLS,2022,New York City Football Club,6rwoy67xc63esstfeg2horc6i,N. Acevedo,Midfielder,26,9.0,187.0,30.0,243.0,,44.0,757.0,21.0,53.0,,23.0,,578.0,191.0,1457.0,32.0,64.0,,252.0,1.0,1679.0,10.0,1356.0,114.0,5.0,2546.0,289.0,46.0,46.0,,29.0,9.0,1.0,,84.0,382.0,76.0,34.0,9.0,1.0,704.0,34.0,2.0,18.0,1.0,26.0,555.0,32.0,,12.0,,21.0,30.0,53.0,,32.0,6.0,65.0,4.0,16.0,,25.0,101.0,4.0,,,6.0,2192.0,32.0,9.0,4.0,43.0,44.0,194.0,122.0,1429.0,236.0,135.0,22.0,34.0,,351.0,67.0,154.0,1709.0,14.0,29.0,5.0,,,0.0,2.0,9.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,New York City Football Club,7e6yfbpspg1vzcaa7rw5dameh,M. Amundsen,Defender,12,10.0,170.0,23.0,149.0,,30.0,420.0,23.0,43.0,,63.0,,25.0,209.0,806.0,38.0,49.0,1.0,232.0,1.0,1024.0,2.0,757.0,68.0,6.0,2100.0,174.0,176.0,29.0,1.0,7.0,14.0,,1.0,86.0,392.0,48.0,36.0,17.0,,404.0,27.0,,9.0,,25.0,378.0,20.0,,21.0,,41.0,31.0,38.0,,30.0,5.0,62.0,18.0,8.0,,33.0,49.0,18.0,,,,1602.0,18.0,4.0,4.0,37.0,19.0,243.0,63.0,793.0,131.0,91.0,63.0,27.0,1.0,379.0,63.0,83.0,1038.0,12.0,17.0,2.0,,,0.0,2.0,3.0,,,,,20.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,New York City Football Club,cnkf5c3rncn9is1s7h81m7yl1,Héber,Forward,9,12.0,67.0,12.0,23.0,,5.0,100.0,44.0,56.0,4.0,1.0,,85.0,58.0,248.0,26.0,25.0,,80.0,,300.0,13.0,237.0,49.0,2.0,1239.0,120.0,,11.0,,5.0,8.0,1.0,5.0,23.0,55.0,5.0,11.0,8.0,,148.0,32.0,,5.0,2.0,20.0,63.0,12.0,,6.0,10.0,68.0,29.0,100.0,1.0,23.0,3.0,13.0,,7.0,,1.0,11.0,,10.0,,31.0,509.0,,,20.0,2.0,14.0,125.0,15.0,220.0,64.0,93.0,1.0,32.0,1.0,148.0,45.0,27.0,328.0,32.0,4.0,20.0,4.0,6.0,4.0,2.0,,,,7.0,4.0,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2022,New York City Football Club,8rxwwv5nvmf9rd4oesd4rh5re,Talles Magno,Forward,43,21.0,164.0,32.0,135.0,,17.0,188.0,55.0,85.0,5.0,9.0,,181.0,152.0,775.0,41.0,58.0,8.0,182.0,2.0,945.0,20.0,757.0,154.0,5.0,2636.0,420.0,3.0,28.0,8.0,74.0,20.0,2.0,2.0,39.0,305.0,36.0,17.0,53.0,,591.0,35.0,,71.0,2.0,30.0,257.0,30.0,,31.0,8.0,153.0,109.0,81.0,1.0,35.0,5.0,18.0,4.0,17.0,,2.0,18.0,4.0,8.0,,32.0,1572.0,19.0,3.0,3.0,11.0,26.0,214.0,181.0,763.0,335.0,209.0,9.0,35.0,12.0,396.0,75.0,211.0,957.0,46.0,14.0,25.0,5.0,3.0,2.0,5.0,,,,9.0,2.0,,1.0,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
USA_MLS,2022,New York City Football Club,d7efidcaz053ml8l4h19i7fmx,L. Barraza,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,New York City Football Club,cabhrleu1pd1z0aarmf1zgkwl,A. Callens,Defender,6,12.0,110.0,30.0,176.0,,27.0,1029.0,36.0,95.0,1.0,7.0,,272.0,122.0,1516.0,25.0,21.0,,205.0,,1657.0,3.0,1441.0,57.0,13.0,2658.0,228.0,46.0,32.0,1.0,26.0,6.0,1.0,,90.0,647.0,43.0,111.0,8.0,,489.0,30.0,,7.0,1.0,26.0,706.0,59.0,,4.0,5.0,39.0,21.0,75.0,,30.0,4.0,95.0,2.0,2.0,,39.0,75.0,2.0,5.0,,,2151.0,16.0,8.0,,24.0,6.0,96.0,76.0,1461.0,133.0,93.0,7.0,30.0,1.0,262.0,46.0,135.0,1721.0,24.0,9.0,12.0,3.0,2.0,3.0,22.0,10.0,,1.0,1.0,1.0,4.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,New York City Football Club,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,Forward,11,36.0,134.0,17.0,37.0,,4.0,55.0,49.0,97.0,12.0,14.0,,84.0,144.0,264.0,24.0,36.0,2.0,147.0,,400.0,12.0,258.0,80.0,5.0,1463.0,219.0,3.0,31.0,2.0,20.0,12.0,1.0,3.0,17.0,100.0,7.0,16.0,16.0,,213.0,17.0,,15.0,1.0,14.0,132.0,48.0,,29.0,13.0,152.0,39.0,77.0,,15.0,1.0,13.0,4.0,4.0,,5.0,6.0,4.0,13.0,2.0,29.0,728.0,3.0,9.0,,6.0,16.0,95.0,42.0,253.0,122.0,129.0,14.0,17.0,7.0,255.0,58.0,90.0,411.0,69.0,14.0,33.0,10.0,3.0,2.0,1.0,,,,10.0,,1.0,1.0,,,,,,,,,,,,,,,3.0,6.0,5.0,,,,,,,,,,,,,,,,,,
USA_MLS,2022,New York City Football Club,40lk020a1p1cvmj86ids7k05x,M. Chanot,Defender,4,9.0,62.0,18.0,93.0,,14.0,554.0,19.0,53.0,1.0,,1.0,290.0,72.0,754.0,10.0,20.0,1.0,122.0,,826.0,1.0,686.0,19.0,5.0,1542.0,106.0,2.0,12.0,1.0,13.0,1.0,,1.0,50.0,216.0,21.0,77.0,1.0,,200.0,24.0,,2.0,1.0,20.0,324.0,34.0,,,1.0,16.0,1.0,37.0,1.0,23.0,3.0,60.0,,2.0,,21.0,68.0,,,,,1081.0,7.0,5.0,6.0,21.0,13.0,46.0,34.0,714.0,53.0,38.0,,24.0,1.0,129.0,21.0,68.0,876.0,12.0,7.0,3.0,1.0,0.0,0.0,13.0,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,New York City Football Club,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,Defender,2,2.0,37.0,6.0,22.0,,,130.0,4.0,15.0,,17.0,,5.0,46.0,213.0,4.0,7.0,1.0,48.0,,256.0,,201.0,22.0,1.0,480.0,42.0,41.0,7.0,1.0,2.0,5.0,,,19.0,106.0,2.0,10.0,6.0,1.0,93.0,11.0,1.0,1.0,,6.0,80.0,11.0,,9.0,1.0,9.0,10.0,95.0,1.0,6.0,,11.0,10.0,5.0,,4.0,12.0,9.0,1.0,,,393.0,2.0,,5.0,7.0,4.0,70.0,5.0,208.0,27.0,26.0,16.0,11.0,1.0,90.0,12.0,16.0,261.0,4.0,4.0,2.0,1.0,0.0,0.0,,,,,1.0,1.0,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,New York City Football Club,3dt4cojmf1ahkayoeob2ryl4a,T. Gray,Defender,24,4.0,110.0,22.0,124.0,,21.0,407.0,18.0,42.0,,43.0,,317.0,131.0,724.0,17.0,28.0,1.0,155.0,1.0,867.0,3.0,693.0,36.0,8.0,1878.0,144.0,136.0,14.0,1.0,20.0,10.0,1.0,,67.0,68.0,36.0,48.0,13.0,,325.0,27.0,,10.0,,20.0,325.0,24.0,,9.0,,23.0,18.0,46.0,,25.0,5.0,45.0,8.0,6.0,,23.0,31.0,8.0,,,,1326.0,15.0,1.0,5.0,13.0,10.0,169.0,66.0,713.0,102.0,54.0,43.0,27.0,,255.0,30.0,90.0,879.0,7.0,7.0,3.0,,,0.0,9.0,4.0,,,2.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,New York City Football Club,bb31x0lmvx07e83d344y8byay,J. Haak,Midfielder,80,,39.0,8.0,51.0,,10.0,188.0,10.0,19.0,,1.0,,99.0,30.0,359.0,20.0,16.0,,50.0,,403.0,,347.0,36.0,3.0,883.0,91.0,,11.0,,9.0,,,,21.0,135.0,20.0,19.0,8.0,,171.0,17.0,,7.0,,16.0,112.0,9.0,,2.0,,3.0,17.0,23.0,1.0,18.0,2.0,11.0,,4.0,,4.0,12.0,,,,3.0,539.0,10.0,3.0,9.0,12.0,8.0,63.0,36.0,353.0,72.0,46.0,1.0,17.0,1.0,76.0,33.0,45.0,409.0,1.0,8.0,1.0,,,0.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,New York City Football Club,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,Midfielder,21,4.0,26.0,4.0,27.0,,4.0,81.0,5.0,8.0,,13.0,,92.0,29.0,165.0,3.0,11.0,1.0,31.0,,190.0,,160.0,31.0,,457.0,69.0,32.0,6.0,1.0,13.0,2.0,,,15.0,9.0,12.0,11.0,7.0,,86.0,15.0,,5.0,,8.0,44.0,3.0,,6.0,,9.0,12.0,73.0,,9.0,1.0,5.0,2.0,2.0,,3.0,5.0,2.0,,,,334.0,8.0,2.0,11.0,3.0,8.0,51.0,30.0,160.0,61.0,36.0,13.0,15.0,,67.0,11.0,33.0,196.0,5.0,3.0,1.0,,,0.0,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
