liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded,Forward Passes,Interceptions,Substitute On,Total Losses Of Possession,Total Passes,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Open Play Passes,Unsuccessful Passes Opposition Half,Throw Ins to Own Player,Own Goal Scored,Games Played,Unsuccessful Launches,Open Play Passes,Blocks,Goals Conceded Inside Box,Successful Long Passes,Unsuccessful Long Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Successful Passes Opposition Half,Touches,Index,Appearances,Winning Goal,Goal Kicks,Saves made - parried,Penalties Faced,Successful Passes Own Half,Total Clearances,GK Successful Distribution,Penalty Goals Conceded,Rightside Passes,GK Unsuccessful Distribution,Recoveries,Unsuccessful Passes Own Half,Goals Conceded Outside Box,Successful Short Passes,Saves Made from Inside Box,Punches,Duels,Duels won,Aerial Duels,Starts,Saves Made,Aerial Duels won,Saves Made from Outside Box,Leftside Passes,Tackles Won,Foul Attempted Tackle,Tackles Lost,Total Tackles,Total Fouls Conceded,Handballs conceded,Duels lost,Total Touches In Opposition Box,Ground Duels lost,Ground Duels won,Substitute Off,Aerial Duels lost,Unsuccessful Short Passes,Ground Duels,Successful Lay-offs,Shots Off Target (inc woodwork),Clean Sheets,Backward Passes,Yellow Cards,Offsides,PutThrough/Blocked Distribution,Total Shots,Shots On Target ( inc goals ),PutThrough/Blocked Distribution Won,Unsuccessful Dribbles,Unsuccessful lay-offs,Times Tackled,Successful Dribbles,Unsuccessful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses & Corners,Unsuccessful Crosses open play,Total Fouls Won,Successful Corners into Box,Through balls,Penalties Conceded,Blocked Shots,Penalties Taken,Throw Ins to Opposition Player,Clearances Off the Line,Overruns,Key Passes (Attempt Assists),Catches,Crosses not Claimed,Last Player Tackle,Right Foot Goals,Goals from Inside Box,Goals,Corners Won,Penalty Goals,Home Goals,Away Goals,Assists (Intentional),Attempts from Set Pieces,Unsuccessful Corners into Box,Goal Assists,Successful Crosses open play,Goals from Outside Box,Saves from Penalty,Penalties Saved,Total Red Cards,Straight Red Cards,Saves made - caught,Headed Goals,Second Goal Assists,Goalkeeper Smother,Foul Won Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Hit Woodwork,Left Foot Goals,Carries,Progressive Carries,Total Big Chances Created,Total Big Chances Scored,Final Third Touches,Total Big Chances Missed,Drops,Total Big Chances Saved,Goals Openplay,Set Pieces Goals,Direct Setpiece Goals
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Montserrat,57zokeymq0dc6e2pgyjrb8ez9,J. Allen,Forward,0,6.0,1.0,1.0,,10.0,10.0,,2.0,8.0,1.0,,,2.0,,10.0,,4.0,,,8.0,160.0,4.0,29.0,13.0,2.0,0.0,,,,4.0,,,,,,4.0,1.0,2.0,8.0,,,13.0,5.0,3.0,2.0,,,,2.0,2.0,,1.0,3.0,1.0,,8.0,,5.0,5.0,1.0,3.0,2.0,10.0,,,,7.0,,,2.0,,,2.0,2.0,,4.0,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Montserrat,9tkhaj7k6ys67b357fy1uu1p0,B. Barzey,Forward,0,6.0,7.0,,,15.0,20.0,,8.0,12.0,7.0,,,2.0,,20.0,,4.0,2.0,2.0,12.0,153.0,9.0,44.0,19.0,2.0,0.0,,,,5.0,,,,9.0,,2.0,1.0,2.0,10.0,,,19.0,7.0,1.0,2.0,,1.0,,3.0,,4.0,,,6.0,,12.0,2.0,12.0,6.0,2.0,,6.0,18.0,,,,1.0,,1.0,7.0,1.0,1.0,4.0,3.0,,5.0,2.0,,2.0,2.0,,4.0,2.0,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Montserrat,awh0u44feuxn2gy4b430d4sgk,M. Benjamin,Forward,0,4.0,10.0,2.0,2.0,36.0,36.0,,15.0,21.0,20.0,4.0,,4.0,3.0,36.0,,3.0,,6.0,21.0,200.0,11.0,84.0,11.0,4.0,0.0,,,,15.0,,,,11.0,,6.0,5.0,1.0,21.0,,,15.0,5.0,1.0,2.0,,,,6.0,2.0,,,2.0,2.0,1.0,10.0,4.0,9.0,5.0,1.0,1.0,9.0,14.0,,,1.0,9.0,,,8.0,1.0,1.0,3.0,3.0,,5.0,2.0,10.0,3.0,5.0,5.0,1.0,1.0,1.0,,,,,,,4.0,,,,,,,1.0,,,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Montserrat,41tf8mh0tzwz6h3dc7kqotj4k,A. Boatswain,Forward,0,3.0,9.0,,,26.0,39.0,,18.0,21.0,14.0,,,2.0,,39.0,,2.0,,2.0,21.0,173.0,8.0,61.0,10.0,2.0,0.0,,,,13.0,1.0,,,5.0,,3.0,4.0,1.0,21.0,,,32.0,15.0,21.0,2.0,,11.0,,10.0,,1.0,1.0,1.0,5.0,1.0,17.0,10.0,7.0,4.0,1.0,10.0,16.0,11.0,2.0,4.0,1.0,15.0,,2.0,1.0,5.0,1.0,,1.0,2.0,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Montserrat,f1iuf9dnrwegf7aedzpvj6pcl,C. Brooks,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Montserrat,d0kr51fdseljdfluycohrbx0,T. Carter-Rogers,Goalkeeper,0,10.0,81.0,,,48.0,108.0,18.0,48.0,25.0,36.0,,,4.0,23.0,44.0,,7.0,36.0,46.0,60.0,360.0,23.0,157.0,16.0,4.0,0.0,33.0,4.0,,37.0,3.0,43.0,,13.0,13.0,49.0,12.0,3.0,24.0,7.0,2.0,1.0,,,4.0,19.0,,12.0,14.0,,,,,,,1.0,,1.0,,,,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Montserrat,4sweqtc3ay7slhe2mwc5sjofe,L. Cirino,Defender,0,4.0,22.0,,1.0,26.0,27.0,,15.0,11.0,11.0,9.0,,3.0,4.0,26.0,2.0,3.0,,6.0,12.0,183.0,4.0,81.0,1.0,3.0,0.0,1.0,,,8.0,7.0,1.0,,2.0,,12.0,5.0,1.0,12.0,,,31.0,24.0,2.0,2.0,,1.0,,1.0,8.0,1.0,4.0,12.0,2.0,,7.0,,6.0,23.0,2.0,1.0,9.0,29.0,,,,2.0,2.0,,2.0,,,,1.0,,2.0,2.0,1.0,,,1.0,9.0,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Montserrat,5v0adddf25y6vdawkmlohtclw,R. Cirino,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Montserrat,9k3e6mofpjtwmse223ortw6ax,B. Comley,Midfielder,0,10.0,32.0,1.0,,31.0,100.0,,21.0,71.0,19.0,1.0,,4.0,4.0,91.0,1.0,7.0,4.0,8.0,79.0,360.0,23.0,140.0,14.0,4.0,0.0,,,,56.0,3.0,,,29.0,,20.0,5.0,3.0,75.0,,,37.0,21.0,8.0,4.0,,5.0,,20.0,6.0,2.0,,6.0,3.0,,16.0,2.0,13.0,16.0,,3.0,13.0,29.0,,,1.0,19.0,1.0,,3.0,,,3.0,3.0,,7.0,2.0,3.0,,,3.0,8.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Montserrat,d3q6ppytvaks785jsuaqa9l1x,J. Comley,Midfielder,0,1.0,4.0,,2.0,4.0,15.0,1.0,2.0,11.0,3.0,1.0,,2.0,2.0,12.0,,1.0,2.0,2.0,13.0,33.0,3.0,24.0,10.0,2.0,0.0,,,,10.0,,,,2.0,,2.0,,,11.0,,,7.0,6.0,,,,,,4.0,2.0,,1.0,3.0,,,1.0,,1.0,6.0,,,,7.0,,,,5.0,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Montserrat,dw1piyy4dqwboyumkf8jfvwq2,I. Daley,Midfielder,0,,2.0,,1.0,3.0,3.0,,2.0,1.0,1.0,,,1.0,,3.0,,,1.0,,1.0,7.0,,4.0,10.0,1.0,0.0,,,,1.0,,,,,,,1.0,,,,,2.0,,,,,,,1.0,,,,,,,2.0,,2.0,,,,2.0,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Montserrat,30j93acpgxv7yna9jty1r42j9,D. Daniels,Defender,0,7.0,36.0,,,28.0,54.0,3.0,26.0,25.0,18.0,2.0,1.0,2.0,11.0,46.0,2.0,5.0,7.0,19.0,28.0,180.0,8.0,79.0,11.0,2.0,0.0,2.0,,,20.0,12.0,1.0,,6.0,1.0,6.0,8.0,2.0,21.0,,,3.0,2.0,,2.0,,,,9.0,1.0,,1.0,2.0,1.0,,1.0,3.0,1.0,2.0,,,7.0,3.0,,2.0,,3.0,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
