liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Duels,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Throw Ins to Own Player,Time Played,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Corners Won,Duels lost,Handballs conceded,Interceptions,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Starts,Successful Launches,Successful Lay-offs,Successful Long Passes,Tackles Lost,Tackles Won,Total Clearances,Total Fouls Conceded,Total Tackles,Blocks,Corners Taken (incl short corners),Hit Woodwork,Penalties Off Target,Penalties Taken,Substitute Off,Successful Corners into Box,Successful Dribbles,Throw Ins to Opposition Player,Total Big Chances Missed,Unsuccessful Corners into Box,Foul Attempted Tackle,Ground Duels lost,Offsides,Shots On Target ( inc goals ),Yellow Cards,Times Tackled,Unsuccessful Crosses open play,Unsuccessful Dribbles,Blocked Shots,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Catches,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals Conceded Outside Box,Overruns,Penalty Goals Conceded,Penalties Conceded,GK Unsuccessful Distribution,Penalties Faced,Unsuccessful lay-offs,Carries,Progressive Carries,Total Big Chances Created,Goals,Goals Openplay,Goals from Inside Box,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Attempts from Set Pieces,Penalty Goals,Assists (Intentional),Goal Assists,Straight Red Cards,Total Red Cards,Clean Sheets,Left Foot Goals,Through balls,Headed Goals,Goalkeeper Smother,Own Goal Scored,Red Cards - 2nd Yellow,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Drops,Penalties Saved,Saves from Penalty,Clearances Off the Line,Second Goal Assists,Saves made - caught,Crosses not Claimed,Other Goals,Last Player Tackle
USA_US_Open_Cup,2026,Hartford Athletic,c99yg0ykkr6o17ykicw27e68k,S. Anaku,Forward,17,1.0,3.0,4.0,1.0,5.0,3.0,1.0,,,4.0,1.0,,2.0,9.0,5.0,1.0,,,1.0,,,4.0,3.0,1.0,4.0,,30.0,,6.0,9.0,,4.0,1.0,5.0,11.0,,,,4.0,1.0,5.0,0.0,,,,,3.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Hartford Athletic,8qqehla9xvhut6uua4a0zcju2,S. Anderson,Defender,2,1.0,4.0,4.0,1.0,12.0,4.0,1.0,,,4.0,1.0,,9.0,18.0,,1.0,,,1.0,,,14.0,8.0,6.0,13.0,1.0,30.0,1.0,7.0,18.0,1.0,14.0,2.0,4.0,28.0,2.0,,,5.0,1.0,4.0,0.0,,,,,3.0,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,1.0,3.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Hartford Athletic,2zrrdws3k5b5zt7yqhjo9zjf8,Enzo Carvalho,Goalkeeper,1,2.0,,,,,27.0,2.0,2.0,2.0,,,,8.0,18.0,17.0,3.0,,,,,,14.0,3.0,24.0,18.0,,180.0,,12.0,38.0,,27.0,,11.0,58.0,,5.0,10.0,8.0,3.0,1.0,0.0,,,,,,,,,,2.0,2.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,12.0,,3.0,,5.0,2.0,3.0,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Hartford Athletic,62edndzpe08hs1vlt0ejkqwb8,S. Canada,Midfielder,33,1.0,3.0,11.0,6.0,14.0,4.0,1.0,,,4.0,2.0,1.0,4.0,17.0,,6.0,1.0,,,,,16.0,12.0,4.0,16.0,,65.0,1.0,7.0,17.0,,16.0,1.0,1.0,32.0,,,,1.0,,1.0,0.0,7.0,3.0,4.0,1.0,5.0,,1.0,2.0,2.0,1.0,,,,1.0,,2.0,1.0,1.0,,,,,,1.0,,,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Hartford Athletic,7i9qesz7fugndupldntvshwd0,S. Careaga,Midfielder,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Hartford Athletic,5vnwvsze01ja9eiy6p2v7jkoa,B. Coffey,Midfielder,16,1.0,3.0,6.0,1.0,6.0,1.0,1.0,,,4.0,1.0,,,8.0,2.0,4.0,,,,,,6.0,4.0,2.0,5.0,,55.0,1.0,6.0,8.0,,6.0,2.0,2.0,14.0,1.0,,,2.0,1.0,2.0,0.0,2.0,2.0,,1.0,5.0,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Hartford Athletic,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,Defender,15,2.0,4.0,8.0,4.0,5.0,36.0,2.0,,,4.0,1.0,1.0,28.0,87.0,8.0,20.0,1.0,,2.0,,,65.0,38.0,28.0,48.0,,90.0,,22.0,88.0,,66.0,2.0,22.0,103.0,,5.0,13.0,19.0,3.0,9.0,0.0,4.0,1.0,3.0,,4.0,,3.0,,,,2.0,,18.0,,1.0,10.0,3.0,1.0,1.0,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,29.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Hartford Athletic,1795jw1oc3pkthyq0kqexh65m,B. Fischer,Defender,25,2.0,9.0,15.0,7.0,10.0,46.0,2.0,2.0,2.0,8.0,4.0,,9.0,131.0,11.0,70.0,,,,,,110.0,49.0,64.0,91.0,1.0,180.0,1.0,24.0,134.0,,113.0,1.0,21.0,168.0,1.0,5.0,12.0,16.0,6.0,9.0,0.0,7.0,4.0,3.0,,8.0,,5.0,5.0,4.0,2.0,4.0,,22.0,1.0,2.0,14.0,3.0,3.0,1.0,,,,,,,,,,,2.0,4.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,32.0,22.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Hartford Athletic,1eya9wjh3yxzbups6a6q26puy,G. Flynn,Midfielder,24,2.0,13.0,14.0,6.0,46.0,22.0,2.0,2.0,2.0,12.0,5.0,,12.0,49.0,4.0,2.0,,,,1.0,1.0,35.0,24.0,12.0,34.0,13.0,150.0,2.0,38.0,49.0,,35.0,1.0,14.0,103.0,11.0,4.0,5.0,24.0,1.0,9.0,0.0,2.0,1.0,1.0,1.0,8.0,,4.0,1.0,,2.0,1.0,,1.0,2.0,1.0,4.0,3.0,3.0,,,,,,1.0,,,3.0,,,1.0,7.0,,,1.0,3.0,11.0,,1.0,,,,,,,,,,,,,,,,,,15.0,8.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Hartford Athletic,9ie6oja1bojocjl4fg4wingno,S. Gordon,Forward,27,2.0,4.0,15.0,4.0,20.0,8.0,2.0,2.0,2.0,10.0,2.0,,10.0,24.0,3.0,2.0,,,,,,16.0,15.0,1.0,16.0,,135.0,3.0,18.0,24.0,,16.0,3.0,8.0,40.0,2.0,,1.0,9.0,1.0,7.0,0.0,5.0,3.0,2.0,,11.0,,,1.0,1.0,2.0,,1.0,,,,1.0,2.0,,,,,,,1.0,,,,,,2.0,8.0,1.0,,,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,9.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
