liga,temporada,equipo,id,nombre,posicion,dorsal,Duels,Total Fouls Won,Goals Conceded Outside Box,Total Clearances,PutThrough/Blocked Distribution Won,Throw Ins to Own Player,Throw Ins to Opposition Player,Unsuccessful Passes Opposition Half,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Tackles Lost,Total Passes,Unsuccessful Launches,Total Tackles,Unsuccessful Long Passes,Time Played,Successful Passes Own Half,Ground Duels lost,Goals Conceded Inside Box,Ground Duels won,Games Played,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Leftside Passes,Starts,Successful Short Passes,Total Fouls Conceded,Total Losses Of Possession,Foul Attempted Tackle,Unsuccessful Short Passes,Duels won,Ground Duels,Tackles Won,Times Tackled,Substitute Off,Recoveries,Index,Successful Open Play Passes,Touches,Appearances,Duels lost,Forward Passes,Goals Conceded,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Successful Dribbles,Aerial Duels lost,Successful Lay-offs,Shots On Target ( inc goals ),Interceptions,Aerial Duels,Backward Passes,Successful Passes Opposition Half,Unsuccessful Dribbles,Blocks,Blocked Shots,Rightside Passes,Overruns,Total Touches In Opposition Box,Foul Won Penalty,Total Shots,Aerial Duels won,Saves made - parried,Punches,Crosses not Claimed,Drops,GK Successful Distribution,Successful Long Passes,Goalkeeper Smother,Saves Made,Saves Made from Inside Box,GK Unsuccessful Distribution,Goal Kicks,Catches,Successful Launches,Saves Made from Outside Box,Handballs conceded,Key Passes (Attempt Assists),Yellow Cards,Shots Off Target (inc woodwork),Unsuccessful Crosses & Corners,Successful Crosses & Corners,Offsides,Assists (Intentional),Goal Assists,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Successful Corners into Box,Corners Won,Unsuccessful lay-offs,Clearances Off the Line,Unsuccessful Crosses open play,Goals,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Penalties Taken,Penalties Off Target,Headed Goals,Hit Woodwork,Penalty Goals Conceded,Penalties Faced,Penalties Saved,Saves from Penalty,Attempts from Set Pieces,Right Foot Goals,Saves made - caught,Last Player Tackle,Penalties Conceded,Red Cards - 2nd Yellow,Total Red Cards,Through balls,Penalty Goals,Clean Sheets,Own Goal Scored,Other Goals,Goals from Outside Box,Second Goal Assists,Set Pieces Goals,Straight Red Cards
Concacaf_Concacaf_U17,2025,Saint Martin Under 17,16fpaadtwlg22fysn7lptzrbo,L. Benjamin,Goalkeeper,1,5.0,1.0,,6.0,,,,5.0,,9.0,,48.0,1.0,,7.0,249.0,33.0,,6.0,,3.0,,4.0,14.0,3.0,29.0,,11.0,,2.0,4.0,,,,1.0,29.0,10.0,12.0,90.0,3.0,1.0,20.0,6.0,13.0,39.0,0.0,,1.0,,,,5.0,,6.0,,,,14.0,,,,,4.0,2.0,1.0,,3.0,30.0,10.0,2.0,10.0,8.0,6.0,21.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Saint Martin Under 17,exwmrt4z67lzeg4vg19b61lp0,N. Bertaux,Midfielder,14,10.0,4.0,,1.0,,,,,2.0,1.0,1.0,13.0,,1.0,,42.0,9.0,5.0,1.0,5.0,2.0,1.0,1.0,4.0,,9.0,2.0,2.0,1.0,1.0,5.0,10.0,,,,5.0,10.0,12.0,24.0,2.0,5.0,5.0,1.0,13.0,12.0,0.0,,,,,1.0,,1.0,3.0,,1.0,,3.0,,,,,,,,,,,3.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Saint Martin Under 17,48tl29ola11b24r4msqz856vo,J. Charlery-Adele,Forward,11,42.0,3.0,,2.0,1.0,1.0,1.0,18.0,,20.0,2.0,48.0,,4.0,1.0,270.0,13.0,21.0,7.0,11.0,3.0,4.0,4.0,8.0,3.0,27.0,7.0,48.0,4.0,19.0,18.0,32.0,2.0,11.0,,9.0,10.0,24.0,108.0,3.0,24.0,11.0,7.0,44.0,28.0,1.0,4.0,3.0,1.0,5.0,1.0,10.0,15.0,17.0,5.0,,,14.0,1.0,18.0,,8.0,7.0,,,,,,1.0,,,,,,,,,,2.0,,3.0,2.0,2.0,2.0,,,,2.0,,,1.0,3.0,,2.0,3.0,,3.0,0.0,3.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Saint Martin Under 17,e59wnbg8r8rnxnjpg1f63179w,C. Clerveau,Midfielder,20,3.0,,,1.0,,2.0,2.0,2.0,1.0,4.0,,10.0,,,,17.0,3.0,1.0,,2.0,1.0,,2.0,2.0,,4.0,,7.0,,4.0,2.0,3.0,,1.0,,1.0,10.0,5.0,18.0,1.0,1.0,5.0,,9.0,6.0,0.0,2.0,,,,,,2.0,3.0,1.0,,,1.0,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Saint Martin Under 17,8364xxrhzm5y3lw5e47no249g,K. Crime,Midfielder,13,37.0,5.0,,4.0,5.0,8.0,6.0,22.0,,29.0,2.0,71.0,4.0,4.0,7.0,204.0,14.0,16.0,5.0,17.0,3.0,7.0,9.0,21.0,3.0,39.0,2.0,58.0,1.0,22.0,19.0,33.0,2.0,11.0,2.0,10.0,10.0,40.0,145.0,3.0,18.0,39.0,5.0,65.0,42.0,0.0,8.0,2.0,,1.0,2.0,4.0,9.0,29.0,5.0,,,2.0,,7.0,,1.0,2.0,,,,,,3.0,,,,,,,,,,5.0,,,2.0,1.0,1.0,,,,1.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Saint Martin Under 17,dcq3m3hgulf1c1rghmjl0dj4k,I. Felix-Hughes,Defender,12,6.0,,,2.0,,,,,1.0,3.0,1.0,13.0,,3.0,,35.0,9.0,2.0,1.0,4.0,1.0,1.0,3.0,6.0,,9.0,1.0,4.0,1.0,3.0,4.0,6.0,2.0,1.0,,,10.0,9.0,21.0,1.0,2.0,3.0,1.0,12.0,10.0,0.0,1.0,,,,,,2.0,1.0,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Saint Martin Under 17,bh7kyzx8hgcxz6m7gxyy07w2c,Andry Fleming,Goalkeeper,16,,,,1.0,,,,,1.0,2.0,,7.0,,,2.0,21.0,4.0,,1.0,,1.0,,2.0,3.0,,4.0,,2.0,,,,,,,,2.0,10.0,1.0,9.0,1.0,,1.0,1.0,2.0,5.0,0.0,,,,,,,,1.0,,,,3.0,,,,,,,,,,4.0,1.0,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Saint Martin Under 17,7c3rvbn0kpi2r6ybtubw3v6l0,Angelo Fleming,Defender,3,28.0,1.0,,5.0,2.0,17.0,1.0,16.0,1.0,20.0,2.0,50.0,,5.0,4.0,140.0,16.0,14.0,4.0,10.0,3.0,4.0,6.0,4.0,2.0,30.0,2.0,39.0,1.0,16.0,12.0,24.0,3.0,10.0,1.0,7.0,10.0,29.0,111.0,3.0,16.0,27.0,4.0,48.0,30.0,0.0,4.0,2.0,,,2.0,4.0,6.0,15.0,7.0,1.0,,13.0,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Saint Martin Under 17,6mebj5xa4tnix346khvovvwno,Y. Gonzague,Midfielder,8,34.0,6.0,,4.0,4.0,,,9.0,1.0,15.0,1.0,66.0,2.0,6.0,3.0,190.0,28.0,14.0,4.0,15.0,3.0,6.0,7.0,16.0,2.0,48.0,3.0,26.0,2.0,12.0,17.0,29.0,5.0,3.0,1.0,11.0,10.0,49.0,112.0,3.0,17.0,19.0,4.0,64.0,51.0,0.0,3.0,3.0,1.0,,4.0,5.0,8.0,23.0,,1.0,1.0,23.0,,,,,2.0,,,,,,3.0,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Saint Martin Under 17,9rxd5p2ogdfxvrspkuinae80k,K. Hon,Midfielder,19,27.0,3.0,,1.0,3.0,,,10.0,1.0,10.0,2.0,36.0,1.0,5.0,1.0,150.0,17.0,17.0,5.0,9.0,3.0,3.0,1.0,11.0,2.0,25.0,5.0,28.0,1.0,9.0,9.0,26.0,3.0,10.0,2.0,10.0,10.0,26.0,72.0,3.0,18.0,7.0,5.0,36.0,26.0,0.0,1.0,1.0,,,,1.0,10.0,10.0,5.0,,,8.0,,2.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
