liga,temporada,equipo,id,nombre,posicion,dorsal,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Starts,Recoveries,Successful Corners into Box,Tackles Won,Successful Passes Own Half,Aerial Duels lost,Aerial Duels,Right Foot Goals,Unsuccessful Crosses & Corners,Goals from Outside Box,Leftside Passes,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Fifty Fifty,PutThrough/Blocked Distribution,Assists (Intentional),Total Unsuccessful Passes ( Excl Crosses & Corners ),Second Goal Assists,Open Play Passes,Blocked Shots,Successful Short Passes,Ground Duels lost,Clean Sheets,Time Played,Duels,Throw Ins to Own Player,Total Fouls Conceded,Goal Assists,Total Fouls Won,Corners Won,Handballs conceded,Unsuccessful lay-offs,Unsuccessful Passes Own Half,Rightside Passes,Total Tackles,Total Clearances,Unsuccessful Dribbles,Unsuccessful Corners into Box,Successful Passes Opposition Half,Appearances,Corners Taken (incl short corners),Successful Dribbles,Hit Woodwork,Goals Conceded Inside Box,Forward Passes,Aerial Duels won,Straight Red Cards,Key Passes (Attempt Assists),Goals,Total Touches In Opposition Box,Times Tackled,Index,Penalty Goals Conceded,Goals Conceded,Goals Conceded Outside Box,Unsuccessful Long Passes,Successful Crosses & Corners,Substitute Off,Total Red Cards,Unsuccessful Launches,Successful Long Passes,Successful Crosses open play,Goals from Inside Box,Attempts from Set Pieces,Successful Lay-offs,Touches,Tackles Lost,Yellow Cards,Substitute On,Interceptions,PutThrough/Blocked Distribution Won,Backward Passes,Ground Duels won,Successful Open Play Passes,Ground Duels,Duels lost,Unsuccessful Crosses open play,Games Played,Through balls,Total Losses Of Possession,Fifty Fifty,Duels won,Total Passes,Total Shots,Foul Attempted Tackle,Shots On Target ( inc goals ),Home Goals,Away Goals,Winning Goal,Blocks,Successful Launches,GK Successful Distribution,Clearances Off the Line,Offsides,Left Foot Goals,Throw Ins to Opposition Player,Headed Goals,GK Unsuccessful Distribution,Last Man Tackle,Saves Made from Outside Box,Drops,Penalties Faced,Penalties Conceded,Saves Made,Punches,Saves made - parried,Catches,Saves Made from Inside Box,Goalkeeper Smother,Saves made - caught,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Penalties Saved,Saves from Penalty,Goal Kicks,Overruns,Last Player Tackle,Goals Openplay,Penalties Off Target,Other Goals,Carries,Progressive Carries,Final Third Touches,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved
USA_MLS,2022,Columbus Crew,7e6yfbpspg1vzcaa7rw5dameh,M. Amundsen,Defender,18,10.0,170.0,23.0,149.0,,30.0,420.0,23.0,43.0,,63.0,,25.0,209.0,806.0,38.0,49.0,1.0,232.0,1.0,1024.0,2.0,757.0,68.0,6.0,2099.0,174.0,176.0,29.0,1.0,7.0,14.0,,1.0,86.0,392.0,48.0,36.0,17.0,,404.0,27.0,,9.0,,25.0,378.0,20.0,,21.0,,41.0,31.0,10.0,,30.0,5.0,62.0,18.0,8.0,,33.0,49.0,18.0,,,,1602.0,18.0,4.0,4.0,37.0,19.0,243.0,63.0,793.0,131.0,91.0,63.0,27.0,1.0,379.0,63.0,83.0,1038.0,12.0,17.0,2.0,,,0.0,2.0,3.0,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,
USA_MLS,2022,Columbus Crew,cfucb8do9rkxdk9381cinmqd,J. Anibaba,Defender,23,1.0,7.0,3.0,6.0,,3.0,81.0,1.0,7.0,,,,27.0,18.0,100.0,2.0,1.0,,21.0,,119.0,,91.0,4.0,,226.0,15.0,,4.0,,1.0,,,,3.0,28.0,3.0,9.0,,,19.0,5.0,,,,6.0,60.0,6.0,,,,1.0,,14.0,,6.0,,14.0,,2.0,,6.0,9.0,,,,,143.0,,2.0,2.0,,1.0,6.0,4.0,99.0,8.0,5.0,,5.0,,21.0,2.0,10.0,121.0,1.0,1.0,,,,0.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Columbus Crew,660a1dq2kk90vuzw0ru6mbmy,Miguel Berry,Forward,27,9.0,70.0,21.0,32.0,,4.0,66.0,83.0,116.0,2.0,4.0,1.0,42.0,70.0,185.0,18.0,22.0,,75.0,,233.0,11.0,183.0,81.0,1.0,1690.0,237.0,2.0,25.0,,23.0,9.0,,3.0,9.0,71.0,8.0,17.0,21.0,,120.0,30.0,,10.0,,22.0,60.0,33.0,,17.0,2.0,84.0,45.0,11.0,2.0,25.0,3.0,5.0,1.0,19.0,,2.0,2.0,1.0,1.0,1.0,12.0,521.0,4.0,,9.0,2.0,12.0,87.0,40.0,159.0,121.0,164.0,4.0,30.0,,178.0,48.0,73.0,260.0,17.0,8.0,8.0,1.0,1.0,1.0,1.0,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,2.0,,,,,,,,,
USA_MLS,2022,Columbus Crew,6kb6kwmwjh4c6oyed5upl266t,E. Bush,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Columbus Crew,4u1sgaf2cmjx1uiv5h6villh,M. Degenek,Defender,5,7.0,108.0,24.0,143.0,,17.0,727.0,50.0,110.0,,1.0,,302.0,118.0,1063.0,24.0,22.0,,196.0,,1205.0,3.0,983.0,33.0,4.0,2238.0,197.0,6.0,26.0,,21.0,1.0,1.0,,79.0,391.0,30.0,101.0,2.0,,336.0,28.0,,3.0,,25.0,517.0,60.0,,6.0,,20.0,3.0,11.0,3.0,31.0,6.0,88.0,,3.0,,44.0,80.0,,,,,1559.0,13.0,3.0,4.0,36.0,18.0,49.0,54.0,1020.0,87.0,83.0,1.0,28.0,,218.0,40.0,114.0,1259.0,8.0,13.0,1.0,,,0.0,14.0,10.0,1.0,,,,2.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,
USA_MLS,2022,Columbus Crew,efr6uboj041gcgi2qxm0pa5be,L. Díaz,Midfielder,11,5.0,77.0,17.0,70.0,,9.0,63.0,13.0,23.0,3.0,44.0,,181.0,111.0,295.0,10.0,39.0,5.0,86.0,1.0,375.0,6.0,282.0,82.0,,1540.0,212.0,6.0,26.0,5.0,58.0,25.0,2.0,1.0,19.0,26.0,19.0,7.0,41.0,,238.0,26.0,4.0,30.0,,11.0,68.0,10.0,1.0,16.0,3.0,84.0,52.0,11.0,2.0,15.0,4.0,9.0,6.0,15.0,1.0,4.0,13.0,6.0,3.0,,3.0,731.0,10.0,6.0,9.0,9.0,14.0,106.0,107.0,290.0,189.0,95.0,44.0,26.0,,241.0,33.0,117.0,381.0,12.0,11.0,7.0,2.0,1.0,1.0,,5.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,3.0,,,,,,,,,
USA_MLS,2022,Columbus Crew,2uis9d0h87arn5ew3bg1si40l,D. Etienne,Midfielder,22,15.0,95.0,25.0,112.0,,15.0,162.0,13.0,17.0,7.0,37.0,,74.0,135.0,541.0,16.0,39.0,5.0,120.0,,654.0,13.0,522.0,99.0,3.0,2221.0,203.0,17.0,16.0,6.0,36.0,18.0,1.0,,22.0,244.0,25.0,7.0,35.0,,391.0,33.0,1.0,26.0,1.0,24.0,135.0,4.0,,30.0,9.0,148.0,61.0,11.0,2.0,27.0,3.0,25.0,12.0,13.0,,7.0,19.0,12.0,9.0,,10.0,1078.0,10.0,5.0,8.0,15.0,21.0,208.0,87.0,535.0,186.0,112.0,37.0,33.0,,280.0,41.0,91.0,661.0,36.0,9.0,21.0,5.0,4.0,2.0,1.0,,,,26.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,,8.0,,,,,,,,,
USA_MLS,2022,Columbus Crew,49rr75teem0kobuhr4cesh756,M. Farsi,Defender,23,,7.0,,9.0,,2.0,15.0,,1.0,,3.0,,18.0,7.0,39.0,1.0,1.0,1.0,8.0,,46.0,,39.0,4.0,,79.0,11.0,4.0,2.0,1.0,2.0,1.0,,,4.0,10.0,4.0,3.0,,,26.0,7.0,,,,1.0,11.0,1.0,,2.0,,3.0,1.0,15.0,1.0,1.0,,1.0,2.0,,,,,2.0,,,,71.0,2.0,,7.0,1.0,1.0,8.0,6.0,38.0,10.0,4.0,3.0,7.0,,14.0,3.0,7.0,47.0,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
USA_MLS,2022,Columbus Crew,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,Forward,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Columbus Crew,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,Midfielder,17,,4.0,1.0,10.0,,4.0,29.0,,4.0,,1.0,,27.0,5.0,65.0,1.0,,,7.0,,72.0,,61.0,3.0,,152.0,12.0,10.0,1.0,,1.0,,,,3.0,3.0,4.0,3.0,1.0,,38.0,3.0,,,,,23.0,4.0,,2.0,,2.0,2.0,22.0,,,,3.0,2.0,1.0,,2.0,4.0,2.0,,,,107.0,,,2.0,2.0,,19.0,5.0,65.0,8.0,3.0,1.0,3.0,,14.0,2.0,9.0,72.0,,,,,,0.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
