liga,temporada,equipo,id,nombre,posicion,dorsal,Goal Assists,Ground Duels lost,Index,Handballs conceded,Aerial Duels lost,Corners Taken (incl short corners),Penalties Taken,Goals from Inside Box,Substitute Off,Left Foot Goals,Total Touches In Opposition Box,Successful Short Passes,Tackles Lost,Appearances,Successful Open Play Passes,Open Play Passes,Corners Won,Total Shots,Duels won,Ground Duels,Key Passes (Attempt Assists),Rightside Passes,Unsuccessful Dribbles,Leftside Passes,Time Played,Unsuccessful Long Passes,Unsuccessful Short Passes,Games Played,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Successful Dribbles,Times Tackled,Goals from Outside Box,Right Foot Goals,Hit Woodwork,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Aerial Duels,Total Tackles,Total Clearances,Foul Attempted Tackle,Successful Launches,Aerial Duels won,Ground Duels won,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Opposition Half,Tackles Won,Blocked Shots,Unsuccessful Crosses & Corners,Successful Long Passes,PutThrough/Blocked Distribution,Total Fouls Won,Unsuccessful lay-offs,Shots On Target ( inc goals ),Backward Passes,Through balls,Goals,Unsuccessful Corners into Box,Forward Passes,Successful Passes Own Half,Successful Lay-offs,Duels,Penalty Goals,Touches,Unsuccessful Crosses open play,Yellow Cards,Unsuccessful Passes Own Half,Penalty Goals Conceded,Successful Crosses & Corners,Total Losses Of Possession,Successful Crosses open play,Unsuccessful Passes Opposition Half,Total Fouls Conceded,Goals Conceded,Goals Conceded Inside Box,Starts,Recoveries,Substitute On,Clean Sheets,Offsides,Assists (Intentional),Interceptions,Total Passes,Goals Conceded Outside Box,Home Goals,Away Goals,Winning Goal,Unsuccessful Launches,Throw Ins to Opposition Player,Blocks,Throw Ins to Own Player,GK Successful Distribution,Headed Goals,Penalties Conceded,Clearances Off the Line,Second Goal Assists,Foul Won Penalty,Penalties Saved,Saves Made from Inside Box,Punches,Penalties Faced,Catches,Saves from Penalty,Drops,Crosses not Claimed,Saves made - parried,Saves made - caught,Saves Made,GK Unsuccessful Distribution,Goalkeeper Smother,Saves Made from Outside Box,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,Set Pieces Goals,Straight Red Cards,Own Goal Scored,Penalties Off Target
Mexico_Liga_MX,2015-2016,Club Atlético Morelia,aevk7yjo0gjbppcpqeb0siead,É. Aguirre,Midfielder,21,,35.0,10.0,,5.0,1.0,,,2.0,,,396.0,6.0,15.0,415.0,486.0,,4.0,48.0,75.0,4.0,98.0,4.0,154.0,861.0,19.0,53.0,15.0,12.0,2.0,6.0,,,,1.0,72.0,40.0,13.0,25.0,14.0,3.0,4.0,8.0,40.0,429.0,261.0,19.0,1.0,10.0,33.0,23.0,10.0,,2.0,47.0,1.0,,1.0,202.0,172.0,1.0,88.0,,729.0,9.0,,23.0,,4.0,119.0,4.0,59.0,8.0,18.0,14.0,9.0,36.0,6.0,1.0,1.0,,28.0,501.0,4.0,,,,9.0,3.0,4.0,55.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,
Mexico_Liga_MX,2015-2016,Club Atlético Morelia,6cp2uj6qhc1qyx53o14uo9nu1,J. Chávez,Goalkeeper,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Atlético Morelia,axejywqkcbdd8ybqb9fobwvyt,J. Cuero,Forward,23,1.0,57.0,10.0,1.0,6.0,4.0,,3.0,3.0,2.0,,298.0,2.0,16.0,298.0,348.0,19.0,18.0,57.0,107.0,14.0,149.0,27.0,25.0,1112.0,2.0,48.0,16.0,4.0,10.0,14.0,,,1.0,1.0,50.0,63.0,13.0,10.0,4.0,8.0,,7.0,50.0,301.0,178.0,8.0,6.0,43.0,3.0,10.0,28.0,1.0,8.0,133.0,,3.0,2.0,44.0,136.0,6.0,120.0,,598.0,41.0,4.0,13.0,,13.0,168.0,10.0,80.0,18.0,16.0,14.0,11.0,49.0,5.0,3.0,4.0,1.0,7.0,351.0,2.0,,,,1.0,1.0,,6.0,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,1.0,,,1.0,,
Mexico_Liga_MX,2015-2016,Club Atlético Morelia,9bx5ryghysaaosvs9ey7y4s0l,F. Erpen,Defender,5,,37.0,10.0,1.0,20.0,,,1.0,,,,648.0,11.0,18.0,672.0,784.0,,12.0,95.0,101.0,2.0,250.0,1.0,164.0,1620.0,37.0,78.0,18.0,10.0,11.0,4.0,,,,,115.0,57.0,51.0,45.0,62.0,11.0,7.0,31.0,64.0,718.0,217.0,34.0,1.0,,70.0,14.0,15.0,,1.0,32.0,1.0,1.0,,387.0,501.0,,152.0,,1110.0,,3.0,54.0,,,135.0,,61.0,20.0,27.0,21.0,18.0,35.0,,4.0,2.0,,74.0,833.0,6.0,,,,16.0,,8.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Mexico_Liga_MX,2015-2016,Club Atlético Morelia,9cywx7k6lfb0dgzzaa8efrdn9,A. Gagliardi,Midfielder,10,1.0,27.0,10.0,,7.0,,,1.0,1.0,1.0,,97.0,3.0,10.0,95.0,115.0,3.0,9.0,20.0,41.0,3.0,21.0,5.0,37.0,339.0,1.0,20.0,10.0,2.0,4.0,2.0,,,,,21.0,34.0,13.0,4.0,2.0,4.0,,6.0,14.0,99.0,74.0,1.0,3.0,6.0,2.0,4.0,8.0,,5.0,35.0,1.0,1.0,,27.0,25.0,2.0,54.0,,193.0,6.0,,4.0,,,58.0,,23.0,7.0,5.0,4.0,2.0,12.0,8.0,,1.0,,4.0,120.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Atlético Morelia,472j4vlwkrcnvrslaa2e742j9,I. González,Defender,30,,56.0,10.0,1.0,10.0,1.0,,,8.0,,,315.0,10.0,17.0,320.0,415.0,8.0,9.0,58.0,105.0,10.0,29.0,6.0,156.0,1227.0,17.0,78.0,17.0,5.0,7.0,6.0,,,,,95.0,66.0,19.0,34.0,7.0,11.0,4.0,9.0,49.0,325.0,199.0,24.0,3.0,36.0,10.0,25.0,9.0,,2.0,78.0,,,1.0,157.0,132.0,,124.0,,674.0,35.0,2.0,33.0,,6.0,185.0,6.0,98.0,16.0,19.0,14.0,16.0,28.0,1.0,2.0,3.0,,20.0,420.0,5.0,,,,11.0,4.0,3.0,44.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Atlético Morelia,2bka1393417xnw60zc7366or9,E. Loboa,Midfielder,19,1.0,63.0,10.0,,2.0,3.0,,,8.0,,,225.0,4.0,14.0,226.0,267.0,12.0,5.0,51.0,113.0,7.0,49.0,24.0,110.0,781.0,10.0,31.0,14.0,11.0,1.0,12.0,,,,,41.0,65.0,3.0,17.0,,4.0,1.0,1.0,50.0,230.0,156.0,13.0,1.0,27.0,5.0,23.0,21.0,,4.0,61.0,,,2.0,51.0,81.0,1.0,116.0,,462.0,25.0,,10.0,,7.0,137.0,6.0,58.0,15.0,13.0,10.0,9.0,47.0,5.0,,4.0,1.0,7.0,271.0,3.0,,,,2.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Mexico_Liga_MX,2015-2016,Club Atlético Morelia,dblkws8pgwpn3mkumxwjrokid,E. Loeschbor,Defender,17,,29.0,10.0,,10.0,,,,,,,292.0,4.0,10.0,309.0,364.0,,4.0,47.0,57.0,2.0,59.0,,137.0,900.0,22.0,36.0,10.0,9.0,4.0,1.0,,,,,58.0,39.0,29.0,16.0,40.0,7.0,5.0,19.0,28.0,333.0,89.0,12.0,1.0,,41.0,15.0,14.0,,,11.0,,,,184.0,244.0,,86.0,,557.0,,2.0,26.0,,,68.0,,32.0,19.0,12.0,10.0,10.0,25.0,,3.0,,,50.0,391.0,2.0,,,,8.0,,9.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Atlético Morelia,a1qs3b34p5u2s6mmlhdkgdp7t,L. Malagón,Goalkeeper,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Atlético Morelia,84tr30652u1q1mh5ukf8altxx,J. Meza,Midfielder,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
