root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Open Play Passes,Goals from Inside Box,Successful Open Play Passes,Leftside Passes,Ground Duels lost,Unsuccessful Short Passes,Successful Lay-offs,Unsuccessful Passes Own Half,Aerial Duels won,Penalty Goals Conceded,Goals Conceded Inside Box,Successful Passes Opposition Half,Appearances,Goals Conceded,Goals from Outside Box,Aerial Duels,Left Foot Goals,Total Fouls Won,Index,Backward Passes,Touches,Total Passes,Substitute Off,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Substitute On,Successful Passes Own Half,Foul Attempted Tackle,Goals Conceded Outside Box,Times Tackled,Offsides,Total Losses Of Possession,Unsuccessful Dribbles,Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Starts,Ground Duels,PutThrough/Blocked Distribution Won,Goals,Shots On Target ( inc goals ),Ground Duels won,Right Foot Goals,Total Touches In Opposition Box,Unsuccessful Passes Opposition Half,Rightside Passes,PutThrough/Blocked Distribution,Overruns,Total Fouls Conceded,Aerial Duels lost,Forward Passes,Time Played,Recoveries,Games Played,Duels won,Shots Off Target (inc woodwork),Successful Short Passes,Successful Dribbles,Yellow Cards,Duels,Home Goals,Away Goals,Winning Goal,Key Passes (Attempt Assists),Through balls,Successful Crosses & Corners,Corners Won,Unsuccessful Launches,Successful Launches,Successful Long Passes,Unsuccessful Long Passes,Interceptions,Total Clearances,Blocked Shots,Tackles Lost,Corners Taken (incl short corners),Unsuccessful Crosses open play,Attempts from Set Pieces,Unsuccessful Corners into Box,Successful Corners into Box,Tackles Won,Unsuccessful Crosses & Corners,Throw Ins to Own Player,Total Tackles,Clean Sheets,Successful Crosses open play,Blocks,Goal Assists,Unsuccessful lay-offs,Goal Kicks,GK Successful Distribution,Throw Ins to Opposition Player,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Drops,Saves Made,Catches,Penalties Faced,Penalties Conceded,Straight Red Cards,Total Red Cards,Foul Won Penalty,Assists (Intentional),Hit Woodwork,Headed Goals,Punches,Penalty Goals,Penalties Taken,Set Pieces Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Own Goal Scored,Saves made - caught,Goalkeeper Smother,Clearances Off the Line,Saves from Penalty,Penalties Saved,Last Player Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,Midfielder,0,13.0,,12.0,2.0,3.0,1.0,1.0,,,,,10.0,1.0,,,,,,10.0,5.0,20.0,13.0,,,12.0,1.0,2.0,,,3.0,,5.0,1.0,3.0,1.0,,,5.0,,,,2.0,,2.0,1.0,6.0,1.0,,,,,21.0,,1.0,2.0,,12.0,,,5.0,,,0.0,2.0,,,,,,,,,,1.0,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,Midfielder,4,115.0,,101.0,40.0,2.0,10.0,1.0,7.0,1.0,,3.0,59.0,2.0,3.0,,2.0,,,10.0,14.0,142.0,118.0,1.0,,104.0,,46.0,,,1.0,,17.0,1.0,3.0,14.0,1.0,2.0,4.0,4.0,,,2.0,,1.0,7.0,36.0,6.0,,,1.0,28.0,159.0,9.0,2.0,3.0,1.0,96.0,1.0,,6.0,,,0.0,1.0,,1.0,,1.0,1.0,8.0,4.0,5.0,2.0,,,1.0,,,,,1.0,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,8vzvcjbccc5skj9e7n5f6vd3o,P. Agyemang,Forward,16,5.0,1.0,2.0,5.0,4.0,3.0,,1.0,3.0,,3.0,2.0,2.0,3.0,,7.0,,2.0,10.0,4.0,23.0,10.0,1.0,,7.0,1.0,5.0,2.0,,2.0,1.0,5.0,,8.0,3.0,3.0,1.0,7.0,,1.0,2.0,3.0,1.0,5.0,2.0,,,,2.0,4.0,1.0,100.0,1.0,2.0,6.0,1.0,7.0,,,14.0,0.0,1.0,0.0,,,,1.0,,,,,,2.0,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,48x7ll37uv2jck8ibaenqk3ro,M. Arfsten,Midfielder,0,30.0,,21.0,2.0,8.0,4.0,,3.0,1.0,,2.0,9.0,1.0,2.0,,2.0,,1.0,10.0,8.0,50.0,31.0,,,22.0,,13.0,2.0,,5.0,2.0,15.0,1.0,9.0,9.0,1.0,1.0,11.0,1.0,,,3.0,,1.0,6.0,7.0,2.0,,2.0,1.0,14.0,90.0,1.0,1.0,4.0,1.0,21.0,,,13.0,,,0.0,1.0,,,,2.0,,1.0,5.0,,1.0,,,,,,,,2.0,,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,3haxsyfrccsgw6x5jgbwdjze,G. Busio,Midfielder,0,27.0,,24.0,6.0,4.0,3.0,,,1.0,,,14.0,2.0,,,1.0,,2.0,10.0,7.0,36.0,27.0,,,24.0,2.0,10.0,1.0,,,,5.0,,4.0,3.0,,,9.0,2.0,,,5.0,,,3.0,6.0,3.0,,4.0,,8.0,39.0,3.0,2.0,6.0,,24.0,,,10.0,,,0.0,1.0,,,,,,,,,,,1.0,,,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,3ub05nnpt9o7s387z6oj8vf56,J. Cardoso,Midfielder,15,15.0,,15.0,4.0,,,,,1.0,,,5.0,1.0,,,1.0,,,10.0,4.0,17.0,15.0,1.0,,15.0,,10.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,4.0,,,,,3.0,21.0,2.0,1.0,2.0,,14.0,1.0,,2.0,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,Defender,2,82.0,,70.0,34.0,,7.0,,7.0,5.0,,2.0,10.0,1.0,2.0,,7.0,,1.0,10.0,3.0,95.0,84.0,,,72.0,,62.0,,,,,14.0,,2.0,12.0,,1.0,2.0,,,,2.0,,,5.0,24.0,,,,2.0,23.0,90.0,1.0,1.0,7.0,,70.0,,,9.0,,,0.0,,,,,2.0,,2.0,5.0,,6.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,5vjalgmy5e9xhfdjoeq6kxqwa,C. Cowell,Forward,0,3.0,,2.0,,1.0,1.0,,,,,,2.0,1.0,,,,,,10.0,1.0,6.0,3.0,,,2.0,1.0,1.0,,,,,2.0,,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,2.0,2.0,1.0,,,,,12.0,,1.0,,,2.0,,,1.0,,,0.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,eg2u042cthz9undb4xz0pu8rt,M. Fossey,Defender,17,28.0,,23.0,11.0,1.0,5.0,,4.0,3.0,,1.0,10.0,1.0,1.0,,5.0,,,10.0,9.0,39.0,28.0,,,23.0,1.0,13.0,,,1.0,,8.0,1.0,3.0,5.0,,,2.0,,,,1.0,,,2.0,1.0,1.0,,1.0,2.0,7.0,45.0,1.0,1.0,4.0,,23.0,,,7.0,,,0.0,,,,,,,,,,2.0,,,,1.0,,,,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,4905smnxfjmrv8ofswccszuqy,B. Gutiérrez,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,9s5uadkz3qy2nke745778dfys,D. Kochen,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,a0gywu5pjrutvzfegy2d09ap6,D. Luna,Midfielder,14,31.0,,27.0,10.0,10.0,4.0,,,,,2.0,14.0,1.0,2.0,,,,2.0,10.0,6.0,50.0,32.0,,,28.0,,15.0,3.0,,6.0,,12.0,,10.0,4.0,1.0,1.0,14.0,1.0,,1.0,4.0,,5.0,4.0,7.0,2.0,,4.0,,9.0,90.0,3.0,1.0,4.0,,26.0,,,14.0,,,0.0,1.0,,1.0,1.0,,,2.0,,,1.0,,,,,,,,2.0,,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,91hdyki436nmylr81xpep8iui,J. McGlynn,Midfielder,0,30.0,,29.0,11.0,,,1.0,,,,1.0,24.0,1.0,1.0,,1.0,,,10.0,4.0,33.0,30.0,,,29.0,1.0,5.0,,,,,2.0,,1.0,1.0,,,,,,,,,,2.0,5.0,,,,1.0,10.0,22.0,1.0,1.0,,,26.0,,,1.0,,,0.0,,,,,,,3.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,288nn7pbq5ewriiyb9o7da86h,W. McKennie,Midfielder,8,163.0,,134.0,44.0,22.0,21.0,12.0,8.0,3.0,,5.0,82.0,4.0,5.0,,8.0,,,10.0,41.0,215.0,165.0,3.0,,136.0,,55.0,1.0,,16.0,,53.0,7.0,27.0,29.0,2.0,4.0,25.0,1.0,,2.0,3.0,,8.0,23.0,38.0,3.0,,5.0,5.0,42.0,300.0,7.0,4.0,6.0,,133.0,1.0,1.0,33.0,,,0.0,7.0,2.0,1.0,1.0,3.0,,3.0,8.0,3.0,4.0,,,1.0,2.0,,,,2.0,2.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,Defender,20,250.0,,232.0,106.0,2.0,13.0,,14.0,3.0,,5.0,61.0,4.0,5.0,,6.0,,3.0,10.0,11.0,280.0,257.0,,,239.0,1.0,178.0,1.0,,,,19.0,,5.0,18.0,,3.0,8.0,1.0,,,6.0,,,4.0,67.0,2.0,,1.0,3.0,73.0,281.0,8.0,4.0,9.0,,234.0,,,14.0,,,0.0,,,,,4.0,1.0,5.0,5.0,2.0,8.0,,1.0,,,,,,2.0,,,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,Midfielder,6,143.0,,132.0,57.0,7.0,10.0,1.0,3.0,2.0,,3.0,84.0,4.0,3.0,,4.0,,3.0,10.0,57.0,197.0,144.0,2.0,,133.0,1.0,53.0,2.0,,3.0,,30.0,2.0,9.0,11.0,3.0,3.0,15.0,1.0,,1.0,8.0,,11.0,14.0,10.0,4.0,,4.0,2.0,20.0,286.0,12.0,4.0,10.0,2.0,131.0,2.0,,19.0,,,0.0,3.0,,4.0,1.0,1.0,,2.0,1.0,2.0,,,1.0,,6.0,,,,2.0,6.0,11.0,3.0,,4.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,emglxnqrlqskt8krglv7sziwa,R. Pepi,Forward,0,28.0,1.0,23.0,5.0,6.0,4.0,1.0,2.0,3.0,,2.0,14.0,2.0,2.0,1.0,4.0,,,10.0,18.0,57.0,32.0,2.0,,27.0,,13.0,,,5.0,,14.0,3.0,7.0,5.0,4.0,2.0,7.0,2.0,2.0,3.0,1.0,2.0,8.0,3.0,8.0,3.0,,,1.0,1.0,149.0,3.0,2.0,4.0,1.0,27.0,,,11.0,1.0,1.0,2.0,2.0,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,Midfielder,10,117.0,1.0,83.0,19.0,21.0,29.0,5.0,12.0,1.0,,5.0,65.0,4.0,5.0,,2.0,1.0,5.0,10.0,36.0,194.0,122.0,2.0,,86.0,,25.0,5.0,,12.0,,77.0,6.0,22.0,36.0,4.0,4.0,32.0,1.0,1.0,1.0,11.0,,14.0,41.0,32.0,6.0,1.0,7.0,1.0,35.0,318.0,10.0,4.0,12.0,3.0,84.0,5.0,1.0,34.0,1.0,0.0,0.0,4.0,2.0,4.0,1.0,2.0,,2.0,7.0,,1.0,3.0,,11.0,7.0,2.0,8.0,1.0,1.0,17.0,1.0,1.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,b1el7j39v2pgvl9zodd9usded,T. Ream,Defender,13,240.0,,230.0,64.0,4.0,6.0,,3.0,1.0,,3.0,90.0,3.0,3.0,,4.0,,1.0,10.0,10.0,269.0,247.0,,,235.0,,145.0,2.0,,,,14.0,,7.0,12.0,,3.0,8.0,3.0,,,4.0,,1.0,9.0,100.0,3.0,,2.0,3.0,73.0,270.0,14.0,3.0,5.0,,219.0,,,12.0,,,0.0,,,,,,,16.0,6.0,2.0,6.0,,2.0,,,,,,1.0,,,3.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,2we9yak4ipkr1ljigj20puv6y,G. Reyna,Midfielder,7,13.0,,10.0,3.0,4.0,3.0,,,,,,7.0,1.0,,,,,,10.0,2.0,21.0,14.0,,,11.0,1.0,6.0,2.0,,2.0,,6.0,,4.0,3.0,,,4.0,,,,,,,3.0,4.0,1.0,,2.0,,5.0,21.0,,1.0,,,10.0,,1.0,4.0,,,0.0,1.0,,2.0,,,,1.0,,,,,,2.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,5nsag404623qznyyizl8yuwkq,C. Richards,Defender,3,90.0,,85.0,48.0,3.0,2.0,,,1.0,,,47.0,1.0,,,2.0,,,10.0,2.0,101.0,91.0,1.0,,86.0,,39.0,1.0,,1.0,,6.0,,4.0,5.0,,1.0,4.0,1.0,,,1.0,,1.0,5.0,16.0,1.0,,2.0,1.0,25.0,79.0,4.0,1.0,2.0,,85.0,,1.0,6.0,,,0.0,,1.0,,,1.0,,1.0,3.0,1.0,4.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,bgc1psqiv7vagmphfl920nbah,A. Robinson,Defender,5,115.0,,89.0,6.0,7.0,21.0,3.0,10.0,3.0,,2.0,43.0,2.0,2.0,,3.0,,3.0,10.0,15.0,155.0,115.0,,,89.0,,46.0,1.0,,3.0,,32.0,1.0,7.0,26.0,1.0,2.0,11.0,3.0,,1.0,4.0,,1.0,17.0,44.0,4.0,,2.0,,50.0,180.0,11.0,2.0,7.0,,84.0,,1.0,14.0,,,0.0,3.0,,,1.0,3.0,1.0,5.0,5.0,4.0,,,,,1.0,,,,1.0,1.0,18.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,bjpjsx12xdi3bwsv35746arqh,M. Robinson,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,3yz0kut1bzvlb00jl6qx9awo9,J. Sargent,Forward,9,1.0,,1.0,,3.0,,,,,,,1.0,1.0,,,2.0,,1.0,10.0,1.0,8.0,2.0,1.0,,2.0,,1.0,,,2.0,,2.0,2.0,5.0,,,1.0,4.0,1.0,,,1.0,,3.0,,1.0,1.0,,1.0,2.0,,68.0,1.0,1.0,1.0,,2.0,,,6.0,,,0.0,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,43eq31reskwn9veb3vickralm,J. Scally,Defender,19,250.0,,223.0,62.0,10.0,22.0,1.0,7.0,3.0,,4.0,120.0,4.0,4.0,,6.0,,2.0,10.0,35.0,312.0,254.0,1.0,,226.0,,106.0,1.0,,3.0,,43.0,3.0,13.0,28.0,1.0,4.0,16.0,1.0,,,6.0,,7.0,29.0,71.0,4.0,,6.0,3.0,86.0,315.0,5.0,4.0,9.0,1.0,212.0,2.0,1.0,22.0,,,0.0,,,,2.0,2.0,1.0,14.0,6.0,,6.0,,2.0,,8.0,,,,,8.0,24.0,2.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,8z0f9sd5rxlh9s5ll5l4prpey,P. Schulte,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,f2ou2jbp6zpccfa48v52f4dlh,Z. Steffen,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,cv6hc8tikw5u6l56j02rfqaga,T. Tessmann,Midfielder,11,168.0,,155.0,42.0,5.0,7.0,2.0,4.0,,,2.0,83.0,4.0,2.0,,,,3.0,10.0,27.0,194.0,168.0,2.0,,155.0,1.0,72.0,1.0,,2.0,,20.0,,5.0,13.0,2.0,3.0,13.0,2.0,,,8.0,,3.0,10.0,62.0,2.0,,3.0,,37.0,266.0,13.0,4.0,8.0,2.0,144.0,,,13.0,,,0.0,,,,,2.0,,11.0,6.0,3.0,1.0,,2.0,,1.0,,,,3.0,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,25vb30mtetefhp3ix26nlhx0q,M. Tillman,Midfielder,0,39.0,,36.0,11.0,5.0,3.0,,1.0,,,,15.0,1.0,,,1.0,,2.0,10.0,8.0,51.0,41.0,,,38.0,1.0,23.0,1.0,,2.0,,6.0,2.0,6.0,3.0,,,8.0,3.0,,,3.0,,2.0,3.0,19.0,4.0,,2.0,1.0,3.0,69.0,2.0,1.0,3.0,,35.0,,,9.0,,,0.0,,,,1.0,,,3.0,,,1.0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,3bvr4z5z4cyb8fadfwtgxrx0p,A. Trusty,Defender,12,6.0,,4.0,,,2.0,,,,,,2.0,1.0,,,,,,10.0,,6.0,6.0,,,4.0,1.0,2.0,,,,,2.0,,,2.0,,,,,,,,,,2.0,3.0,,,,,3.0,3.0,,1.0,,,4.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,hwcrfg4h2ystqbd11qlmj015,M. Turner,Goalkeeper,1,69.0,,58.0,35.0,1.0,2.0,,6.0,2.0,,5.0,2.0,4.0,5.0,,2.0,,,10.0,,139.0,102.0,,,87.0,,85.0,1.0,,,,16.0,,1.0,15.0,,4.0,1.0,,,,,,,9.0,21.0,1.0,,1.0,,46.0,360.0,33.0,4.0,2.0,,75.0,,,3.0,,,0.0,,,,,7.0,2.0,12.0,13.0,,6.0,,,,,,,,,,,,1.0,,,,,27.0,47.0,,2.0,2.0,6.0,2.0,,8.0,1.0,1.0,1.0,,,,,,,2.0,,,,,,,1.0,,,1.0,1.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,mjey6km17mz37bjy96v785ih,B. Vázquez,Forward,0,4.0,,2.0,2.0,1.0,2.0,,,1.0,,,2.0,2.0,,,1.0,,1.0,10.0,1.0,12.0,4.0,,,2.0,2.0,,1.0,,,1.0,2.0,,1.0,2.0,2.0,,3.0,,,1.0,2.0,,4.0,2.0,,1.0,,1.0,,1.0,31.0,,2.0,3.0,1.0,1.0,,,4.0,,,0.0,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,Forward,21,115.0,1.0,94.0,11.0,8.0,19.0,2.0,4.0,,,5.0,68.0,3.0,5.0,,1.0,,1.0,10.0,26.0,157.0,115.0,1.0,,94.0,,27.0,1.0,,6.0,2.0,33.0,2.0,9.0,21.0,5.0,3.0,17.0,1.0,1.0,3.0,9.0,1.0,11.0,19.0,51.0,5.0,,1.0,1.0,27.0,258.0,5.0,3.0,9.0,2.0,87.0,3.0,,18.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,,1.0,7.0,2.0,1.0,1.0,1.0,,,2.0,,,,5.0,2.0,8.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,United States,United_States,f5i3q488txatpqe9tvmc0838q,B. White,Forward,23,5.0,,3.0,,1.0,1.0,,,2.0,,,2.0,1.0,,,2.0,,1.0,10.0,1.0,8.0,5.0,,,3.0,1.0,1.0,1.0,,,1.0,2.0,,1.0,2.0,1.0,,2.0,,,,1.0,,2.0,2.0,4.0,,,1.0,,,12.0,,1.0,3.0,1.0,3.0,,,4.0,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
