liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded,Forward Passes,Interceptions,Substitute On,Total Losses Of Possession,Total Passes,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Open Play Passes,Unsuccessful Passes Opposition Half,Throw Ins to Own Player,Own Goal Scored,Games Played,Unsuccessful Launches,Open Play Passes,Blocks,Goals Conceded Inside Box,Successful Long Passes,Unsuccessful Long Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Successful Passes Opposition Half,Touches,Index,Appearances,Winning Goal,Goal Kicks,Saves made - parried,Penalties Faced,Successful Passes Own Half,Total Clearances,GK Successful Distribution,Penalty Goals Conceded,Rightside Passes,GK Unsuccessful Distribution,Recoveries,Unsuccessful Passes Own Half,Goals Conceded Outside Box,Successful Short Passes,Saves Made from Inside Box,Punches,Duels,Duels won,Aerial Duels,Starts,Saves Made,Aerial Duels won,Saves Made from Outside Box,Leftside Passes,Tackles Won,Foul Attempted Tackle,Tackles Lost,Total Tackles,Total Fouls Conceded,Handballs conceded,Duels lost,Total Touches In Opposition Box,Ground Duels lost,Ground Duels won,Substitute Off,Aerial Duels lost,Unsuccessful Short Passes,Ground Duels,Successful Lay-offs,Shots Off Target (inc woodwork),Clean Sheets,Backward Passes,Yellow Cards,Offsides,PutThrough/Blocked Distribution,Total Shots,Shots On Target ( inc goals ),PutThrough/Blocked Distribution Won,Unsuccessful Dribbles,Unsuccessful lay-offs,Times Tackled,Successful Dribbles,Unsuccessful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses & Corners,Unsuccessful Crosses open play,Total Fouls Won,Successful Corners into Box,Through balls,Penalties Conceded,Blocked Shots,Penalties Taken,Throw Ins to Opposition Player,Clearances Off the Line,Overruns,Key Passes (Attempt Assists),Catches,Crosses not Claimed,Last Player Tackle,Right Foot Goals,Goals from Inside Box,Goals,Corners Won,Penalty Goals,Home Goals,Away Goals,Assists (Intentional),Attempts from Set Pieces,Unsuccessful Corners into Box,Goal Assists,Successful Crosses open play,Goals from Outside Box,Saves from Penalty,Penalties Saved,Total Red Cards,Straight Red Cards,Saves made - caught,Headed Goals,Second Goal Assists,Goalkeeper Smother,Foul Won Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Hit Woodwork,Left Foot Goals,Carries,Progressive Carries,Total Big Chances Created,Total Big Chances Scored,Final Third Touches,Total Big Chances Missed,Drops,Total Big Chances Saved,Goals Openplay,Set Pieces Goals,Direct Setpiece Goals
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Barbados,2oh9rt4s4zv8skdcuuj6fds0k,K. Allsopp,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Barbados,vcmm1g5pzlnuuyf2yscqzii2,A. Applewhaite,Midfielder,0,6.0,25.0,2.0,,22.0,50.0,,14.0,35.0,9.0,,,2.0,,49.0,1.0,6.0,4.0,4.0,36.0,177.0,19.0,75.0,13.0,2.0,0.0,,,,18.0,1.0,,1.0,10.0,,9.0,8.0,,32.0,,,16.0,5.0,,2.0,,,,8.0,,6.0,,,7.0,,11.0,2.0,11.0,5.0,1.0,,10.0,16.0,,,,7.0,1.0,,5.0,1.0,1.0,1.0,,,1.0,1.0,3.0,,1.0,3.0,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Barbados,a4jzd8epnwrm4ztb5lata5dnu,A. Applewhaite,Defender,0,10.0,76.0,4.0,,62.0,144.0,3.0,43.0,92.0,30.0,34.0,,4.0,3.0,133.0,1.0,10.0,8.0,14.0,101.0,360.0,48.0,241.0,16.0,4.0,0.0,,,,54.0,15.0,,2.0,41.0,,19.0,18.0,,93.0,,,25.0,9.0,5.0,4.0,,2.0,,7.0,2.0,1.0,1.0,3.0,2.0,,16.0,7.0,13.0,7.0,,3.0,29.0,20.0,1.0,1.0,,20.0,,,7.0,5.0,4.0,4.0,7.0,,8.0,,5.0,,1.0,5.0,4.0,,,,1.0,,2.0,,,3.0,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Barbados,chvesa9uwizvg4yyf0x3xgwlw,Z. Applewhite,Midfielder,0,3.0,6.0,1.0,,6.0,17.0,,5.0,11.0,2.0,5.0,,1.0,,16.0,,3.0,,2.0,12.0,90.0,6.0,37.0,21.0,1.0,0.0,,,,6.0,3.0,,,5.0,,5.0,3.0,,12.0,,,6.0,5.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,1.0,,1.0,4.0,,,3.0,5.0,,,,5.0,,,2.0,,,2.0,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Barbados,82cvhmd8af0zq1jsohi2qcb9w,T. Bailey-Edwards,Defender,0,,4.0,,1.0,1.0,4.0,,1.0,3.0,1.0,,,1.0,,4.0,1.0,,,,3.0,8.0,,6.0,10.0,1.0,0.0,,,,3.0,1.0,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Barbados,6h0g9fpel50udhcgkeubkvpey,N. Brathwaite,Defender,0,8.0,67.0,8.0,,28.0,132.0,2.0,25.0,92.0,17.0,4.0,,4.0,7.0,117.0,2.0,8.0,10.0,15.0,107.0,342.0,40.0,185.0,19.0,4.0,0.0,,,,68.0,16.0,,1.0,13.0,,8.0,9.0,,97.0,,,27.0,12.0,3.0,4.0,,1.0,,45.0,4.0,5.0,2.0,6.0,7.0,,15.0,,13.0,11.0,1.0,2.0,10.0,24.0,,,,7.0,1.0,,4.0,,,2.0,,,,1.0,1.0,,1.0,1.0,4.0,,,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Barbados,5rx0vkyk72tw39pfjoknjb6j9,R. Burgess,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Barbados,6ognuz6fqdlsj4sv56iaoeyhg,N. Butcher,Midfielder,0,3.0,5.0,,2.0,11.0,21.0,,5.0,16.0,5.0,,,2.0,,21.0,,3.0,1.0,2.0,16.0,72.0,7.0,37.0,20.0,2.0,0.0,,,,9.0,,,1.0,8.0,,4.0,,,15.0,,,8.0,5.0,,,,,,3.0,1.0,,,1.0,,,3.0,4.0,3.0,5.0,,,3.0,8.0,,,,5.0,,,,1.0,1.0,,1.0,,2.0,1.0,,,,,3.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Barbados,6dvjnump93sunmqpyti0q7384,R. Bynoe,Midfielder,0,4.0,10.0,,,18.0,29.0,,12.0,15.0,6.0,,,2.0,,27.0,,4.0,1.0,1.0,17.0,108.0,8.0,43.0,9.0,2.0,0.0,,,,9.0,,,,8.0,,7.0,6.0,,16.0,,,13.0,5.0,1.0,2.0,,1.0,,7.0,,2.0,,,2.0,,8.0,1.0,8.0,4.0,2.0,,11.0,12.0,,,,4.0,1.0,2.0,5.0,,,3.0,3.0,,4.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Barbados,drv416up7smqauck40pity1re,L. Catlyn,Defender,0,,6.0,,,4.0,13.0,,2.0,11.0,2.0,2.0,,1.0,1.0,13.0,,,,1.0,11.0,40.0,5.0,20.0,10.0,1.0,0.0,,,,6.0,1.0,,,,,2.0,,,11.0,,,3.0,1.0,1.0,1.0,,,,2.0,,,1.0,1.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,5.0,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
