liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Duels,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Throw Ins to Own Player,Time Played,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Corners Won,Duels lost,Handballs conceded,Interceptions,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Starts,Successful Launches,Successful Lay-offs,Successful Long Passes,Tackles Lost,Tackles Won,Total Clearances,Total Fouls Conceded,Total Tackles,Blocks,Corners Taken (incl short corners),Hit Woodwork,Penalties Off Target,Penalties Taken,Substitute Off,Successful Corners into Box,Successful Dribbles,Throw Ins to Opposition Player,Total Big Chances Missed,Unsuccessful Corners into Box,Foul Attempted Tackle,Ground Duels lost,Offsides,Shots On Target ( inc goals ),Yellow Cards,Times Tackled,Unsuccessful Crosses open play,Unsuccessful Dribbles,Blocked Shots,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Catches,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals Conceded Outside Box,Overruns,Penalty Goals Conceded,Penalties Conceded,GK Unsuccessful Distribution,Penalties Faced,Unsuccessful lay-offs,Carries,Progressive Carries,Total Big Chances Created,Goals,Goals Openplay,Goals from Inside Box,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Attempts from Set Pieces,Penalty Goals,Assists (Intentional),Goal Assists,Straight Red Cards,Total Red Cards,Clean Sheets,Left Foot Goals,Through balls,Headed Goals,Goalkeeper Smother,Own Goal Scored,Red Cards - 2nd Yellow,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Drops,Penalties Saved,Saves from Penalty,Clearances Off the Line,Second Goal Assists,Saves made - caught,Crosses not Claimed,Other Goals,Last Player Tackle
USA_US_Open_Cup,2026,Michigan Rangers FC,4jq2sypdeywphy2i2dan1zv9w,A. Arellano,Midfielder,0,1.0,1.0,4.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,,3.0,9.0,3.0,1.0,,,1.0,,,7.0,3.0,4.0,7.0,,24.0,,3.0,9.0,,7.0,,2.0,13.0,1.0,,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Michigan Rangers FC,7a0alzqmtqvxb51jtgobh3k7o,N. Baigrie,Defender,0,1.0,,,,,6.0,1.0,2.0,2.0,,,,6.0,15.0,,3.0,,,1.0,,,12.0,1.0,11.0,11.0,,22.0,,3.0,15.0,,12.0,,3.0,17.0,,3.0,3.0,3.0,,,0.0,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Michigan Rangers FC,6mmpg60nzo3l9sk5kyr2gz696,G. Barone,Midfielder,0,1.0,8.0,8.0,4.0,7.0,20.0,1.0,5.0,4.0,6.0,3.0,,7.0,41.0,6.0,8.0,,,,,,31.0,11.0,21.0,27.0,,90.0,,14.0,43.0,1.0,32.0,1.0,11.0,56.0,1.0,2.0,3.0,9.0,3.0,8.0,0.0,2.0,1.0,1.0,,4.0,,1.0,,,1.0,1.0,,5.0,2.0,1.0,1.0,1.0,3.0,,1.0,,,,,,,,,1.0,,3.0,,1.0,,2.0,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,11.0,6.0,,1.0,,,1.0,,0.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
USA_US_Open_Cup,2026,Michigan Rangers FC,3gjj4kyhpkrdmhg0cqzmc91xw,D. Baumann,Midfielder,0,1.0,7.0,11.0,7.0,8.0,8.0,1.0,5.0,4.0,9.0,6.0,,8.0,30.0,3.0,7.0,,,,,,24.0,9.0,15.0,24.0,,90.0,3.0,11.0,30.0,,24.0,,6.0,52.0,,2.0,3.0,5.0,1.0,3.0,0.0,2.0,1.0,1.0,,4.0,,,2.0,1.0,1.0,,1.0,,1.0,1.0,6.0,,2.0,1.0,,,,,,,1.0,,,,,3.0,,,,3.0,,1.0,,,,,,,,,,,,1.0,,,,,,,9.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Michigan Rangers FC,emkbzpqmcglzubi6xlnl39h5g,G. DeVeau,Midfielder,0,1.0,3.0,,,,14.0,1.0,5.0,4.0,,,,7.0,37.0,2.0,13.0,,,,,,32.0,3.0,29.0,29.0,,90.0,,5.0,37.0,,32.0,,5.0,43.0,,3.0,3.0,3.0,2.0,2.0,0.0,,,,,,,1.0,,,1.0,3.0,,3.0,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
USA_US_Open_Cup,2026,Michigan Rangers FC,b9hhhanjk0tknmb99bbibchec,S. Doppelhofer,Goalkeeper,0,1.0,,3.0,3.0,,18.0,1.0,5.0,4.0,2.0,2.0,,11.0,9.0,3.0,3.0,,,,,,8.0,1.0,18.0,17.0,,90.0,3.0,13.0,32.0,,19.0,,13.0,46.0,,4.0,13.0,13.0,,,0.0,1.0,,1.0,,,,,,,1.0,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,11.0,15.0,,,1.0,5.0,4.0,1.0,2.0,,1.0,,,,7.0,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Michigan Rangers FC,7h0fxbdz521a8h3ir47d1brpw,L. Esquivel,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Michigan Rangers FC,bvdddpdr6upfib75mxptm0ro4,A. Ifaturoti,Midfielder,0,1.0,3.0,5.0,1.0,3.0,4.0,1.0,4.0,3.0,4.0,,,3.0,16.0,4.0,6.0,,,1.0,,,14.0,5.0,9.0,13.0,,45.0,,5.0,16.0,,14.0,,2.0,23.0,,,,2.0,,2.0,0.0,1.0,,1.0,,4.0,,2.0,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,4.0,,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Michigan Rangers FC,8hmn0an2xengl8no7sfsoqaqx,A. McAleenan,Defender,0,1.0,2.0,6.0,3.0,,6.0,1.0,1.0,1.0,4.0,1.0,,4.0,13.0,1.0,1.0,,,,,,8.0,1.0,7.0,8.0,,45.0,,6.0,13.0,,8.0,,5.0,19.0,,1.0,3.0,4.0,1.0,2.0,0.0,2.0,,2.0,,3.0,,1.0,,,1.0,,,,1.0,,1.0,2.0,1.0,1.0,,,,,1.0,,,,,,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Michigan Rangers FC,219lo5vjhit141yheqxmgxses,C. Mendez,Midfielder,0,1.0,1.0,6.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,,2.0,8.0,1.0,1.0,,,,,,6.0,4.0,2.0,5.0,,63.0,1.0,2.0,8.0,,6.0,,2.0,12.0,,,,1.0,1.0,2.0,0.0,3.0,3.0,,,5.0,,3.0,,,1.0,,,1.0,,,,2.0,,,,,,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
