root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Saves Made,GK Successful Distribution,Penalties Conceded,Total Fouls Conceded,Rightside Passes,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Yellow Cards,PutThrough/Blocked Distribution Won,Substitute Off,Corners Taken (incl short corners),Foul Attempted Tackle,Aerial Duels won,Unsuccessful Dribbles,Offsides,Shots Off Target (inc woodwork),Total Shots,Total Touches In Opposition Box,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goal Assists,Goals,Blocked Shots,Shots On Target ( inc goals ),Left Foot Goals,Headed Goals,Goals from Inside Box,Set Pieces Goals,Successful Corners into Box,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Hit Woodwork,Unsuccessful lay-offs,Successful Lay-offs,Clean Sheets,Punches,Total Red Cards,Straight Red Cards,Crosses not Claimed,Through balls,Own Goal Scored,Right Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Goals Conceded Outside Box,Goalkeeper Smother,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Last Man Tackle,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Honduras Progreso,CD_Honduras_Progreso,93sp291gikgig3wj371vzzetx,M. Acevedo,Midfielder,12,1.0,205.0,,1.0,,62.0,2.0,5.0,,40.0,,1.0,,15.0,17.0,2.0,5.0,63.0,3.0,53.0,1.0,6.0,4.0,6.0,,7.0,2.0,1.0,1.0,97.0,3.0,4.0,14.0,29.0,96.0,6.0,4.0,,,15.0,4.0,1.0,1.0,3.0,9.0,13.0,56.0,57.0,1.0,2.0,9.0,,4.0,5.0,,,,2.0,16.0,,,,,,,,,,1.0,,,2.0,1.0,5.0,,1.0,6.0,4.0,,,,,,,5.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Honduras Progreso,CD_Honduras_Progreso,5paifu7vs2owhywqjlmtvtrrp,L. Alvarado,Midfielder,7,5.0,296.0,7.0,2.0,1.0,79.0,2.0,12.0,2.0,39.0,7.0,10.0,2.0,45.0,17.0,3.0,15.0,79.0,,51.0,3.0,25.0,5.0,20.0,7.0,8.0,2.0,,13.0,130.0,4.0,1.0,9.0,33.0,53.0,6.0,3.0,,2.0,12.0,7.0,4.0,8.0,4.0,4.0,30.0,54.0,54.0,3.0,3.0,6.0,,4.0,5.0,,,,2.0,4.0,,,,,,,,,,,,5.0,1.0,1.0,2.0,,,,2.0,3.0,,,,,1.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Honduras Progreso,CD_Honduras_Progreso,14y0ymj4s6vhfs9muvl0eqq51,D. Bérmudez,Defender,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Honduras Progreso,CD_Honduras_Progreso,2vlgrpm6t6wcvp763wwrw4lbd,C. Bonilla,Midfielder,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Honduras Progreso,CD_Honduras_Progreso,51ee9l8luoqr75h0o1aapjidx,J. Cardona Hernández,Midfielder,8,2.0,193.0,,1.0,,56.0,3.0,15.0,1.0,34.0,,1.0,,24.0,15.0,2.0,8.0,57.0,3.0,47.0,2.0,9.0,2.0,10.0,1.0,12.0,2.0,,1.0,86.0,3.0,,18.0,12.0,86.0,8.0,1.0,1.0,2.0,19.0,1.0,2.0,2.0,3.0,11.0,18.0,48.0,48.0,1.0,1.0,11.0,1.0,,7.0,,,,4.0,12.0,,,,,,,,,,,1.0,,2.0,1.0,2.0,,1.0,1.0,11.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Honduras Progreso,CD_Honduras_Progreso,f0vuwahz3d3bcb187y5cl7aad,K. Castillo,Goalkeeper,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Honduras Progreso,CD_Honduras_Progreso,cv45cktsjuhvn393yvxclqy8l,D. Calix,Defender,4,,55.0,2.0,,1.0,10.0,,1.0,,1.0,,,,5.0,6.0,2.0,3.0,10.0,,5.0,1.0,3.0,,,1.0,2.0,1.0,,3.0,22.0,1.0,1.0,2.0,4.0,38.0,2.0,2.0,,,2.0,5.0,1.0,,1.0,,4.0,7.0,7.0,,2.0,,,,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Honduras Progreso,CD_Honduras_Progreso,av9hq6otbdr8to26grrbao1qt,J. Delgado,Midfielder,6,,360.0,,,1.0,171.0,,13.0,,98.0,2.0,6.0,1.0,46.0,49.0,5.0,22.0,175.0,2.0,131.0,3.0,28.0,1.0,25.0,1.0,25.0,4.0,4.0,3.0,239.0,4.0,3.0,26.0,77.0,52.0,14.0,16.0,,6.0,28.0,10.0,4.0,,4.0,13.0,36.0,143.0,147.0,2.0,5.0,14.0,,11.0,13.0,,1.0,,4.0,49.0,,,,,,,,,,3.0,,,3.0,1.0,3.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Honduras Progreso,CD_Honduras_Progreso,27gzyvjmxu497lb3vmv0io2j9,N. Duarte,Defender,22,,360.0,2.0,,,53.0,,4.0,,7.0,5.0,8.0,7.0,23.0,35.0,7.0,8.0,58.0,,38.0,3.0,16.0,,8.0,,6.0,4.0,1.0,8.0,119.0,4.0,2.0,13.0,30.0,46.0,8.0,4.0,,1.0,20.0,22.0,4.0,,4.0,5.0,13.0,40.0,42.0,7.0,5.0,12.0,2.0,17.0,8.0,,,,2.0,11.0,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Honduras Progreso,CD_Honduras_Progreso,cypft790uockk9cm0ufd1hk2d,F. Elvir,Forward,11,,217.0,,,,73.0,2.0,13.0,,39.0,,3.0,5.0,37.0,9.0,,24.0,75.0,1.0,45.0,,27.0,6.0,24.0,,7.0,3.0,,3.0,102.0,3.0,,11.0,22.0,61.0,4.0,3.0,,3.0,16.0,,1.0,,3.0,7.0,21.0,46.0,48.0,5.0,,12.0,,,4.0,,,,3.0,19.0,,,,,,,,,,,2.0,,1.0,,1.0,,3.0,8.0,12.0,,2.0,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Honduras Progreso,CD_Honduras_Progreso,cj1y6j1jn78s4firuu68qvnx1,D. Gutiérrez,Defender,17,,186.0,,1.0,2.0,37.0,,3.0,,13.0,3.0,8.0,1.0,18.0,16.0,2.0,3.0,40.0,1.0,24.0,2.0,11.0,1.0,8.0,,7.0,2.0,2.0,3.0,70.0,3.0,,7.0,25.0,22.0,6.0,5.0,,1.0,10.0,5.0,3.0,,3.0,3.0,7.0,27.0,29.0,3.0,1.0,4.0,1.0,13.0,4.0,,,,1.0,5.0,,,,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Honduras Progreso,CD_Honduras_Progreso,e878gomw65z8ugvd1vaq2c34l,J. Gómez,Midfielder,16,,26.0,,2.0,,2.0,,,,1.0,,,1.0,1.0,2.0,,,3.0,,3.0,2.0,,,,,,,,,7.0,2.0,,5.0,,18.0,2.0,,,2.0,6.0,,2.0,,2.0,3.0,1.0,2.0,3.0,1.0,,4.0,,1.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
