liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Index,Interceptions,Last Player Tackle,Leftside Passes,Open Play Passes,Penalties Conceded,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Corners Won,Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Headed Goals,Hit Woodwork,Key Passes (Attempt Assists),Left Foot Goals,Offsides,Overruns,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Successful Corners into Box,Successful Dribbles,Successful Lay-offs,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Shots,Unsuccessful Corners into Box,Unsuccessful Dribbles,Unsuccessful lay-offs,Home Goals,Away Goals,Foul Won Penalty,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Saves made - caught,Clearances Off the Line,Own Goal Scored,Red Cards - 2nd Yellow,Total Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Other Goals,Crosses not Claimed,Straight Red Cards,Direct Corner Goals,Direct Setpiece Goals,Penalties Off Target
USA_MLS,2025,Los Angeles Galaxy,3hha4o7giozmt7zpcnc83icfe,J. Aude,Defender,3,28.0,12.0,16.0,28.0,173.0,2.0,3.0,213.0,,165.0,71.0,94.0,28.0,258.0,10.0,,28.0,,33.0,28.0,5.0,137.0,59.0,78.0,1.0,10.0,13.0,1.0,119.0,799.0,,3.0,115.0,26.0,12.0,63.0,276.0,11.0,6.0,17.0,10.0,10.0,1.0,23.0,710.0,453.0,293.0,713.0,14.0,22.0,,13.0,69.0,1212.0,33.0,19.0,22.0,156.0,826.0,736.0,36.0,14.0,90.0,1150.0,18.0,18.0,8.0,23.0,72.0,36.0,67.0,3.0,0.0,,,,5.0,,,,,,,,12.0,,1.0,,,,,,1.0,1.0,,20.0,6.0,21.0,1.0,1.0,,2.0,,14.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
USA_MLS,2025,Los Angeles Galaxy,660a1dq2kk90vuzw0ru6mbmy,Miguel Berry,Forward,27,33.0,20.0,13.0,17.0,42.0,3.0,,29.0,,57.0,37.0,20.0,37.0,24.0,7.0,,17.0,,16.0,14.0,2.0,24.0,17.0,7.0,,10.0,2.0,,19.0,99.0,,1.0,12.0,4.0,2.0,6.0,27.0,7.0,6.0,10.0,1.0,1.0,,2.0,72.0,61.0,25.0,83.0,,1.0,,,,674.0,4.0,13.0,5.0,52.0,112.0,85.0,1.0,35.0,27.0,182.0,1.0,1.0,,,23.0,5.0,27.0,,0.0,2.0,,,1.0,2.0,,,,,,,10.0,,,1.0,,,,,1.0,4.0,,1.0,12.0,5.0,2.0,3.0,,5.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Los Angeles Galaxy,dtj5zjdur2d1of2ip3ar4r88a,E. Cerrillo,Midfielder,6,14.0,7.0,7.0,32.0,308.0,10.0,10.0,433.0,2.0,193.0,110.0,83.0,112.0,535.0,37.0,,32.0,,55.0,47.0,8.0,179.0,103.0,76.0,,10.0,18.0,,589.0,2126.0,,2.0,174.0,47.0,27.0,166.0,732.0,32.0,10.0,,1.0,1.0,2.0,117.0,1962.0,1009.0,990.0,1881.0,18.0,23.0,1.0,,2.0,2682.0,39.0,53.0,18.0,240.0,2164.0,1998.0,41.0,8.0,166.0,2486.0,3.0,3.0,14.0,49.0,107.0,62.0,117.0,11.0,0.0,,,,11.0,,,,,,,,22.0,,,2.0,,,,1.0,10.0,3.0,,17.0,49.0,33.0,2.0,,,13.0,,11.0,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
USA_MLS,2025,Los Angeles Galaxy,7x3sqcf8wtq2qwyqcbv2itw8a,M. Cuevas,Defender,19,14.0,10.0,4.0,24.0,95.0,,2.0,107.0,,81.0,41.0,40.0,107.0,138.0,3.0,,24.0,,18.0,14.0,4.0,67.0,31.0,36.0,,10.0,3.0,1.0,170.0,444.0,,,66.0,20.0,8.0,33.0,49.0,8.0,7.0,16.0,9.0,9.0,2.0,16.0,368.0,246.0,137.0,358.0,5.0,16.0,,4.0,42.0,784.0,17.0,8.0,10.0,160.0,452.0,374.0,21.0,21.0,78.0,673.0,48.0,39.0,12.0,22.0,106.0,20.0,56.0,4.0,0.0,3.0,1.0,8.0,15.0,3.0,2.0,2.0,2.0,,,,9.0,1.0,2.0,2.0,,,1.0,2.0,3.0,2.0,,6.0,1.0,14.0,3.0,,,5.0,7.0,7.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2025,Los Angeles Galaxy,e23yyl43xtcve09dx234uuj8,A. Essengue,Defender,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Los Angeles Galaxy,ca82vaxv1vz6x0dye3gafzjkl,D. Fagúndez,Midfielder,7,20.0,14.0,6.0,32.0,336.0,7.0,1.0,341.0,,163.0,95.0,68.0,217.0,419.0,19.0,,32.0,,48.0,43.0,5.0,143.0,81.0,62.0,1.0,10.0,6.0,,305.0,1457.0,,2.0,145.0,35.0,18.0,99.0,461.0,29.0,19.0,3.0,30.0,12.0,2.0,57.0,1303.0,970.0,423.0,1306.0,11.0,18.0,8.0,2.0,18.0,2482.0,17.0,26.0,22.0,304.0,1521.0,1363.0,29.0,45.0,158.0,1895.0,68.0,31.0,7.0,33.0,196.0,30.0,125.0,5.0,1.0,2.0,4.0,62.0,8.0,2.0,6.0,5.0,4.0,2.0,,1.0,49.0,,1.0,,,,6.0,,12.0,7.0,15.0,11.0,33.0,41.0,5.0,1.0,2.0,19.0,29.0,19.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_MLS,2025,Los Angeles Galaxy,62zgr9eyt4v2wvil67ii8ph0q,Gabriel Pec,Forward,11,16.0,13.0,3.0,29.0,378.0,33.0,,571.0,2.0,320.0,180.0,140.0,177.0,226.0,13.0,,29.0,,46.0,42.0,4.0,304.0,167.0,137.0,1.0,10.0,18.0,,426.0,1089.0,,3.0,295.0,48.0,14.0,114.0,110.0,27.0,3.0,2.0,6.0,4.0,1.0,53.0,947.0,717.0,285.0,943.0,14.0,16.0,11.0,1.0,47.0,2473.0,6.0,40.0,46.0,396.0,1140.0,996.0,30.0,159.0,144.0,1806.0,47.0,22.0,1.0,22.0,173.0,18.0,122.0,8.0,1.0,3.0,4.0,46.0,49.0,3.0,7.0,6.0,7.0,,,3.0,21.0,7.0,2.0,17.0,1.0,1.0,,5.0,33.0,44.0,2.0,61.0,27.0,103.0,5.0,9.0,6.0,77.0,21.0,64.0,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Los Angeles Galaxy,2vkfc121vxf4n83nluee80k5w,E. Garcés,Defender,25,29.0,9.0,20.0,23.0,82.0,1.0,8.0,308.0,1.0,147.0,46.0,101.0,6.0,397.0,12.0,1.0,23.0,1.0,39.0,34.0,5.0,118.0,37.0,81.0,,10.0,27.0,1.0,446.0,1234.0,1.0,2.0,135.0,23.0,16.0,124.0,333.0,19.0,3.0,4.0,,,6.0,43.0,1143.0,370.0,797.0,1124.0,20.0,40.0,,,5.0,1711.0,47.0,21.0,17.0,127.0,1258.0,1167.0,60.0,11.0,91.0,1522.0,,,24.0,41.0,49.0,42.0,50.0,6.0,0.0,1.0,,,1.0,1.0,1.0,,1.0,,,,6.0,,1.0,,,,1.0,,2.0,2.0,,5.0,,8.0,,1.0,,4.0,,5.0,1.0,0.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2025,Los Angeles Galaxy,45zetxtrvjb3muvcrr9b5it3p,M. Jørgensen,Defender,5,30.0,14.0,16.0,17.0,40.0,1.0,17.0,166.0,2.0,82.0,33.0,49.0,1.0,384.0,3.0,18.0,17.0,18.0,29.0,25.0,4.0,52.0,19.0,33.0,,10.0,11.0,,315.0,936.0,,2.0,95.0,11.0,7.0,46.0,238.0,16.0,2.0,1.0,,,3.0,50.0,838.0,283.0,594.0,827.0,7.0,20.0,2.0,,,1349.0,76.0,12.0,5.0,109.0,977.0,877.0,27.0,9.0,100.0,1157.0,,,20.0,47.0,60.0,40.0,53.0,2.0,0.0,1.0,,,1.0,1.0,,,,,,,5.0,,,,,,,,2.0,1.0,,1.0,1.0,1.0,2.0,2.0,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,
USA_MLS,2025,Los Angeles Galaxy,5zawuirp825t4brhaj90k9duy,S. Karani,Forward,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
