liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Games Played,Index,Substitute On,Time Played,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Assists (Intentional),Backward Passes,Blocks,Carries,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Off Target (inc woodwork),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Clean Sheets,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Overruns,Shots On Target ( inc goals ),Successful Launches,Through balls,Total Big Chances Scored,Home Goals,Away Goals,Blocked Shots,Goals from Outside Box,Handballs conceded,Hit Woodwork,Left Foot Goals,Offsides,Penalties Taken,Penalty Goals,Right Foot Goals,Successful Lay-offs,Unsuccessful lay-offs,Catches,Drops,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Goalkeeper Smother,Last Player Tackle,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Second Goal Assists,Attempts from Set Pieces,Set Pieces Goals,Penalties Conceded,Clearances Off the Line,Straight Red Cards,Total Big Chances Saved,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Crosses not Claimed,Direct Setpiece Goals,Penalties Off Target,Own Goal Scored,Penalties Saved,Saves from Penalty
USA_USL_Championship,2025,Louisville City FC,42hi96pvzz8f69ixlcncn0549,K. Adams,Defender,32,29.0,29.0,10.0,,2565.0,0.0,162.0,50.0,112.0,,76.0,18.0,228.0,,3.0,244.0,84.0,160.0,32.0,564.0,11.0,,19.0,14.0,5.0,82.0,34.0,48.0,21.0,8.0,130.0,1101.0,1.0,128.0,20.0,9.0,90.0,382.0,6.0,29.0,2.0,,3.0,3.0,1.0,69.0,869.0,428.0,477.0,833.0,12.0,17.0,15.0,39.0,2.0,1.0,,136.0,29.0,21.0,295.0,1152.0,6.0,902.0,29.0,13.0,250.0,1514.0,,7.0,7.0,,62.0,130.0,194.0,63.0,120.0,7.0,13.0,,,,,1.0,,16.0,,,,,1.0,,,,,,,,,4.0,,,,,,,,1.0,,,,,,,,1.0,,,,2.0,,,,,,,,,,1.0,,
USA_USL_Championship,2025,Louisville City FC,56dgwb24qfzj4coisw4lj4duc,I. Cano,Forward,70,2.0,2.0,10.0,2.0,9.0,0.0,,,,,1.0,,1.0,,,3.0,2.0,1.0,,1.0,,,,,,3.0,2.0,1.0,,1.0,,4.0,,,1.0,1.0,,2.0,1.0,,,,,,,,3.0,3.0,,3.0,1.0,,,,1.0,,,,1.0,,3.0,4.0,1.0,3.0,1.0,1.0,1.0,9.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Louisville City FC,486r7pszrdk085ot7cy2008dm,E. Davila,Midfielder,27,20.0,20.0,10.0,13.0,875.0,0.0,31.0,19.0,12.0,,58.0,1.0,82.0,1.0,7.0,101.0,60.0,41.0,20.0,91.0,9.0,,9.0,6.0,3.0,70.0,41.0,29.0,7.0,10.0,64.0,310.0,,34.0,11.0,6.0,55.0,99.0,8.0,7.0,6.0,1.0,3.0,2.0,9.0,12.0,250.0,138.0,117.0,240.0,3.0,8.0,,1.0,11.0,1.0,1.0,11.0,18.0,10.0,102.0,312.0,10.0,252.0,11.0,10.0,60.0,448.0,,10.0,10.0,8.0,7.0,19.0,59.0,11.0,41.0,1.0,,1.0,1.0,1.0,,,2.0,4.0,,1.0,1.0,0.0,5.0,,,,,,,,1.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Louisville City FC,d2ny0huv78m4m6p65y8eou7oq,T. Davila,Midfielder,17,31.0,31.0,10.0,,2669.0,0.0,63.0,33.0,30.0,6.0,163.0,7.0,364.0,111.0,12.0,242.0,114.0,128.0,175.0,523.0,16.0,9.0,18.0,13.0,5.0,179.0,81.0,98.0,16.0,48.0,346.0,1217.0,1.0,169.0,49.0,29.0,202.0,250.0,10.0,31.0,13.0,28.0,43.0,7.0,21.0,104.0,967.0,708.0,353.0,914.0,18.0,42.0,,2.0,32.0,8.0,1.0,22.0,30.0,18.0,460.0,1282.0,25.0,1018.0,60.0,31.0,264.0,1789.0,67.0,117.0,29.0,12.0,20.0,69.0,342.0,39.0,195.0,4.0,8.0,4.0,2.0,2.0,,2.0,15.0,7.0,2.0,1.0,3.0,1.0,15.0,2.0,1.0,,3.0,1.0,2.0,1.0,1.0,10.0,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Louisville City FC,2ekg8ntkxc3szd8d9bnv20npw,B. Dayes,Defender,83,10.0,10.0,10.0,8.0,184.0,0.0,12.0,8.0,4.0,,10.0,,10.0,,1.0,25.0,17.0,8.0,17.0,24.0,1.0,,1.0,1.0,,13.0,9.0,4.0,2.0,,12.0,47.0,,6.0,7.0,3.0,10.0,1.0,1.0,2.0,2.0,,,,1.0,2.0,31.0,16.0,15.0,29.0,,3.0,3.0,4.0,8.0,,,10.0,1.0,,31.0,47.0,1.0,31.0,3.0,2.0,16.0,94.0,,,,3.0,6.0,6.0,13.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Louisville City FC,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,Defender,13,30.0,30.0,10.0,8.0,1938.0,1.0,63.0,32.0,31.0,1.0,100.0,3.0,137.0,,12.0,162.0,72.0,90.0,89.0,237.0,13.0,1.0,11.0,8.0,3.0,99.0,40.0,59.0,33.0,14.0,28.0,531.0,1.0,86.0,23.0,12.0,71.0,172.0,3.0,22.0,11.0,,18.0,18.0,5.0,28.0,405.0,226.0,201.0,381.0,11.0,17.0,25.0,77.0,9.0,1.0,3.0,47.0,28.0,26.0,231.0,537.0,9.0,409.0,28.0,36.0,128.0,944.0,,37.0,37.0,5.0,34.0,55.0,139.0,26.0,73.0,4.0,6.0,3.0,2.0,3.0,1.0,2.0,6.0,8.0,,2.0,2.0,1.0,7.0,,2.0,,1.0,12.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Louisville City FC,9qhpi9y9iujvkbocafhgrj04q,C. Duke,Midfielder,28,1.0,1.0,10.0,,45.0,0.0,1.0,1.0,,,1.0,,10.0,,,5.0,3.0,2.0,5.0,3.0,1.0,,,,,4.0,2.0,2.0,,,,9.0,,5.0,,,3.0,5.0,,1.0,1.0,,,,1.0,,7.0,2.0,5.0,7.0,,,2.0,4.0,1.0,,,,1.0,1.0,6.0,9.0,,7.0,,,2.0,20.0,,1.0,1.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Louisville City FC,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,Midfielder,6,4.0,4.0,10.0,,282.0,0.0,4.0,3.0,1.0,1.0,13.0,,30.0,,,34.0,19.0,15.0,,40.0,8.0,2.0,2.0,1.0,1.0,30.0,16.0,14.0,5.0,2.0,11.0,89.0,,14.0,5.0,1.0,12.0,28.0,3.0,4.0,4.0,,,,1.0,6.0,66.0,41.0,28.0,63.0,1.0,5.0,,,2.0,1.0,,6.0,12.0,7.0,36.0,92.0,4.0,69.0,6.0,4.0,23.0,144.0,,2.0,2.0,2.0,4.0,8.0,19.0,6.0,15.0,3.0,,,,,,2.0,1.0,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Louisville City FC,hglsr5ybsi6bsl178ge0c31m,D. Faundez,Goalkeeper,12,5.0,5.0,10.0,1.0,376.0,0.0,,,,,,,5.0,,,1.0,,1.0,,84.0,,,1.0,1.0,,1.0,,1.0,,,6.0,45.0,,2.0,,,38.0,14.0,,4.0,,,,,,25.0,33.0,19.0,30.0,24.0,,,,,,,,4.0,,1.0,55.0,104.0,,49.0,,,55.0,141.0,,,,,28.0,55.0,47.0,8.0,,,3.0,,,,,,,7.0,,,,,,,,,,,,,,,,2.0,2.0,26.0,21.0,30.0,,,,1.0,10.0,6.0,3.0,,4.0,,,,,,,2.0,,,,,,,,,,
USA_USL_Championship,2025,Louisville City FC,aj5x0l6jpxl7s8pfmhgc4060a,S. Gleadle,Defender,23,20.0,20.0,10.0,15.0,650.0,1.0,41.0,28.0,13.0,2.0,36.0,1.0,41.0,,5.0,76.0,50.0,26.0,43.0,23.0,4.0,3.0,5.0,5.0,,35.0,22.0,13.0,5.0,7.0,35.0,112.0,1.0,22.0,13.0,7.0,15.0,27.0,4.0,5.0,5.0,,2.0,2.0,2.0,1.0,72.0,64.0,19.0,80.0,2.0,5.0,2.0,4.0,9.0,2.0,,7.0,8.0,4.0,75.0,121.0,8.0,81.0,7.0,23.0,40.0,213.0,,8.0,8.0,4.0,3.0,4.0,41.0,7.0,36.0,1.0,,2.0,2.0,2.0,1.0,1.0,4.0,1.0,,2.0,1.0,1.0,3.0,,,,1.0,8.0,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
